"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"22","Pocillopora_meandrina_HIv1___TS.g2358.t1","GO:1905686","positive regulation of plasma membrane repair",9,3,0.5,0.01096,"Biological Processes",1044,"Cluster_4572",0.0737923492529447,0.906130001951251,0.997033432013062,170,-20.96,"2 21","340 360",19,"78.95%","89.47%"
"23","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0001657","ureteric bud development",75,8,4.14,0.00529,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"24","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0001838","embryonic epithelial tube formation",124,12,6.84,0.01256,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"25","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0006919","activation of cysteine-type endopeptidase activity ...",51,8,2.82,0.00643,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"26","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0007497","posterior midgut development",13,4,0.72,0.00441,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"27","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0014042","positive regulation of neuron maturation",20,5,1.1,0.00392,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"28","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0033141","positive regulation of peptidyl-serine phosphorylat...",17,5,0.94,0.0018,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"29","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0033619","membrane protein proteolysis",77,9,4.25,0.00891,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"30","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0033630","positive regulation of cell adhesion mediated by in...",25,5,1.38,0.01069,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"31","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0035799","ureter maturation",16,5,0.88,0.00133,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"32","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0045793","positive regulation of cell size",23,5,1.27,0.00742,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"33","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0048484","enteric nervous system development",24,6,1.32,0.00159,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"34","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0060384","innervation",53,9,2.93,0.0031,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"35","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0061146","Peyer's patch morphogenesis",19,5,1.05,0.00308,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"36","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0071300","cellular response to retinoic acid",40,10,2.21,4.6e-05,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"37","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0072300","positive regulation of metanephric glomerulus devel...",16,5,0.88,0.00133,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"38","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0097021","lymphocyte migration into lymphoid organs",16,4,0.88,0.00985,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"39","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:0160144","GDF15-GFRAL signaling pathway",13,4,0.72,0.00441,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"40","Pocillopora_meandrina_HIv1___RNAseq.g16345.t1","GO:2001241","positive regulation of extrinsic apoptotic signalin...",15,4,0.83,0.00772,"Biological Processes",560,"Cluster_4040",0.176898980213759,0.775945521011399,0.988259228703337,148,-23.4,"2 17","597 618",15,"66.67%","80.00%"
"41","Pocillopora_meandrina_HIv1___RNAseq.g18377.t1","GO:0071726","cellular response to diacyl bacterial lipopeptide",10,3,0.55,0.01502,"Biological Processes",743,"Cluster_2837",0.735337575222088,0.156794770325189,0.885790980155998,158,-21.72,"2 21","154 174",19,"73.68%","78.95%"
"42","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:0006919","activation of cysteine-type endopeptidase activity ...",51,8,2.82,0.00643,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"43","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:0034316","negative regulation of Arp2/3 complex-mediated acti...",5,3,0.28,0.00154,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"44","Pocillopora_meandrina_HIv1___RNAseq.g17912.t1","GO:0001525","angiogenesis",471,31,26,0.02063,"Biological Processes",3271,"Cluster_21",0.745862871810123,0.147790076654783,0.882129510365957,153,-20.09,"2 21","354 375",20,"70.00%","80.00%"
"45","Pocillopora_meandrina_HIv1___RNAseq.g17912.t1","GO:0001657","ureteric bud development",75,8,4.14,0.00529,"Biological Processes",3271,"Cluster_21",0.745862871810123,0.147790076654783,0.882129510365957,153,-20.09,"2 21","354 375",20,"70.00%","80.00%"
"46","Pocillopora_meandrina_HIv1___RNAseq.g17912.t1","GO:0007420","brain development",587,49,32.4,0.00221,"Biological Processes",3271,"Cluster_21",0.745862871810123,0.147790076654783,0.882129510365957,153,-20.09,"2 21","354 375",20,"70.00%","80.00%"
"47","Pocillopora_meandrina_HIv1___RNAseq.g17912.t1","GO:0099151","regulation of postsynaptic density assembly",27,5,1.49,0.01484,"Biological Processes",3271,"Cluster_21",0.745862871810123,0.147790076654783,0.882129510365957,153,-20.09,"2 21","354 375",20,"70.00%","80.00%"
"48","Pocillopora_meandrina_HIv1___RNAseq.g25527.t1","GO:0009751","response to salicylic acid",13,4,0.72,0.00441,"Biological Processes",1654,"Cluster_4435",0.371034784243271,0.538658815752234,0.973552982047009,158,-21.51,"2 21","230 250",19,"73.68%","78.95%"
"49","Pocillopora_meandrina_HIv1___RNAseq.g25527.t1","GO:0010025","wax biosynthetic process",13,4,0.72,0.00441,"Biological Processes",1654,"Cluster_4435",0.371034784243271,0.538658815752234,0.973552982047009,158,-21.51,"2 21","230 250",19,"73.68%","78.95%"
"50","Pocillopora_meandrina_HIv1___RNAseq.g23639.t1","GO:0007420","brain development",587,49,32.4,0.00221,"Biological Processes",1787,"Cluster_4040",0.951038072851883,0.0129094005304718,0.674410729954456,154,-20.33,"2 15","128 149",13,"84.62%","84.62%"
"51","Pocillopora_meandrina_HIv1___RNAseq.g16302.t1","GO:0001525","angiogenesis",471,31,26,0.02063,"Biological Processes",1537,"Cluster_1952",0.293043446248947,0.632296653689613,0.977982859683052,161,-20.68,"2 21","391 410",19,"73.68%","84.21%"
"52","Pocillopora_meandrina_HIv1___RNAseq.g10041.t1","GO:0001654","eye development",442,30,24.4,0.00572,"Biological Processes",118,"Cluster_4437",0.446567308309818,0.45092099344878,0.970249219679797,175,-23.14,"2 20","372 392",18,"83.33%","88.89%"
"53","Pocillopora_meandrina_HIv1___RNAseq.g27263.t1","GO:0001501","skeletal system development",370,27,20.42,0.00357,"Biological Processes",3230,"Cluster_21",0.573526908576872,0.312049317352645,0.95433283042795,165,-20.16,"2 20","306 329",20,"80.00%","85.00%"
"54","Pocillopora_meandrina_HIv1___TS.g18265.t1a","GO:0046330","positive regulation of JNK cascade",87,10,4.8,0.02135,"Biological Processes",697,"Cluster_4823",0.852978567740961,0.0661588055106779,0.811505854351999,152,-21.36,"2 13","414 435",11,"90.91%","90.91%"
"55","Pocillopora_meandrina_HIv1___RNAseq.g25529.t1","GO:0009751","response to salicylic acid",13,4,0.72,0.00441,"Biological Processes",466,"Cluster_4435",0.0600221737870777,0.923623307063806,0.998383420577531,158,-21.51,"2 21","244 264",19,"73.68%","78.95%"
"56","Pocillopora_meandrina_HIv1___RNAseq.g25529.t1","GO:0010025","wax biosynthetic process",13,4,0.72,0.00441,"Biological Processes",466,"Cluster_4435",0.0600221737870777,0.923623307063806,0.998383420577531,158,-21.51,"2 21","244 264",19,"73.68%","78.95%"
"57","Pocillopora_meandrina_HIv1___RNAseq.g29695.t1","GO:0010226","response to lithium ion",7,3,0.39,0.00878,"Biological Processes",67,"Cluster_390",0.00592068537055223,0.992461593297299,0.999610930147471,162,-20.99,"2 20","160 184",21,"71.43%","80.95%"
"58","Pocillopora_meandrina_HIv1___RNAseq.g5396.t1","GO:0046330","positive regulation of JNK cascade",87,10,4.8,0.02135,"Biological Processes",1800,"Cluster_2973",0.79873263694875,0.105057594111404,0.856652311485018,147,-20.28,"2 19","500 521",18,"66.67%","83.33%"
"59","Pocillopora_meandrina_HIv1___RNAseq.g3244.t1","GO:0001525","angiogenesis",471,31,26,0.02063,"Biological Processes",3096,"Cluster_4439",0.212498102986735,0.731489248384731,0.98348802495281,147,-23.39,"2 21","701 719",19,"73.68%","73.68%"
"60","Pocillopora_meandrina_HIv1___RNAseq.g3244.t1","GO:0001841","neural tube formation",98,7,5.41,0.00311,"Biological Processes",3096,"Cluster_4439",0.212498102986735,0.731489248384731,0.98348802495281,147,-23.39,"2 21","701 719",19,"73.68%","73.68%"
"61","Pocillopora_meandrina_HIv1___RNAseq.g3244.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.19,0.00035,"Biological Processes",3096,"Cluster_4439",0.212498102986735,0.731489248384731,0.98348802495281,147,-23.39,"2 21","701 719",19,"73.68%","73.68%"
"62","Pocillopora_meandrina_HIv1___RNAseq.g3244.t1","GO:0097284","hepatocyte apoptotic process",18,4,0.99,0.01516,"Biological Processes",3096,"Cluster_4439",0.212498102986735,0.731489248384731,0.98348802495281,147,-23.39,"2 21","701 719",19,"73.68%","73.68%"
"63","Pocillopora_meandrina_HIv1___RNAseq.g2693.t1","GO:0055088","lipid homeostasis",121,12,6.68,0.00667,"Biological Processes",2664,"Cluster_1938",0.56678961113564,0.319096573280047,0.956624502491477,174,-27.87,"2 22","631 651",20,"85.00%","85.00%"
"64","Pocillopora_meandrina_HIv1___RNAseq.g4295.t1","GO:0043951","negative regulation of cAMP-mediated signaling",6,3,0.33,0.00296,"Biological Processes",309,"Cluster_390",0.274920086330077,0.65442165325698,0.977982859683052,156,-21.14,"2 20","789 808",18,"72.22%","83.33%"
"65","Pocillopora_meandrina_HIv1___TS.g16409.t1","GO:0048840","otolith development",12,3,0.66,0.01693,"Biological Processes",2026,"Cluster_925",0.86402522494099,0.0589466369276717,0.808087577218711,161,-20.46,"2 20","776 799",20,"75.00%","85.00%"
"66","Pocillopora_meandrina_HIv1___RNAseq.g8293.t1","GO:0048599","oocyte development",43,8,2.37,0.00132,"Biological Processes",2394,"Cluster_4572",0.641474635188283,0.243363051883857,0.93421133541719,167,-20.27,"2 21","470 492",20,"75.00%","85.00%"
"67","Pocillopora_meandrina_HIv1___RNAseq.g7541.t1","GO:0007004","telomere maintenance via telomerase",47,8,2.59,0.01964,"Biological Processes",2149,"Cluster_1116",0.354223067465303,0.558606862619159,0.973839008969298,170,-21.29,"2 20","62 84",19,"78.95%","89.47%"
"68","Pocillopora_meandrina_HIv1___RNAseq.g7541.t1","GO:0062176","R-loop processing",11,3,0.61,0.01981,"Biological Processes",2149,"Cluster_1116",0.354223067465303,0.558606862619159,0.973839008969298,170,-21.29,"2 20","62 84",19,"78.95%","89.47%"
"69","Pocillopora_meandrina_HIv1___TS.g28057.t1","GO:0001525","angiogenesis",471,31,26,0.02063,"Biological Processes",2224,"Cluster_2793",0.135694001701615,0.82776070648329,0.994770429144228,155,-20.78,"2 20","704 721",18,"72.22%","83.33%"
"70","Pocillopora_meandrina_HIv1___RNAseq.g888.t1","GO:0006919","activation of cysteine-type endopeptidase activity ...",51,8,2.82,0.00643,"Biological Processes",638,"Cluster_1296",0.041760037652561,0.946844926737722,0.999610930147471,156,-25.29,"2 14","728 750",13,"92.31%","92.31%"
"71","Pocillopora_meandrina_HIv1___RNAseq.g18534.t1","GO:0021554","optic nerve development",28,5,1.55,0.01835,"Biological Processes",1104,"Cluster_757",0.193224939772102,0.755517961346388,0.98546673330334,162,-20.11,"2 21","95 115",19,"78.95%","78.95%"
"72","Pocillopora_meandrina_HIv1___RNAseq.g13689.t1","GO:0007420","brain development",587,49,32.4,0.00221,"Biological Processes",40,"Cluster_1953",0.462312880913828,0.433063084942091,0.970249219679797,154,-20.51,"2 20","75 99",21,"66.67%","76.19%"
"73","Pocillopora_meandrina_HIv1___TS.g19282.t1","GO:0050873","brown fat cell differentiation",34,6,1.88,0.00607,"Biological Processes",2473,"Cluster_925",0.607279522458727,0.27736758143586,0.944044924257854,153,-21.88,"2 21","205 231",24,"70.83%","75.00%"
"74","Pocillopora_meandrina_HIv1___TS.g17678.t1","GO:0051899","membrane depolarization",93,9,5.13,0.00993,"Biological Processes",2046,"Cluster_2837",0.283821400917881,0.643539452482057,0.977982859683052,166,-22.27,"2 21","952 975",21,"76.19%","85.71%"
"75","Pocillopora_meandrina_HIv1___RNAseq.g20449.t1","GO:0001654","eye development",442,30,24.4,0.00572,"Biological Processes",398,"Cluster_1952",0.512833877109123,0.376912078490969,0.967743555596743,160,-21.37,"2 21","724 745",19,"68.42%","78.95%"
"76","Pocillopora_meandrina_HIv1___RNAseq.g10778.t1","GO:0060335","positive regulation of type II interferon-mediated ...",16,4,0.88,0.00985,"Biological Processes",907,"Cluster_4039",0.0110274880916751,0.985959650657477,0.999610930147471,169,-25.57,"2 20","295 318",20,"80.00%","90.00%"
"77","Pocillopora_meandrina_HIv1___RNAseq.g10778.t1","GO:0060340","positive regulation of type I interferon-mediated s...",19,4,1.05,0.01839,"Biological Processes",907,"Cluster_4039",0.0110274880916751,0.985959650657477,0.999610930147471,169,-25.57,"2 20","295 318",20,"80.00%","90.00%"
"78","Pocillopora_meandrina_HIv1___RNAseq.g4661.t1","GO:2000059","negative regulation of ubiquitin-dependent protein ...",31,5,1.71,0.00441,"Biological Processes",1704,"Cluster_4754",0.768778866363154,0.128738176086134,0.873077221837593,160,-20.26,"2 19","63 83",17,"82.35%","82.35%"
"79","Pocillopora_meandrina_HIv1___RNAseq.g14429.t1","GO:0007420","brain development",587,49,32.4,0.00221,"Biological Processes",1114,"Cluster_1938",0.315203568669775,0.605418655016569,0.976732732570479,171,-25.49,"2 22","136 157",20,"75.00%","90.00%"
"80","Pocillopora_meandrina_HIv1___RNAseq.g14429.t1","GO:0021554","optic nerve development",28,5,1.55,0.01835,"Biological Processes",1114,"Cluster_1938",0.315203568669775,0.605418655016569,0.976732732570479,171,-25.49,"2 22","136 157",20,"75.00%","90.00%"
"81","Pocillopora_meandrina_HIv1___RNAseq.g30238.t1","GO:0140627","ubiquitin-dependent protein catabolic process via t...",28,5,1.55,0.01726,"Biological Processes",1132,"Cluster_3661",0.404730807861853,0.499117238369392,0.973552982047009,164,-22.16,"2 18","584 606",17,"76.47%","94.12%"
"82","Pocillopora_meandrina_HIv1___RNAseq.g23786.t1","GO:0001525","angiogenesis",471,31,26,0.02063,"Biological Processes",599,"Cluster_3392",0.826718280345149,0.0843023572310139,0.830994879824476,160,-20.57,"2 21","802 823",19,"68.42%","78.95%"
"83","Pocillopora_meandrina_HIv1___RNAseq.g18852.t1","GO:0060628","regulation of ER to Golgi vesicle-mediated transpor...",13,4,0.72,0.01093,"Biological Processes",1478,"Cluster_21",0.357419068985559,0.554803906615702,0.973839008969298,167,-21.4,"2 19","296 317",18,"88.89%","88.89%"
"84","Pocillopora_meandrina_HIv1___RNAseq.g17266.t1","GO:0001525","angiogenesis",471,31,26,0.02063,"Biological Processes",1147,"Cluster_1938",0.697131134692956,0.190734113758293,0.907957447406647,158,-22.71,"2 16","710 734",16,"81.25%","87.50%"
"85","Pocillopora_meandrina_HIv1___RNAseq.g8556.t1","GO:0001525","angiogenesis",471,31,26,0.02063,"Biological Processes",1213,"Cluster_2837",0.163008631860026,0.793373821630648,0.990807446263118,168,-22.88,"2 21","299 320",19,"73.68%","84.21%"
"86","Pocillopora_meandrina_HIv1___RNAseq.g13214.t1","GO:0043116","negative regulation of vascular permeability",16,5,0.88,0.00133,"Biological Processes",1598,"Cluster_4437",0.144749063357742,0.816345391807066,0.99385306819404,158,-21.12,"2 17","833 852",15,"86.67%","86.67%"
"87","Pocillopora_meandrina_HIv1___RNAseq.g13214.t1","GO:0051899","membrane depolarization",93,9,5.13,0.00993,"Biological Processes",1598,"Cluster_4437",0.144749063357742,0.816345391807066,0.99385306819404,158,-21.12,"2 17","833 852",15,"86.67%","86.67%"
"88","Pocillopora_meandrina_HIv1___TS.g1125.t1","GO:0055088","lipid homeostasis",121,12,6.68,0.00667,"Biological Processes",6,"Cluster_1015",0.0716615932800142,0.908835779968447,0.997517921064576,162,-24.89,"2 21","790 815",23,"73.91%","78.26%"
"89","Pocillopora_meandrina_HIv1___RNAseq.g21089.t1","GO:0030207","chondroitin sulfate catabolic process",16,4,0.88,0.00985,"Biological Processes",1941,"Cluster_4040",0.048983900858902,0.937656710648825,0.999610930147471,145,-20.13,"2 18","513 534",16,"62.50%","75.00%"
"90","Pocillopora_meandrina_HIv1___RNAseq.g5801.t1","GO:0001525","angiogenesis",471,31,26,0.02063,"Biological Processes",2111,"Cluster_4439",0.207584396487911,0.737606004252402,0.983985365099825,153,-23.6,"2 20","283 303",18,"72.22%","77.78%"
"91","Pocillopora_meandrina_HIv1___TS.g14987.t1","GO:0045747","positive regulation of Notch signaling pathway",36,6,1.99,0.01309,"Biological Processes",2299,"Cluster_1938",0.164425112229616,0.791594637183746,0.990537846273098,157,-21.64,"2 19","737 762",20,"75.00%","75.00%"
"92","Pocillopora_meandrina_HIv1___RNAseq.g15572.t1","GO:0055088","lipid homeostasis",121,12,6.68,0.00667,"Biological Processes",1273,"Cluster_4572",0.0670279201104014,0.9147213483626,0.998219089356133,178,-26.18,"2 21","411 431",19,"84.21%","94.74%"
"93","Pocillopora_meandrina_HIv1___RNAseq.g29450.t1","GO:2000059","negative regulation of ubiquitin-dependent protein ...",31,5,1.71,0.00441,"Biological Processes",538,"Cluster_4438",0.225109803049558,0.715820744743947,0.982185628634319,165,-25.12,"2 20","471 491",18,"77.78%","88.89%"
"94","Pocillopora_meandrina_HIv1___TS.g22016.t1","GO:0002735","positive regulation of myeloid dendritic cell cytok...",4,2,0.22,0.01695,"Biological Processes",2320,"Cluster_1952",0.215551231531045,0.727691963010047,0.98348802495281,159,-20.06,"2 21","505 527",20,"65.00%","85.00%"
"95","Pocillopora_meandrina_HIv1___TS.g22016.t1","GO:0043330","response to exogenous dsRNA",29,7,1.6,0.00492,"Biological Processes",2320,"Cluster_1952",0.215551231531045,0.727691963010047,0.98348802495281,159,-20.06,"2 21","505 527",20,"65.00%","85.00%"
"96","Pocillopora_meandrina_HIv1___TS.g22016.t1","GO:1904358","positive regulation of telomere maintenance via tel...",23,6,1.27,0.01684,"Biological Processes",2320,"Cluster_1952",0.215551231531045,0.727691963010047,0.98348802495281,159,-20.06,"2 21","505 527",20,"65.00%","85.00%"
"97","Pocillopora_meandrina_HIv1___TS.g22016.t1","GO:2000767","positive regulation of cytoplasmic translation",11,3,0.61,0.01981,"Biological Processes",2320,"Cluster_1952",0.215551231531045,0.727691963010047,0.98348802495281,159,-20.06,"2 21","505 527",20,"65.00%","85.00%"
"98","Pocillopora_meandrina_HIv1___RNAseq.g29803.t2","GO:0048840","otolith development",12,3,0.66,0.01693,"Biological Processes",1337,"Cluster_1953",0.389367270984542,0.517070449046824,0.973552982047009,153,-22.82,"2 19","92 115",19,"73.68%","73.68%"
"99","Pocillopora_meandrina_HIv1___RNAseq.g14954.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.19,0.00035,"Biological Processes",600,"Cluster_390",0.00592068537055224,0.992461593297299,0.999610930147471,154,-23.02,"2 21","764 791",25,"68.00%","72.00%"
