"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"14","Pocillopora_meandrina_HIv1___RNAseq.g27412.t1","GO:0060039","pericardium development",29,1,0.03,0.02671,"Biological Processes",1564,"Cluster_1296",-0.172101735010621,0.781959842156502,0.989577926702421,167,-23.65,"2 20","896 917",18,"77.78%","83.33%"
"15","Pocillopora_meandrina_HIv1___RNAseq.g27412.t1","GO:1905515","non-motile cilium assembly",66,2,0.06,0.00168,"Biological Processes",1564,"Cluster_1296",-0.172101735010621,0.781959842156502,0.989577926702421,167,-23.65,"2 20","896 917",18,"77.78%","83.33%"
"16","Pocillopora_meandrina_HIv1___RNAseq.g11266.t1","GO:0045087","innate immune response",796,3,0.74,0.04423,"Biological Processes",1241,"Cluster_1296",-0.591519265567614,0.293429474342189,0.950290739935987,159,-24.74,"2 20","955 975",19,"78.95%","84.21%"
"17","Pocillopora_meandrina_HIv1___RNAseq.g11266.t1","GO:0050764","regulation of phagocytosis",53,1,0.05,0.04832,"Biological Processes",1241,"Cluster_1296",-0.591519265567614,0.293429474342189,0.950290739935987,159,-24.74,"2 20","955 975",19,"78.95%","84.21%"
"18","Pocillopora_meandrina_HIv1___RNAseq.g11266.t1","GO:0071801","regulation of podosome assembly",10,1,0.01,0.00929,"Biological Processes",1241,"Cluster_1296",-0.591519265567614,0.293429474342189,0.950290739935987,159,-24.74,"2 20","955 975",19,"78.95%","84.21%"
"19","Pocillopora_meandrina_HIv1___RNAseq.g3970.t1","GO:0034198","cellular response to amino acid starvation",41,1,0.04,0.03757,"Biological Processes",2898,"Cluster_1296",-0.860312245865253,0.0613416738844728,0.810894201895059,160,-25,"2 20","790 814",21,"80.95%","80.95%"
"20","Pocillopora_meandrina_HIv1___RNAseq.g3970.t1","GO:0042149","cellular response to glucose starvation",26,1,0.02,0.02398,"Biological Processes",2898,"Cluster_1296",-0.860312245865253,0.0613416738844728,0.810894201895059,160,-25,"2 20","790 814",21,"80.95%","80.95%"
"21","Pocillopora_meandrina_HIv1___RNAseq.g3970.t1","GO:0061462","protein localization to lysosome",42,1,0.04,0.03847,"Biological Processes",2898,"Cluster_1296",-0.860312245865253,0.0613416738844728,0.810894201895059,160,-25,"2 20","790 814",21,"80.95%","80.95%"
"22","Pocillopora_meandrina_HIv1___RNAseq.g3970.t1","GO:1904262","negative regulation of TORC1 signaling",44,1,0.04,0.04027,"Biological Processes",2898,"Cluster_1296",-0.860312245865253,0.0613416738844728,0.810894201895059,160,-25,"2 20","790 814",21,"80.95%","80.95%"
"23","Pocillopora_meandrina_HIv1___RNAseq.g21395.t2","GO:0070987","error-free translesion synthesis",11,1,0.01,0.01021,"Biological Processes",3159,"Cluster_1296",-0.396150051476564,0.509128349693709,0.973552982047009,140,-20.08,"2 9","289 310",7,"100.00%","100.00%"
"24","Pocillopora_meandrina_HIv1___RNAseq.g21395.t2","GO:0072344","rescue of stalled ribosome",44,1,0.04,0.04027,"Biological Processes",3159,"Cluster_1296",-0.396150051476564,0.509128349693709,0.973552982047009,140,-20.08,"2 9","289 310",7,"100.00%","100.00%"
"25","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0003283","atrial septum development",43,1,0.04,0.03937,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"26","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0007163","establishment or maintenance of cell polarity",214,2,0.2,0.0165,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"27","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0007368","determination of left/right symmetry",160,2,0.15,0.04713,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"28","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0035469","determination of pancreatic left/right asymmetry",27,1,0.03,0.02489,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"29","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0048496","maintenance of animal organ identity",24,1,0.02,0.02216,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"30","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0060027","convergent extension involved in gastrulation",35,1,0.03,0.03216,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"31","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0060287","epithelial cilium movement involved in determinatio...",23,1,0.02,0.02124,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"32","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0071908","determination of intestine left/right asymmetry",21,1,0.02,0.01941,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"33","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0071909","determination of stomach left/right asymmetry",20,1,0.02,0.0185,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"34","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0071910","determination of liver left/right asymmetry",26,1,0.02,0.02398,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"35","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0072189","ureter development",39,1,0.04,0.03577,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"36","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:1905515","non-motile cilium assembly",66,2,0.06,0.00168,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"37","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:2000095","regulation of Wnt signaling pathway, planar cell po...",33,1,0.03,0.03035,"Biological Processes",2336,"Cluster_1296",-0.15432740706803,0.804287041231384,0.992132422700093,152,-21.52,"2 21","796 816",20,"70.00%","80.00%"
"38","Pocillopora_meandrina_HIv1___RNAseq.g19430.t1","GO:0006428","isoleucyl-tRNA aminoacylation",1,1,0,0.00093,"Biological Processes",315,"Cluster_1296",-0.0841176447612713,0.893024527570358,0.997033432013062,141,-22.65,"2 21","758 775",19,"73.68%","73.68%"
"39","Pocillopora_meandrina_HIv1___RNAseq.g16711.t1a","GO:0040016","embryonic cleavage",6,1,0.01,0.00558,"Biological Processes",3365,"Cluster_1296",-0.622020012132876,0.262563589063115,0.940558413735451,149,-21.45,"2 14","135 156",12,"83.33%","83.33%"
"40","Pocillopora_meandrina_HIv1___RNAseq.g16711.t1a","GO:0046601","positive regulation of centriole replication",8,1,0.01,0.00744,"Biological Processes",3365,"Cluster_1296",-0.622020012132876,0.262563589063115,0.940558413735451,149,-21.45,"2 14","135 156",12,"83.33%","83.33%"
"41","Pocillopora_meandrina_HIv1___RNAseq.g16711.t1a","GO:0110028","positive regulation of mitotic spindle organization",1,1,0,0.00093,"Biological Processes",3365,"Cluster_1296",-0.622020012132876,0.262563589063115,0.940558413735451,149,-21.45,"2 14","135 156",12,"83.33%","83.33%"
"42","Pocillopora_meandrina_HIv1___RNAseq.g16711.t1a","GO:1900087","positive regulation of G1/S transition of mitotic c...",47,1,0.04,0.04296,"Biological Processes",3365,"Cluster_1296",-0.622020012132876,0.262563589063115,0.940558413735451,149,-21.45,"2 14","135 156",12,"83.33%","83.33%"
"43","Pocillopora_meandrina_HIv1___RNAseq.g16711.t1a","GO:1905832","positive regulation of spindle assembly",14,1,0.01,0.01298,"Biological Processes",3365,"Cluster_1296",-0.622020012132876,0.262563589063115,0.940558413735451,149,-21.45,"2 14","135 156",12,"83.33%","83.33%"
"44","Pocillopora_meandrina_HIv1___RNAseq.g11873.t1","GO:0031048","regulatory ncRNA-mediated heterochromatin formation",44,1,0.04,0.04027,"Biological Processes",463,"Cluster_1296",-0.731018342216996,0.160534563657997,0.885790980155998,150,-20.17,"2 11","473 494",9,"100.00%","100.00%"
"45","Pocillopora_meandrina_HIv1___RNAseq.g11873.t1","GO:0045071","negative regulation of viral genome replication",39,1,0.04,0.03577,"Biological Processes",463,"Cluster_1296",-0.731018342216996,0.160534563657997,0.885790980155998,150,-20.17,"2 11","473 494",9,"100.00%","100.00%"
"46","Pocillopora_meandrina_HIv1___RNAseq.g11873.t1","GO:0045087","innate immune response",796,3,0.74,0.04423,"Biological Processes",463,"Cluster_1296",-0.731018342216996,0.160534563657997,0.885790980155998,150,-20.17,"2 11","473 494",9,"100.00%","100.00%"
"47","Pocillopora_meandrina_HIv1___RNAseq.g11873.t1","GO:0051607","defense response to virus",258,2,0.24,0.02345,"Biological Processes",463,"Cluster_1296",-0.731018342216996,0.160534563657997,0.885790980155998,150,-20.17,"2 11","473 494",9,"100.00%","100.00%"
"48","Pocillopora_meandrina_HIv1___TS.g28809.t1","GO:0006497","protein lipidation",21,1,0.02,0.01941,"Biological Processes",732,"Cluster_1296",-0.361228843862851,0.550277122181215,0.973839008969298,141,-22.65,"2 21","515 532",19,"73.68%","73.68%"
"49","Pocillopora_meandrina_HIv1___TS.g28809.t1","GO:0006995","cellular response to nitrogen starvation",7,1,0.01,0.00651,"Biological Processes",732,"Cluster_1296",-0.361228843862851,0.550277122181215,0.973839008969298,141,-22.65,"2 21","515 532",19,"73.68%","73.68%"
"50","Pocillopora_meandrina_HIv1___TS.g28809.t1","GO:0032446","protein modification by small protein conjugation",951,2,0.89,0.04073,"Biological Processes",732,"Cluster_1296",-0.361228843862851,0.550277122181215,0.973839008969298,141,-22.65,"2 21","515 532",19,"73.68%","73.68%"
"51","Pocillopora_meandrina_HIv1___TS.g28809.t1","GO:0034727","piecemeal microautophagy of the nucleus",11,1,0.01,0.01021,"Biological Processes",732,"Cluster_1296",-0.361228843862851,0.550277122181215,0.973839008969298,141,-22.65,"2 21","515 532",19,"73.68%","73.68%"
"52","Pocillopora_meandrina_HIv1___TS.g28809.t1","GO:0051607","defense response to virus",258,2,0.24,0.02345,"Biological Processes",732,"Cluster_1296",-0.361228843862851,0.550277122181215,0.973839008969298,141,-22.65,"2 21","515 532",19,"73.68%","73.68%"
"53","Pocillopora_meandrina_HIv1___TS.g28809.t1","GO:0071455","cellular response to hyperoxia",4,1,0,0.00372,"Biological Processes",732,"Cluster_1296",-0.361228843862851,0.550277122181215,0.973839008969298,141,-22.65,"2 21","515 532",19,"73.68%","73.68%"
"54","Pocillopora_meandrina_HIv1___RNAseq.g15866.t1","GO:0008270","zinc ion binding",1238,4,0.94,0.011,"Molecular Functions",445,"Cluster_1296",-0.941449087059813,0.0168571020246148,0.674410729954456,155,-20.37,"2 20","95 116",18,"72.22%","72.22%"
"55","Pocillopora_meandrina_HIv1___TS.g13844.t2","GO:0051721","protein phosphatase 2A binding",28,1,0.02,0.02099,"Molecular Functions",2433,"Cluster_1296",-0.387925054890908,0.518762379566019,0.973552982047009,152,-24.69,"2 21","665 683",19,"63.16%","84.21%"
"56","Pocillopora_meandrina_HIv1___RNAseq.g27412.t1","GO:0031870","thromboxane A2 receptor binding",1,1,0,0.00076,"Molecular Functions",1564,"Cluster_1296",-0.172101735010621,0.781959842156502,0.989577926702421,167,-23.65,"2 20","896 917",18,"77.78%","83.33%"
"57","Pocillopora_meandrina_HIv1___RNAseq.g11266.t1","GO:0001784","phosphotyrosine residue binding",19,1,0.01,0.01429,"Molecular Functions",1241,"Cluster_1296",-0.591519265567614,0.293429474342189,0.950290739935987,159,-24.74,"2 20","955 975",19,"78.95%","84.21%"
"58","Pocillopora_meandrina_HIv1___RNAseq.g11266.t1","GO:0004715","non-membrane spanning protein tyrosine kinase activ...",53,1,0.04,0.03939,"Molecular Functions",1241,"Cluster_1296",-0.591519265567614,0.293429474342189,0.950290739935987,159,-24.74,"2 20","955 975",19,"78.95%","84.21%"
"59","Pocillopora_meandrina_HIv1___TS.g10613.t1b","GO:0008270","zinc ion binding",1238,4,0.94,0.011,"Molecular Functions",2456,"Cluster_1296",-0.09487293976821,0.879385478389188,0.996437424617109,145,-20.14,"2 14","781 802",12,"75.00%","83.33%"
"60","Pocillopora_meandrina_HIv1___RNAseq.g21395.t2","GO:0002039","p53 binding",62,1,0.05,0.04593,"Molecular Functions",3159,"Cluster_1296",-0.396150051476564,0.509128349693709,0.973552982047009,140,-20.08,"2 9","289 310",7,"100.00%","100.00%"
"61","Pocillopora_meandrina_HIv1___RNAseq.g21395.t2","GO:0008270","zinc ion binding",1238,4,0.94,0.011,"Molecular Functions",3159,"Cluster_1296",-0.396150051476564,0.509128349693709,0.973552982047009,140,-20.08,"2 9","289 310",7,"100.00%","100.00%"
"62","Pocillopora_meandrina_HIv1___RNAseq.g19430.t1","GO:0002161","aminoacyl-tRNA editing activity",9,1,0.01,0.00679,"Molecular Functions",315,"Cluster_1296",-0.0841176447612713,0.893024527570358,0.997033432013062,141,-22.65,"2 21","758 775",19,"73.68%","73.68%"
"63","Pocillopora_meandrina_HIv1___RNAseq.g19430.t1","GO:0004822","isoleucine-tRNA ligase activity",1,1,0,0.00076,"Molecular Functions",315,"Cluster_1296",-0.0841176447612713,0.893024527570358,0.997033432013062,141,-22.65,"2 21","758 775",19,"73.68%","73.68%"
"64","Pocillopora_meandrina_HIv1___RNAseq.g11873.t1","GO:0008270","zinc ion binding",1238,4,0.94,0.011,"Molecular Functions",463,"Cluster_1296",-0.731018342216996,0.160534563657997,0.885790980155998,150,-20.17,"2 11","473 494",9,"100.00%","100.00%"
"65","Pocillopora_meandrina_HIv1___TS.g28809.t1","GO:0019778","Atg12 activating enzyme activity",1,1,0,0.00076,"Molecular Functions",732,"Cluster_1296",-0.361228843862851,0.550277122181215,0.973839008969298,141,-22.65,"2 21","515 532",19,"73.68%","73.68%"
"66","Pocillopora_meandrina_HIv1___TS.g28809.t1","GO:0019779","Atg8 activating enzyme activity",1,1,0,0.00076,"Molecular Functions",732,"Cluster_1296",-0.361228843862851,0.550277122181215,0.973839008969298,141,-22.65,"2 21","515 532",19,"73.68%","73.68%"
