"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"27","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0010936","negative regulation of macrophage cytokine producti...",5,1,0.01,0.0071,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"28","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0030277","maintenance of gastrointestinal epithelium",22,1,0.03,0.031,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"29","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032098","regulation of appetite",23,1,0.03,0.0324,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"30","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032495","response to muramyl dipeptide",17,2,0.02,0.0176,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"31","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032498","detection of muramyl dipeptide",3,1,0,0.0043,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"32","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032689","negative regulation of type II interferon productio...",6,1,0.01,0.0085,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"33","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032695","negative regulation of interleukin-12 production",8,1,0.01,0.0114,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"34","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032701","negative regulation of interleukin-18 production",3,1,0,0.0043,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"35","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032703","negative regulation of interleukin-2 production",6,1,0.01,0.0085,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"36","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032731","positive regulation of interleukin-1 beta productio...",72,2,0.1,0.0047,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"37","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032733","positive regulation of interleukin-10 production",8,1,0.01,0.0114,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"38","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032735","positive regulation of interleukin-12 production",18,1,0.03,0.0254,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"39","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032740","positive regulation of interleukin-17 production",8,1,0.01,0.0114,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"40","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032757","positive regulation of interleukin-8 production",19,1,0.03,0.0268,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"41","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0032874","positive regulation of stress-activated MAPK cascad...",6,1,0.01,0.0085,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"42","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0034136","negative regulation of toll-like receptor 2 signali...",4,1,0.01,0.0057,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"43","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0036335","intestinal stem cell homeostasis",22,1,0.03,0.031,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"44","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0045747","positive regulation of Notch signaling pathway",36,2,0.05,0.0012,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"45","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0048874","host-mediated regulation of intestinal microbiota c...",6,1,0.01,0.0085,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"46","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0050766","positive regulation of phagocytosis",24,1,0.03,0.0338,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"47","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0051770","positive regulation of nitric-oxide synthase biosyn...",13,1,0.02,0.0184,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"48","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0060907","positive regulation of macrophage cytokine producti...",15,1,0.02,0.0212,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"49","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0070431","nucleotide-binding oligomerization domain containin...",20,1,0.03,0.0282,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"50","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0071224","cellular response to peptidoglycan",4,1,0.01,0.0057,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"51","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0071225","cellular response to muramyl dipeptide",4,1,0.01,0.0057,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"52","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0071639","positive regulation of monocyte chemotactic protein...",3,1,0,0.0043,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"53","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0090022","regulation of neutrophil chemotaxis",15,1,0.02,0.0212,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"54","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:0140367","antibacterial innate immune response",17,1,0.02,0.024,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"55","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:1900017","positive regulation of cytokine production involved...",10,1,0.01,0.0142,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"56","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:1901224","positive regulation of non-canonical NF-kappaB sign...",51,2,0.07,0.0024,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"57","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:1901526","positive regulation of mitophagy",11,1,0.02,0.0156,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"58","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:1902523","positive regulation of protein K63-linked ubiquitin...",5,1,0.01,0.0071,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"59","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:1904417","positive regulation of xenophagy",7,1,0.01,0.01,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"60","Pocillopora_meandrina_HIv1___TS.g2985.t1","GO:2000110","negative regulation of macrophage apoptotic process",5,1,0.01,0.0071,"Biological Processes",2397,"Cluster_1296",0.177959305608415,0.774616893289881,0.988076841363439,151,-22.13,"2 21","851 873",20,"65.00%","75.00%"
"61","Pocillopora_meandrina_HIv1___RNAseq.g17112.t1","GO:0031104","dendrite regeneration",6,1,0.01,0.0085,"Biological Processes",850,"Cluster_1296",0.515810177741574,0.373662178907267,0.967735644631088,147,-21.73,"2 20","705 723",18,"72.22%","72.22%"
"62","Pocillopora_meandrina_HIv1___RNAseq.g234.t1","GO:0044090","positive regulation of vacuole organization",10,1,0.01,0.0142,"Biological Processes",650,"Cluster_1296",0.514270400592413,0.375342656904279,0.967743555596743,140,-21.02,"2 9","155 176",7,"100.00%","100.00%"
"63","Pocillopora_meandrina_HIv1___RNAseq.g11906.t1","GO:0019878","lysine biosynthetic process via aminoadipic acid",6,1,0.01,0.0085,"Biological Processes",3266,"Cluster_1296",0.570106940139299,0.315621613691059,0.955608106049705,159,-20.83,"2 16","965 986",14,"85.71%","85.71%"
"64","Pocillopora_meandrina_HIv1___RNAseq.g15379.t1","GO:0016562","protein import into peroxisome matrix, receptor rec...",6,1,0.01,0.0085,"Biological Processes",2266,"Cluster_1296",0.0135210609354333,0.982784975099796,0.999610930147471,184,-33.52,"2 21","13 34",19,"89.47%","89.47%"
"65","Pocillopora_meandrina_HIv1___RNAseq.g15379.t1","GO:0043335","protein unfolding",2,1,0,0.0029,"Biological Processes",2266,"Cluster_1296",0.0135210609354333,0.982784975099796,0.999610930147471,184,-33.52,"2 21","13 34",19,"89.47%","89.47%"
"66","Pocillopora_meandrina_HIv1___RNAseq.g11271.t1","GO:0035720","intraciliary anterograde transport",15,1,0.02,0.0212,"Biological Processes",1653,"Cluster_1296",0.731311905351176,0.160279573346784,0.885790980155998,152,-24.74,"2 19","388 414",22,"68.18%","77.27%"
"67","Pocillopora_meandrina_HIv1___RNAseq.g11271.t1","GO:0070986","left/right axis specification",21,1,0.03,0.0296,"Biological Processes",1653,"Cluster_1296",0.731311905351176,0.160279573346784,0.885790980155998,152,-24.74,"2 19","388 414",22,"68.18%","77.27%"
"68","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0001953","negative regulation of cell-matrix adhesion",15,1,0.02,0.0212,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"69","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0002085","inhibition of neuroepithelial cell differentiation",15,1,0.02,0.0212,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"70","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0002456","T cell mediated immunity",63,2,0.09,0.0109,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"71","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0003184","pulmonary valve morphogenesis",21,1,0.03,0.0296,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"72","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0003215","cardiac right ventricle morphogenesis",12,1,0.02,0.017,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"73","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0032495","response to muramyl dipeptide",17,2,0.02,0.0176,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"74","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0045602","negative regulation of endothelial cell differentia...",9,1,0.01,0.0128,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"75","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0045747","positive regulation of Notch signaling pathway",36,2,0.05,0.0012,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"76","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0061073","ciliary body morphogenesis",10,1,0.01,0.0142,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"77","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0061101","neuroendocrine cell differentiation",14,1,0.02,0.0198,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"78","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0061156","pulmonary artery morphogenesis",7,1,0.01,0.01,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"79","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0061309","cardiac neural crest cell development involved in o...",9,1,0.01,0.0128,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"80","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0061444","endocardial cushion cell development",6,1,0.01,0.0085,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"81","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0062043","positive regulation of cardiac epithelial to mesenc...",12,1,0.02,0.017,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"82","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0072015","podocyte development",16,1,0.02,0.0226,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"83","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:0072070","loop of Henle development",19,1,0.03,0.0268,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"84","Pocillopora_meandrina_HIv1___RNAseq.g27413.t1","GO:2000737","negative regulation of stem cell differentiation",20,1,0.03,0.0282,"Biological Processes",2699,"Cluster_1296",0.401542709512033,0.502831983178835,0.973552982047009,167,-23.65,"2 20","403 424",18,"77.78%","83.33%"
"85","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0006919","activation of cysteine-type endopeptidase activity ...",51,2,0.07,0.0024,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"86","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0007497","posterior midgut development",13,1,0.02,0.0184,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"87","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0014042","positive regulation of neuron maturation",20,1,0.03,0.0282,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"88","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0033141","positive regulation of peptidyl-serine phosphorylat...",17,1,0.02,0.024,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"89","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0035799","ureter maturation",16,1,0.02,0.0226,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"90","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0045793","positive regulation of cell size",23,1,0.03,0.0324,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"91","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0061146","Peyer's patch morphogenesis",19,1,0.03,0.0268,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"92","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0072300","positive regulation of metanephric glomerulus devel...",16,1,0.02,0.0226,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"93","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0097021","lymphocyte migration into lymphoid organs",16,1,0.02,0.0226,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"94","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0160144","GDF15-GFRAL signaling pathway",13,1,0.02,0.0184,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"95","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:2001241","positive regulation of extrinsic apoptotic signalin...",15,1,0.02,0.0212,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"96","Pocillopora_meandrina_HIv1___RNAseq.g29221.t1","GO:0070536","protein K63-linked deubiquitination",16,1,0.02,0.0226,"Biological Processes",507,"Cluster_1296",0.556041457429802,0.330421239223472,0.960680114262835,150,-22.38,"2 21","518 543",23,"69.57%","69.57%"
"97","Pocillopora_meandrina_HIv1___RNAseq.g29221.t1","GO:0071108","protein K48-linked deubiquitination",18,1,0.03,0.0254,"Biological Processes",507,"Cluster_1296",0.556041457429802,0.330421239223472,0.960680114262835,150,-22.38,"2 21","518 543",23,"69.57%","69.57%"
"98","Pocillopora_meandrina_HIv1___RNAseq.g29221.t1","GO:0071549","cellular response to dexamethasone stimulus",9,1,0.01,0.0128,"Biological Processes",507,"Cluster_1296",0.556041457429802,0.330421239223472,0.960680114262835,150,-22.38,"2 21","518 543",23,"69.57%","69.57%"
