"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"68","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0051726","regulation of cell cycle",819,7,3.05,0.04127,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"69","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0060268","negative regulation of respiratory burst",2,1,0.01,0.00745,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"70","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0060313","negative regulation of blood vessel remodeling",1,1,0,0.00373,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"71","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:1905522","negative regulation of macrophage migration",1,1,0,0.00373,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"72","Pocillopora_meandrina_HIv1___RNAseq.g26196.t1","GO:0001174","transcriptional start site selection at RNA polymer...",5,1,0.02,0.01851,"Biological Processes",1791,"Cluster_390",-0.924419052926529,0.0246584888615494,0.703848759973581,164,-21.62,"2 21","485 506",19,"73.68%","78.95%"
"73","Pocillopora_meandrina_HIv1___RNAseq.g26196.t1","GO:1990114","RNA polymerase II core complex assembly",3,1,0.01,0.01115,"Biological Processes",1791,"Cluster_390",-0.924419052926529,0.0246584888615494,0.703848759973581,164,-21.62,"2 21","485 506",19,"73.68%","78.95%"
"74","Pocillopora_meandrina_HIv1___TS.g20181.t1","GO:0048008","platelet-derived growth factor receptor signaling p...",33,2,0.12,0.00671,"Biological Processes",2688,"Cluster_3661",-0.942597327178206,0.0163665384985932,0.674410729954456,160,-20.45,"2 20","331 353",20,"80.00%","80.00%"
"75","Pocillopora_meandrina_HIv1___TS.g20181.t1","GO:1904612","response to 2,3,7,8-tetrachlorodibenzodioxine",12,1,0.04,0.04386,"Biological Processes",2688,"Cluster_3661",-0.942597327178206,0.0163665384985932,0.674410729954456,160,-20.45,"2 20","331 353",20,"80.00%","80.00%"
"76","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0006527","arginine catabolic process",6,1,0.02,0.02217,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"77","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0006941","striated muscle contraction",111,2,0.41,0.04694,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"78","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0033137","negative regulation of peptidyl-serine phosphorylat...",17,2,0.06,0.00179,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"79","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0034760","negative regulation of iron ion transmembrane trans...",1,1,0,0.00373,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"80","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0042178","xenobiotic catabolic process",11,1,0.04,0.04028,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"81","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0043267","negative regulation of potassium ion transport",21,2,0.08,0.01098,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"82","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0045776","negative regulation of blood pressure",105,2,0.39,0.0363,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"83","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0051612","negative regulation of serotonin uptake",1,1,0,0.00373,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"84","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0061875","negative regulation of hepatic stellate cell contra...",1,1,0,0.00373,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"85","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0071260","cellular response to mechanical stimulus",36,2,0.13,0.00794,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"86","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0071872","cellular response to epinephrine stimulus",5,1,0.02,0.01851,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"87","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0098735","positive regulation of the force of heart contracti...",2,1,0.01,0.00745,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"88","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0098924","retrograde trans-synaptic signaling by nitric oxide",1,1,0,0.00373,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"89","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0106071","positive regulation of adenylate cyclase-activating...",2,1,0.01,0.00745,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"90","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:1902307","positive regulation of sodium ion transmembrane tra...",17,2,0.06,0.00733,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"91","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0010875","positive regulation of cholesterol efflux",12,1,0.04,0.04386,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"92","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0010875","positive regulation of cholesterol efflux",12,1,0.04,0.04386,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"93","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0032464","positive regulation of protein homooligomerization",2,1,0.01,0.00745,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"94","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0032464","positive regulation of protein homooligomerization",2,1,0.01,0.00745,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"95","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0043129","surfactant homeostasis",3,1,0.01,0.01115,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"96","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0043129","surfactant homeostasis",3,1,0.01,0.01115,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
