,source,target,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
69,apul-mir-novel-23,FUN_022469,0.96824479400018,0.96824479400018,1,0.00676046735214234,predicted binding + coexpression
70,apul-mir-novel-9,FUN_000484,0.965113242711184,0.965113242711184,1,0.00778106354057353,predicted binding + coexpression
71,apul-mir-novel-5,FUN_017622,0.995693532787135,0.995693532787135,1,0.000339027428145737,predicted binding + coexpression
72,apul-mir-novel-9,FUN_018376,0.991502576852876,0.991502576852876,1,0.000939096871218252,predicted binding + coexpression
73,apul-mir-100,FUN_018376,-0.972117222602966,0.972117222602966,-1,0.00556561459709215,predicted binding + coexpression
74,apul-mir-novel-7,FUN_038158,0.963064629680728,0.963064629680728,1,0.00847377040471592,predicted binding + coexpression
75,apul-mir-novel-5,FUN_026831,0.997716478496002,0.997716478496002,1,0.000130946140340583,predicted binding + coexpression
76,apul-mir-novel-21,FUN_006054,0.977388854104582,0.977388854104582,1,0.00406760929145233,predicted binding + coexpression
77,apul-mir-novel-15,FUN_001948,0.979680269937281,0.979680269937281,1,0.00346643137529996,predicted binding + coexpression
78,apul-mir-novel-15,FUN_000607,0.975751510133819,0.975751510133819,1,0.00451621830381497,predicted binding + coexpression
79,apul-mir-novel-15,FUN_000634,0.978580789954303,0.978580789954303,1,0.00375092828341024,predicted binding + coexpression
80,apul-mir-novel-15,FUN_003924,0.9785058578063,0.9785058578063,1,0.00377058596288974,predicted binding + coexpression
81,apul-mir-novel-15,FUN_006513,0.986343585700007,0.986343585700007,1,0.00191182107517003,predicted binding + coexpression
82,apul-mir-novel-15,FUN_007037,0.978255057697467,0.978255057697467,1,0.00383662722599413,predicted binding + coexpression
83,apul-mir-novel-15,FUN_007038,0.978580789954302,0.978580789954302,1,0.00375092828341026,predicted binding + coexpression
84,apul-mir-novel-15,FUN_008324,0.96755942484353,0.96755942484353,1,0.00697978447307705,predicted binding + coexpression
85,apul-mir-novel-15,FUN_008023,0.985965668756982,0.985965668756982,1,0.00199161354692373,predicted binding + coexpression
86,apul-mir-novel-15,FUN_008973,0.989250151196218,0.989250151196218,1,0.00133578284446748,predicted binding + coexpression
87,apul-mir-novel-15,FUN_009363,0.966011128896181,0.966011128896181,1,0.00748363036526953,predicted binding + coexpression
88,apul-mir-novel-15,FUN_014041,0.978983580949011,0.978983580949011,1,0.00364584405831639,predicted binding + coexpression
89,apul-mir-novel-15,FUN_014058,0.978580789954302,0.978580789954302,1,0.00375092828341026,predicted binding + coexpression
90,apul-mir-novel-15,FUN_012225,0.986492779299764,0.986492779299764,1,0.0018806196778239,predicted binding + coexpression
91,apul-mir-novel-15,FUN_012231,0.978580789954302,0.978580789954302,1,0.00375092828341026,predicted binding + coexpression
92,apul-mir-novel-15,FUN_016037,0.96040332870312,0.96040332870312,1,0.00940211256050052,predicted binding + coexpression
93,apul-mir-novel-15,FUN_019769,0.978580789954303,0.978580789954303,1,0.0037509282834102,predicted binding + coexpression
94,apul-mir-novel-15,FUN_020616,0.986705326043718,0.986705326043718,1,0.00183646402768314,predicted binding + coexpression
95,apul-mir-novel-15,FUN_020838,0.961649036923387,0.961649036923387,1,0.00896363253992455,predicted binding + coexpression
96,apul-mir-novel-15,FUN_022712,0.959547018810186,0.959547018810186,1,0.00970748436589319,predicted binding + coexpression
97,apul-mir-novel-15,FUN_022138,0.97716189362909,0.97716189362909,1,0.00412886433342424,predicted binding + coexpression
98,apul-mir-novel-15,FUN_022243,0.963024871661293,0.963024871661293,1,0.00848740486726359,predicted binding + coexpression
99,apul-mir-novel-15,FUN_022863,0.964482351901114,0.964482351901114,1,0.00799231837934494,predicted binding + coexpression
100,apul-mir-novel-15,FUN_024838,0.978580789954302,0.978580789954302,1,0.00375092828341026,predicted binding + coexpression
101,apul-mir-novel-15,FUN_028143,0.964923001448358,0.964923001448358,1,0.00784457023969649,predicted binding + coexpression
102,apul-mir-novel-15,FUN_029262,0.976239321583211,0.976239321583211,1,0.00438094868887469,predicted binding + coexpression
103,apul-mir-novel-15,FUN_031641,0.991062089848895,0.991062089848895,1,0.00101298898918499,predicted binding + coexpression
104,apul-mir-novel-15,FUN_032182,0.962827161928118,0.962827161928118,1,0.00855531344348705,predicted binding + coexpression
105,apul-mir-novel-15,FUN_029557,0.995551555051207,0.995551555051207,1,0.000355923108488488,predicted binding + coexpression
106,apul-mir-novel-15,FUN_032682,0.97290904560828,0.97290904560828,1,0.00533086387440018,predicted binding + coexpression
107,apul-mir-novel-15,FUN_033843,0.985432747417414,0.985432747417414,1,0.00210595497996595,predicted binding + coexpression
108,apul-mir-novel-15,FUN_033691,0.96246517579357,0.96246517579357,1,0.00868010643458414,predicted binding + coexpression
109,apul-mir-novel-15,FUN_035068,0.959872807839183,0.959872807839183,1,0.00959092658741825,predicted binding + coexpression
110,apul-mir-novel-15,FUN_035253,0.996146713545927,0.996146713545927,1,0.000286965457292542,predicted binding + coexpression
111,apul-mir-novel-15,FUN_037444,0.976958160494132,0.976958160494132,1,0.00418410740270778,predicted binding + coexpression
112,apul-mir-novel-15,FUN_036878,0.989950814252193,0.989950814252193,1,0.00120746468811392,predicted binding + coexpression
113,apul-mir-novel-15,FUN_038277,0.969180567031551,0.969180567031551,1,0.0064647670185131,predicted binding + coexpression
114,apul-mir-novel-15,FUN_041624,0.986126231746681,0.986126231746681,1,0.00195758058584625,predicted binding + coexpression
115,apul-mir-2028,FUN_001874,-0.96751705886406,0.96751705886406,-1,0.00699341695630629,predicted binding + coexpression
116,apul-mir-2028,FUN_002335,0.979075871194958,0.979075871194958,1,0.00362190571765341,predicted binding + coexpression
117,apul-mir-2028,FUN_016651,0.968966702440181,0.968966702440181,1,0.00653196313909641,predicted binding + coexpression
118,apul-mir-2028,FUN_017984,0.982058636642181,0.982058636642181,1,0.0028770326166407,predicted binding + coexpression
119,apul-mir-2028,FUN_023006,0.970239527025441,0.970239527025441,1,0.00613543464777121,predicted binding + coexpression
120,apul-mir-2028,FUN_023999,0.966354786185076,0.966354786185076,1,0.00737080286405159,predicted binding + coexpression
121,apul-mir-2028,FUN_024153,0.977635652313831,0.977635652313831,1,0.00400134430274417,predicted binding + coexpression
122,apul-mir-2028,FUN_029615,0.971250475416305,0.971250475416305,1,0.00582637037894256,predicted binding + coexpression
123,apul-mir-2028,FUN_037335,0.962742365856554,0.962742365856554,1,0.00858449325991209,predicted binding + coexpression
124,apul-mir-2028,FUN_043718,-0.965621178986747,0.965621178986747,-1,0.00761233679546693,predicted binding + coexpression
125,apul-mir-novel-20,FUN_004026,0.972632016403415,0.972632016403415,1,0.00541261487272714,predicted binding + coexpression
126,apul-mir-novel-20,FUN_012517,0.986069300948617,0.986069300948617,1,0.0019696253948224,predicted binding + coexpression
127,apul-mir-novel-20,FUN_027781,0.96539314674157,0.96539314674157,1,0.00768793438561037,predicted binding + coexpression
128,apul-mir-novel-20,FUN_029149,0.985225054297151,0.985225054297151,1,0.00215108638641699,predicted binding + coexpression
129,apul-mir-novel-20,FUN_035880,0.975899897469788,0.975899897469788,1,0.00447492705509625,predicted binding + coexpression
130,apul-mir-novel-20,FUN_034785,-0.972334551978289,0.972334551978289,-1,0.00550085163712914,predicted binding + coexpression
131,apul-mir-novel-20,FUN_037333,0.97846801486278,0.97846801486278,1,0.00378052656609614,predicted binding + coexpression
132,apul-mir-novel-4,FUN_002646,0.976473755665439,0.976473755665439,1,0.00431642508902756,predicted binding + coexpression
133,apul-mir-novel-4,FUN_006488,0.970398484687404,0.970398484687404,1,0.00608649070563876,predicted binding + coexpression
134,apul-mir-novel-4,FUN_031513,-0.976904487025009,0.976904487025009,-1,0.00419870148827339,predicted binding + coexpression
135,apul-mir-novel-4,FUN_032162,-0.970090512303536,0.970090512303536,-1,0.00618143417402044,predicted binding + coexpression
136,apul-mir-novel-4,FUN_036560,0.974492254868024,0.974492254868024,1,0.00487161854311547,predicted binding + coexpression
137,apul-mir-2022,FUN_000420,0.97161195715853,0.97161195715853,1,0.00571714276917764,predicted binding + coexpression
138,apul-mir-2022,FUN_002566,0.986949430054417,0.986949430054417,1,0.00178618352147705,predicted binding + coexpression
139,apul-mir-2022,FUN_002376,-0.980880235753916,0.980880235753916,-1,0.00316452248438938,predicted binding + coexpression
140,apul-mir-2022,FUN_003209,-0.97498753788204,0.97498753788204,-1,0.00473077586237476,predicted binding + coexpression
141,apul-mir-2022,FUN_006021,-0.970633007728153,0.970633007728153,-1,0.00601451592242376,predicted binding + coexpression
142,apul-mir-2022,FUN_006026,-0.993628388742328,0.993628388742328,-1,0.000609947218731425,predicted binding + coexpression
143,apul-mir-2022,FUN_006036,-0.990692235828071,0.990692235828071,-1,0.00107645192407542,predicted binding + coexpression
144,apul-mir-2022,FUN_008126,-0.988202091483297,0.988202091483297,-1,0.00153557606807976,predicted binding + coexpression
145,apul-mir-2022,FUN_023589,-0.964770210565201,0.964770210565201,-1,0.00789569784214632,predicted binding + coexpression
146,apul-mir-2022,FUN_031078,-0.982163379555072,0.982163379555072,-1,0.00285192002534465,predicted binding + coexpression
147,apul-mir-2022,FUN_032607,-0.975958718540844,0.975958718540844,-1,0.0044585937900913,predicted binding + coexpression
148,apul-mir-2022,FUN_035430,0.982929482755966,0.982929482755966,1,0.00267047614304092,predicted binding + coexpression
149,apul-mir-novel-14,FUN_018764,-0.977116218498568,0.977116218498568,-1,0.00414122823627968,predicted binding + coexpression
150,apul-mir-novel-14,FUN_023565,0.975834806636505,0.975834806636505,1,0.00449302425141202,predicted binding + coexpression
151,apul-mir-novel-14,FUN_027244,0.969676623158723,0.969676623158723,1,0.00630978991962067,predicted binding + coexpression
152,apul-mir-novel-14,FUN_038834,0.962016304038225,0.962016304038225,1,0.00883567420059776,predicted binding + coexpression
153,apul-mir-novel-22,FUN_010074,0.984545294603385,0.984545294603385,1,0.00230099462489003,predicted binding + coexpression
154,apul-mir-novel-22,FUN_009350,0.959737955116664,0.959737955116664,1,0.00963911695210919,predicted binding + coexpression
155,apul-mir-novel-22,FUN_012767,0.972134602139404,0.972134602139404,1,0.00556042640609856,predicted binding + coexpression
156,apul-mir-novel-22,FUN_020835,0.964019217812085,0.964019217812085,1,0.00814857837336875,predicted binding + coexpression
157,apul-mir-novel-22,FUN_029040,0.980540926489906,0.980540926489906,1,0.0032489675916029,predicted binding + coexpression
158,apul-mir-novel-22,FUN_028524,0.970341584440232,0.970341584440232,1,0.00610399577048419,predicted binding + coexpression
159,apul-mir-novel-22,FUN_031199,-0.973861900542159,0.973861900542159,-1,0.00505283091134499,predicted binding + coexpression
160,apul-mir-novel-22,FUN_031590,0.97804322405839,0.97804322405839,1,0.00389270211019557,predicted binding + coexpression
161,apul-mir-novel-22,FUN_029285,-0.971919078765793,0.971919078765793,-1,0.00562487766295811,predicted binding + coexpression
162,apul-mir-novel-22,FUN_038659,0.961236360392008,0.961236360392008,1,0.00910813008835252,predicted binding + coexpression
163,apul-mir-novel-26,FUN_005720,-0.965575277319015,0.965575277319015,-1,0.00762753444260831,predicted binding + coexpression
164,apul-mir-novel-26,FUN_012027,0.963534110239027,0.963534110239027,1,0.00831331402608571,predicted binding + coexpression
165,apul-mir-novel-26,FUN_014965,0.960085883492961,0.960085883492961,1,0.00951494442404758,predicted binding + coexpression
166,apul-mir-novel-26,FUN_016752,0.981298410562805,0.981298410562805,1,0.00306146695552082,predicted binding + coexpression
167,apul-mir-novel-26,FUN_028645,0.978720297419459,0.978720297419459,1,0.00371442051152876,predicted binding + coexpression
168,apul-mir-novel-26,FUN_031305,0.987524147414034,0.987524147414034,1,0.00166964756894663,predicted binding + coexpression
169,apul-mir-novel-26,FUN_033292,0.99309788161826,0.99309788161826,1,0.000687633964364169,predicted binding + coexpression
170,apul-mir-novel-26,FUN_038708,-0.958974430220758,0.958974430220758,-1,0.0099134546857663,predicted binding + coexpression
171,apul-mir-novel-26,FUN_044292,0.959217550034693,0.959217550034693,1,0.00982582704747661,predicted binding + coexpression
172,apul-mir-2025,FUN_004759,0.983047003339369,0.983047003339369,1,0.0026429935003153,predicted binding + coexpression
173,apul-mir-2025,FUN_016651,0.979523493411471,0.979523493411471,1,0.00350654342589264,predicted binding + coexpression
174,apul-mir-2025,FUN_028064,-0.967096415268237,0.967096415268237,-1,0.00712924479779952,predicted binding + coexpression
175,apul-mir-2025,FUN_032276,-0.966646360287236,0.966646360287236,-1,0.00727551788615641,predicted binding + coexpression
176,apul-mir-2025,FUN_035606,-0.992336479011275,0.992336479011275,-1,0.000804408258737313,predicted binding + coexpression
177,apul-mir-2025,FUN_038455,0.98368569479292,0.98368569479292,1,0.00249529036896345,predicted binding + coexpression
178,apul-mir-novel-19,FUN_001882,-0.986111392310532,0.986111392310532,-1,0.00196071779477909,predicted binding + coexpression
179,apul-mir-novel-19,FUN_001214,0.994117913853193,0.994117913853193,1,0.000541062424272702,predicted binding + coexpression
180,apul-mir-novel-19,FUN_002340,0.980379353140743,0.980379353140743,1,0.00328943666953972,predicted binding + coexpression
181,apul-mir-novel-19,FUN_010781,0.987730644694226,0.987730644694226,1,0.00162841682023663,predicted binding + coexpression
182,apul-mir-novel-19,FUN_012666,-0.970823372228148,0.970823372228148,-1,0.00595630103828715,predicted binding + coexpression
183,apul-mir-novel-19,FUN_015036,0.959066029393488,0.959066029393488,1,0.00988040967739998,predicted binding + coexpression
184,apul-mir-novel-19,FUN_016489,0.979825435703254,0.979825435703254,1,0.00342942628230348,predicted binding + coexpression
185,apul-mir-novel-19,FUN_022599,0.962411593007246,0.962411593007246,1,0.00869862918817274,predicted binding + coexpression
186,apul-mir-novel-19,FUN_022013,0.963204045801847,0.963204045801847,1,0.0084260164793071,predicted binding + coexpression
187,apul-mir-novel-19,FUN_022258,0.985756330268009,0.985756330268009,1,0.00203627593860506,predicted binding + coexpression
188,apul-mir-novel-19,FUN_023186,0.984022769600009,0.984022769600009,1,0.00241848021428766,predicted binding + coexpression
189,apul-mir-novel-19,FUN_024778,0.961329203095566,0.961329203095566,1,0.00907555541636361,predicted binding + coexpression
190,apul-mir-novel-19,FUN_024153,0.973026027086009,0.973026027086009,1,0.00529646613370728,predicted binding + coexpression
191,apul-mir-novel-19,FUN_030196,0.983603899690206,0.983603899690206,1,0.00251404883087289,predicted binding + coexpression
192,apul-mir-novel-19,FUN_029362,0.970100616912309,0.970100616912309,1,0.00617831139630447,predicted binding + coexpression
193,apul-mir-novel-19,FUN_032958,0.969441624343709,0.969441624343709,1,0.0063830535776277,predicted binding + coexpression
194,apul-mir-novel-19,FUN_029891,0.969669625255797,0.969669625255797,1,0.00631196757397471,predicted binding + coexpression
195,apul-mir-novel-19,FUN_035058,-0.982723881241736,0.982723881241736,-1,0.00271878260730051,predicted binding + coexpression
196,apul-mir-novel-19,FUN_037232,0.963084685587107,0.963084685587107,1,0.00846689524036347,predicted binding + coexpression
197,apul-mir-novel-19,FUN_038163,0.994317823355501,0.994317823355501,1,0.00051373061401119,predicted binding + coexpression
198,apul-mir-novel-19,FUN_039323,0.985196296734654,0.985196296734654,1,0.00215736031604906,predicted binding + coexpression
199,apul-mir-novel-19,FUN_041870,0.984875762247564,0.984875762247564,1,0.00222769837726796,predicted binding + coexpression
200,apul-mir-novel-19,FUN_043600,0.965666430505607,0.965666430505607,1,0.00759736416129995,predicted binding + coexpression
201,apul-mir-novel-19,FUN_044025,-0.971386024057249,0.971386024057249,-1,0.00578533236086702,predicted binding + coexpression
202,apul-mir-novel-32,FUN_032699,0.965932109750805,0.965932109750805,1,0.00750965302512432,predicted binding + coexpression
203,apul-mir-novel-33,FUN_013793,0.970442965656417,0.970442965656417,1,0.006072817901504,predicted binding + coexpression
204,apul-mir-novel-33,FUN_026712,0.965358173416265,0.965358173416265,1,0.00769955049195686,predicted binding + coexpression
205,apul-mir-novel-33,FUN_026981,0.961367360000791,0.961367360000791,1,0.00906217883853592,predicted binding + coexpression
206,apul-mir-novel-33,FUN_042010,0.986902587124801,0.986902587124801,1,0.00179579630258979,predicted binding + coexpression
207,apul-mir-novel-33,FUN_043283,0.995947652848742,0.995947652848742,1,0.000309477912650069,predicted binding + coexpression
208,apul-mir-novel-11,FUN_014620,0.993690992106373,0.993690992106373,1,0.000600985566396531,predicted binding + coexpression
209,apul-mir-novel-31,FUN_002424,0.969798651205925,0.969798651205925,1,0.00627185621023226,predicted binding + coexpression
210,apul-mir-novel-31,FUN_003163,0.975848654204498,0.975848654204498,1,0.00448917219523781,predicted binding + coexpression
211,apul-mir-novel-31,FUN_003378,0.98443518319527,0.98443518319527,1,0.00232559089429334,predicted binding + coexpression
212,apul-mir-novel-31,FUN_006744,-0.968066782314223,0.968066782314223,-1,0.006817209199898,predicted binding + coexpression
213,apul-mir-novel-31,FUN_008098,-0.984007371412216,0.984007371412216,-1,0.00242197167831721,predicted binding + coexpression
214,apul-mir-novel-31,FUN_011975,-0.974448766831075,0.974448766831075,-1,0.00488405012220856,predicted binding + coexpression
215,apul-mir-novel-31,FUN_018032,-0.981232593208086,0.981232593208086,-1,0.00307761213419391,predicted binding + coexpression
216,apul-mir-novel-31,FUN_023801,-0.959396925331973,0.959396925331973,-1,0.00976133851143033,predicted binding + coexpression
217,apul-mir-novel-31,FUN_024932,0.979428049877591,0.979428049877591,1,0.00353103772653738,predicted binding + coexpression
218,apul-mir-novel-31,FUN_026673,0.97094359265703,0.97094359265703,1,0.00591963293024397,predicted binding + coexpression
219,apul-mir-novel-31,FUN_035409,0.983379695203908,0.983379695203908,1,0.00256570458040879,predicted binding + coexpression
220,apul-mir-novel-31,FUN_042846,0.980644811899506,0.980644811899506,1,0.00322303518544466,predicted binding + coexpression
221,apul-mir-novel-34,FUN_000222,0.960345544562864,0.960345544562864,1,0.00942261832686226,predicted binding + coexpression
222,apul-mir-novel-34,FUN_003881,0.962354593007619,0.962354593007619,1,0.00871834743955929,predicted binding + coexpression
223,apul-mir-novel-34,FUN_010016,0.994178239701792,0.994178239701792,1,0.000532765042239193,predicted binding + coexpression
224,apul-mir-novel-34,FUN_027835,0.97304636462472,0.97304636462472,1,0.00529049348987972,predicted binding + coexpression
225,apul-mir-novel-34,FUN_036077,0.998102190299007,0.998102190299007,1,9.92177058799661e-05,predicted binding + coexpression
226,apul-mir-novel-34,FUN_036755,0.98861259282856,0.98861259282856,1,0.00145622310428253,predicted binding + coexpression
227,apul-mir-novel-34,FUN_042257,0.964858981273194,0.964858981273194,1,0.00786597968795079,predicted binding + coexpression
228,apul-mir-novel-7,FUN_001035,-0.964653276295055,0.964653276295055,-1,0.00793490057997276,predicted binding + coexpression
229,apul-mir-novel-7,FUN_006872,0.962453897388687,0.962453897388687,1,0.0086840041306399,predicted binding + coexpression
230,apul-mir-novel-7,FUN_008978,0.993133233728904,0.993133233728904,1,0.000682361350480167,predicted binding + coexpression
231,apul-mir-novel-7,FUN_015359,0.968597649771919,0.968597649771919,1,0.00664845563852265,predicted binding + coexpression
232,apul-mir-novel-7,FUN_022828,0.995591288935466,0.995591288935466,1,0.00035116716634613,predicted binding + coexpression
233,apul-mir-novel-7,FUN_024765,0.962264063250784,0.962264063250784,1,0.00874969488239929,predicted binding + coexpression
234,apul-mir-novel-7,FUN_027805,0.992951188472631,0.992951188472631,1,0.000709656170752654,predicted binding + coexpression
235,apul-mir-novel-7,FUN_027808,0.973725655532862,0.973725655532862,1,0.00509228424372981,predicted binding + coexpression
236,apul-mir-novel-7,FUN_027993,-0.978711750907249,0.978711750907249,-1,0.00371665365769215,predicted binding + coexpression
237,apul-mir-novel-7,FUN_032651,0.977350882875171,0.977350882875171,1,0.00407783638572356,predicted binding + coexpression
238,apul-mir-novel-7,FUN_034998,0.966537030720883,0.966537030720883,1,0.00731119847492947,predicted binding + coexpression
239,apul-mir-novel-2,FUN_015460,0.989777155381721,0.989777155381721,1,0.00123886623706088,predicted binding + coexpression
