,id,type,special_status,notes
84,lncRNA_19987,lncRNA,ceRNA,NA
85,lncRNA_20062,lncRNA,ceRNA,NA
86,lncRNA_20390,lncRNA,ceRNA,NA
87,lncRNA_20391,lncRNA,ceRNA,NA
88,lncRNA_20394,lncRNA,ceRNA,NA
89,lncRNA_20909,lncRNA,ceRNA,NA
90,lncRNA_20984,lncRNA,ceRNA,NA
91,lncRNA_20997,lncRNA,ceRNA,NA
92,lncRNA_23684,lncRNA,ceRNA,NA
93,lncRNA_24402,lncRNA,ceRNA,NA
94,lncRNA_24403,lncRNA,ceRNA,NA
95,lncRNA_25296,lncRNA,ceRNA,NA
96,lncRNA_25297,lncRNA,ceRNA,NA
97,lncRNA_25377,lncRNA,ceRNA,NA
98,lncRNA_25395,lncRNA,ceRNA,NA
99,lncRNA_25396,lncRNA,ceRNA,NA
100,lncRNA_27405,lncRNA,ceRNA,NA
101,lncRNA_27864,lncRNA,ceRNA,NA
102,lncRNA_28137,lncRNA,ceRNA,NA
103,lncRNA_2987,lncRNA,ceRNA,NA
104,lncRNA_31125,lncRNA,ceRNA,NA
105,lncRNA_31148,lncRNA,ceRNA,NA
106,lncRNA_3974,lncRNA,ceRNA,NA
107,lncRNA_480,lncRNA,ceRNA,NA
108,lncRNA_5151,lncRNA,ceRNA,NA
109,lncRNA_7013,lncRNA,ceRNA,NA
110,lncRNA_7014,lncRNA,ceRNA,NA
111,lncRNA_17448,lncRNA,ceRNA,NA
112,lncRNA_17449,lncRNA,ceRNA,NA
113,lncRNA_14532,lncRNA,ceRNA,NA
114,lncRNA_8425,lncRNA,ceRNA,NA
115,lncRNA_9003,lncRNA,ceRNA,NA
116,lncRNA_11476,lncRNA,ceRNA,NA
117,lncRNA_13457,lncRNA,ceRNA,NA
118,lncRNA_13458,lncRNA,ceRNA,NA
119,lncRNA_13459,lncRNA,ceRNA,NA
120,lncRNA_13460,lncRNA,ceRNA,NA
121,lncRNA_1771,lncRNA,ceRNA,NA
122,lncRNA_1772,lncRNA,ceRNA,NA
123,lncRNA_18469,lncRNA,ceRNA,NA
124,lncRNA_19937,lncRNA,ceRNA,NA
125,lncRNA_26032,lncRNA,ceRNA,NA
126,lncRNA_27223,lncRNA,ceRNA,NA
127,lncRNA_350,lncRNA,ceRNA,NA
128,lncRNA_4954,lncRNA,ceRNA,NA
129,lncRNA_5002,lncRNA,ceRNA,NA
130,lncRNA_5103,lncRNA,ceRNA,NA
131,lncRNA_5104,lncRNA,ceRNA,NA
132,lncRNA_5105,lncRNA,ceRNA,NA
133,lncRNA_5106,lncRNA,ceRNA,NA
134,lncRNA_5107,lncRNA,ceRNA,NA
135,lncRNA_5108,lncRNA,ceRNA,NA
136,lncRNA_5109,lncRNA,ceRNA,NA
137,lncRNA_5110,lncRNA,ceRNA,NA
138,lncRNA_5111,lncRNA,ceRNA,NA
139,lncRNA_11558,lncRNA,ceRNA,NA
140,lncRNA_14338,lncRNA,ceRNA,NA
141,lncRNA_17181,lncRNA,ceRNA,NA
142,lncRNA_17290,lncRNA,ceRNA,NA
143,lncRNA_17291,lncRNA,ceRNA,NA
144,lncRNA_1794,lncRNA,ceRNA,NA
145,lncRNA_20941,lncRNA,ceRNA,NA
146,lncRNA_2243,lncRNA,ceRNA,NA
147,lncRNA_2244,lncRNA,ceRNA,NA
148,lncRNA_25436,lncRNA,ceRNA,NA
149,lncRNA_3984,lncRNA,ceRNA,NA
150,lncRNA_5340,lncRNA,ceRNA,NA
151,lncRNA_7838,lncRNA,ceRNA,NA
152,lncRNA_20425,lncRNA,ceRNA,NA
153,lncRNA_20426,lncRNA,ceRNA,NA
154,lncRNA_20427,lncRNA,ceRNA,NA
155,lncRNA_1434,lncRNA,ceRNA,NA
156,lncRNA_27452,lncRNA,ceRNA,NA
157,FUN_043573,gene,NA,NA
158,FUN_025197,gene,NA,NA
159,FUN_019843,gene,NA,NA
160,FUN_019846,gene,NA,NA
161,FUN_014343,gene,NA,NA
162,FUN_029385,gene,NA,NA
163,FUN_020652,gene,NA,NA
164,FUN_043328,gene,NA,NA
165,FUN_034923,gene,NA,NA
166,FUN_027826,gene,NA,NA
167,FUN_008664,gene,epi-machinery,PQBP1 (ncRNA biogenesis & silencing)
168,FUN_013927,gene,NA,NA
169,FUN_042810,gene,NA,NA
170,FUN_018057,gene,NA,NA
171,FUN_041481,gene,NA,NA
172,FUN_035372,gene,NA,NA
173,FUN_036130,gene,NA,NA
174,FUN_012516,gene,NA,NA
175,FUN_041670,gene,NA,NA
176,FUN_023803,gene,NA,NA
177,FUN_029420,gene,NA,NA
178,FUN_006425,gene,NA,NA
179,FUN_034331,gene,NA,NA
180,FUN_011647,gene,NA,NA
181,FUN_031699,gene,NA,NA
182,FUN_001214,gene,NA,NA
183,FUN_035855,gene,NA,NA
184,FUN_040184,gene,NA,NA
185,FUN_032443,gene,NA,NA
186,FUN_032449,gene,NA,NA
187,FUN_000258,gene,NA,NA
188,FUN_010495,gene,NA,NA
189,FUN_037383,gene,epi-machinery,ADAR-202 (RNA modification)
190,FUN_000662,gene,NA,NA
191,FUN_030107,gene,NA,NA
192,FUN_028681,gene,NA,NA
193,FUN_041289,gene,NA,NA
194,FUN_014908,gene,NA,NA
195,FUN_043213,gene,NA,NA
196,FUN_029594,gene,NA,NA
197,FUN_040457,gene,NA,NA
198,FUN_032115,gene,NA,NA
199,FUN_043901,gene,NA,NA
200,FUN_029602,gene,NA,NA
201,FUN_016608,gene,NA,NA
202,FUN_013364,gene,NA,NA
203,FUN_026122,gene,NA,NA
204,FUN_013080,gene,NA,NA
205,FUN_024529,gene,NA,NA
206,FUN_020765,gene,NA,NA
207,FUN_003478,gene,NA,NA
208,FUN_013292,gene,NA,NA
209,FUN_041625,gene,NA,NA
210,FUN_005016,gene,NA,NA
211,FUN_035124,gene,NA,NA
212,FUN_038089,gene,NA,NA
213,FUN_001557,gene,NA,NA
214,FUN_006047,gene,NA,NA
215,FUN_037230,gene,NA,NA
216,FUN_001066,gene,NA,NA
217,FUN_017959,gene,NA,NA
218,FUN_022526,gene,NA,NA
219,FUN_023956,gene,NA,NA
220,FUN_043619,gene,NA,NA
221,FUN_043612,gene,NA,NA
222,FUN_004030,gene,NA,NA
223,FUN_037708,gene,NA,NA
224,FUN_040868,gene,NA,NA
225,FUN_000845,gene,NA,NA
226,FUN_026892,gene,NA,NA
227,FUN_040469,gene,NA,NA
228,FUN_023778,gene,NA,NA
229,FUN_008327,gene,NA,NA
230,FUN_003440,gene,NA,NA
231,FUN_004508,gene,NA,NA
232,FUN_022416,gene,NA,NA
233,FUN_022419,gene,NA,NA
234,FUN_032577,gene,NA,NA
235,FUN_028212,gene,NA,NA
236,FUN_004121,gene,NA,NA
237,FUN_041610,gene,NA,NA
238,FUN_012601,gene,NA,NA
239,FUN_004327,gene,NA,NA
240,FUN_029573,gene,NA,NA
241,FUN_024795,gene,NA,NA
242,FUN_039701,gene,NA,NA
243,FUN_023704,gene,NA,NA
244,FUN_006496,gene,NA,NA
245,FUN_024347,gene,NA,NA
246,FUN_011056,gene,NA,NA
247,FUN_041738,gene,NA,NA
248,FUN_033968,gene,NA,NA
249,FUN_016637,gene,NA,NA
250,FUN_044050,gene,NA,NA
251,FUN_034127,gene,NA,NA
252,FUN_039073,gene,NA,NA
253,FUN_030691,gene,NA,NA
254,FUN_031571,gene,NA,NA
255,FUN_020702,gene,NA,NA
256,FUN_020705,gene,NA,NA
257,FUN_020706,gene,NA,NA
258,FUN_005093,gene,NA,NA
259,FUN_026553,gene,NA,NA
260,FUN_012580,gene,NA,NA
261,FUN_008268,gene,NA,NA
262,FUN_040689,gene,NA,NA
263,FUN_015543,gene,NA,NA
264,FUN_011619,gene,NA,NA
265,FUN_003898,gene,NA,NA
266,FUN_038202,gene,NA,NA
267,FUN_014804,gene,NA,NA
268,FUN_022543,gene,NA,NA
269,FUN_008136,gene,NA,NA
270,FUN_005646,gene,NA,NA
271,FUN_026050,gene,NA,NA
272,FUN_019787,gene,NA,NA
273,FUN_019788,gene,NA,NA
274,FUN_031944,gene,NA,NA
275,FUN_036658,gene,NA,NA
276,FUN_018272,gene,NA,NA
277,FUN_041316,gene,NA,NA
278,FUN_013801,gene,NA,NA
279,FUN_000656,gene,NA,NA
280,FUN_028180,gene,NA,NA
281,FUN_013936,gene,NA,NA
282,FUN_034898,gene,NA,NA
283,FUN_002342,gene,NA,NA
284,FUN_039470,gene,NA,NA
285,FUN_037296,gene,NA,NA
286,FUN_005639,gene,NA,NA
287,FUN_001844,gene,NA,NA
288,FUN_017225,gene,NA,NA
289,FUN_002032,gene,NA,NA
290,FUN_008620,gene,NA,NA
291,FUN_015574,gene,NA,NA
292,FUN_041829,gene,NA,NA
293,FUN_001354,gene,epi-machinery,Parp5a-Tnks-201; Parp5b-Tnks2-201 (ADP-ribosylation)
294,FUN_040720,gene,NA,NA
295,FUN_041060,gene,NA,NA
296,FUN_031529,gene,NA,NA
297,FUN_027208,gene,NA,NA
298,FUN_000494,gene,NA,NA
299,FUN_028569,gene,NA,NA
300,FUN_005951,gene,NA,NA
301,FUN_040522,gene,NA,NA
302,FUN_016754,gene,NA,NA
303,FUN_013639,gene,NA,NA
304,FUN_041082,gene,NA,NA
305,FUN_017011,gene,NA,NA
306,FUN_013771,gene,NA,NA
307,FUN_013777,gene,NA,NA
308,FUN_018894,gene,NA,NA
309,FUN_004413,gene,NA,NA
310,FUN_018647,gene,NA,NA
311,FUN_027959,gene,NA,NA
312,FUN_021078,gene,NA,NA
313,FUN_017983,gene,NA,NA
314,FUN_023440,gene,NA,NA
315,FUN_039408,gene,NA,NA
316,FUN_008423,gene,NA,NA
317,FUN_012699,gene,NA,NA
318,FUN_043133,gene,NA,NA
319,FUN_037136,gene,NA,NA
320,FUN_002626,gene,NA,NA
321,FUN_019853,gene,NA,NA
322,FUN_022389,gene,NA,NA
323,FUN_004275,gene,NA,NA
324,FUN_020726,gene,NA,NA
325,FUN_029642,gene,NA,NA
326,FUN_005127,gene,NA,NA
327,FUN_029089,gene,NA,NA
328,FUN_029569,gene,NA,NA
329,FUN_014822,gene,NA,NA
330,FUN_040273,gene,NA,NA
331,FUN_037853,gene,NA,NA
332,FUN_015054,gene,NA,NA
333,FUN_028533,gene,NA,NA
334,FUN_004824,gene,NA,NA
335,FUN_034461,gene,NA,NA
336,FUN_022873,gene,NA,NA
337,FUN_024260,gene,NA,NA
338,FUN_002930,gene,NA,NA
339,FUN_002935,gene,NA,NA
340,FUN_014499,gene,NA,NA
341,FUN_009243,gene,NA,NA
342,FUN_021020,gene,NA,NA
343,FUN_034095,gene,NA,NA
344,FUN_018974,gene,NA,NA
345,FUN_027471,gene,NA,NA
346,FUN_006649,gene,NA,NA
347,FUN_008226,gene,NA,NA
348,FUN_041591,gene,NA,NA
349,FUN_014272,gene,NA,NA
350,FUN_022343,gene,NA,NA
351,FUN_033784,gene,NA,NA
352,FUN_025386,gene,NA,NA
353,FUN_038206,gene,NA,NA
354,FUN_024038,gene,NA,NA
355,FUN_012901,gene,NA,NA
356,FUN_025954,gene,NA,NA
357,FUN_031240,gene,NA,NA
358,FUN_016389,gene,NA,NA
359,FUN_024899,gene,NA,NA
360,FUN_035393,gene,NA,NA
361,FUN_013441,gene,NA,NA
362,FUN_008843,gene,NA,NA
363,FUN_007609,gene,NA,NA
364,FUN_002414,gene,NA,NA
365,FUN_014681,gene,NA,NA
366,FUN_004088,gene,NA,NA
367,FUN_002849,gene,NA,NA
368,FUN_033146,gene,NA,NA
369,FUN_042954,gene,NA,NA
370,FUN_013759,gene,NA,NA
371,FUN_035870,gene,NA,NA
372,FUN_043410,gene,NA,NA
373,FUN_009178,gene,NA,NA
374,FUN_028837,gene,NA,NA
375,FUN_006081,gene,NA,NA
376,FUN_019442,gene,NA,NA
377,FUN_028974,gene,NA,NA
378,FUN_004001,gene,NA,NA
379,FUN_032813,gene,NA,NA
380,FUN_017754,gene,NA,NA
381,FUN_022647,gene,NA,NA
382,FUN_008116,gene,NA,NA
383,FUN_014246,gene,NA,NA
384,FUN_037537,gene,NA,NA
385,FUN_037094,gene,NA,NA
386,FUN_037096,gene,NA,NA
387,FUN_033570,gene,NA,NA
388,FUN_041715,gene,NA,NA
389,FUN_012178,gene,NA,NA
390,FUN_020870,gene,NA,NA
391,FUN_022469,gene,NA,NA
392,FUN_024551,gene,NA,NA
393,FUN_022664,gene,NA,NA
394,FUN_039988,gene,NA,NA
395,FUN_024475,gene,NA,NA
396,FUN_000484,gene,NA,NA
397,FUN_005665,gene,NA,NA
398,FUN_017622,gene,NA,NA
399,FUN_018376,gene,NA,NA
400,FUN_040150,gene,NA,NA
401,FUN_038158,gene,NA,NA
402,FUN_016048,gene,NA,NA
403,FUN_025704,gene,NA,NA
404,FUN_020627,gene,NA,NA
405,FUN_031987,gene,NA,NA
406,FUN_014575,gene,NA,NA
407,FUN_023141,gene,NA,NA
408,FUN_026831,gene,NA,NA
409,FUN_026837,gene,NA,NA
410,FUN_013919,gene,NA,NA
411,FUN_018740,gene,NA,NA
412,FUN_025322,gene,NA,NA
413,FUN_006054,gene,NA,NA
414,FUN_032653,gene,NA,NA
415,FUN_001853,gene,NA,NA
416,FUN_001948,gene,NA,NA
417,FUN_002098,gene,NA,NA
418,FUN_000607,gene,NA,NA
419,FUN_000634,gene,NA,NA
420,FUN_000185,gene,NA,NA
421,FUN_003924,gene,NA,NA
422,FUN_004350,gene,NA,NA
423,FUN_004630,gene,NA,NA
424,FUN_004695,gene,NA,NA
425,FUN_004887,gene,NA,NA
426,FUN_004905,gene,NA,NA
427,FUN_002363,gene,NA,NA
428,FUN_006513,gene,NA,NA
429,FUN_006955,gene,NA,NA
430,FUN_007037,gene,NA,NA
431,FUN_007038,gene,NA,NA
432,FUN_005890,gene,NA,NA
433,FUN_006140,gene,NA,NA
434,FUN_008324,gene,NA,NA
435,FUN_008755,gene,NA,NA
436,FUN_007895,gene,NA,NA
437,FUN_008023,gene,NA,NA
438,FUN_008973,gene,NA,NA
439,FUN_010134,gene,NA,NA
440,FUN_009363,gene,NA,NA
441,FUN_009518,gene,NA,NA
442,FUN_011644,gene,NA,NA
443,FUN_010663,gene,NA,NA
444,FUN_010908,gene,NA,NA
445,FUN_013422,gene,NA,NA
446,FUN_014041,gene,NA,NA
447,FUN_014058,gene,NA,NA
448,FUN_012115,gene,NA,NA
449,FUN_012225,gene,NA,NA
450,FUN_012231,gene,NA,NA
451,FUN_012293,gene,NA,NA
452,FUN_014750,gene,NA,NA
453,FUN_014909,gene,NA,NA
454,FUN_015023,gene,NA,NA
455,FUN_014505,gene,NA,NA
456,FUN_016110,gene,NA,NA
457,FUN_016037,gene,NA,NA
458,FUN_016423,gene,NA,NA
459,FUN_016596,gene,NA,NA
460,FUN_017950,gene,NA,NA
461,FUN_019769,gene,NA,NA
462,FUN_020616,gene,NA,NA
463,FUN_020838,gene,NA,NA
464,FUN_020894,gene,NA,NA
465,FUN_022669,gene,NA,NA
466,FUN_022712,gene,NA,NA
467,FUN_022138,gene,NA,NA
468,FUN_022243,gene,NA,NA
469,FUN_022800,gene,NA,NA
470,FUN_023341,gene,NA,NA
471,FUN_022863,gene,epi-machinery,PAN2-201 (ncRNA biogenesis & silencing)
472,FUN_024838,gene,NA,NA
473,FUN_025100,gene,NA,NA
474,FUN_024069,gene,NA,NA
475,FUN_024175,gene,NA,NA
476,FUN_025304,gene,NA,NA
477,FUN_025383,gene,NA,NA
478,FUN_025643,gene,NA,NA
479,FUN_026675,gene,NA,NA
480,FUN_027918,gene,NA,NA
481,FUN_028143,gene,NA,NA
482,FUN_027731,gene,NA,NA
483,FUN_029262,gene,NA,NA
484,FUN_031641,gene,NA,NA
485,FUN_032182,gene,NA,NA
486,FUN_029557,gene,NA,NA
487,FUN_032682,gene,NA,NA
488,FUN_033343,gene,NA,NA
489,FUN_033654,gene,NA,NA
490,FUN_034727,gene,epi-machinery,USP7-201 (Ubiquitin signaling)
491,FUN_033843,gene,epi-machinery,DDB1-201 (Ubiquitin signaling)
492,FUN_033896,gene,NA,NA
493,FUN_033971,gene,NA,NA
494,FUN_033691,gene,NA,NA
495,FUN_035655,gene,NA,NA
496,FUN_036335,gene,NA,NA
497,FUN_035068,gene,NA,NA
498,FUN_035253,gene,NA,NA
499,FUN_035311,gene,NA,NA
500,FUN_035524,gene,NA,NA
501,FUN_037444,gene,NA,NA
502,FUN_037510,gene,NA,NA
503,FUN_037695,gene,NA,NA
504,FUN_036878,gene,NA,NA
505,FUN_038204,gene,NA,NA
506,FUN_038277,gene,NA,NA
507,FUN_041624,gene,NA,NA
508,FUN_041703,gene,NA,NA
509,FUN_042031,gene,NA,NA
510,FUN_042136,gene,NA,NA
511,FUN_043281,gene,NA,NA
512,FUN_001846,gene,NA,NA
513,FUN_001874,gene,NA,NA
514,FUN_002335,gene,NA,NA
515,FUN_005122,gene,NA,NA
516,FUN_002808,gene,NA,NA
517,FUN_008658,gene,NA,NA
518,FUN_008735,gene,NA,NA
519,FUN_010661,gene,NA,NA
520,FUN_011675,gene,NA,NA
521,FUN_012429,gene,NA,NA
522,FUN_014617,gene,NA,NA
523,FUN_014485,gene,NA,NA
524,FUN_016489,gene,NA,NA
525,FUN_016636,gene,NA,NA
526,FUN_016651,gene,NA,NA
527,FUN_017984,gene,NA,NA
528,FUN_022599,gene,NA,NA
529,FUN_023006,gene,NA,NA
530,FUN_023403,gene,NA,NA
531,FUN_023999,gene,NA,NA
532,FUN_025105,gene,NA,NA
533,FUN_024153,gene,NA,NA
534,FUN_024524,gene,NA,NA
535,FUN_025516,gene,NA,NA
536,FUN_027065,gene,NA,NA
537,FUN_031922,gene,NA,NA
538,FUN_029615,gene,NA,NA
539,FUN_037778,gene,NA,NA
540,FUN_037197,gene,NA,NA
541,FUN_037335,gene,NA,NA
542,FUN_038012,gene,NA,NA
543,FUN_037957,gene,NA,NA
544,FUN_041811,gene,NA,NA
545,FUN_043403,gene,NA,NA
546,FUN_043718,gene,NA,NA
547,FUN_001497,gene,NA,NA
548,FUN_004026,gene,NA,NA
549,FUN_004160,gene,NA,NA
550,FUN_005153,gene,NA,NA
551,FUN_005355,gene,NA,NA
552,FUN_006526,gene,NA,NA
553,FUN_006185,gene,NA,NA
554,FUN_007896,gene,NA,NA
555,FUN_010977,gene,NA,NA
556,FUN_013326,gene,NA,NA
557,FUN_013520,gene,NA,NA
558,FUN_012276,gene,NA,NA
559,FUN_012460,gene,NA,NA
560,FUN_012517,gene,NA,NA
561,FUN_015026,gene,NA,NA
562,FUN_016011,gene,NA,NA
563,FUN_016013,gene,NA,NA
564,FUN_022036,gene,NA,NA
565,FUN_022319,gene,NA,NA
566,FUN_023189,gene,NA,NA
567,FUN_023380,gene,NA,NA
568,FUN_023978,gene,NA,NA
569,FUN_025351,gene,NA,NA
570,FUN_026527,gene,NA,NA
571,FUN_026680,gene,NA,NA
572,FUN_027781,gene,NA,NA
573,FUN_028069,gene,NA,NA
574,FUN_027254,gene,NA,NA
575,FUN_029149,gene,NA,NA
576,FUN_031861,gene,NA,NA
577,FUN_031930,gene,NA,NA
578,FUN_034300,gene,NA,NA
579,FUN_035880,gene,NA,NA
580,FUN_034785,gene,NA,NA
581,FUN_035480,gene,NA,NA
582,FUN_037333,gene,NA,NA
583,FUN_038338,gene,NA,NA
584,FUN_042476,gene,NA,NA
585,FUN_042900,gene,NA,NA
586,FUN_042901,gene,NA,NA
587,FUN_043175,gene,NA,NA
588,FUN_043370,gene,NA,NA
589,FUN_000888,gene,NA,NA
590,FUN_002646,gene,NA,NA
591,FUN_006488,gene,NA,NA
592,FUN_006542,gene,NA,NA
593,FUN_009685,gene,NA,NA
594,FUN_010939,gene,NA,NA
595,FUN_010990,gene,NA,NA
596,FUN_018194,gene,NA,NA
597,FUN_022527,gene,NA,NA
598,FUN_022912,gene,NA,NA
599,FUN_025476,gene,NA,NA
600,FUN_029368,gene,NA,NA
601,FUN_031513,gene,NA,NA
602,FUN_032162,gene,epi-machinery,PPP1CB-203 (Chromatin signaling)
603,FUN_034062,gene,NA,NA
604,FUN_036560,gene,NA,NA
605,FUN_038134,gene,NA,NA
606,FUN_001256,gene,NA,NA
607,FUN_000420,gene,NA,NA
608,FUN_004037,gene,NA,NA
609,FUN_002566,gene,NA,NA
610,FUN_002583,gene,NA,NA
611,FUN_002376,gene,NA,NA
612,FUN_003209,gene,NA,NA
613,FUN_007133,gene,NA,NA
614,FUN_006021,gene,NA,NA
615,FUN_006026,gene,NA,NA
616,FUN_006036,gene,NA,NA
617,FUN_007758,gene,NA,NA
618,FUN_008126,gene,NA,NA
619,FUN_010709,gene,NA,NA
620,FUN_012731,gene,NA,NA
621,FUN_012763,gene,NA,NA
622,FUN_012145,gene,NA,NA
623,FUN_015485,gene,NA,NA
624,FUN_015891,gene,NA,NA
625,FUN_022426,gene,NA,NA
626,FUN_023589,gene,NA,NA
627,FUN_024295,gene,NA,NA
628,FUN_024416,gene,NA,NA
629,FUN_025749,gene,NA,NA
630,FUN_028246,gene,NA,NA
631,FUN_027701,gene,NA,NA
632,FUN_030681,gene,NA,NA
633,FUN_031078,gene,NA,NA
634,FUN_031510,gene,NA,NA
635,FUN_032240,gene,NA,NA
636,FUN_032607,gene,epi-machinery,PSMD14-201 (Ubiquitin signaling)
637,FUN_033039,gene,NA,NA
638,FUN_035382,gene,NA,NA
639,FUN_035430,gene,NA,NA
640,FUN_036746,gene,NA,NA
641,FUN_042118,gene,NA,NA
642,FUN_044177,gene,NA,NA
643,FUN_044180,gene,NA,NA
644,FUN_044182,gene,NA,NA
645,FUN_044256,gene,NA,NA
646,FUN_044253,gene,NA,NA
647,FUN_004078,gene,NA,NA
648,FUN_008520,gene,NA,NA
649,FUN_008019,gene,NA,NA
650,FUN_008288,gene,NA,NA
651,FUN_010691,gene,NA,NA
652,FUN_013505,gene,NA,NA
653,FUN_018764,gene,NA,NA
654,FUN_018349,gene,NA,NA
655,FUN_022145,gene,NA,NA
656,FUN_022341,gene,epi-machinery,Tet3-203 (DNA methylation & reading)
657,FUN_023565,gene,NA,NA
658,FUN_027244,gene,NA,NA
659,FUN_037790,gene,NA,NA
660,FUN_038834,gene,NA,NA
661,FUN_042269,gene,NA,NA
662,FUN_001500,gene,NA,NA
663,FUN_006286,gene,NA,NA
664,FUN_007153,gene,NA,NA
665,FUN_005858,gene,NA,NA
666,FUN_005921,gene,NA,NA
667,FUN_007607,gene,NA,NA
668,FUN_008289,gene,NA,NA
669,FUN_009676,gene,NA,NA
670,FUN_009778,gene,NA,NA
671,FUN_010074,gene,NA,NA
672,FUN_009049,gene,NA,NA
673,FUN_009157,gene,NA,NA
674,FUN_009350,gene,NA,NA
675,FUN_010736,gene,NA,NA
676,FUN_012767,gene,NA,NA
677,FUN_012968,gene,NA,NA
678,FUN_011851,gene,NA,NA
679,FUN_012135,gene,NA,NA
680,FUN_015282,gene,NA,NA
681,FUN_016366,gene,NA,NA
682,FUN_016180,gene,NA,NA
683,FUN_017936,gene,NA,NA
684,FUN_019559,gene,NA,NA
685,FUN_020835,gene,NA,NA
686,FUN_022227,gene,NA,NA
687,FUN_022232,gene,NA,NA
688,FUN_022454,gene,NA,NA
689,FUN_025144,gene,NA,NA
690,FUN_026471,gene,NA,NA
691,FUN_029040,gene,NA,NA
692,FUN_028524,gene,NA,NA
693,FUN_031199,gene,NA,NA
