,id,type,special_status,notes
89,Peve_00021216,gene,NA,NA
90,Peve_00015043,gene,NA,NA
91,Peve_00011858,gene,NA,NA
92,Peve_00029393,gene,NA,NA
93,Peve_00039724,gene,NA,NA
94,Peve_00007613,gene,NA,NA
95,Peve_00023049,gene,NA,NA
96,Peve_00021224,gene,NA,NA
97,Peve_00025328,gene,NA,NA
98,Peve_00026910,gene,NA,NA
99,Peve_00012722,gene,NA,NA
100,Peve_00011733,gene,NA,NA
101,Peve_00004871,gene,NA,NA
102,Peve_00014069,gene,NA,NA
103,Peve_00013531,gene,NA,NA
104,Peve_00029721,gene,NA,NA
105,Peve_00032829,gene,NA,NA
106,Peve_00043521,gene,NA,NA
107,Peve_00001444,gene,NA,NA
108,Peve_00040370,gene,NA,NA
109,Peve_00000334,gene,NA,NA
110,Peve_00008498,gene,NA,NA
111,Peve_00037304,gene,NA,NA
112,Peve_00007832,gene,NA,NA
113,Peve_00002105,gene,NA,NA
114,Peve_00000213,gene,NA,NA
115,Peve_00038927,gene,NA,NA
116,Peve_00020364,gene,NA,NA
117,Peve_00006941,gene,NA,NA
118,Peve_00016785,gene,NA,NA
119,Peve_00038025,gene,NA,NA
120,Peve_00028838,gene,NA,NA
121,Peve_00044680,gene,NA,NA
122,Peve_00026462,gene,NA,NA
123,Peve_00038441,gene,NA,NA
124,Peve_00042442,gene,NA,NA
125,Peve_00014601,gene,NA,NA
126,Peve_00034555,gene,NA,NA
127,Peve_00027583,gene,NA,NA
128,Peve_00032177,gene,NA,NA
129,Peve_00039844,gene,NA,NA
130,Peve_00010457,gene,NA,NA
131,Peve_00003756,gene,NA,NA
132,Peve_00033678,gene,NA,NA
133,Peve_00041933,gene,NA,NA
134,Peve_00026202,gene,NA,NA
135,Peve_00000226,gene,NA,NA
136,Peve_00000536,gene,NA,NA
137,Peve_00001544,gene,NA,NA
138,Peve_00001636,gene,NA,NA
139,Peve_00001859,gene,NA,NA
140,Peve_00002111,gene,NA,NA
141,Peve_00002130,gene,NA,NA
142,Peve_00002245,gene,NA,NA
143,Peve_00003793,gene,NA,NA
144,Peve_00004232,gene,NA,NA
145,Peve_00005112,gene,NA,NA
146,Peve_00004764,gene,NA,NA
147,Peve_00005214,gene,NA,NA
148,Peve_00005941,gene,NA,NA
149,Peve_00007688,gene,NA,NA
150,Peve_00008195,gene,NA,NA
151,Peve_00008266,gene,NA,NA
152,Peve_00008387,gene,NA,NA
153,Peve_00009220,gene,NA,NA
154,Peve_00008801,gene,NA,NA
155,Peve_00009822,gene,NA,NA
156,Peve_00009873,gene,NA,NA
157,Peve_00010154,gene,NA,NA
158,Peve_00010305,gene,NA,NA
159,Peve_00010307,gene,NA,NA
160,Peve_00010322,gene,NA,NA
161,Peve_00010717,gene,NA,NA
162,Peve_00010778,gene,NA,NA
163,Peve_00011363,gene,NA,NA
164,Peve_00011528,gene,NA,NA
165,Peve_00011946,gene,NA,NA
166,Peve_00012115,gene,NA,NA
167,Peve_00013085,gene,NA,NA
168,Peve_00013573,gene,NA,NA
169,Peve_00014007,gene,NA,NA
170,Peve_00015040,gene,NA,NA
171,Peve_00016327,gene,NA,NA
172,Peve_00016655,gene,NA,NA
173,Peve_00017013,gene,NA,NA
174,Peve_00017537,gene,NA,NA
175,Peve_00017626,gene,NA,NA
176,Peve_00018050,gene,NA,NA
177,Peve_00018512,gene,NA,NA
178,Peve_00018567,gene,NA,NA
179,Peve_00019043,gene,NA,NA
180,Peve_00019304,gene,NA,NA
181,Peve_00019614,gene,NA,NA
182,Peve_00020003,gene,NA,NA
183,Peve_00020149,gene,NA,NA
184,Peve_00020151,gene,NA,NA
185,Peve_00020080,gene,NA,NA
186,Peve_00013358,gene,NA,NA
187,Peve_00020314,gene,NA,NA
188,Peve_00020723,gene,NA,NA
189,Peve_00020864,gene,NA,NA
190,Peve_00020874,gene,NA,NA
191,Peve_00021597,gene,NA,NA
192,Peve_00021762,gene,NA,NA
193,Peve_00021789,gene,NA,NA
194,Peve_00021681,gene,NA,NA
195,Peve_00022627,gene,NA,NA
196,Peve_00022730,gene,NA,NA
197,Peve_00022785,gene,NA,NA
198,Peve_00022766,gene,NA,NA
199,Peve_00022891,gene,NA,NA
200,Peve_00023166,gene,NA,NA
201,Peve_00024385,gene,NA,NA
202,Peve_00024625,gene,NA,NA
203,Peve_00025704,gene,NA,NA
204,Peve_00026246,gene,NA,NA
205,Peve_00022430,gene,NA,NA
206,Peve_00027017,gene,NA,NA
207,Peve_00028079,gene,NA,NA
208,Peve_00028300,gene,NA,NA
209,Peve_00028477,gene,NA,NA
210,Peve_00028884,gene,NA,NA
211,Peve_00030753,gene,NA,NA
212,Peve_00030801,gene,NA,NA
213,Peve_00031172,gene,NA,NA
214,Peve_00031233,gene,NA,NA
215,Peve_00031679,gene,NA,NA
216,Peve_00032175,gene,NA,NA
217,Peve_00032218,gene,NA,NA
218,Peve_00032614,gene,NA,NA
219,Peve_00032739,gene,NA,NA
220,Peve_00033774,gene,NA,NA
221,Peve_00034349,gene,NA,NA
222,Peve_00036241,gene,NA,NA
223,Peve_00036499,gene,NA,NA
224,Peve_00036508,gene,NA,NA
225,Peve_00036708,gene,NA,NA
226,Peve_00037063,gene,NA,NA
227,Peve_00037070,gene,NA,NA
228,Peve_00037343,gene,NA,NA
229,Peve_00038067,gene,NA,NA
230,Peve_00038130,gene,NA,NA
231,Peve_00038230,gene,NA,NA
232,Peve_00039250,gene,NA,NA
233,Peve_00040359,gene,NA,NA
234,Peve_00040588,gene,NA,NA
235,Peve_00040932,gene,NA,NA
236,Peve_00040948,gene,NA,NA
237,Peve_00042755,gene,NA,NA
238,Peve_00043814,gene,NA,NA
239,Peve_00043809,gene,NA,NA
240,Peve_00044041,gene,NA,NA
241,Peve_00044798,gene,NA,NA
242,Peve_00044993,gene,NA,NA
243,Peve_00045011,gene,NA,NA
244,Peve_00043653,gene,NA,NA
245,Peve_00000718,gene,NA,NA
246,Peve_00001522,gene,NA,NA
247,Peve_00002221,gene,NA,NA
248,Peve_00002287,gene,NA,NA
249,Peve_00003302,gene,NA,NA
250,Peve_00004523,gene,NA,NA
251,Peve_00006231,gene,epi-machinery,VCPIP1-201 (Ubiquitin signaling)
252,Peve_00007030,gene,NA,NA
253,Peve_00009375,gene,NA,NA
254,Peve_00011328,gene,NA,NA
255,Peve_00012139,gene,NA,NA
256,Peve_00013818,gene,NA,NA
257,Peve_00015572,gene,NA,NA
258,Peve_00016980,gene,NA,NA
259,Peve_00018009,gene,NA,NA
260,Peve_00018683,gene,NA,NA
261,Peve_00021264,gene,NA,NA
262,Peve_00021477,gene,NA,NA
263,Peve_00021504,gene,NA,NA
264,Peve_00022001,gene,NA,NA
265,Peve_00022876,gene,NA,NA
266,Peve_00024262,gene,NA,NA
267,Peve_00027053,gene,NA,NA
268,Peve_00028650,gene,NA,NA
269,Peve_00031473,gene,NA,NA
270,Peve_00031638,gene,NA,NA
271,Peve_00032481,gene,NA,NA
272,Peve_00032828,gene,NA,NA
273,Peve_00036864,gene,NA,NA
274,Peve_00040141,gene,NA,NA
275,Peve_00041134,gene,NA,NA
276,Peve_00042855,gene,NA,NA
277,Peve_00000772,gene,NA,NA
278,Peve_00003572,gene,NA,NA
279,Peve_00004802,gene,NA,NA
280,Peve_00007756,gene,NA,NA
281,Peve_00010511,gene,NA,NA
282,Peve_00010711,gene,NA,NA
283,Peve_00011724,gene,NA,NA
284,Peve_00015124,gene,NA,NA
285,Peve_00017979,gene,NA,NA
286,Peve_00018147,gene,NA,NA
287,Peve_00022083,gene,NA,NA
288,Peve_00022183,gene,NA,NA
289,Peve_00022723,gene,NA,NA
290,Peve_00022773,gene,NA,NA
291,Peve_00026728,gene,NA,NA
292,Peve_00026871,gene,NA,NA
293,Peve_00030679,gene,NA,NA
294,Peve_00031287,gene,NA,NA
295,Peve_00032011,gene,NA,NA
296,Peve_00032523,gene,NA,NA
297,Peve_00035967,gene,NA,NA
298,Peve_00037537,gene,NA,NA
299,Peve_00037939,gene,NA,NA
300,Peve_00041797,gene,NA,NA
301,Peve_00041884,gene,NA,NA
302,Peve_00043346,gene,NA,NA
303,Peve_00043948,gene,NA,NA
304,Peve_00044389,gene,NA,NA
305,Peve_00044518,gene,NA,NA
306,Peve_00044684,gene,NA,NA
307,Peve_00045254,gene,NA,NA
308,Peve_00001600,gene,NA,NA
309,Peve_00008382,gene,NA,NA
310,Peve_00018941,gene,epi-machinery,Riox1-201 (Histone modification and variants)
311,Peve_00020859,gene,NA,NA
312,Peve_00020888,gene,NA,NA
313,Peve_00026810,gene,NA,NA
314,Peve_00030448,gene,NA,NA
315,Peve_00031656,gene,NA,NA
316,Peve_00032212,gene,NA,NA
317,Peve_00034689,gene,NA,NA
318,Peve_00040799,gene,NA,NA
319,Peve_00034473,gene,NA,NA
320,Peve_00013338,gene,NA,NA
321,Peve_00014208,gene,NA,NA
322,Peve_00021480,gene,NA,NA
323,Peve_00029427,gene,NA,NA
324,Peve_00041522,gene,NA,NA
325,Peve_00002136,gene,NA,NA
326,Peve_00012307,gene,NA,NA
327,Peve_00032019,gene,NA,NA
328,Peve_00038235,gene,NA,NA
329,Peve_00042598,gene,NA,NA
330,Peve_00045195,gene,NA,NA
331,Peve_00001538,gene,NA,NA
332,Peve_00001529,gene,NA,NA
333,Peve_00001905,gene,NA,NA
334,Peve_00001787,gene,NA,NA
335,Peve_00003439,gene,NA,NA
336,Peve_00003922,gene,NA,NA
337,Peve_00000003,gene,NA,NA
338,Peve_00009118,gene,NA,NA
339,Peve_00010793,gene,NA,NA
340,Peve_00012952,gene,NA,NA
341,Peve_00018779,gene,NA,NA
342,Peve_00020426,gene,NA,NA
343,Peve_00023009,gene,NA,NA
344,Peve_00023658,gene,NA,NA
345,Peve_00024022,gene,NA,NA
346,Peve_00024196,gene,epi-machinery,ZFC3H1 (ncRNA biogenesis & silencing)
347,Peve_00027784,gene,NA,NA
348,Peve_00031069,gene,NA,NA
349,Peve_00035839,gene,NA,NA
350,Peve_00037143,gene,NA,NA
351,Peve_00038545,gene,NA,NA
352,Peve_00036987,gene,NA,NA
353,Peve_00042902,gene,NA,NA
354,Peve_00042937,gene,NA,NA
355,Peve_00043039,gene,NA,NA
356,Peve_00004847,gene,NA,NA
357,Peve_00012067,gene,NA,NA
358,Peve_00018006,gene,NA,NA
359,Peve_00019270,gene,NA,NA
360,Peve_00034383,gene,NA,NA
361,Peve_00035917,gene,NA,NA
362,Peve_00036254,gene,NA,NA
363,Peve_00038764,gene,NA,NA
364,Peve_00039588,gene,NA,NA
365,Peve_00040912,gene,NA,NA
366,Peve_00042649,gene,NA,NA
367,Peve_00042940,gene,NA,NA
368,Peve_00043455,gene,NA,NA
369,Peve_00025441,gene,NA,NA
370,Peve_00025440,gene,NA,NA
371,Peve_00023991,gene,NA,NA
372,Peve_00030840,gene,NA,NA
373,Peve_00001485,gene,NA,NA
374,Peve_00003269,gene,NA,NA
375,Peve_00005255,gene,NA,NA
376,Peve_00005406,gene,NA,NA
377,Peve_00007142,gene,NA,NA
378,Peve_00007689,gene,NA,NA
379,Peve_00010286,gene,NA,NA
380,Peve_00014260,gene,NA,NA
381,Peve_00015576,gene,NA,NA
382,Peve_00016445,gene,NA,NA
383,Peve_00018177,gene,NA,NA
384,Peve_00021333,gene,NA,NA
385,Peve_00021330,gene,NA,NA
386,Peve_00021718,gene,NA,NA
387,Peve_00026489,gene,NA,NA
388,Peve_00029642,gene,NA,NA
389,Peve_00035161,gene,NA,NA
390,Peve_00036721,gene,NA,NA
391,Peve_00036723,gene,NA,NA
392,Peve_00040549,gene,NA,NA
393,Peve_00041552,gene,NA,NA
394,Peve_00042134,gene,NA,NA
395,Peve_00042228,gene,NA,NA
396,Peve_00043379,gene,NA,NA
397,Peve_00022361,gene,NA,NA
398,Peve_00011436,gene,NA,NA
399,Peve_00012489,gene,NA,NA
400,Peve_00015888,gene,NA,NA
401,Peve_00016106,gene,NA,NA
402,Peve_00016876,gene,NA,NA
403,Peve_00028583,gene,NA,NA
404,Peve_00045142,gene,NA,NA
405,Peve_00007806,gene,NA,NA
406,Peve_00025086,gene,NA,NA
407,Peve_00001268,gene,NA,NA
408,Peve_00011018,gene,NA,NA
409,Peve_00011155,gene,NA,NA
410,Peve_00013972,gene,NA,NA
411,Peve_00023071,gene,NA,NA
412,Peve_00022789,gene,NA,NA
413,Peve_00038009,gene,NA,NA
414,Peve_00013087,gene,NA,NA
415,Peve_00035886,gene,NA,NA
416,Peve_00025044,gene,NA,NA
417,Peve_00034069,gene,NA,NA
418,Peve_00035232,gene,NA,NA
419,Peve_00042498,gene,NA,NA
420,Peve_00008377,gene,NA,NA
421,Peve_00044403,gene,NA,NA
422,Peve_00003999,gene,NA,NA
423,Peve_00021519,gene,NA,NA
424,Peve_00021945,gene,NA,NA
425,Peve_00042462,gene,NA,NA
426,Peve_00006922,gene,NA,NA
427,Peve_00042534,gene,NA,NA
428,Peve_00000232,gene,NA,NA
429,Peve_00014221,gene,NA,NA
430,Peve_00008072,gene,NA,NA
431,Peve_00025850,gene,NA,NA
432,Peve_00015062,gene,NA,NA
433,Peve_00038750,gene,NA,NA
434,Peve_00000825,gene,NA,NA
435,Peve_00003234,gene,NA,NA
436,Peve_00012404,gene,NA,NA
437,Peve_00014451,gene,NA,NA
438,Peve_00016786,gene,NA,NA
439,Peve_00024938,gene,NA,NA
440,Peve_00026617,gene,NA,NA
441,Peve_00028917,gene,NA,NA
442,Peve_00038692,gene,NA,NA
443,Peve_00040250,gene,NA,NA
444,Peve_00042525,gene,NA,NA
445,Peve_00045047,gene,NA,NA
446,lncRNA_2340,lncRNA,NA,NA
447,lncRNA_2391,lncRNA,NA,NA
448,lncRNA_3350,lncRNA,NA,NA
449,lncRNA_5063,lncRNA,NA,NA
450,lncRNA_5598,lncRNA,NA,NA
451,lncRNA_6563,lncRNA,NA,NA
452,lncRNA_775,lncRNA,NA,NA
453,lncRNA_9383,lncRNA,NA,NA
454,lncRNA_9958,lncRNA,NA,NA
455,lncRNA_641,lncRNA,NA,NA
456,lncRNA_6136,lncRNA,NA,NA
457,lncRNA_1312,lncRNA,NA,NA
458,lncRNA_553,lncRNA,NA,NA
459,lncRNA_3836,lncRNA,NA,NA
460,lncRNA_3837,lncRNA,NA,NA
461,lncRNA_6690,lncRNA,NA,NA
462,lncRNA_8595,lncRNA,NA,NA
463,lncRNA_8596,lncRNA,NA,NA
464,lncRNA_5756,lncRNA,NA,NA
465,lncRNA_5387,lncRNA,ceRNA,NA
466,lncRNA_2251,lncRNA,NA,NA
467,lncRNA_4874,lncRNA,NA,NA
468,lncRNA_681,lncRNA,ceRNA,NA
469,lncRNA_368,lncRNA,NA,NA
470,lncRNA_6261,lncRNA,NA,NA
471,lncRNA_6454,lncRNA,NA,NA
472,Peve_00033788,gene,NA,NA
473,Peve_00043584,gene,NA,NA
474,Peve_00020651,gene,NA,NA
475,Peve_00027699,gene,NA,NA
476,Peve_00043724,gene,NA,NA
477,Peve_00023336,gene,NA,NA
478,Peve_00015742,gene,NA,NA
479,Peve_00029820,gene,NA,NA
480,Peve_00007009,gene,NA,NA
481,Peve_00032842,gene,NA,NA
482,Peve_00034882,gene,NA,NA
483,Peve_00000005,gene,NA,NA
484,Peve_00011277,gene,epi-machinery,UBR2-202 (Ubiquitin signaling)
485,Peve_00031203,gene,NA,NA
486,Peve_00012142,gene,NA,NA
487,Peve_00002096,gene,NA,NA
488,Peve_00002350,gene,NA,NA
489,Peve_00015249,gene,NA,NA
490,Peve_00044546,gene,NA,NA
491,Peve_00001286,gene,NA,NA
492,Peve_00007645,gene,NA,NA
493,Peve_00018891,gene,NA,NA
494,Peve_00021878,gene,NA,NA
495,Peve_00028552,gene,NA,NA
496,Peve_00003488,gene,NA,NA
497,Peve_00007872,gene,epi-machinery,INTS4 (ncRNA biogenesis & silencing)
498,Peve_00034064,gene,NA,NA
499,Peve_00036216,gene,NA,NA
500,Peve_00041469,gene,NA,NA
501,Peve_00043735,gene,NA,NA
502,Peve_00013396,gene,NA,NA
503,Peve_00037614,gene,NA,NA
504,Peve_00004794,gene,NA,NA
505,Peve_00014607,gene,NA,NA
506,Peve_00018051,gene,NA,NA
507,Peve_00020593,gene,NA,NA
508,Peve_00039765,gene,NA,NA
509,Peve_00040371,gene,NA,NA
510,Peve_00009844,gene,NA,NA
511,Peve_00012675,gene,NA,NA
512,Peve_00021553,gene,NA,NA
513,Peve_00024444,gene,NA,NA
514,Peve_00036785,gene,NA,NA
515,Peve_00004731,gene,NA,NA
516,Peve_00033287,gene,NA,NA
517,Peve_00018121,gene,NA,NA
518,Peve_00004712,gene,NA,NA
519,Peve_00014398,gene,NA,NA
520,Peve_00015640,gene,NA,NA
521,Peve_00018700,gene,NA,NA
522,Peve_00024151,gene,NA,NA
523,Peve_00038381,gene,NA,NA
524,Peve_00041749,gene,NA,NA
525,Peve_00042905,gene,NA,NA
526,Peve_00029556,gene,NA,NA
527,Peve_00028686,gene,NA,NA
528,Peve_00006541,gene,NA,NA
529,Peve_00027364,gene,NA,NA
530,Peve_00031348,gene,NA,NA
531,Peve_00041525,gene,NA,NA
532,Peve_00003610,gene,NA,NA
533,Peve_00026919,gene,NA,NA
534,Peve_00042017,gene,NA,NA
535,Peve_00035783,gene,NA,NA
536,Peve_00001193,gene,NA,NA
537,Peve_00045100,gene,NA,NA
538,Peve_00000388,gene,NA,NA
539,Peve_00002659,gene,NA,NA
540,Peve_00013491,gene,NA,NA
541,Peve_00014560,gene,epi-machinery,SRRT (ncRNA biogenesis & silencing)
542,Peve_00026823,gene,epi-machinery,MCM3AP-201 (ncRNA biogenesis & silencing)
543,Peve_00035302,gene,NA,NA
544,Peve_00038409,gene,NA,NA
545,Peve_00041060,gene,NA,NA
546,Peve_00013326,gene,NA,NA
547,Peve_00029564,gene,NA,NA
548,Peve_00041486,gene,NA,NA
549,Peve_00000035,gene,NA,NA
550,Peve_00002249,gene,NA,NA
551,Peve_00001835,gene,NA,NA
552,Peve_00007386,gene,epi-machinery,CUL4A-202 (Ubiquitin signaling)
553,Peve_00007420,gene,NA,NA
554,Peve_00012512,gene,NA,NA
555,Peve_00013778,gene,NA,NA
556,Peve_00013835,gene,NA,NA
557,Peve_00014141,gene,NA,NA
558,Peve_00017180,gene,NA,NA
559,Peve_00017997,gene,NA,NA
560,Peve_00028312,gene,NA,NA
561,Peve_00030794,gene,NA,NA
562,Peve_00033832,gene,NA,NA
563,Peve_00036365,gene,NA,NA
564,Peve_00036728,gene,NA,NA
565,Peve_00037071,gene,NA,NA
566,Peve_00038083,gene,NA,NA
567,Peve_00039910,gene,NA,NA
568,Peve_00039806,gene,NA,NA
569,Peve_00040009,gene,NA,NA
570,Peve_00041875,gene,NA,NA
571,Peve_00021093,gene,NA,NA
572,Peve_00044772,gene,NA,NA
573,Peve_00014436,gene,NA,NA
574,Peve_00002367,gene,NA,NA
575,Peve_00010915,gene,NA,NA
576,Peve_00011228,gene,NA,NA
577,Peve_00031940,gene,NA,NA
578,Peve_00012907,gene,NA,NA
579,Peve_00021252,gene,NA,NA
580,Peve_00028555,gene,NA,NA
