,id,type,special_status,notes
148,lncRNA_8227,lncRNA,ceRNA,NA
149,lncRNA_9747,lncRNA,ceRNA,NA
150,lncRNA_9788,lncRNA,ceRNA,NA
151,lncRNA_9908,lncRNA,ceRNA,NA
152,lncRNA_10165,lncRNA,ceRNA,NA
153,lncRNA_2891,lncRNA,ceRNA,NA
154,lncRNA_5425,lncRNA,ceRNA,NA
155,lncRNA_5361,lncRNA,ceRNA,NA
156,lncRNA_5363,lncRNA,ceRNA,NA
157,lncRNA_2628,lncRNA,ceRNA,NA
158,lncRNA_2629,lncRNA,ceRNA,NA
159,lncRNA_2630,lncRNA,ceRNA,NA
160,lncRNA_2631,lncRNA,ceRNA,NA
161,lncRNA_12906,lncRNA,ceRNA,NA
162,lncRNA_13498,lncRNA,ceRNA,NA
163,lncRNA_15545,lncRNA,ceRNA,NA
164,lncRNA_15546,lncRNA,ceRNA,NA
165,lncRNA_2531,lncRNA,ceRNA,NA
166,lncRNA_7978,lncRNA,ceRNA,NA
167,lncRNA_928,lncRNA,ceRNA,NA
168,lncRNA_9439,lncRNA,ceRNA,NA
169,lncRNA_9440,lncRNA,ceRNA,NA
170,lncRNA_9516,lncRNA,ceRNA,NA
171,lncRNA_10318,lncRNA,ceRNA,NA
172,lncRNA_11314,lncRNA,ceRNA,NA
173,lncRNA_12307,lncRNA,ceRNA,NA
174,lncRNA_12308,lncRNA,ceRNA,NA
175,lncRNA_6689,lncRNA,ceRNA,NA
176,lncRNA_5860,lncRNA,ceRNA,NA
177,Pocillopora_meandrina_HIv1___RNAseq.g10347.t1,gene,NA,NA
178,Pocillopora_meandrina_HIv1___RNAseq.g18208.t1,gene,NA,NA
179,Pocillopora_meandrina_HIv1___RNAseq.g20733.t1,gene,NA,NA
180,Pocillopora_meandrina_HIv1___RNAseq.g627.t1b,gene,NA,NA
181,Pocillopora_meandrina_HIv1___TS.g23997.t1,gene,NA,NA
182,Pocillopora_meandrina_HIv1___RNAseq.g28481.t1,gene,NA,NA
183,Pocillopora_meandrina_HIv1___RNAseq.g7360.t1,gene,NA,NA
184,Pocillopora_meandrina_HIv1___TS.g5141.t1,gene,NA,NA
185,Pocillopora_meandrina_HIv1___TS.g16575.t1,gene,NA,NA
186,Pocillopora_meandrina_HIv1___RNAseq.g21663.t3,gene,NA,NA
187,Pocillopora_meandrina_HIv1___TS.g12427.t1,gene,NA,NA
188,Pocillopora_meandrina_HIv1___TS.g6076.t1,gene,NA,NA
189,Pocillopora_meandrina_HIv1___TS.g9480.t1,gene,NA,NA
190,Pocillopora_meandrina_HIv1___RNAseq.g5368.t1,gene,NA,NA
191,Pocillopora_meandrina_HIv1___RNAseq.g18023.t1,gene,NA,NA
192,Pocillopora_meandrina_HIv1___RNAseq.g16419.t1,gene,NA,NA
193,Pocillopora_meandrina_HIv1___RNAseq.g22875.t1,gene,NA,NA
194,Pocillopora_meandrina_HIv1___RNAseq.g2284.t1,gene,NA,NA
195,Pocillopora_meandrina_HIv1___RNAseq.g23266.t1,gene,NA,NA
196,Pocillopora_meandrina_HIv1___RNAseq.g12113.t1,gene,NA,NA
197,Pocillopora_meandrina_HIv1___RNAseq.g24014.t1,gene,NA,NA
198,Pocillopora_meandrina_HIv1___RNAseq.g490.t1,gene,NA,NA
199,Pocillopora_meandrina_HIv1___RNAseq.g14695.t1,gene,NA,NA
200,Pocillopora_meandrina_HIv1___RNAseq.g13302.t1,gene,NA,NA
201,Pocillopora_meandrina_HIv1___RNAseq.g12008.t1,gene,NA,NA
202,Pocillopora_meandrina_HIv1___RNAseq.g5747.t1,gene,NA,NA
203,Pocillopora_meandrina_HIv1___RNAseq.g22817.t1,gene,NA,NA
204,Pocillopora_meandrina_HIv1___RNAseq.g17919.t1,gene,NA,NA
205,Pocillopora_meandrina_HIv1___RNAseq.g2373.t1,gene,NA,NA
206,Pocillopora_meandrina_HIv1___RNAseq.g12751.t1,gene,NA,NA
207,Pocillopora_meandrina_HIv1___RNAseq.g22695.t1,gene,NA,NA
208,Pocillopora_meandrina_HIv1___RNAseq.g22032.t2,gene,NA,NA
209,Pocillopora_meandrina_HIv1___RNAseq.g21904.t1,gene,NA,NA
210,Pocillopora_meandrina_HIv1___TS.g25423.t1,gene,NA,NA
211,Pocillopora_meandrina_HIv1___RNAseq.g808.t1,gene,NA,NA
212,Pocillopora_meandrina_HIv1___RNAseq.g14719.t1c,gene,NA,NA
213,Pocillopora_meandrina_HIv1___RNAseq.g13574.t1,gene,NA,NA
214,Pocillopora_meandrina_HIv1___RNAseq.g5374.t1,gene,NA,NA
215,Pocillopora_meandrina_HIv1___TS.g20446.t1,gene,NA,NA
216,Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a,gene,NA,NA
217,Pocillopora_meandrina_HIv1___RNAseq.g22365.t1,gene,NA,NA
218,Pocillopora_meandrina_HIv1___TS.g28963.t1,gene,NA,NA
219,Pocillopora_meandrina_HIv1___RNAseq.3177_t,gene,NA,NA
220,Pocillopora_meandrina_HIv1___RNAseq.g19972.t1,gene,NA,NA
221,Pocillopora_meandrina_HIv1___RNAseq.8254_t,gene,NA,NA
222,Pocillopora_meandrina_HIv1___RNAseq.g23824.t1,gene,NA,NA
223,Pocillopora_meandrina_HIv1___RNAseq.g23314.t1,gene,NA,NA
224,Pocillopora_meandrina_HIv1___RNAseq.g27996.t1,gene,NA,NA
225,Pocillopora_meandrina_HIv1___RNAseq.g5860.t1,gene,NA,NA
226,Pocillopora_meandrina_HIv1___RNAseq.g12993.t1,gene,NA,NA
227,Pocillopora_meandrina_HIv1___RNAseq.g8574.t1,gene,NA,NA
228,Pocillopora_meandrina_HIv1___RNAseq.g9701.t1,gene,NA,NA
229,Pocillopora_meandrina_HIv1___RNAseq.g4434.t2,gene,NA,NA
230,Pocillopora_meandrina_HIv1___RNAseq.g28745.t1,gene,NA,NA
231,Pocillopora_meandrina_HIv1___RNAseq.g539.t1,gene,NA,NA
232,Pocillopora_meandrina_HIv1___RNAseq.g17125.t1,gene,epi-machinery,MTREX (ncRNA biogenesis & silencing)
233,Pocillopora_meandrina_HIv1___TS.g27545.t1,gene,NA,NA
234,Pocillopora_meandrina_HIv1___RNAseq.g19748.t1,gene,NA,NA
235,Pocillopora_meandrina_HIv1___RNAseq.g15535.t1,gene,NA,NA
236,Pocillopora_meandrina_HIv1___RNAseq.g23590.t1,gene,epi-machinery,LIN28A (ncRNA biogenesis & silencing)
237,Pocillopora_meandrina_HIv1___TS.g4177.t1,gene,NA,NA
238,Pocillopora_meandrina_HIv1___RNAseq.g13326.t1,gene,epi-machinery,USP48-201 (Ubiquitin signaling)
239,Pocillopora_meandrina_HIv1___RNAseq.g3707.t1,gene,NA,NA
240,Pocillopora_meandrina_HIv1___RNAseq.g26156.t1,gene,NA,NA
241,Pocillopora_meandrina_HIv1___TS.g17333.t1a,gene,NA,NA
242,Pocillopora_meandrina_HIv1___TS.g25657.t1,gene,NA,NA
243,Pocillopora_meandrina_HIv1___RNAseq.g3549.t1,gene,NA,NA
244,Pocillopora_meandrina_HIv1___RNAseq.g29244.t2,gene,NA,NA
245,Pocillopora_meandrina_HIv1___RNAseq.g397.t1,gene,NA,NA
246,Pocillopora_meandrina_HIv1___RNAseq.g28744.t1,gene,NA,NA
247,Pocillopora_meandrina_HIv1___RNAseq.g6602.t1,gene,NA,NA
248,Pocillopora_meandrina_HIv1___RNAseq.g6876.t2,gene,NA,NA
249,Pocillopora_meandrina_HIv1___TS.g740.t1,gene,NA,NA
250,Pocillopora_meandrina_HIv1___RNAseq.g15450.t1,gene,NA,NA
251,Pocillopora_meandrina_HIv1___RNAseq.g15451.t1,gene,NA,NA
252,Pocillopora_meandrina_HIv1___RNAseq.g15950.t1,gene,NA,NA
253,Pocillopora_meandrina_HIv1___RNAseq.g23258.t1b,gene,NA,NA
254,Pocillopora_meandrina_HIv1___RNAseq.g25670.t1,gene,NA,NA
255,Pocillopora_meandrina_HIv1___RNAseq.g5676.t1,gene,NA,NA
256,Pocillopora_meandrina_HIv1___RNAseq.g22111.t2,gene,NA,NA
257,Pocillopora_meandrina_HIv1___RNAseq.g21176.t1,gene,NA,NA
258,Pocillopora_meandrina_HIv1___TS.g10502.t1,gene,NA,NA
259,Pocillopora_meandrina_HIv1___TS.g10596.t1a,gene,NA,NA
260,Pocillopora_meandrina_HIv1___RNAseq.g24997.t1,gene,NA,NA
261,Pocillopora_meandrina_HIv1___RNAseq.g24271.t1,gene,NA,NA
262,Pocillopora_meandrina_HIv1___RNAseq.g24403.t1,gene,NA,NA
263,Pocillopora_meandrina_HIv1___RNAseq.g27222.t1,gene,NA,NA
264,Pocillopora_meandrina_HIv1___RNAseq.13437_t,gene,NA,NA
265,Pocillopora_meandrina_HIv1___RNAseq.g14283.t1,gene,NA,NA
266,Pocillopora_meandrina_HIv1___TS.g10020.t1b,gene,NA,NA
267,Pocillopora_meandrina_HIv1___RNAseq.g26411.t1,gene,NA,NA
268,Pocillopora_meandrina_HIv1___RNAseq.g11563.t1,gene,NA,NA
269,Pocillopora_meandrina_HIv1___RNAseq.g28413.t1,gene,NA,NA
270,Pocillopora_meandrina_HIv1___RNAseq.g28498.t1,gene,NA,NA
271,Pocillopora_meandrina_HIv1___RNAseq.g18377.t1,gene,NA,NA
272,Pocillopora_meandrina_HIv1___RNAseq.g10740.t1,gene,NA,NA
273,Pocillopora_meandrina_HIv1___RNAseq.g11150.t1,gene,NA,NA
274,Pocillopora_meandrina_HIv1___RNAseq.g14655.t1,gene,NA,NA
275,Pocillopora_meandrina_HIv1___RNAseq.g11904.t1,gene,NA,NA
276,Pocillopora_meandrina_HIv1___RNAseq.g14184.t1,gene,NA,NA
277,Pocillopora_meandrina_HIv1___RNAseq.g25538.t1,gene,NA,NA
278,Pocillopora_meandrina_HIv1___RNAseq.g3897.t1,gene,NA,NA
279,Pocillopora_meandrina_HIv1___RNAseq.g6242.t1,gene,NA,NA
280,Pocillopora_meandrina_HIv1___RNAseq.g21658.t1,gene,NA,NA
281,Pocillopora_meandrina_HIv1___RNAseq.g19730.t1,gene,NA,NA
282,Pocillopora_meandrina_HIv1___RNAseq.g24324.t1,gene,NA,NA
283,Pocillopora_meandrina_HIv1___RNAseq.g23258.t1c,gene,NA,NA
284,Pocillopora_meandrina_HIv1___RNAseq.g5896.t1a,gene,NA,NA
285,Pocillopora_meandrina_HIv1___RNAseq.g1800.t1,gene,NA,NA
286,Pocillopora_meandrina_HIv1___RNAseq.g13455.t1,gene,NA,NA
287,Pocillopora_meandrina_HIv1___RNAseq.g8853.t1,gene,NA,NA
288,Pocillopora_meandrina_HIv1___RNAseq.g10010.t1,gene,NA,NA
289,Pocillopora_meandrina_HIv1___RNAseq.20168_t,gene,NA,NA
290,Pocillopora_meandrina_HIv1___RNAseq.g30184.t1,gene,NA,NA
291,Pocillopora_meandrina_HIv1___RNAseq.g4007.t1,gene,NA,NA
292,Pocillopora_meandrina_HIv1___RNAseq.g4357.t1,gene,NA,NA
293,Pocillopora_meandrina_HIv1___RNAseq.g16633.t1,gene,NA,NA
294,Pocillopora_meandrina_HIv1___RNAseq.g7441.t1,gene,NA,NA
295,Pocillopora_meandrina_HIv1___RNAseq.g19278.t1,gene,NA,NA
296,Pocillopora_meandrina_HIv1___RNAseq.g6701.t1,gene,NA,NA
297,Pocillopora_meandrina_HIv1___RNAseq.g16079.t1,gene,NA,NA
298,Pocillopora_meandrina_HIv1___RNAseq.g5062.t1,gene,NA,NA
299,Pocillopora_meandrina_HIv1___RNAseq.g6066.t1,gene,NA,NA
300,Pocillopora_meandrina_HIv1___TS.g4593.t1,gene,NA,NA
301,Pocillopora_meandrina_HIv1___RNAseq.g8858.t1,gene,NA,NA
302,Pocillopora_meandrina_HIv1___RNAseq.g8196.t1,gene,NA,NA
303,Pocillopora_meandrina_HIv1___RNAseq.g418.t1,gene,NA,NA
304,Pocillopora_meandrina_HIv1___RNAseq.g583.t1,gene,NA,NA
305,Pocillopora_meandrina_HIv1___TS.g11574.t1,gene,NA,NA
306,Pocillopora_meandrina_HIv1___RNAseq.g21827.t1,gene,NA,NA
307,Pocillopora_meandrina_HIv1___RNAseq.g19153.t1,gene,NA,NA
308,Pocillopora_meandrina_HIv1___RNAseq.g15734.t1,gene,NA,NA
309,Pocillopora_meandrina_HIv1___RNAseq.g23949.t1,gene,NA,NA
310,Pocillopora_meandrina_HIv1___RNAseq.g27911.t1,gene,NA,NA
311,Pocillopora_meandrina_HIv1___RNAseq.g6062.t1,gene,NA,NA
312,Pocillopora_meandrina_HIv1___RNAseq.g9542.t1,gene,NA,NA
313,Pocillopora_meandrina_HIv1___RNAseq.g29209.t1,gene,NA,NA
314,Pocillopora_meandrina_HIv1___TS.g933.t1,gene,NA,NA
315,Pocillopora_meandrina_HIv1___RNAseq.g1339.t1,gene,NA,NA
316,Pocillopora_meandrina_HIv1___TS.g11041.t1,gene,NA,NA
317,Pocillopora_meandrina_HIv1___RNAseq.g4733.t1b,gene,NA,NA
318,Pocillopora_meandrina_HIv1___RNAseq.g27467.t1,gene,NA,NA
319,Pocillopora_meandrina_HIv1___RNAseq.g3966.t1,gene,NA,NA
320,Pocillopora_meandrina_HIv1___TS.g13098.t1,gene,NA,NA
321,Pocillopora_meandrina_HIv1___RNAseq.g5308.t1,gene,NA,NA
322,Pocillopora_meandrina_HIv1___RNAseq.g4782.t1,gene,NA,NA
323,Pocillopora_meandrina_HIv1___RNAseq.g25844.t1,gene,NA,NA
324,Pocillopora_meandrina_HIv1___RNAseq.g18085.t1,gene,NA,NA
325,Pocillopora_meandrina_HIv1___RNAseq.g27416.t1,gene,NA,NA
326,Pocillopora_meandrina_HIv1___RNAseq.g26353.t1,gene,NA,NA
327,Pocillopora_meandrina_HIv1___RNAseq.g20276.t1,gene,NA,NA
328,Pocillopora_meandrina_HIv1___RNAseq.g24675.t1,gene,NA,NA
329,Pocillopora_meandrina_HIv1___TS.g16589.t1,gene,NA,NA
330,Pocillopora_meandrina_HIv1___RNAseq.g23169.t1,gene,NA,NA
331,Pocillopora_meandrina_HIv1___RNAseq.g26343.t1,gene,NA,NA
332,Pocillopora_meandrina_HIv1___TS.g21578.t1,gene,NA,NA
333,Pocillopora_meandrina_HIv1___RNAseq.g10665.t1,gene,NA,NA
334,Pocillopora_meandrina_HIv1___RNAseq.g9286.t1,gene,NA,NA
335,Pocillopora_meandrina_HIv1___RNAseq.g6000.t1,gene,epi-machinery,UBR2-202 (Ubiquitin signaling)
336,Pocillopora_meandrina_HIv1___RNAseq.g22033.t1,gene,NA,NA
337,Pocillopora_meandrina_HIv1___RNAseq.g24984.t1,gene,NA,NA
338,Pocillopora_meandrina_HIv1___RNAseq.g22915.t2,gene,NA,NA
339,Pocillopora_meandrina_HIv1___RNAseq.g23558.t1,gene,NA,NA
340,Pocillopora_meandrina_HIv1___RNAseq.g5118.t1,gene,NA,NA
341,Pocillopora_meandrina_HIv1___RNAseq.g5926.t1,gene,NA,NA
342,Pocillopora_meandrina_HIv1___RNAseq.g29177.t1,gene,NA,NA
343,Pocillopora_meandrina_HIv1___TS.g8006.t1,gene,NA,NA
344,Pocillopora_meandrina_HIv1___RNAseq.g16906.t1,gene,NA,NA
345,Pocillopora_meandrina_HIv1___RNAseq.g13654.t2,gene,NA,NA
346,Pocillopora_meandrina_HIv1___RNAseq.g358.t2,gene,NA,NA
347,Pocillopora_meandrina_HIv1___RNAseq.g14264.t1,gene,NA,NA
348,Pocillopora_meandrina_HIv1___RNAseq.g21270.t1,gene,NA,NA
349,Pocillopora_meandrina_HIv1___RNAseq.g16311.t1,gene,NA,NA
350,Pocillopora_meandrina_HIv1___RNAseq.g29018.t1,gene,NA,NA
351,Pocillopora_meandrina_HIv1___RNAseq.g21288.t1,gene,NA,NA
352,Pocillopora_meandrina_HIv1___TS.g15384.t1,gene,NA,NA
353,Pocillopora_meandrina_HIv1___TS.g15377.t1,gene,NA,NA
354,lncRNA_1289,lncRNA,NA,NA
355,lncRNA_15427,lncRNA,NA,NA
356,lncRNA_15449,lncRNA,NA,NA
357,lncRNA_13388,lncRNA,NA,NA
358,lncRNA_6377,lncRNA,NA,NA
359,lncRNA_8017,lncRNA,NA,NA
360,lncRNA_8018,lncRNA,NA,NA
361,lncRNA_10658,lncRNA,ceRNA,NA
362,lncRNA_15434,lncRNA,ceRNA,NA
363,lncRNA_12474,lncRNA,NA,NA
364,lncRNA_2571,lncRNA,NA,NA
365,lncRNA_13332,lncRNA,NA,NA
366,lncRNA_14939,lncRNA,NA,NA
367,lncRNA_12857,lncRNA,NA,NA
368,lncRNA_14674,lncRNA,NA,NA
369,lncRNA_7216,lncRNA,NA,NA
370,lncRNA_11207,lncRNA,NA,NA
371,lncRNA_15318,lncRNA,NA,NA
372,lncRNA_15319,lncRNA,NA,NA
373,lncRNA_15321,lncRNA,NA,NA
374,lncRNA_1876,lncRNA,NA,NA
375,lncRNA_2053,lncRNA,NA,NA
376,lncRNA_9748,lncRNA,NA,NA
377,lncRNA_9749,lncRNA,NA,NA
378,lncRNA_12855,lncRNA,NA,NA
379,lncRNA_13351,lncRNA,NA,NA
380,lncRNA_13352,lncRNA,NA,NA
381,lncRNA_13353,lncRNA,NA,NA
382,lncRNA_13354,lncRNA,NA,NA
383,lncRNA_2660,lncRNA,NA,NA
384,lncRNA_2661,lncRNA,NA,NA
385,lncRNA_2662,lncRNA,NA,NA
386,lncRNA_5805,lncRNA,NA,NA
387,lncRNA_9391,lncRNA,NA,NA
388,lncRNA_4983,lncRNA,NA,NA
389,lncRNA_10228,lncRNA,NA,NA
390,lncRNA_12253,lncRNA,NA,NA
391,lncRNA_13554,lncRNA,NA,NA
392,lncRNA_1966,lncRNA,NA,NA
393,lncRNA_6310,lncRNA,NA,NA
394,lncRNA_8006,lncRNA,NA,NA
395,lncRNA_14187,lncRNA,NA,NA
396,lncRNA_14189,lncRNA,NA,NA
397,lncRNA_7966,lncRNA,NA,NA
398,lncRNA_8523,lncRNA,NA,NA
399,lncRNA_12048,lncRNA,NA,NA
400,Pocillopora_meandrina_HIv1___TS.g7132.t1,gene,NA,NA
401,Pocillopora_meandrina_HIv1___RNAseq.g22634.t1,gene,NA,NA
402,Pocillopora_meandrina_HIv1___RNAseq.g24083.t1,gene,NA,NA
403,Pocillopora_meandrina_HIv1___RNAseq.g8585.t1,gene,NA,NA
404,Pocillopora_meandrina_HIv1___TS.g20707.t1,gene,NA,NA
405,Pocillopora_meandrina_HIv1___TS.g1697.t1,gene,NA,NA
406,Pocillopora_meandrina_HIv1___RNAseq.g27117.t1,gene,NA,NA
407,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,gene,NA,NA
408,Pocillopora_meandrina_HIv1___TS.g9824.t1,gene,NA,NA
409,Pocillopora_meandrina_HIv1___RNAseq.g21104.t1,gene,NA,NA
410,Pocillopora_meandrina_HIv1___TS.g1655.t1,gene,NA,NA
411,Pocillopora_meandrina_HIv1___RNAseq.g16130.t1,gene,NA,NA
412,Pocillopora_meandrina_HIv1___RNAseq.g16481.t1,gene,NA,NA
413,Pocillopora_meandrina_HIv1___RNAseq.g27772.t1,gene,NA,NA
414,Pocillopora_meandrina_HIv1___RNAseq.g849.t1,gene,NA,NA
415,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,gene,NA,NA
416,Pocillopora_meandrina_HIv1___RNAseq.25719_t,gene,NA,NA
417,Pocillopora_meandrina_HIv1___RNAseq.g13783.t1,gene,NA,NA
418,Pocillopora_meandrina_HIv1___TS.g15117.t1,gene,NA,NA
419,Pocillopora_meandrina_HIv1___TS.g21810.t1,gene,NA,NA
420,Pocillopora_meandrina_HIv1___TS.g5522.t2,gene,NA,NA
421,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,gene,NA,NA
422,Pocillopora_meandrina_HIv1___TS.g29288.t1,gene,NA,NA
423,Pocillopora_meandrina_HIv1___RNAseq.g18965.t1,gene,NA,NA
424,Pocillopora_meandrina_HIv1___RNAseq.g28506.t1,gene,NA,NA
425,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,gene,NA,NA
