,id,type,special_status,notes
78,lncRNA_7510,lncRNA,ceRNA,NA
79,lncRNA_1578,lncRNA,ceRNA,NA
80,lncRNA_8099,lncRNA,ceRNA,NA
81,lncRNA_681,lncRNA,ceRNA,NA
82,lncRNA_2215,lncRNA,ceRNA,NA
83,lncRNA_2216,lncRNA,ceRNA,NA
84,Peve_00027432,gene,NA,NA
85,Peve_00017735,gene,NA,NA
86,Peve_00020387,gene,NA,NA
87,Peve_00020926,gene,NA,NA
88,Peve_00015952,gene,NA,NA
89,Peve_00013095,gene,NA,NA
90,Peve_00034505,gene,NA,NA
91,Peve_00029667,gene,NA,NA
92,Peve_00031940,gene,NA,NA
93,Peve_00008275,gene,NA,NA
94,Peve_00008279,gene,NA,NA
95,Peve_00026650,gene,NA,NA
96,Peve_00010128,gene,NA,NA
97,Peve_00029665,gene,NA,NA
98,Peve_00034585,gene,NA,NA
99,Peve_00008964,gene,NA,NA
100,Peve_00023739,gene,NA,NA
101,Peve_00020651,gene,NA,NA
102,Peve_00027965,gene,NA,NA
103,Peve_00002333,gene,NA,NA
104,Peve_00032772,gene,NA,NA
105,Peve_00027699,gene,NA,NA
106,Peve_00023767,gene,NA,NA
107,Peve_00030028,gene,NA,NA
108,Peve_00015742,gene,NA,NA
109,Peve_00017580,gene,NA,NA
110,Peve_00037587,gene,NA,NA
111,Peve_00040680,gene,NA,NA
112,Peve_00043419,gene,NA,NA
113,Peve_00024854,gene,NA,NA
114,Peve_00035783,gene,NA,NA
115,Peve_00018121,gene,NA,NA
116,Peve_00006544,gene,NA,NA
117,Peve_00022361,gene,NA,NA
118,Peve_00013542,gene,NA,NA
119,Peve_00034862,gene,NA,NA
120,Peve_00004995,gene,NA,NA
121,Peve_00015748,gene,NA,NA
122,Peve_00041754,gene,NA,NA
123,Peve_00014587,gene,NA,NA
124,Peve_00042220,gene,NA,NA
125,Peve_00031993,gene,NA,NA
126,Peve_00024388,gene,NA,NA
127,Peve_00031324,gene,NA,NA
128,Peve_00035315,gene,NA,NA
129,Peve_00043301,gene,NA,NA
130,Peve_00030841,gene,NA,NA
131,Peve_00006285,gene,NA,NA
132,Peve_00011900,gene,NA,NA
133,Peve_00021553,gene,NA,NA
134,Peve_00013205,gene,NA,NA
135,Peve_00032724,gene,NA,NA
136,Peve_00031409,gene,NA,NA
137,Peve_00013596,gene,NA,NA
138,Peve_00043468,gene,NA,NA
139,Peve_00008133,gene,NA,NA
140,Peve_00001878,gene,NA,NA
141,Peve_00036519,gene,NA,NA
142,Peve_00030612,gene,NA,NA
143,Peve_00037399,gene,NA,NA
144,Peve_00038107,gene,NA,NA
145,Peve_00034300,gene,NA,NA
146,Peve_00019126,gene,NA,NA
147,Peve_00006413,gene,NA,NA
148,Peve_00013947,gene,NA,NA
149,Peve_00043123,gene,NA,NA
150,Peve_00030693,gene,NA,NA
151,Peve_00000601,gene,NA,NA
152,Peve_00012638,gene,NA,NA
153,Peve_00003000,gene,NA,NA
154,Peve_00021216,gene,NA,NA
155,Peve_00015043,gene,NA,NA
156,Peve_00002637,gene,NA,NA
157,Peve_00001935,gene,NA,NA
158,Peve_00044964,gene,NA,NA
159,Peve_00036516,gene,NA,NA
160,Peve_00011858,gene,NA,NA
161,Peve_00029393,gene,NA,NA
162,Peve_00019237,gene,NA,NA
163,Peve_00039724,gene,NA,NA
164,Peve_00022350,gene,NA,NA
165,Peve_00001193,gene,NA,NA
166,Peve_00012907,gene,NA,NA
167,Peve_00037614,gene,NA,NA
168,Peve_00018844,gene,NA,NA
169,Peve_00000256,gene,NA,NA
170,Peve_00007613,gene,NA,NA
171,Peve_00022342,gene,NA,NA
172,Peve_00014436,gene,NA,NA
173,Peve_00023049,gene,NA,NA
174,Peve_00012607,gene,NA,NA
175,Peve_00006347,gene,NA,NA
176,Peve_00043325,gene,NA,NA
177,Peve_00021224,gene,NA,NA
178,Peve_00025328,gene,NA,NA
179,Peve_00026910,gene,NA,NA
180,Peve_00025489,gene,NA,NA
181,Peve_00021676,gene,NA,NA
182,Peve_00012722,gene,NA,NA
183,Peve_00014491,gene,NA,NA
184,Peve_00011733,gene,NA,NA
185,Peve_00004871,gene,NA,NA
186,Peve_00028810,gene,NA,NA
187,Peve_00014069,gene,NA,NA
188,Peve_00002661,gene,NA,NA
189,Peve_00013531,gene,NA,NA
190,Peve_00000891,gene,NA,NA
191,Peve_00029721,gene,NA,NA
192,Peve_00032829,gene,NA,NA
193,Peve_00043724,gene,NA,NA
194,Peve_00025970,gene,NA,NA
195,Peve_00025028,gene,NA,NA
196,Peve_00043521,gene,NA,NA
197,Peve_00039320,gene,NA,NA
198,Peve_00000786,gene,NA,NA
199,Peve_00040282,gene,NA,NA
200,Peve_00033364,gene,NA,NA
201,Peve_00022058,gene,NA,NA
202,Peve_00024049,gene,NA,NA
203,Peve_00007535,gene,NA,NA
204,Peve_00044580,gene,NA,NA
205,Peve_00044581,gene,NA,NA
206,Peve_00021049,gene,NA,NA
207,Peve_00036804,gene,NA,NA
208,Peve_00023227,gene,NA,NA
209,Peve_00020556,gene,NA,NA
210,Peve_00001444,gene,NA,NA
211,Peve_00013823,gene,NA,NA
212,Peve_00040371,gene,NA,NA
213,Peve_00040370,gene,NA,NA
214,Peve_00041130,gene,NA,NA
215,Peve_00000334,gene,NA,NA
216,Peve_00008498,gene,NA,NA
217,Peve_00029820,gene,NA,NA
218,Peve_00037304,gene,NA,NA
219,Peve_00027617,gene,NA,NA
220,Peve_00017540,gene,NA,NA
221,Peve_00029618,gene,NA,NA
222,Peve_00019763,gene,NA,NA
223,Peve_00007832,gene,NA,NA
224,Peve_00002105,gene,NA,NA
225,Peve_00028990,gene,NA,NA
226,Peve_00003561,gene,NA,NA
227,Peve_00045236,gene,NA,NA
228,Peve_00000213,gene,NA,NA
229,Peve_00038927,gene,NA,NA
230,Peve_00026145,gene,NA,NA
231,Peve_00042916,gene,NA,NA
232,Peve_00002033,gene,NA,NA
233,Peve_00019364,gene,NA,NA
234,Peve_00020364,gene,NA,NA
235,Peve_00006941,gene,NA,NA
236,Peve_00031444,gene,NA,NA
237,Peve_00016785,gene,NA,NA
238,Peve_00012516,gene,NA,NA
239,Peve_00038025,gene,NA,NA
240,Peve_00039177,gene,NA,NA
241,Peve_00012704,gene,NA,NA
242,Peve_00034569,gene,NA,NA
243,Peve_00023336,gene,NA,NA
244,Peve_00028838,gene,NA,NA
245,Peve_00035609,gene,NA,NA
246,Peve_00044680,gene,NA,NA
247,Peve_00023421,gene,NA,NA
248,Peve_00026462,gene,NA,NA
249,Peve_00006824,gene,NA,NA
250,Peve_00041291,gene,NA,NA
251,Peve_00021707,gene,NA,NA
252,Peve_00033304,gene,NA,NA
253,Peve_00010520,gene,NA,NA
254,Peve_00000224,gene,NA,NA
255,Peve_00021191,gene,NA,NA
256,Peve_00021645,gene,NA,NA
257,Peve_00038441,gene,NA,NA
258,Peve_00042442,gene,NA,NA
259,Peve_00037191,gene,NA,NA
260,Peve_00014601,gene,NA,NA
261,Peve_00033630,gene,NA,NA
262,Peve_00007302,gene,NA,NA
263,Peve_00043672,gene,NA,NA
264,Peve_00034555,gene,NA,NA
265,Peve_00045100,gene,NA,NA
266,Peve_00024638,gene,NA,NA
267,Peve_00027583,gene,NA,NA
268,Peve_00024588,gene,NA,NA
269,Peve_00000905,gene,NA,NA
270,Peve_00032177,gene,NA,NA
271,Peve_00043019,gene,NA,NA
272,Peve_00015503,gene,NA,NA
273,Peve_00009459,gene,NA,NA
274,Peve_00039844,gene,NA,NA
275,Peve_00010457,gene,NA,NA
276,Peve_00003756,gene,NA,NA
277,Peve_00000470,gene,NA,NA
278,Peve_00000107,gene,NA,NA
279,Peve_00002367,gene,NA,NA
280,Peve_00008040,gene,NA,NA
281,Peve_00003541,gene,NA,NA
282,Peve_00001450,gene,NA,NA
283,Peve_00033678,gene,NA,NA
284,Peve_00041933,gene,NA,NA
285,Peve_00032232,gene,NA,NA
286,Peve_00026202,gene,NA,NA
287,Peve_00036582,gene,NA,NA
288,Peve_00031673,gene,NA,NA
289,Peve_00018929,gene,NA,NA
290,Peve_00044261,gene,NA,NA
291,Peve_00000108,gene,NA,NA
292,Peve_00011435,gene,NA,NA
293,Peve_00017311,gene,NA,NA
294,Peve_00033721,gene,NA,NA
295,Peve_00000226,gene,NA,NA
296,Peve_00000536,gene,NA,NA
297,Peve_00000776,gene,NA,NA
298,Peve_00001544,gene,NA,NA
299,Peve_00001636,gene,NA,NA
300,Peve_00001859,gene,NA,NA
301,Peve_00002111,gene,NA,NA
302,Peve_00002130,gene,NA,NA
303,Peve_00002245,gene,NA,NA
304,Peve_00001844,gene,NA,NA
305,Peve_00003099,gene,NA,NA
306,Peve_00003388,gene,NA,NA
307,Peve_00003793,gene,NA,NA
308,Peve_00004232,gene,NA,NA
309,Peve_00004514,gene,NA,NA
310,Peve_00005112,gene,NA,NA
311,Peve_00004764,gene,NA,NA
312,Peve_00005214,gene,NA,NA
313,Peve_00005762,gene,NA,NA
314,Peve_00005941,gene,NA,NA
315,Peve_00005937,gene,NA,NA
316,Peve_00006147,gene,NA,NA
317,Peve_00006405,gene,NA,NA
318,Peve_00006734,gene,NA,NA
319,Peve_00007130,gene,NA,NA
320,Peve_00007364,gene,NA,NA
321,Peve_00007688,gene,NA,NA
322,Peve_00007969,gene,NA,NA
323,Peve_00008195,gene,NA,NA
324,Peve_00008266,gene,NA,NA
325,Peve_00008387,gene,NA,NA
326,Peve_00008820,gene,NA,NA
327,Peve_00008998,gene,NA,NA
328,Peve_00009220,gene,NA,NA
329,Peve_00009226,gene,NA,NA
330,Peve_00009248,gene,NA,NA
331,Peve_00008800,gene,NA,NA
332,Peve_00008801,gene,NA,NA
333,Peve_00009822,gene,NA,NA
334,Peve_00009873,gene,NA,NA
335,Peve_00009911,gene,NA,NA
336,Peve_00010154,gene,NA,NA
337,Peve_00010305,gene,NA,NA
338,Peve_00010307,gene,NA,NA
339,Peve_00010322,gene,NA,NA
340,Peve_00010717,gene,NA,NA
341,Peve_00010778,gene,NA,NA
342,Peve_00011363,gene,NA,NA
343,Peve_00011528,gene,NA,NA
344,Peve_00011810,gene,NA,NA
345,Peve_00011946,gene,NA,NA
346,Peve_00012138,gene,NA,NA
347,Peve_00012115,gene,NA,NA
348,Peve_00012576,gene,NA,NA
349,Peve_00012763,gene,NA,NA
350,Peve_00013085,gene,NA,NA
351,Peve_00013573,gene,NA,NA
352,Peve_00014007,gene,NA,NA
353,Peve_00015040,gene,NA,NA
354,Peve_00015570,gene,NA,NA
355,Peve_00016081,gene,NA,NA
356,Peve_00016266,gene,NA,NA
357,Peve_00016327,gene,NA,NA
358,Peve_00016317,gene,NA,NA
359,Peve_00016655,gene,NA,NA
360,Peve_00017013,gene,NA,NA
361,Peve_00017537,gene,NA,NA
362,Peve_00017626,gene,NA,NA
363,Peve_00017815,gene,NA,NA
364,Peve_00018050,gene,NA,NA
365,Peve_00018084,gene,NA,NA
366,Peve_00018512,gene,NA,NA
367,Peve_00018567,gene,NA,NA
368,Peve_00019043,gene,NA,NA
369,Peve_00019304,gene,NA,NA
370,Peve_00019413,gene,NA,NA
371,Peve_00019614,gene,NA,NA
372,Peve_00019725,gene,NA,NA
373,Peve_00020003,gene,NA,NA
374,Peve_00020149,gene,NA,NA
375,Peve_00020151,gene,NA,NA
376,Peve_00020080,gene,NA,NA
377,Peve_00013358,gene,NA,NA
378,Peve_00020266,gene,NA,NA
379,Peve_00020314,gene,NA,NA
380,Peve_00020723,gene,NA,NA
381,Peve_00020864,gene,NA,NA
382,Peve_00020874,gene,NA,NA
383,Peve_00021597,gene,NA,NA
384,Peve_00021762,gene,NA,NA
385,Peve_00021789,gene,NA,NA
386,Peve_00021681,gene,NA,NA
387,Peve_00022627,gene,NA,NA
388,Peve_00022730,gene,NA,NA
389,Peve_00022785,gene,NA,NA
390,Peve_00022766,gene,NA,NA
391,Peve_00022891,gene,NA,NA
392,Peve_00022620,gene,NA,NA
393,Peve_00022981,gene,NA,NA
394,Peve_00022568,gene,NA,NA
395,Peve_00023166,gene,NA,NA
396,Peve_00023116,gene,NA,NA
397,Peve_00023477,gene,NA,NA
398,Peve_00023804,gene,NA,NA
399,Peve_00023820,gene,NA,NA
400,Peve_00024385,gene,NA,NA
401,Peve_00024781,gene,NA,NA
402,Peve_00024625,gene,NA,NA
403,Peve_00025704,gene,NA,NA
404,Peve_00026246,gene,NA,NA
405,Peve_00025931,gene,NA,NA
406,Peve_00025932,gene,NA,NA
407,Peve_00026446,gene,NA,NA
408,Peve_00022430,gene,NA,NA
409,Peve_00027017,gene,NA,NA
410,Peve_00027087,gene,NA,NA
411,Peve_00027409,gene,NA,NA
412,Peve_00028079,gene,NA,NA
413,Peve_00028300,gene,NA,NA
414,Peve_00028337,gene,NA,NA
415,Peve_00028477,gene,NA,NA
416,Peve_00028884,gene,NA,NA
417,Peve_00029395,gene,NA,NA
418,Peve_00029695,gene,NA,NA
419,Peve_00029859,gene,NA,NA
420,Peve_00030203,gene,NA,NA
421,Peve_00030425,gene,NA,NA
422,Peve_00030753,gene,NA,NA
423,Peve_00030801,gene,NA,NA
424,Peve_00031172,gene,NA,NA
425,Peve_00031233,gene,NA,NA
426,Peve_00031346,gene,NA,NA
427,Peve_00031679,gene,NA,NA
428,Peve_00032175,gene,NA,NA
429,Peve_00032218,gene,NA,NA
430,Peve_00032379,gene,NA,NA
431,Peve_00032614,gene,NA,NA
432,Peve_00032739,gene,NA,NA
433,Peve_00033656,gene,NA,NA
434,Peve_00033720,gene,NA,NA
435,Peve_00033774,gene,NA,NA
436,Peve_00033616,gene,NA,NA
437,Peve_00033968,gene,NA,NA
438,Peve_00034282,gene,NA,NA
439,Peve_00034349,gene,NA,NA
440,Peve_00034622,gene,NA,NA
441,Peve_00035933,gene,NA,NA
442,Peve_00036241,gene,NA,NA
443,Peve_00036304,gene,NA,NA
444,Peve_00036499,gene,NA,NA
445,Peve_00036508,gene,NA,NA
446,Peve_00036717,gene,NA,NA
447,Peve_00036708,gene,NA,NA
448,Peve_00037063,gene,NA,NA
449,Peve_00037070,gene,NA,NA
450,Peve_00037343,gene,NA,NA
451,Peve_00038067,gene,NA,NA
452,Peve_00038130,gene,NA,NA
453,Peve_00038230,gene,NA,NA
454,Peve_00038393,gene,NA,NA
455,Peve_00038539,gene,NA,NA
456,Peve_00038834,gene,NA,NA
457,Peve_00039250,gene,NA,NA
458,Peve_00036985,gene,NA,NA
459,Peve_00039811,gene,NA,NA
460,Peve_00040359,gene,NA,NA
461,Peve_00040588,gene,NA,NA
462,Peve_00039535,gene,NA,NA
463,Peve_00040932,gene,NA,NA
464,Peve_00040948,gene,NA,NA
465,Peve_00041569,gene,NA,NA
466,Peve_00041482,gene,NA,NA
467,Peve_00042755,gene,NA,NA
468,Peve_00043299,gene,NA,NA
469,Peve_00043814,gene,NA,NA
470,Peve_00043809,gene,NA,NA
471,Peve_00043856,gene,NA,NA
472,Peve_00044041,gene,NA,NA
473,Peve_00044798,gene,NA,NA
474,Peve_00044833,gene,NA,NA
475,Peve_00044993,gene,NA,NA
476,Peve_00045011,gene,NA,NA
477,Peve_00045068,gene,NA,NA
478,Peve_00043653,gene,NA,NA
479,Peve_00045262,gene,NA,NA
480,Peve_00045265,gene,epi-machinery,UBE3A-226 (Ubiquitin signaling)
481,Peve_00000573,gene,NA,NA
482,Peve_00000718,gene,NA,NA
483,Peve_00000701,gene,NA,NA
484,Peve_00001089,gene,NA,NA
485,Peve_00001408,gene,NA,NA
486,Peve_00001522,gene,NA,NA
487,Peve_00001631,gene,NA,NA
488,Peve_00001931,gene,NA,NA
489,Peve_00001847,gene,NA,NA
490,Peve_00002221,gene,NA,NA
491,Peve_00001819,gene,NA,NA
492,Peve_00002287,gene,NA,NA
493,Peve_00002349,gene,NA,NA
494,Peve_00002952,gene,NA,NA
495,Peve_00003173,gene,NA,NA
496,Peve_00003392,gene,NA,NA
497,Peve_00003545,gene,NA,NA
498,Peve_00003302,gene,NA,NA
499,Peve_00003305,gene,NA,NA
500,Peve_00003898,gene,NA,NA
501,Peve_00004069,gene,NA,NA
502,Peve_00004523,gene,NA,NA
503,Peve_00004566,gene,NA,NA
504,Peve_00004847,gene,NA,NA
505,Peve_00004912,gene,NA,NA
506,Peve_00006122,gene,NA,NA
507,Peve_00006481,gene,NA,NA
508,Peve_00006231,gene,epi-machinery,VCPIP1-201 (Ubiquitin signaling)
509,Peve_00006612,gene,NA,NA
510,Peve_00007009,gene,NA,NA
511,Peve_00007030,gene,NA,NA
512,Peve_00007851,gene,NA,NA
513,Peve_00008684,gene,NA,NA
514,Peve_00009375,gene,NA,NA
515,Peve_00009466,gene,NA,NA
516,Peve_00009505,gene,NA,NA
517,Peve_00010166,gene,NA,NA
518,Peve_00010342,gene,NA,NA
519,Peve_00010422,gene,NA,NA
520,Peve_00010591,gene,NA,NA
521,Peve_00010733,gene,NA,NA
522,Peve_00011328,gene,NA,NA
523,Peve_00011078,gene,NA,NA
524,Peve_00012083,gene,NA,NA
525,Peve_00012139,gene,NA,NA
526,Peve_00012279,gene,NA,NA
527,Peve_00012780,gene,NA,NA
528,Peve_00013818,gene,NA,NA
529,Peve_00015572,gene,NA,NA
530,Peve_00015583,gene,NA,NA
531,Peve_00016648,gene,NA,NA
532,Peve_00016980,gene,NA,NA
533,Peve_00018009,gene,NA,NA
534,Peve_00018683,gene,NA,NA
535,Peve_00018721,gene,NA,NA
536,Peve_00018749,gene,NA,NA
537,Peve_00018891,gene,NA,NA
538,Peve_00019318,gene,NA,NA
539,Peve_00019345,gene,NA,NA
540,Peve_00020132,gene,NA,NA
541,Peve_00020418,gene,NA,NA
542,Peve_00020792,gene,NA,NA
543,Peve_00021264,gene,NA,NA
544,Peve_00021477,gene,NA,NA
545,Peve_00021504,gene,NA,NA
546,Peve_00021731,gene,NA,NA
547,Peve_00022001,gene,NA,NA
548,Peve_00022290,gene,NA,NA
549,Peve_00022876,gene,NA,NA
550,Peve_00024262,gene,NA,NA
551,Peve_00024536,gene,NA,NA
552,Peve_00025408,gene,NA,NA
553,Peve_00025813,gene,NA,NA
554,Peve_00026574,gene,NA,NA
555,Peve_00026798,gene,NA,NA
556,Peve_00026855,gene,NA,NA
557,Peve_00027141,gene,NA,NA
558,Peve_00027053,gene,NA,NA
559,Peve_00028185,gene,NA,NA
560,Peve_00028650,gene,NA,NA
561,Peve_00029338,gene,epi-machinery,Kat6a-201; Kat6b-214 (Histone modification and variants)
562,Peve_00030641,gene,epi-machinery,PSMD14-201 (Ubiquitin signaling)
563,Peve_00031195,gene,NA,NA
564,Peve_00031564,gene,NA,NA
565,Peve_00031465,gene,NA,NA
566,Peve_00031473,gene,NA,NA
567,Peve_00031638,gene,NA,NA
568,Peve_00031656,gene,NA,NA
569,Peve_00032481,gene,NA,NA
570,Peve_00032506,gene,NA,NA
571,Peve_00032517,gene,NA,NA
572,Peve_00032682,gene,NA,NA
573,Peve_00032828,gene,NA,NA
574,Peve_00032838,gene,NA,NA
575,Peve_00032861,gene,NA,NA
576,Peve_00033060,gene,NA,NA
577,Peve_00033299,gene,NA,NA
578,Peve_00034184,gene,NA,NA
579,Peve_00034279,gene,NA,NA
580,Peve_00034941,gene,NA,NA
581,Peve_00035307,gene,NA,NA
582,Peve_00035821,gene,NA,NA
583,Peve_00035885,gene,NA,NA
584,Peve_00036426,gene,NA,NA
585,Peve_00036514,gene,NA,NA
586,Peve_00036864,gene,NA,NA
587,Peve_00037061,gene,NA,NA
588,Peve_00036941,gene,NA,NA
589,Peve_00038239,gene,NA,NA
590,Peve_00038670,gene,NA,NA
591,Peve_00039096,gene,NA,NA
592,Peve_00039063,gene,NA,NA
593,Peve_00039669,gene,NA,NA
594,Peve_00039735,gene,NA,NA
595,Peve_00039588,gene,NA,NA
596,Peve_00040141,gene,NA,NA
597,Peve_00040544,gene,NA,NA
598,Peve_00040758,gene,NA,NA
599,Peve_00041010,gene,NA,NA
600,Peve_00041134,gene,NA,NA
601,Peve_00041037,gene,NA,NA
602,Peve_00041609,gene,NA,NA
603,Peve_00042855,gene,NA,NA
604,Peve_00043472,gene,NA,NA
605,Peve_00044098,gene,NA,NA
606,Peve_00044958,gene,NA,NA
607,Peve_00045103,gene,NA,NA
608,Peve_00000772,gene,NA,NA
609,Peve_00001436,gene,NA,NA
610,Peve_00001435,gene,NA,NA
611,Peve_00002593,gene,NA,NA
612,Peve_00003572,gene,NA,NA
613,Peve_00004802,gene,NA,NA
614,Peve_00006587,gene,NA,NA
615,Peve_00007756,gene,NA,NA
616,Peve_00009508,gene,NA,NA
617,Peve_00010511,gene,NA,NA
618,Peve_00010711,gene,NA,NA
619,Peve_00011724,gene,NA,NA
620,Peve_00015124,gene,NA,NA
621,Peve_00013445,gene,NA,NA
622,Peve_00016793,gene,NA,NA
623,Peve_00016830,gene,NA,NA
624,Peve_00017150,gene,NA,NA
625,Peve_00017979,gene,NA,NA
626,Peve_00018147,gene,NA,NA
627,Peve_00020543,gene,NA,NA
628,Peve_00021417,gene,NA,NA
629,Peve_00022083,gene,NA,NA
630,Peve_00022183,gene,NA,NA
631,Peve_00022723,gene,NA,NA
632,Peve_00022773,gene,NA,NA
633,Peve_00022762,gene,NA,NA
634,Peve_00023189,gene,NA,NA
635,Peve_00024330,gene,NA,NA
636,Peve_00024485,gene,NA,NA
637,Peve_00024575,gene,NA,NA
638,Peve_00026671,gene,epi-machinery,MAP2K1-201 (Chromatin signaling)
639,Peve_00026728,gene,NA,NA
640,Peve_00026513,gene,NA,NA
641,Peve_00026894,gene,NA,NA
642,Peve_00026871,gene,NA,NA
643,Peve_00027870,gene,NA,NA
644,Peve_00028991,gene,NA,NA
645,Peve_00030679,gene,NA,NA
646,Peve_00031287,gene,NA,NA
647,Peve_00032011,gene,NA,NA
648,Peve_00032395,gene,NA,NA
649,Peve_00032523,gene,NA,NA
650,Peve_00034406,gene,NA,NA
651,Peve_00035451,gene,NA,NA
652,Peve_00035967,gene,NA,NA
653,Peve_00037185,gene,NA,NA
654,Peve_00037231,gene,NA,NA
655,Peve_00037537,gene,NA,NA
656,Peve_00037049,gene,NA,NA
657,Peve_00037939,gene,NA,NA
658,Peve_00038534,gene,NA,NA
659,Peve_00041797,gene,NA,NA
660,Peve_00041884,gene,NA,NA
661,Peve_00041682,gene,NA,NA
662,Peve_00042929,gene,NA,NA
663,Peve_00043346,gene,NA,NA
664,Peve_00041707,gene,NA,NA
665,Peve_00043948,gene,NA,NA
666,Peve_00044389,gene,NA,NA
667,Peve_00044518,gene,NA,NA
668,Peve_00044684,gene,NA,NA
669,Peve_00045254,gene,NA,NA
670,Peve_00000242,gene,NA,NA
671,Peve_00001230,gene,NA,NA
672,Peve_00001286,gene,NA,NA
673,Peve_00001600,gene,NA,NA
674,Peve_00002096,gene,NA,NA
675,Peve_00002350,gene,NA,NA
676,Peve_00003586,gene,NA,NA
677,Peve_00004622,gene,NA,NA
678,Peve_00006220,gene,NA,NA
679,Peve_00006527,gene,NA,NA
680,Peve_00000005,gene,NA,NA
681,Peve_00006896,gene,NA,NA
682,Peve_00007645,gene,NA,NA
683,Peve_00008382,gene,NA,NA
684,Peve_00009585,gene,NA,NA
685,Peve_00010241,gene,NA,NA
686,Peve_00011277,gene,epi-machinery,UBR2-202 (Ubiquitin signaling)
687,Peve_00013068,gene,NA,NA
688,Peve_00013326,gene,NA,NA
689,Peve_00015249,gene,NA,NA
690,Peve_00015953,gene,NA,NA
691,Peve_00018941,gene,epi-machinery,Riox1-201 (Histone modification and variants)
692,Peve_00020567,gene,NA,NA
693,Peve_00020859,gene,NA,NA
694,Peve_00020888,gene,NA,NA
695,Peve_00021878,gene,NA,NA
696,Peve_00024666,gene,NA,NA
697,Peve_00026810,gene,NA,NA
698,Peve_00027615,gene,NA,NA
