#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
transcript::Porites_evermani_scaffold_102:315939-316192	253	8	0.37024999999999997	9.500077247619632	1	0.00394383	noncoding
transcript::Porites_evermani_scaffold_102:478317-478565	248	52	0.42056	10.223605918884278	1	0.0561579	noncoding
transcript::Porites_evermani_scaffold_1020:139961-140856	895	46	0.42012000000000005	6.5164995193481445	1	0.0246967	noncoding
transcript::Porites_evermani_scaffold_1021:34654-36616	1962	76	0.40494	4.883174324035645	1	0.233627	noncoding
transcript::Porites_evermani_scaffold_1021:34654-36616	1962	76	0.40494	4.883174324035645	1	0.233627	noncoding
transcript::Porites_evermani_scaffold_1021:117974-119902	1928	218	0.27077	6.690369987487793	1	0.947314	coding
transcript::Porites_evermani_scaffold_1021:117974-119902	1928	218	0.27077	6.690369987487793	1	0.947314	coding
transcript::Porites_evermani_scaffold_1021:117974-119902	1928	218	0.27077	6.690369987487793	1	0.947314	coding
transcript::Porites_evermani_scaffold_1021:72082-75027	2945	69	0.30576000000000003	4.973320960998534	1	0.0757754	noncoding
transcript::Porites_evermani_scaffold_1021:92575-96004	3429	64	0.28950000000000004	6.2193452835083	1	0.0367468	noncoding
transcript::Porites_evermani_scaffold_1021:118475-119888	1413	218	0.29191	6.690369987487793	1	0.965676	coding
transcript::Porites_evermani_scaffold_1021:36873-37778	905	40	0.38376	9.626564216613769	1	0.0191079	noncoding
transcript::Porites_evermani_scaffold_1022:140030-141073	1043	53	0.32998	10.306060981750484	1	0.0277904	noncoding
transcript::Porites_evermani_scaffold_1022:87824-88035	211	24	0.37704	9.785349845886227	-1	0.0962968	noncoding
transcript::Porites_evermani_scaffold_1023:1513-9031	7518	83	0.33875	11.342777061462403	1	0.0759211	noncoding
transcript::Porites_evermani_scaffold_1023:3278-8032	4754	63	0.35567000000000004	9.835183906555173	1	0.0434277	noncoding
transcript::Porites_evermani_scaffold_1023:138959-139194	235	8	0.40442	10.000932121276854	1	0.00539716	noncoding
transcript::Porites_evermani_scaffold_1023:139421-139784	363	2	0.42166	5.275022315979004	-1	0.00916512	noncoding
transcript::Porites_evermani_scaffold_1023:140733-144333	3600	487	0.44681	7.5677366256713885	1	1	coding
transcript::Porites_evermani_scaffold_1024:10367-10737	370	45	0.39385000000000003	5.097002601623534	1	0.0301881	noncoding
transcript::Porites_evermani_scaffold_1024:132905-133220	315	36	0.43145	9.301901435852049	-1	0.0563774	noncoding
transcript::Porites_evermani_scaffold_1024:141928-142151	223	59	0.43353	9.590655326843262	-1	0.0807296	noncoding
transcript::Porites_evermani_scaffold_1024:144354-144641	287	5	0.37512000000000006	8.500108146667483	1	1.56284e-05	noncoding
transcript::Porites_evermani_scaffold_1025:7169-7549	380	15	0.42464	10.859908866882325	1	0.0116036	noncoding
transcript::Porites_evermani_scaffold_1025:94142-139614	45472	3278	0.2381	9.115716743469239	1	1	coding
transcript::Porites_evermani_scaffold_1025:3986-7552	3566	61	0.30639	8.045283699035647	1	0.023599	noncoding
transcript::Porites_evermani_scaffold_1025:18606-94272	75666	383	0.29367000000000004	7.629350090026856	1	0.999905	coding
transcript::Porites_evermani_scaffold_1025:88617-92928	4311	96	0.28303	10.807882881164552	1	0.0770807	noncoding
transcript::Porites_evermani_scaffold_1026:74667-76586	1919	214	0.37849	9.341549491882326	1	0.985538	coding
transcript::Porites_evermani_scaffold_1027:25566-26209	643	49	0.39147	10.848369026184084	1	0.0378815	noncoding
transcript::Porites_evermani_scaffold_1028:19714-19934	220	39	0.46075000000000005	7.846785545349122	1	0.0233074	noncoding
transcript::Porites_evermani_scaffold_1029:22693-90497	67804	175	0.29367000000000004	8.27756328582764	1	0.635313	coding
transcript::Porites_evermani_scaffold_103:48920-60536	11616	83	0.28950000000000004	9.657315635681151	1	0.0548611	noncoding
transcript::Porites_evermani_scaffold_103:69000-82053	13053	78	0.29595000000000005	11.45237331390381	1	0.052422	noncoding
transcript::Porites_evermani_scaffold_103:69000-82842	13842	97	0.29595000000000005	9.822999382019042	1	0.0849075	noncoding
transcript::Porites_evermani_scaffold_103:163807-164899	1092	72	0.35547	10.29020175933838	1	0.0645958	noncoding
transcript::Porites_evermani_scaffold_103:250757-264745	13988	134	0.31204	9.914866828918456	1	0.269007	noncoding
transcript::Porites_evermani_scaffold_103:250757-264745	13988	134	0.31204	9.914866828918456	1	0.269007	noncoding
transcript::Porites_evermani_scaffold_103:360861-364353	3492	509	0.40772	5.551146125793457	1	1	coding
transcript::Porites_evermani_scaffold_103:427501-429901	2400	249	0.4052	8.575600624084473	1	0.999359	coding
transcript::Porites_evermani_scaffold_103:460961-466365	5404	1636	0.47624	6.517181587219238	1	1	coding
transcript::Porites_evermani_scaffold_103:96720-97941	1221	46	0.46314	7.768832969665529	1	0.035591	noncoding
transcript::Porites_evermani_scaffold_103:362449-364688	2239	80	0.34331	10.036454200744629	1	0.0755834	noncoding
transcript::Porites_evermani_scaffold_103:501948-504039	2091	140	0.34426999999999996	11.617347908020019	1	0.319383	noncoding
transcript::Porites_evermani_scaffold_103:71-291	220	8	0.37663	5.275022315979004	1	1.71681e-05	noncoding
transcript::Porites_evermani_scaffold_103:175498-175706	208	35	0.28406	8.211031913757324	1	0.00966689	noncoding
transcript::Porites_evermani_scaffold_103:301884-303948	2064	50	0.42104	8.13979434967041	1	0.0319935	noncoding
transcript::Porites_evermani_scaffold_103:359342-359860	518	44	0.33055	5.595821571350096	1	0.0150253	noncoding
transcript::Porites_evermani_scaffold_103:469872-470094	222	14	0.47304999999999997	9.186696434020995	1	0.0106743	noncoding
transcript::Porites_evermani_scaffold_103:494407-494709	302	77	0.40675	6.044679069519043	-1	0.0331433	noncoding
transcript::Porites_evermani_scaffold_1030:87883-88772	889	33	0.40390000000000004	10.4639440536499	1	0.020124	noncoding
transcript::Porites_evermani_scaffold_1030:112439-114331	1892	191	0.35655000000000003	10.070300102233887	1	0.896746	coding
transcript::Porites_evermani_scaffold_1031:116716-120802	4086	100	0.33994	9.66576099395752	1	0.144717	noncoding
transcript::Porites_evermani_scaffold_1031:19579-20576	997	160	0.39727	6.888851737976076	1	0.944262	coding
transcript::Porites_evermani_scaffold_1032:112771-117167	4396	63	0.31903000000000004	9.225119590759277	1	0.0306865	noncoding
transcript::Porites_evermani_scaffold_1032:136517-136779	262	30	0.38728	5.794360160827637	1	0.00839119	noncoding
transcript::Porites_evermani_scaffold_1032:158958-159267	309	41	0.31706999999999996	9.099664115905764	-1	0.139483	noncoding
transcript::Porites_evermani_scaffold_1033:115007-121956	6949	71	0.31977000000000005	5.50897159576416	1	0.063256	noncoding
transcript::Porites_evermani_scaffold_1033:38301-39477	1176	91	0.36668	11.45237331390381	1	0.125463	noncoding
transcript::Porites_evermani_scaffold_1033:94322-95874	1552	49	0.34622	7.858003044128418	1	0.0157047	noncoding
transcript::Porites_evermani_scaffold_1033:104935-105459	524	33	0.457	10.301161384582517	1	0.0390276	noncoding
transcript::Porites_evermani_scaffold_1034:130853-133821	2968	76	0.33902	9.948906135559081	1	0.0625441	noncoding
transcript::Porites_evermani_scaffold_1034:47040-47473	433	48	0.35493	8.161778068542482	1	0.0163328	noncoding
transcript::Porites_evermani_scaffold_1034:116003-116234	231	7	0.41684000000000004	4.0500284194946286	1	0.00586651	noncoding
transcript::Porites_evermani_scaffold_1035:13469-13670	201	10	0.39836000000000005	9.700251579284668	1	0.00511239	noncoding
transcript::Porites_evermani_scaffold_1036:131366-131625	259	18	0.43406	4.935807228088377	1	0.00773792	noncoding
transcript::Porites_evermani_scaffold_1037:149520-154144	4624	219	0.35079	8.657991218566895	1	0.979126	coding
transcript::Porites_evermani_scaffold_1037:155955-159871	3916	114	0.28334000000000004	11.551009941101075	1	0.0985703	noncoding
transcript::Porites_evermani_scaffold_1037:94573-102083	7510	551	0.34287	5.7308141708374025	1	1	coding
transcript::Porites_evermani_scaffold_1037:138217-140096	1879	44	0.23588	8.884790992736818	1	0.0287711	noncoding
transcript::Porites_evermani_scaffold_1038:19388-20776	1388	48	0.28716	11.075168800354003	1	0.0277589	noncoding
transcript::Porites_evermani_scaffold_1039:95575-108509	12934	111	0.31565	9.760722923278806	1	0.153657	noncoding
transcript::Porites_evermani_scaffold_1039:33561-33777	216	18	0.38856999999999997	9.864903831481932	-1	0.0871725	noncoding
transcript::Porites_evermani_scaffold_1039:105002-106573	1571	71	0.28467	10.043932533264158	1	0.0409893	noncoding
transcript::Porites_evermani_scaffold_1039:113673-113938	265	37	0.38489	4.571128273010253	1	0.022244	noncoding
transcript::Porites_evermani_scaffold_1039:115768-116448	680	32	0.36466	7.954512214660644	1	0.00748698	noncoding
transcript::Porites_evermani_scaffold_1039:121978-122243	265	41	0.37198	7.7380262374877935	1	0.0120571	noncoding
transcript::Porites_evermani_scaffold_104:286922-288979	2057	97	0.41177	7.718757820129395	1	0.308305	noncoding
transcript::Porites_evermani_scaffold_104:286998-306221	19223	328	0.29595000000000005	9.544947242736818	1	0.99286	coding
transcript::Porites_evermani_scaffold_104:296932-306221	9289	328	0.2921	9.544947242736818	1	0.991236	coding
transcript::Porites_evermani_scaffold_104:296932-306221	9289	328	0.2921	9.544947242736818	1	0.991236	coding
transcript::Porites_evermani_scaffold_104:291003-292778	1775	113	0.38851	8.883308219909669	1	0.407285	noncoding
transcript::Porites_evermani_scaffold_104:291674-293189	1515	99	0.37289	6.821440696716309	1	0.247195	noncoding
transcript::Porites_evermani_scaffold_104:291678-292910	1232	99	0.38934	6.821440696716309	1	0.295995	noncoding
transcript::Porites_evermani_scaffold_104:292039-293189	1150	65	0.29367000000000004	9.236852836608886	1	0.0305976	noncoding
transcript::Porites_evermani_scaffold_104:333336-333691	355	28	0.38342	4.8610639572143555	1	0.0105501	noncoding
transcript::Porites_evermani_scaffold_1040:85873-86425	552	41	0.36304000000000003	9.515291786193849	1	0.0169598	noncoding
transcript::Porites_evermani_scaffold_1041:107619-112502	4883	85	0.32886000000000004	8.838244819641115	1	0.0723469	noncoding
transcript::Porites_evermani_scaffold_1042:98406-100080	1674	58	0.32472	10.531829261779784	1	0.0331999	noncoding
transcript::Porites_evermani_scaffold_1043:80022-84147	4125	73	0.28562000000000004	9.579179954528808	1	0.040619	noncoding
transcript::Porites_evermani_scaffold_1043:136317-138610	2293	298	0.37053	8.976593971252441	1	0.999714	coding
transcript::Porites_evermani_scaffold_1043:4731-4995	264	17	0.33859000000000006	7.933946800231935	1	0.00339156	noncoding
transcript::Porites_evermani_scaffold_1043:16513-16719	206	29	0.31177	10.01917667388916	1	0.0115415	noncoding
transcript::Porites_evermani_scaffold_1043:106260-106573	313	41	0.45488	10.637106132507324	1	0.0613107	noncoding
transcript::Porites_evermani_scaffold_1044:5765-6100	335	66	0.4232	9.621213340759276	1	0.101173	noncoding
transcript::Porites_evermani_scaffold_1044:85718-86228	510	127	0.42171	6.819792366027832	1	0.793445	coding
transcript::Porites_evermani_scaffold_1045:6787-7036	249	18	0.38234	9.3493501663208	1	0.00611868	noncoding
transcript::Porites_evermani_scaffold_1045:35073-35347	274	11	0.36844	6.688494300842286	-1	0.0216895	noncoding
transcript::Porites_evermani_scaffold_1046:140882-141357	475	61	0.44633999999999996	7.886498069763183	1	0.0750129	noncoding
transcript::Porites_evermani_scaffold_1046:32304-32697	393	30	0.32422	5.269849967956542	-1	0.0294351	noncoding
transcript::Porites_evermani_scaffold_1046:137141-139652	2511	48	0.36466	8.841081428527833	1	0.0198194	noncoding
transcript::Porites_evermani_scaffold_1047:94664-95099	435	42	0.40591999999999995	9.498852348327638	1	0.0246431	noncoding
transcript::Porites_evermani_scaffold_1047:131726-132017	291	45	0.38400999999999996	6.0056875228881825	1	0.0190744	noncoding
transcript::Porites_evermani_scaffold_1048:148152-152028	3876	184	0.3397	9.22950344085693	1	0.847551	coding
transcript::Porites_evermani_scaffold_1048:101763-104222	2459	88	0.33693	9.146339225769044	1	0.0893609	noncoding
transcript::Porites_evermani_scaffold_1048:148143-158443	10300	184	0.28713	9.22950344085693	1	0.575628	coding
transcript::Porites_evermani_scaffold_1048:151763-158443	6680	184	0.31247	9.22950344085693	1	0.720656	coding
transcript::Porites_evermani_scaffold_1048:83847-84156	309	31	0.33903	7.788763999938965	1	0.00640353	noncoding
transcript::Porites_evermani_scaffold_1049:14528-17429	2901	165	0.32855	4.344852256774904	1	0.969848	coding
transcript::Porites_evermani_scaffold_105:76484-76960	476	28	0.38934	9.38242244720459	1	0.0104153	noncoding
transcript::Porites_evermani_scaffold_105:92402-93034	632	45	0.35224000000000005	4.0500284194946286	-1	0.0166579	noncoding
transcript::Porites_evermani_scaffold_105:407244-407681	437	3	0.41222000000000003	4.596478462219238	1	0.00302253	noncoding
transcript::Porites_evermani_scaffold_105:102065-103255	1190	386	0.46160999999999996	5.7327466964721685	-1	0.90569	coding
