"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","PCC.cor","p_value","adjusted_p_value"
"13","Pocillopora_meandrina_HIv1___RNAseq.g6706.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",3918,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000002:3453206-3487454",157,-22.21,2,14,18293,18315,12,"91.67%","91.67%",0.224071582100181,0.717108878220059,0.982185628634329
"14","Pocillopora_meandrina_HIv1___RNAseq.g6706.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",3919,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000002:3453206-3487454",163,-22.42,2,20,23550,23572,18,"72.22%","83.33%",0.224071582100181,0.717108878220059,0.982185628634329
"15","Pocillopora_meandrina_HIv1___RNAseq.g4076.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",1354,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000039:2497655-2499833",159,-21.75,2,21,878,900,20,"65.00%","85.00%",0.230537307927592,0.709091969794364,0.982185628634329
"16","Pocillopora_meandrina_HIv1___RNAseq.29374_t","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",1352,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000039:2404248-2406517",159,-21.75,2,21,856,878,20,"65.00%","85.00%",0.176779588830057,0.776095139064962,0.988303468628293
"17","Pocillopora_meandrina_HIv1___RNAseq.g10632.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2328,"Cluster_1289","Pocillopora_meandrina_HIv1___Sc0000021:714598-725550",180,-25.34,2,22,4002,4025,21,"80.95%","90.48%",0.075957814173385,0.90338058647796,0.997033432013061
"18","Pocillopora_meandrina_HIv1___RNAseq.g10632.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",2328,"Cluster_1289","Pocillopora_meandrina_HIv1___Sc0000021:714598-725550",180,-25.34,2,22,4002,4025,21,"80.95%","90.48%",0.075957814173385,0.90338058647796,0.997033432013061
"19","Pocillopora_meandrina_HIv1___TS.g30120.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",1355,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000039:2533306-2535369",159,-21.75,2,21,878,900,20,"65.00%","85.00%",0.552596849202027,0.33407156470776,0.962083419351555
"20","Pocillopora_meandrina_HIv1___RNAseq.13663_t","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",674,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000009:85644-87912",159,-21.75,2,21,856,878,20,"65.00%","85.00%",0.36210202477286,0.549240611646953,0.97358598563126
"21","Pocillopora_meandrina_HIv1___RNAseq.g4073.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",1353,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000039:2440231-2444018",159,-21.75,2,21,848,870,20,"65.00%","85.00%",0.43858665922227,0.460032884098591,0.97024921967979
"22","Pocillopora_meandrina_HIv1___TS.g29993.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",9231,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000039:997281-1001664",150,-20.09,2,21,801,827,24,"66.67%","70.83%",0.376286423016713,0.5324565713369,0.973552982047016
"23","Pocillopora_meandrina_HIv1___RNAseq.g4033.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",9519,"Cluster_925","Pocillopora_meandrina_HIv1___Sc0000039:1963987-1973258",162,-22,2,16,7132,7154,15,"86.67%","93.33%",0.317433934156791,0.602724680942251,0.976732732570472
"24","Pocillopora_meandrina_HIv1___RNAseq.g14182.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",1987,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000027:4010859-4017175",160,-25.57,2,17,3630,3651,15,"80.00%","86.67%",0.13844134389497,0.824295698348602,0.994770429144229
"25","Pocillopora_meandrina_HIv1___RNAseq.g13850.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",8076,"Cluster_360","Pocillopora_meandrina_HIv1___xfSc0000477:2941-4902",155,-21.49,2,21,1468,1492,22,"68.18%","72.73%",0.529533496080233,0.358766013294821,0.964740261214261
"26","Pocillopora_meandrina_HIv1___TS.g2591.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",716,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000010:9240831-9249862",151,-20.33,2,17,3972,3996,18,"72.22%","77.78%",0.924557159754877,0.0245914555691827,0.703251328640132
"27","Pocillopora_meandrina_HIv1___RNAseq.g21523.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",3557,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000000:5794520-5816294",161,-21.55,2,20,17854,17875,18,"77.78%","83.33%",0.151037511467354,0.808426751728421,0.992945052903833
"28","Pocillopora_meandrina_HIv1___TS.g11524.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",3026,"Cluster_1793","Pocillopora_meandrina_HIv1___Sc0000003:18284502-18315978",145,-21.49,2,20,9880,9899,18,"61.11%","77.78%",0.0466024685772942,0.940685378721597,0.999610930147471
"29","Pocillopora_meandrina_HIv1___RNAseq.g14965.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2893,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000042:298113-325772",148,-21.61,2,13,3083,3104,11,"81.82%","90.91%",0.5164537729798,0.372960311795983,0.967504713387487
"30","Pocillopora_meandrina_HIv1___RNAseq.g14965.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",6190,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000042:298113-325772",152,-21.46,2,22,10437,10460,21,"66.67%","71.43%",0.317562220072379,0.602569793563124,0.976732732570472
"31","Pocillopora_meandrina_HIv1___TS.g20175.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",4779,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:3101725-3132168",156,-24.12,2,22,2951,2976,23,"60.87%","78.26%",0.295083747201735,0.629813721494605,0.977982859683049
"32","Pocillopora_meandrina_HIv1___TS.g20175.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",4780,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:3101725-3132168",156,-24.12,2,22,8654,8679,23,"60.87%","78.26%",0.295083747201735,0.629813721494605,0.977982859683049
"33","Pocillopora_meandrina_HIv1___TS.g20175.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",4781,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:3101725-3132168",158,-22.39,2,19,7736,7758,17,"70.59%","82.35%",0.295083747201735,0.629813721494605,0.977982859683049
"34","Pocillopora_meandrina_HIv1___RNAseq.g5761.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",6716,"Cluster_21","Pocillopora_meandrina_HIv1___Sc0000007:7403012-7424524",168,-21.36,2,21,6022,6043,19,"73.68%","84.21%",0.320944740651933,0.598488412466983,0.976732732570472
"35","Pocillopora_meandrina_HIv1___RNAseq.g5761.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",7647,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000007:7403012-7424524",155,-20.01,2,16,18313,18334,14,"78.57%","85.71%",0.620724588114854,0.263855907526441,0.941113542001565
"36","Pocillopora_meandrina_HIv1___RNAseq.g11675.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",5144,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000016:7216410-7219161",162,-20.71,2,21,333,354,19,"73.68%","84.21%",0.430910433477002,0.468834551963349,0.97024921967979
"37","Pocillopora_meandrina_HIv1___RNAseq.g11675.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",5145,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000016:7216410-7219161",163,-22.27,2,20,1436,1458,18,"77.78%","77.78%",0.430910433477002,0.468834551963349,0.97024921967979
"38","Pocillopora_meandrina_HIv1___RNAseq.g1479.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",8969,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000031:2975783-2980365",162,-21.49,2,20,476,500,21,"71.43%","80.95%",0.701966642042577,0.186334604032481,0.904258325804889
"39","Pocillopora_meandrina_HIv1___RNAseq.g2097.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",4655,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000008:5060768-5077999",160,-22.68,2,19,7109,7130,17,"70.59%","94.12%",0.367109416644146,0.543303894752954,0.973552982047016
"40","Pocillopora_meandrina_HIv1___RNAseq.g25688.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",2818,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000030:3319366-3352286",159,-21.94,2,21,32853,32875,20,"75.00%","75.00%",0.289969163892832,0.636040947561838,0.977982859683049
"41","Pocillopora_meandrina_HIv1___RNAseq.8254_t","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",396,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000004:11175935-11188943",153,-20.82,2,18,5824,5845,16,"68.75%","81.25%",0.973420510644559,0.0051810132167092,0.667107103030161
"42","Pocillopora_meandrina_HIv1___RNAseq.g28161.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",8145,"Cluster_36","Pocillopora_meandrina_HIv1___Sc0000018:158462-164482",154,-20.18,2,20,3793,3810,18,"77.78%","83.33%",0.721338711409008,0.169007577747581,0.892746841961801
"43","Pocillopora_meandrina_HIv1___RNAseq.g20440.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",6400,"Cluster_21","Pocillopora_meandrina_HIv1___Sc0000001:20276711-20284311",153,-20.74,2,20,452,472,18,"66.67%","83.33%",0.270559996420794,0.659762619760902,0.978622467559393
"44","Pocillopora_meandrina_HIv1___RNAseq.g16979.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2776,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000025:4858687-4864238",164,-20.62,2,21,4127,4148,19,"73.68%","78.95%",0.718982557639692,0.171088961794327,0.894636391307745
"45","Pocillopora_meandrina_HIv1___TS.g5738.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",663,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000009:310598-312783",159,-21.75,2,21,880,902,20,"65.00%","85.00%",0.13343865054962,0.830606189727925,0.994770429144229
"46","Pocillopora_meandrina_HIv1___RNAseq.g6780.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",282,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000002:4189220-4205831",162,-24.77,2,21,6048,6071,21,"76.19%","80.95%",0.735410397210536,0.156731937663066,0.885790980156003
"47","Pocillopora_meandrina_HIv1___RNAseq.g6780.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",3929,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000002:4189220-4205831",158,-21.86,2,22,8649,8671,21,"66.67%","85.71%",0.274320969422422,0.655155144227344,0.978078862467586
"48","Pocillopora_meandrina_HIv1___RNAseq.g6780.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",3930,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000002:4189220-4205831",169,-26.76,2,22,11588,11610,20,"60.00%","95.00%",0.274320969422422,0.655155144227344,0.978078862467586
"49","Pocillopora_meandrina_HIv1___RNAseq.g15909.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",1582,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000003:9419699-9435704",155,-23.31,2,21,7232,7257,23,"65.22%","73.91%",0.0856766652969368,0.891046687607182,0.997033432013061
"50","Pocillopora_meandrina_HIv1___RNAseq.g15909.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",6539,"Cluster_21","Pocillopora_meandrina_HIv1___Sc0000003:9419699-9435704",162,-22.73,2,17,4863,4883,15,"86.67%","93.33%",0.330254784081773,0.587280494874487,0.976732732570472
"51","Pocillopora_meandrina_HIv1___RNAseq.g16965.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2775,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000025:4736541-4738170",158,-23.77,2,21,677,700,21,"71.43%","80.95%",0.390960314850999,0.515202876940005,0.973552982047016
"52","Pocillopora_meandrina_HIv1___RNAseq.3492_t","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2387,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000001:15786216-15793676",145,-20.43,2,14,87,108,12,"75.00%","83.33%",0.259313609191785,0.673570189895258,0.979115587552118
"53","Pocillopora_meandrina_HIv1___RNAseq.3492_t","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2952,"Cluster_1793","Pocillopora_meandrina_HIv1___Sc0000001:15786216-15793676",145,-20.92,2,17,4511,4534,18,"77.78%","77.78%",0.0351150609090027,0.955299305919309,0.999610930147471
"54","Pocillopora_meandrina_HIv1___RNAseq.g1402.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",1265,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000031:1127223-1141902",165,-21.85,2,21,2055,2077,21,"80.95%","80.95%",0.617381966837882,0.267198315442668,0.943304909706179
"55","Pocillopora_meandrina_HIv1___RNAseq.g1402.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2827,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000031:1127223-1141902",162,-22.83,2,20,14318,14340,19,"78.95%","78.95%",0.258969144705662,0.673993793344108,0.979115587552118
"56","Pocillopora_meandrina_HIv1___RNAseq.g1402.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",5860,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000031:1127223-1141902",143,-20.14,2,22,11555,11576,20,"55.00%","75.00%",0.353005523005606,0.56005693022327,0.974006729681065
"57","Pocillopora_meandrina_HIv1___RNAseq.g7826.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",1521,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000002:17339284-17351867",157,-25.23,2,20,6993,7017,21,"71.43%","80.95%",0.210521644370127,0.733948819449791,0.983628803736785
"58","Pocillopora_meandrina_HIv1___RNAseq.g14249.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",662,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000009:174856-177046",159,-21.75,2,21,856,878,20,"65.00%","85.00%",0.200064333471787,0.746979821679093,0.985466733303337
"59","Pocillopora_meandrina_HIv1___RNAseq.g3945.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",9229,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000039:902120-906457",150,-20.09,2,21,803,829,24,"66.67%","70.83%",0.234631619598061,0.70402189557194,0.982185628634329
"60","Pocillopora_meandrina_HIv1___RNAseq.g8443.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",9144,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000011:3156713-3158002",167,-22.19,2,21,363,385,20,"80.00%","80.00%",0.328334630926389,0.589588955171189,0.976732732570472
"61","Pocillopora_meandrina_HIv1___RNAseq.g12668.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2851,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000035:801516-830146",147,-20.65,2,21,13043,13067,22,"59.09%","72.73%",0.440645009411924,0.457678943497997,0.97024921967979
"62","Pocillopora_meandrina_HIv1___RNAseq.g12668.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2852,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000035:801516-830146",147,-20.65,2,21,21599,21623,22,"59.09%","72.73%",0.440645009411924,0.457678943497997,0.97024921967979
"63","Pocillopora_meandrina_HIv1___RNAseq.g12668.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2853,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000035:801516-830146",147,-20.65,2,21,3456,3480,22,"59.09%","72.73%",0.440645009411924,0.457678943497997,0.97024921967979
"64","Pocillopora_meandrina_HIv1___RNAseq.g7037.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",2195,"Cluster_1116","Pocillopora_meandrina_HIv1___Sc0000002:7881435-7889134",172,-20.94,2,21,2416,2435,19,"89.47%","89.47%",0.112842869975452,0.856629497389004,0.996067076900065
"65","Pocillopora_meandrina_HIv1___RNAseq.g8798.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2611,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000011:7323085-7352137",152,-24.2,2,19,21197,21217,17,"76.47%","76.47%",0.279886226253181,0.648346733171572,0.977982859683049
"66","Pocillopora_meandrina_HIv1___RNAseq.g16963.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",9472,"Cluster_925","Pocillopora_meandrina_HIv1___Sc0000025:4721479-4726956",160,-20.96,2,13,5432,5453,11,"100.00%","100.00%",0.667336185950108,0.218466907815047,0.922928654384853
"67","Pocillopora_meandrina_HIv1___RNAseq.g29540.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",5228,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000017:7043821-7054967",159,-22.51,2,18,9442,9466,18,"77.78%","88.89%",0.402984751581785,0.501151022128046,0.973552982047016
"68","Pocillopora_meandrina_HIv1___RNAseq.g1098.t1b","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",8933,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000028:3970572-3983959",166,-22.71,2,21,6407,6427,19,"78.95%","84.21%",0.845933589021105,0.0708917546872998,0.814935726530995
"69","Pocillopora_meandrina_HIv1___TS.g560.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2114,"Cluster_1080","Pocillopora_meandrina_HIv1___Sc0000002:4579321-4605701",173,-21.95,2,20,1169,1189,18,"83.33%","94.44%",0.147924700715629,0.812345573882096,0.993614113248201
"70","Pocillopora_meandrina_HIv1___TS.g1707.t3","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",6462,"Cluster_21","Pocillopora_meandrina_HIv1___Sc0000002:18774055-18800651",157,-20.62,2,19,14907,14929,18,"72.22%","83.33%",0.877017906265201,0.050806403077711,0.794683058369225
"71","Pocillopora_meandrina_HIv1___TS.g1707.t3","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",9089,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000002:18774055-18800651",140,-20.01,2,9,6012,6033,7,"100.00%","100.00%",0.286010888902827,0.640867255546601,0.977982859683049
"72","Pocillopora_meandrina_HIv1___RNAseq.g3956.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",9225,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000039:1045145-1049513",158,-21.4,2,21,802,828,24,"70.83%","75.00%",0.559271637675133,0.327007328719551,0.959258527181713
"73","Pocillopora_meandrina_HIv1___TS.g9137.t1a","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",1257,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000030:3483081-3516557",165,-23.17,2,14,20902,20923,12,"100.00%","100.00%",0.168101990185438,0.786978254319186,0.989814318297889
"74","Pocillopora_meandrina_HIv1___RNAseq.g20949.t2","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",8225,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000000:423971-435489",163,-23.44,2,21,446,469,21,"66.67%","85.71%",0.611479588910636,0.273127519529434,0.944044924257856
"75","Pocillopora_meandrina_HIv1___TS.g5726.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",659,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000009:13786-15849",159,-21.75,2,21,878,900,20,"65.00%","85.00%",0.0386516406942047,0.950799458917579,0.999610930147471
"76","Pocillopora_meandrina_HIv1___RNAseq.g26792.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",9346,"Cluster_925","Pocillopora_meandrina_HIv1___Sc0000006:1502726-1505036",180,-30.84,2,21,718,739,19,"84.21%","89.47%",0.0013005386544497,0.998344103222496,0.99991080319637
"77","Pocillopora_meandrina_HIv1___RNAseq.g6342.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",2072,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000040:1788512-1808067",155,-29.77,2,21,1486,1509,21,"66.67%","76.19%",0.490151302515281,0.401897302822238,0.968350308247485
"78","Pocillopora_meandrina_HIv1___TS.g20176.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",9143,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000011:3135288-3140049",167,-22.19,2,21,3799,3821,20,"80.00%","80.00%",0.439946358977402,0.458477627887403,0.97024921967979
"79","Pocillopora_meandrina_HIv1___TS.g20174.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",6805,"Cluster_21","Pocillopora_meandrina_HIv1___Sc0000011:3092036-3097952",163,-20.27,2,20,5581,5602,18,"72.22%","83.33%",0.0167984711020453,0.978612528275244,0.999610930147471
"80","Pocillopora_meandrina_HIv1___TS.g3340.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",2780,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000026:2111690-2131394",146,-21.56,2,21,13891,13915,22,"68.18%","68.18%",0.660744188307592,0.224742435019121,0.926947473179405
"81","Pocillopora_meandrina_HIv1___RNAseq.g22608.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",7384,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000000:19719011-19730920",155,-21.49,2,21,10830,10854,22,"68.18%","72.73%",0.253751772742428,0.680414749748726,0.979639664445141
"82","Pocillopora_meandrina_HIv1___RNAseq.g3950.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",9230,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000039:952388-956732",150,-20.09,2,21,801,827,24,"66.67%","70.83%",0.439247929013198,0.459276364563255,0.97024921967979
"83","Pocillopora_meandrina_HIv1___RNAseq.g12381.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",1416,"Cluster_1015","Pocillopora_meandrina_HIv1___xfSc0000824:9155-11365",159,-21.75,2,21,878,900,20,"65.00%","85.00%",0.29998778406022,0.623852502207293,0.977982859683049
