,id,type
230,Peve_00043019,gene
231,Peve_00015503,gene
232,Peve_00009459,gene
233,Peve_00039844,gene
234,Peve_00010457,gene
235,Peve_00003756,gene
236,Peve_00000470,gene
237,Peve_00000107,gene
238,Peve_00002367,gene
239,Peve_00008040,gene
240,Peve_00003541,gene
241,Peve_00001450,gene
242,Peve_00033678,gene
243,Peve_00041933,gene
244,Peve_00032232,gene
245,Peve_00026202,gene
246,Peve_00036582,gene
247,Peve_00031673,gene
248,Peve_00018929,gene
249,Peve_00044261,gene
250,Peve_00000108,gene
251,Peve_00011435,gene
252,Peve_00017311,gene
253,Peve_00033721,gene
254,Peve_00000226,gene
255,Peve_00000536,gene
256,Peve_00000776,gene
257,Peve_00001544,gene
258,Peve_00001636,gene
259,Peve_00001859,gene
260,Peve_00002111,gene
261,Peve_00002130,gene
262,Peve_00002245,gene
263,Peve_00001844,gene
264,Peve_00003099,gene
265,Peve_00003388,gene
266,Peve_00003793,gene
267,Peve_00004232,gene
268,Peve_00004514,gene
269,Peve_00005112,gene
270,Peve_00004764,gene
271,Peve_00005214,gene
272,Peve_00005762,gene
273,Peve_00005941,gene
274,Peve_00005937,gene
275,Peve_00006147,gene
276,Peve_00006405,gene
277,Peve_00006734,gene
278,Peve_00007130,gene
279,Peve_00007364,gene
280,Peve_00007688,gene
281,Peve_00007969,gene
282,Peve_00008195,gene
283,Peve_00008266,gene
284,Peve_00008387,gene
285,Peve_00008820,gene
286,Peve_00008998,gene
287,Peve_00009220,gene
288,Peve_00009226,gene
289,Peve_00009248,gene
290,Peve_00008800,gene
291,Peve_00008801,gene
292,Peve_00009822,gene
293,Peve_00009873,gene
294,Peve_00009911,gene
295,Peve_00010154,gene
296,Peve_00010305,gene
297,Peve_00010307,gene
298,Peve_00010322,gene
299,Peve_00010717,gene
300,Peve_00010778,gene
301,Peve_00011363,gene
302,Peve_00011528,gene
303,Peve_00011810,gene
304,Peve_00011946,gene
305,Peve_00012138,gene
306,Peve_00012115,gene
307,Peve_00012576,gene
308,Peve_00012763,gene
309,Peve_00013085,gene
310,Peve_00013573,gene
311,Peve_00014007,gene
312,Peve_00015040,gene
313,Peve_00015570,gene
314,Peve_00016081,gene
315,Peve_00016266,gene
316,Peve_00016327,gene
317,Peve_00016317,gene
318,Peve_00016655,gene
319,Peve_00017013,gene
320,Peve_00017537,gene
321,Peve_00017626,gene
322,Peve_00017815,gene
323,Peve_00018050,gene
324,Peve_00018084,gene
325,Peve_00018512,gene
326,Peve_00018567,gene
327,Peve_00019043,gene
328,Peve_00019304,gene
329,Peve_00019413,gene
330,Peve_00019614,gene
331,Peve_00019725,gene
332,Peve_00020003,gene
333,Peve_00020149,gene
334,Peve_00020151,gene
335,Peve_00020080,gene
336,Peve_00013358,gene
337,Peve_00020266,gene
338,Peve_00020314,gene
339,Peve_00020723,gene
340,Peve_00020864,gene
341,Peve_00020874,gene
342,Peve_00021597,gene
343,Peve_00021762,gene
344,Peve_00021789,gene
345,Peve_00021681,gene
346,Peve_00022627,gene
347,Peve_00022730,gene
348,Peve_00022785,gene
349,Peve_00022766,gene
350,Peve_00022891,gene
351,Peve_00022620,gene
352,Peve_00022981,gene
353,Peve_00022568,gene
354,Peve_00023166,gene
355,Peve_00023116,gene
356,Peve_00023477,gene
357,Peve_00023804,gene
358,Peve_00023820,gene
359,Peve_00024385,gene
360,Peve_00024781,gene
361,Peve_00024625,gene
362,Peve_00025704,gene
363,Peve_00026246,gene
364,Peve_00025931,gene
365,Peve_00025932,gene
366,Peve_00026446,gene
367,Peve_00022430,gene
368,Peve_00027017,gene
369,Peve_00027087,gene
370,Peve_00027409,gene
371,Peve_00028079,gene
372,Peve_00028300,gene
373,Peve_00028337,gene
374,Peve_00028477,gene
375,Peve_00028884,gene
376,Peve_00029395,gene
377,Peve_00029695,gene
378,Peve_00029859,gene
379,Peve_00030203,gene
380,Peve_00030425,gene
381,Peve_00030753,gene
382,Peve_00030801,gene
383,Peve_00031172,gene
384,Peve_00031233,gene
385,Peve_00031346,gene
386,Peve_00031679,gene
387,Peve_00032175,gene
388,Peve_00032218,gene
389,Peve_00032379,gene
390,Peve_00032614,gene
391,Peve_00032739,gene
392,Peve_00033656,gene
393,Peve_00033720,gene
394,Peve_00033774,gene
395,Peve_00033616,gene
396,Peve_00033968,gene
397,Peve_00034282,gene
398,Peve_00034349,gene
399,Peve_00034622,gene
400,Peve_00035933,gene
401,Peve_00036241,gene
402,Peve_00036304,gene
403,Peve_00036499,gene
404,Peve_00036508,gene
405,Peve_00036717,gene
406,Peve_00036708,gene
407,Peve_00037063,gene
408,Peve_00037070,gene
409,Peve_00037343,gene
410,Peve_00038067,gene
411,Peve_00038130,gene
412,Peve_00038230,gene
413,Peve_00038393,gene
414,Peve_00038539,gene
415,Peve_00038834,gene
416,Peve_00039250,gene
417,Peve_00036985,gene
418,Peve_00039811,gene
419,Peve_00040359,gene
420,Peve_00040588,gene
421,Peve_00039535,gene
422,Peve_00040932,gene
423,Peve_00040948,gene
424,Peve_00041569,gene
425,Peve_00041482,gene
426,Peve_00042755,gene
427,Peve_00043299,gene
428,Peve_00043814,gene
429,Peve_00043809,gene
430,Peve_00043856,gene
431,Peve_00044041,gene
432,Peve_00044798,gene
433,Peve_00044833,gene
434,Peve_00044993,gene
435,Peve_00045011,gene
436,Peve_00045068,gene
437,Peve_00043653,gene
438,Peve_00045262,gene
439,Peve_00045265,gene
440,Peve_00000573,gene
441,Peve_00000718,gene
442,Peve_00000701,gene
443,Peve_00001089,gene
444,Peve_00001408,gene
445,Peve_00001522,gene
446,Peve_00001631,gene
447,Peve_00001931,gene
448,Peve_00001847,gene
449,Peve_00002221,gene
450,Peve_00001819,gene
451,Peve_00002287,gene
452,Peve_00002349,gene
453,Peve_00002952,gene
454,Peve_00003173,gene
455,Peve_00003392,gene
456,Peve_00003545,gene
457,Peve_00003302,gene
458,Peve_00003305,gene
459,Peve_00003898,gene
460,Peve_00004069,gene
461,Peve_00004523,gene
462,Peve_00004566,gene
463,Peve_00004847,gene
464,Peve_00004912,gene
465,Peve_00006122,gene
466,Peve_00006481,gene
467,Peve_00006231,gene
468,Peve_00006612,gene
469,Peve_00007009,gene
470,Peve_00007030,gene
471,Peve_00007851,gene
472,Peve_00008684,gene
473,Peve_00009375,gene
474,Peve_00009466,gene
475,Peve_00009505,gene
476,Peve_00010166,gene
477,Peve_00010342,gene
478,Peve_00010422,gene
479,Peve_00010591,gene
480,Peve_00010733,gene
481,Peve_00011328,gene
482,Peve_00011078,gene
483,Peve_00012083,gene
484,Peve_00012139,gene
485,Peve_00012279,gene
486,Peve_00012780,gene
487,Peve_00013818,gene
488,Peve_00015572,gene
489,Peve_00015583,gene
490,Peve_00016648,gene
491,Peve_00016980,gene
492,Peve_00018009,gene
493,Peve_00018683,gene
494,Peve_00018721,gene
495,Peve_00018749,gene
496,Peve_00018891,gene
497,Peve_00019318,gene
498,Peve_00019345,gene
499,Peve_00020132,gene
500,Peve_00020418,gene
501,Peve_00020792,gene
502,Peve_00021264,gene
503,Peve_00021477,gene
504,Peve_00021504,gene
505,Peve_00021731,gene
506,Peve_00022001,gene
507,Peve_00022290,gene
508,Peve_00022876,gene
509,Peve_00024262,gene
510,Peve_00024536,gene
511,Peve_00025408,gene
512,Peve_00025813,gene
513,Peve_00026574,gene
514,Peve_00026798,gene
515,Peve_00026855,gene
516,Peve_00027141,gene
517,Peve_00027053,gene
518,Peve_00028185,gene
519,Peve_00028650,gene
520,Peve_00029338,gene
521,Peve_00030641,gene
522,Peve_00031195,gene
523,Peve_00031564,gene
524,Peve_00031465,gene
525,Peve_00031473,gene
526,Peve_00031638,gene
527,Peve_00031656,gene
528,Peve_00032481,gene
529,Peve_00032506,gene
530,Peve_00032517,gene
531,Peve_00032682,gene
532,Peve_00032828,gene
533,Peve_00032838,gene
534,Peve_00032861,gene
535,Peve_00033060,gene
536,Peve_00033299,gene
537,Peve_00034184,gene
538,Peve_00034279,gene
539,Peve_00034941,gene
540,Peve_00035307,gene
541,Peve_00035821,gene
542,Peve_00035885,gene
543,Peve_00036426,gene
544,Peve_00036514,gene
545,Peve_00036864,gene
546,Peve_00037061,gene
547,Peve_00036941,gene
548,Peve_00038239,gene
549,Peve_00038670,gene
550,Peve_00039096,gene
551,Peve_00039063,gene
552,Peve_00039669,gene
553,Peve_00039735,gene
554,Peve_00039588,gene
555,Peve_00040141,gene
556,Peve_00040544,gene
557,Peve_00040758,gene
558,Peve_00041010,gene
559,Peve_00041134,gene
560,Peve_00041037,gene
561,Peve_00041609,gene
562,Peve_00042855,gene
563,Peve_00043472,gene
564,Peve_00044098,gene
565,Peve_00044958,gene
566,Peve_00045103,gene
567,Peve_00000772,gene
568,Peve_00001436,gene
569,Peve_00001435,gene
570,Peve_00002593,gene
571,Peve_00003572,gene
572,Peve_00004802,gene
573,Peve_00006587,gene
574,Peve_00007756,gene
575,Peve_00009508,gene
576,Peve_00010511,gene
577,Peve_00010711,gene
578,Peve_00011724,gene
579,Peve_00015124,gene
580,Peve_00013445,gene
581,Peve_00016793,gene
582,Peve_00016830,gene
583,Peve_00017150,gene
584,Peve_00017979,gene
585,Peve_00018147,gene
586,Peve_00020543,gene
587,Peve_00021417,gene
588,Peve_00022083,gene
589,Peve_00022183,gene
590,Peve_00022723,gene
591,Peve_00022773,gene
592,Peve_00022762,gene
593,Peve_00023189,gene
594,Peve_00024330,gene
595,Peve_00024485,gene
596,Peve_00024575,gene
597,Peve_00026671,gene
598,Peve_00026728,gene
599,Peve_00026513,gene
600,Peve_00026894,gene
601,Peve_00026871,gene
602,Peve_00027870,gene
603,Peve_00028991,gene
604,Peve_00030679,gene
605,Peve_00031287,gene
606,Peve_00032011,gene
607,Peve_00032395,gene
608,Peve_00032523,gene
609,Peve_00034406,gene
610,Peve_00035451,gene
611,Peve_00035967,gene
612,Peve_00037185,gene
613,Peve_00037231,gene
614,Peve_00037537,gene
615,Peve_00037049,gene
616,Peve_00037939,gene
617,Peve_00038534,gene
618,Peve_00041797,gene
619,Peve_00041884,gene
620,Peve_00041682,gene
621,Peve_00042929,gene
622,Peve_00043346,gene
623,Peve_00041707,gene
624,Peve_00043948,gene
625,Peve_00044389,gene
626,Peve_00044518,gene
627,Peve_00044684,gene
628,Peve_00045254,gene
629,Peve_00000242,gene
630,Peve_00001230,gene
631,Peve_00001286,gene
632,Peve_00001600,gene
633,Peve_00002096,gene
634,Peve_00002350,gene
635,Peve_00003586,gene
636,Peve_00004622,gene
637,Peve_00006220,gene
638,Peve_00006527,gene
639,Peve_00000005,gene
640,Peve_00006896,gene
641,Peve_00007645,gene
642,Peve_00008382,gene
643,Peve_00009585,gene
644,Peve_00010241,gene
645,Peve_00011277,gene
646,Peve_00013068,gene
647,Peve_00013326,gene
648,Peve_00015249,gene
649,Peve_00015953,gene
650,Peve_00018941,gene
651,Peve_00020567,gene
652,Peve_00020859,gene
653,Peve_00020888,gene
654,Peve_00021878,gene
655,Peve_00024666,gene
656,Peve_00026810,gene
657,Peve_00027615,gene
658,Peve_00028225,gene
659,Peve_00028552,gene
660,Peve_00030448,gene
661,Peve_00031203,gene
662,Peve_00032212,gene
663,Peve_00032842,gene
664,Peve_00034689,gene
665,Peve_00034882,gene
666,Peve_00040799,gene
667,Peve_00041006,gene
668,Peve_00041032,gene
669,Peve_00043688,gene
670,Peve_00044203,gene
671,Peve_00044546,gene
672,Peve_00003393,gene
673,Peve_00004159,gene
674,Peve_00006246,gene
675,Peve_00009613,gene
676,Peve_00012313,gene
677,Peve_00012947,gene
678,Peve_00015560,gene
679,Peve_00022650,gene
680,Peve_00031470,gene
681,Peve_00032670,gene
682,Peve_00034473,gene
683,Peve_00036084,gene
684,Peve_00039612,gene
685,Peve_00041444,gene
686,Peve_00000079,gene
687,Peve_00003488,gene
688,Peve_00004794,gene
689,Peve_00006710,gene
690,Peve_00007704,gene
691,Peve_00007872,gene
692,Peve_00008249,gene
693,Peve_00012577,gene
694,Peve_00013338,gene
695,Peve_00014208,gene
696,Peve_00014607,gene
697,Peve_00018051,gene
698,Peve_00020593,gene
699,Peve_00021480,gene
700,Peve_00022405,gene
701,Peve_00029427,gene
702,Peve_00034064,gene
703,Peve_00036216,gene
704,Peve_00037268,gene
705,Peve_00037364,gene
706,Peve_00039765,gene
707,Peve_00041522,gene
708,Peve_00041469,gene
709,Peve_00043735,gene
710,Peve_00000338,gene
711,Peve_00002136,gene
712,Peve_00001724,gene
713,Peve_00002773,gene
714,Peve_00005576,gene
715,Peve_00006728,gene
716,Peve_00006196,gene
717,Peve_00007902,gene
718,Peve_00012307,gene
719,Peve_00012703,gene
720,Peve_00012719,gene
721,Peve_00013409,gene
722,Peve_00015721,gene
723,Peve_00015911,gene
724,Peve_00017494,gene
725,Peve_00017682,gene
726,Peve_00017835,gene
727,Peve_00019789,gene
728,Peve_00022013,gene
729,Peve_00027166,gene
730,Peve_00028046,gene
731,Peve_00031400,gene
732,Peve_00032019,gene
733,Peve_00034256,gene
734,Peve_00035796,gene
735,Peve_00038235,gene
736,Peve_00042598,gene
737,Peve_00043869,gene
738,Peve_00044186,gene
739,Peve_00045195,gene
740,Peve_00004184,gene
741,Peve_00006584,gene
742,Peve_00006632,gene
743,Peve_00006979,gene
744,Peve_00007814,gene
745,Peve_00008020,gene
746,Peve_00009844,gene
747,Peve_00012652,gene
748,Peve_00012675,gene
749,Peve_00013797,gene
750,Peve_00000388,gene
751,Peve_00000404,gene
752,Peve_00001538,gene
753,Peve_00001529,gene
754,Peve_00001905,gene
755,Peve_00000035,gene
756,Peve_00001787,gene
757,Peve_00002249,gene
758,Peve_00001835,gene
759,Peve_00002659,gene
760,Peve_00003439,gene
761,Peve_00003610,gene
762,Peve_00003922,gene
763,Peve_00004241,gene
764,Peve_00004323,gene
765,Peve_00004712,gene
766,Peve_00006541,gene
767,Peve_00000003,gene
768,Peve_00006234,gene
769,Peve_00007386,gene
770,Peve_00007420,gene
771,Peve_00008033,gene
772,Peve_00009118,gene
773,Peve_00009537,gene
774,Peve_00009560,gene
775,Peve_00010789,gene
776,Peve_00010793,gene
777,Peve_00009990,gene
778,Peve_00010869,gene
779,Peve_00011539,gene
780,Peve_00011766,gene
781,Peve_00012512,gene
782,Peve_00012952,gene
783,Peve_00013778,gene
784,Peve_00013831,gene
785,Peve_00013835,gene
786,Peve_00013933,gene
787,Peve_00014141,gene
788,Peve_00013491,gene
789,Peve_00014398,gene
790,Peve_00014560,gene
791,Peve_00015640,gene
792,Peve_00016798,gene
793,Peve_00017180,gene
794,Peve_00017997,gene
795,Peve_00018700,gene
796,Peve_00018779,gene
797,Peve_00018907,gene
798,Peve_00018950,gene
799,Peve_00019866,gene
800,Peve_00020262,gene
801,Peve_00020426,gene
802,Peve_00021321,gene
803,Peve_00023009,gene
804,Peve_00023210,gene
805,Peve_00023658,gene
806,Peve_00023919,gene
807,Peve_00024001,gene
808,Peve_00024022,gene
809,Peve_00024151,gene
810,Peve_00024196,gene
811,Peve_00024584,gene
812,Peve_00026073,gene
813,Peve_00026823,gene
814,Peve_00026919,gene
815,Peve_00027092,gene
816,Peve_00027364,gene
817,Peve_00027784,gene
818,Peve_00027984,gene
819,Peve_00028312,gene
820,Peve_00028439,gene
821,Peve_00029564,gene
822,Peve_00028686,gene
823,Peve_00030794,gene
824,Peve_00031069,gene
825,Peve_00031348,gene
826,Peve_00031401,gene
827,Peve_00031585,gene
828,Peve_00032544,gene
829,Peve_00033832,gene
830,Peve_00035302,gene
831,Peve_00035430,gene
832,Peve_00035839,gene
833,Peve_00035882,gene
834,Peve_00036365,gene
835,Peve_00036728,gene
836,Peve_00036931,gene
837,Peve_00037142,gene
838,Peve_00037143,gene
839,Peve_00037071,gene
840,Peve_00037538,gene
841,Peve_00036939,gene
842,Peve_00038083,gene
843,Peve_00038409,gene
844,Peve_00038381,gene
845,Peve_00038399,gene
846,Peve_00036956,gene
847,Peve_00038545,gene
848,Peve_00036966,gene
849,Peve_00036987,gene
850,Peve_00039910,gene
851,Peve_00039806,gene
852,Peve_00040028,gene
853,Peve_00040009,gene
854,Peve_00040857,gene
855,Peve_00041013,gene
856,Peve_00041060,gene
857,Peve_00041178,gene
858,Peve_00041309,gene
859,Peve_00041525,gene
860,Peve_00041486,gene
861,Peve_00041875,gene
862,Peve_00042017,gene
863,Peve_00041749,gene
864,Peve_00042902,gene
865,Peve_00042905,gene
866,Peve_00042906,gene
867,Peve_00042937,gene
868,Peve_00043039,gene
869,Peve_00043949,gene
870,Peve_00002405,gene
871,Peve_00003564,gene
872,Peve_00003917,gene
873,Peve_00003987,gene
874,Peve_00004183,gene
875,Peve_00005087,gene
876,Peve_00005282,gene
877,Peve_00004716,gene
878,Peve_00005764,gene
879,Peve_00006089,gene
880,Peve_00007538,gene
881,Peve_00011165,gene
882,Peve_00011299,gene
883,Peve_00012067,gene
884,Peve_00013567,gene
885,Peve_00013537,gene
886,Peve_00014158,gene
887,Peve_00014504,gene
888,Peve_00016520,gene
889,Peve_00017768,gene
890,Peve_00018006,gene
891,Peve_00018843,gene
892,Peve_00019270,gene
893,Peve_00021252,gene
894,Peve_00021291,gene
895,Peve_00022240,gene
896,Peve_00026597,gene
897,Peve_00027528,gene
898,Peve_00027704,gene
899,Peve_00028320,gene
900,Peve_00029553,gene
901,Peve_00029337,gene
902,Peve_00029613,gene
903,Peve_00031279,gene
904,Peve_00031438,gene
905,Peve_00031436,gene
906,Peve_00032741,gene
907,Peve_00033615,gene
908,Peve_00033936,gene
909,Peve_00034383,gene
910,Peve_00035917,gene
911,Peve_00036254,gene
912,Peve_00036754,gene
913,Peve_00037461,gene
914,Peve_00037776,gene
915,Peve_00038086,gene
916,Peve_00038655,gene
917,Peve_00038764,gene
918,Peve_00036964,gene
919,Peve_00039069,gene
920,Peve_00040059,gene
921,Peve_00040756,gene
922,Peve_00040912,gene
923,Peve_00041095,gene
924,Peve_00041750,gene
925,Peve_00042419,gene
926,Peve_00042649,gene
927,Peve_00042940,gene
928,Peve_00043040,gene
929,Peve_00043455,gene
930,Peve_00044008,gene
931,Peve_00044304,gene
932,Peve_00029974,gene
933,Peve_00040742,gene
934,Peve_00008185,gene
935,Peve_00009398,gene
936,Peve_00019390,gene
937,Peve_00025441,gene
938,Peve_00025440,gene
939,Peve_00040130,gene
940,Peve_00001620,gene
941,Peve_00002001,gene
942,Peve_00004498,gene
943,Peve_00016052,gene
944,Peve_00016434,gene
945,Peve_00020772,gene
946,Peve_00023991,gene
947,Peve_00030840,gene
948,Peve_00001485,gene
949,Peve_00003269,gene
950,Peve_00005255,gene
951,Peve_00005406,gene
952,Peve_00007142,gene
953,Peve_00007689,gene
954,Peve_00010286,gene
955,Peve_00014260,gene
956,Peve_00015576,gene
957,Peve_00015940,gene
958,Peve_00016445,gene
959,Peve_00018177,gene
960,Peve_00019541,gene
961,Peve_00021333,gene
962,Peve_00021330,gene
963,Peve_00021718,gene
964,Peve_00026489,gene
965,Peve_00029605,gene
966,Peve_00029642,gene
967,Peve_00034549,gene
968,Peve_00035161,gene
969,Peve_00036721,gene
970,Peve_00036723,gene
971,Peve_00040549,gene
972,Peve_00041552,gene
973,Peve_00042134,gene
974,Peve_00042228,gene
975,Peve_00043379,gene
976,Peve_00045222,gene
977,Peve_00001711,gene
978,Peve_00003720,gene
979,Peve_00015657,gene
980,Peve_00033788,gene
981,Peve_00043584,gene
982,Peve_00001876,gene
983,Peve_00035813,gene
984,Peve_00039396,gene
985,Peve_00042650,gene
986,Peve_00011436,gene
987,Peve_00012489,gene
988,Peve_00013682,gene
989,Peve_00015888,gene
990,Peve_00016106,gene
991,Peve_00016876,gene
992,Peve_00021185,gene
993,Peve_00028583,gene
994,Peve_00031471,gene
995,Peve_00034900,gene
996,Peve_00037737,gene
997,Peve_00045142,gene
998,Peve_00008072,gene
999,Peve_00007806,gene
1000,Peve_00014228,gene
1001,Peve_00019695,gene
1002,Peve_00023931,gene
1003,Peve_00025086,gene
1004,Peve_00036122,gene
1005,Peve_00039122,gene
1006,Peve_00042177,gene
1007,Peve_00000377,gene
1008,Peve_00001268,gene
1009,Peve_00004417,gene
1010,Peve_00011018,gene
1011,Peve_00011155,gene
1012,Peve_00013972,gene
1013,Peve_00018828,gene
1014,Peve_00023071,gene
1015,Peve_00024587,gene
1016,Peve_00035329,gene
1017,Peve_00039198,gene
1018,Peve_00010433,gene
1019,Peve_00012142,gene
1020,Peve_00023391,gene
1021,Peve_00013718,gene
1022,Peve_00020075,gene
1023,Peve_00013396,gene
1024,Peve_00022789,gene
1025,Peve_00035192,gene
1026,Peve_00038009,gene
1027,Peve_00006985,gene
1028,Peve_00011705,gene
1029,Peve_00013087,gene
1030,Peve_00035886,gene
1031,Peve_00037697,gene
1032,Peve_00036963,gene
1033,Peve_00043526,gene
1034,Peve_00001326,gene
1035,Peve_00002365,gene
1036,Peve_00002477,gene
1037,Peve_00005452,gene
1038,Peve_00009813,gene
1039,Peve_00015601,gene
1040,Peve_00019915,gene
1041,Peve_00024444,gene
1042,Peve_00027295,gene
1043,Peve_00030606,gene
1044,Peve_00035367,gene
1045,Peve_00036785,gene
1046,Peve_00036947,gene
1047,Peve_00042151,gene
1048,Peve_00042435,gene
1049,Peve_00043768,gene
1050,Peve_00043615,gene
1051,Peve_00004731,gene
1052,Peve_00006174,gene
1053,Peve_00025044,gene
1054,Peve_00033287,gene
