,id,type
124,Peve_00010154,gene
125,Peve_00010305,gene
126,Peve_00010307,gene
127,Peve_00010322,gene
128,Peve_00010717,gene
129,Peve_00010778,gene
130,Peve_00011363,gene
131,Peve_00011528,gene
132,Peve_00011946,gene
133,Peve_00012115,gene
134,Peve_00013085,gene
135,Peve_00013573,gene
136,Peve_00014007,gene
137,Peve_00015040,gene
138,Peve_00016327,gene
139,Peve_00016655,gene
140,Peve_00017013,gene
141,Peve_00017537,gene
142,Peve_00017626,gene
143,Peve_00018050,gene
144,Peve_00018512,gene
145,Peve_00018567,gene
146,Peve_00019043,gene
147,Peve_00019304,gene
148,Peve_00019614,gene
149,Peve_00020003,gene
150,Peve_00020149,gene
151,Peve_00020151,gene
152,Peve_00020080,gene
153,Peve_00013358,gene
154,Peve_00020314,gene
155,Peve_00020723,gene
156,Peve_00020864,gene
157,Peve_00020874,gene
158,Peve_00021597,gene
159,Peve_00021762,gene
160,Peve_00021789,gene
161,Peve_00021681,gene
162,Peve_00022627,gene
163,Peve_00022730,gene
164,Peve_00022785,gene
165,Peve_00022766,gene
166,Peve_00022891,gene
167,Peve_00023166,gene
168,Peve_00024385,gene
169,Peve_00024625,gene
170,Peve_00025704,gene
171,Peve_00026246,gene
172,Peve_00022430,gene
173,Peve_00027017,gene
174,Peve_00028079,gene
175,Peve_00028300,gene
176,Peve_00028477,gene
177,Peve_00028884,gene
178,Peve_00030753,gene
179,Peve_00030801,gene
180,Peve_00031172,gene
181,Peve_00031233,gene
182,Peve_00031679,gene
183,Peve_00032175,gene
184,Peve_00032218,gene
185,Peve_00032614,gene
186,Peve_00032739,gene
187,Peve_00033774,gene
188,Peve_00034349,gene
189,Peve_00036241,gene
190,Peve_00036499,gene
191,Peve_00036508,gene
192,Peve_00036708,gene
193,Peve_00037063,gene
194,Peve_00037070,gene
195,Peve_00037343,gene
196,Peve_00038067,gene
197,Peve_00038130,gene
198,Peve_00038230,gene
199,Peve_00039250,gene
200,Peve_00040359,gene
201,Peve_00040588,gene
202,Peve_00040932,gene
203,Peve_00040948,gene
204,Peve_00042755,gene
205,Peve_00043814,gene
206,Peve_00043809,gene
207,Peve_00044041,gene
208,Peve_00044798,gene
209,Peve_00044993,gene
210,Peve_00045011,gene
211,Peve_00043653,gene
212,Peve_00000718,gene
213,Peve_00001522,gene
214,Peve_00002221,gene
215,Peve_00002287,gene
216,Peve_00003302,gene
217,Peve_00004523,gene
218,Peve_00006231,gene
219,Peve_00007030,gene
220,Peve_00009375,gene
221,Peve_00011328,gene
222,Peve_00012139,gene
223,Peve_00013818,gene
224,Peve_00015572,gene
225,Peve_00016980,gene
226,Peve_00018009,gene
227,Peve_00018683,gene
228,Peve_00021264,gene
229,Peve_00021477,gene
230,Peve_00021504,gene
231,Peve_00022001,gene
232,Peve_00022876,gene
233,Peve_00024262,gene
234,Peve_00027053,gene
235,Peve_00028650,gene
236,Peve_00031473,gene
237,Peve_00031638,gene
238,Peve_00032481,gene
239,Peve_00032828,gene
240,Peve_00036864,gene
241,Peve_00040141,gene
242,Peve_00041134,gene
243,Peve_00042855,gene
244,Peve_00000772,gene
245,Peve_00003572,gene
246,Peve_00004802,gene
247,Peve_00007756,gene
248,Peve_00010511,gene
249,Peve_00010711,gene
250,Peve_00011724,gene
251,Peve_00015124,gene
252,Peve_00017979,gene
253,Peve_00018147,gene
254,Peve_00022083,gene
255,Peve_00022183,gene
256,Peve_00022723,gene
257,Peve_00022773,gene
258,Peve_00026728,gene
259,Peve_00026871,gene
260,Peve_00030679,gene
261,Peve_00031287,gene
262,Peve_00032011,gene
263,Peve_00032523,gene
264,Peve_00035967,gene
265,Peve_00037537,gene
266,Peve_00037939,gene
267,Peve_00041797,gene
268,Peve_00041884,gene
269,Peve_00043346,gene
270,Peve_00043948,gene
271,Peve_00044389,gene
272,Peve_00044518,gene
273,Peve_00044684,gene
274,Peve_00045254,gene
275,Peve_00001600,gene
276,Peve_00008382,gene
277,Peve_00018941,gene
278,Peve_00020859,gene
279,Peve_00020888,gene
280,Peve_00026810,gene
281,Peve_00030448,gene
282,Peve_00031656,gene
283,Peve_00032212,gene
284,Peve_00034689,gene
285,Peve_00040799,gene
286,Peve_00034473,gene
287,Peve_00013338,gene
288,Peve_00014208,gene
289,Peve_00021480,gene
290,Peve_00029427,gene
291,Peve_00041522,gene
292,Peve_00002136,gene
293,Peve_00012307,gene
294,Peve_00032019,gene
295,Peve_00038235,gene
296,Peve_00042598,gene
297,Peve_00045195,gene
298,Peve_00001538,gene
299,Peve_00001529,gene
300,Peve_00001905,gene
301,Peve_00001787,gene
302,Peve_00003439,gene
303,Peve_00003922,gene
304,Peve_00000003,gene
305,Peve_00009118,gene
306,Peve_00010793,gene
307,Peve_00012952,gene
308,Peve_00018779,gene
309,Peve_00020426,gene
310,Peve_00023009,gene
311,Peve_00023658,gene
312,Peve_00024022,gene
313,Peve_00024196,gene
314,Peve_00027784,gene
315,Peve_00031069,gene
316,Peve_00035839,gene
317,Peve_00037143,gene
318,Peve_00038545,gene
319,Peve_00036987,gene
320,Peve_00042902,gene
321,Peve_00042937,gene
322,Peve_00043039,gene
323,Peve_00004847,gene
324,Peve_00012067,gene
325,Peve_00018006,gene
326,Peve_00019270,gene
327,Peve_00034383,gene
328,Peve_00035917,gene
329,Peve_00036254,gene
330,Peve_00038764,gene
331,Peve_00039588,gene
332,Peve_00040912,gene
333,Peve_00042649,gene
334,Peve_00042940,gene
335,Peve_00043455,gene
336,Peve_00025441,gene
337,Peve_00025440,gene
338,Peve_00023991,gene
339,Peve_00030840,gene
340,Peve_00001485,gene
341,Peve_00003269,gene
342,Peve_00005255,gene
343,Peve_00005406,gene
344,Peve_00007142,gene
345,Peve_00007689,gene
346,Peve_00010286,gene
347,Peve_00014260,gene
348,Peve_00015576,gene
349,Peve_00016445,gene
350,Peve_00018177,gene
351,Peve_00021333,gene
352,Peve_00021330,gene
353,Peve_00021718,gene
354,Peve_00026489,gene
355,Peve_00029642,gene
356,Peve_00035161,gene
357,Peve_00036721,gene
358,Peve_00036723,gene
359,Peve_00040549,gene
360,Peve_00041552,gene
361,Peve_00042134,gene
362,Peve_00042228,gene
363,Peve_00043379,gene
364,Peve_00022361,gene
365,Peve_00011436,gene
366,Peve_00012489,gene
367,Peve_00015888,gene
368,Peve_00016106,gene
369,Peve_00016876,gene
370,Peve_00028583,gene
371,Peve_00045142,gene
372,Peve_00007806,gene
373,Peve_00025086,gene
374,Peve_00001268,gene
375,Peve_00011018,gene
376,Peve_00011155,gene
377,Peve_00013972,gene
378,Peve_00023071,gene
379,Peve_00022789,gene
380,Peve_00038009,gene
381,Peve_00013087,gene
382,Peve_00035886,gene
383,Peve_00025044,gene
384,Peve_00034069,gene
385,Peve_00035232,gene
386,Peve_00042498,gene
387,Peve_00008377,gene
388,Peve_00044403,gene
389,Peve_00003999,gene
390,Peve_00021519,gene
391,Peve_00021945,gene
392,Peve_00042462,gene
393,Peve_00006922,gene
394,Peve_00042534,gene
395,Peve_00000232,gene
396,Peve_00014221,gene
397,Peve_00008072,gene
398,Peve_00025850,gene
399,Peve_00015062,gene
400,Peve_00038750,gene
401,Peve_00000825,gene
402,Peve_00003234,gene
403,Peve_00012404,gene
404,Peve_00014451,gene
405,Peve_00016786,gene
406,Peve_00024938,gene
407,Peve_00026617,gene
408,Peve_00028917,gene
409,Peve_00038692,gene
410,Peve_00040250,gene
411,Peve_00042525,gene
412,Peve_00045047,gene
413,lncRNA_2340,lncRNA
414,lncRNA_2391,lncRNA
415,lncRNA_3350,lncRNA
416,lncRNA_5063,lncRNA
417,lncRNA_5598,lncRNA
418,lncRNA_6563,lncRNA
419,lncRNA_775,lncRNA
420,lncRNA_9383,lncRNA
421,lncRNA_9958,lncRNA
422,lncRNA_641,lncRNA
423,lncRNA_6136,lncRNA
424,lncRNA_1312,lncRNA
425,lncRNA_553,lncRNA
426,lncRNA_3836,lncRNA
427,lncRNA_3837,lncRNA
428,lncRNA_6690,lncRNA
429,lncRNA_8595,lncRNA
430,lncRNA_8596,lncRNA
431,lncRNA_8551,lncRNA
432,lncRNA_8084,lncRNA
433,lncRNA_9154,lncRNA
434,lncRNA_2689,lncRNA
435,lncRNA_5756,lncRNA
436,lncRNA_5387,lncRNA
437,lncRNA_1438,lncRNA
438,lncRNA_1439,lncRNA
439,lncRNA_2251,lncRNA
440,lncRNA_4874,lncRNA
441,lncRNA_681,lncRNA
442,lncRNA_368,lncRNA
443,lncRNA_6261,lncRNA
444,lncRNA_6454,lncRNA
