CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
105	33760	899099	3.62	932859
106	33374	871464	3.69	904838
107	32591	854138	3.68	886729
108	31786	833153	3.67	864939
109	31311	808024	3.73	839335
110	30731	789757	3.75	820488
111	30008	771937	3.74	801945
112	29156	744746	3.77	773902
113	28817	726630	3.81	755447
114	28099	705892	3.83	733991
115	27449	684214	3.86	711663
116	26982	670038	3.87	697020
117	26567	650279	3.93	676846
118	25849	631394	3.93	657243
119	24887	617018	3.88	641905
120	24464	602669	3.90	627133
121	23707	580560	3.92	604267
122	23574	565686	4.00	589260
123	22879	549951	3.99	572830
124	22362	532013	4.03	554375
125	21597	514600	4.03	536197
126	20897	502324	3.99	523221
127	20814	486050	4.11	506864
128	20332	472383	4.13	492715
129	19313	458216	4.04	477529
130	19156	444296	4.13	463452
131	18744	429840	4.18	448584
132	18143	418688	4.15	436831
133	17592	403967	4.17	421559
134	17185	392005	4.20	409190
135	16894	381262	4.24	398156
136	16501	367642	4.30	384143
137	16036	357509	4.29	373545
138	15374	346572	4.25	361946
139	15410	334545	4.40	349955
140	14944	324440	4.40	339384
141	14257	314755	4.33	329012
142	13667	303864	4.30	317531
143	13229	293672	4.31	306901
144	13092	285522	4.38	298614
145	12579	275116	4.37	287695
146	12398	267149	4.44	279547
147	12644	261677	4.61	274321
148	12707	253826	4.77	266533
149	13257	248994	5.06	262251
150	11808	243778	4.62	255586
151	11450	225065	4.84	236515

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	481137	4936386	8.88	5417523
2	262761	1862561	12.36	2125322
3	184329	2758378	6.26	2942707
4	161860	2341611	6.47	2503471
5	61530	3095149	1.95	3156679
6	51168	3827296	1.32	3878464
7	47634	2508812	1.86	2556446
8	47716	2481884	1.89	2529600
9	40962	2475626	1.63	2516588
10	62904	2418396	2.54	2481300
11	59968	2475515	2.37	2535483
12	39647	2555408	1.53	2595055
13	34544	2597767	1.31	2632311
14	43114	2569027	1.65	2612141
15	34663	2559529	1.34	2594192
16	44515	2537790	1.72	2582305
17	30800	2606111	1.17	2636911
18	28309	2578440	1.09	2606749
19	27987	2590705	1.07	2618692
20	28634	2557050	1.11	2585684
21	27852	2603989	1.06	2631841
22	26319	2644703	0.99	2671022
23	25347	2630820	0.95	2656167
24	24396	2630372	0.92	2654768
25	24766	2650328	0.93	2675094
26	24257	2608679	0.92	2632936
27	23761	2632431	0.89	2656192
28	24189	2642833	0.91	2667022
29	23482	2631789	0.88	2655271
30	23287	2624654	0.88	2647941
31	23859	2640426	0.90	2664285
32	23282	2637867	0.87	2661149
33	23563	2662185	0.88	2685748
34	23244	2641609	0.87	2664853
35	23461	2649732	0.88	2673193
36	23174	2661389	0.86	2684563
37	23399	2677000	0.87	2700399
38	23544	2638358	0.88	2661902
39	22981	2647710	0.86	2670691
40	22675	2647547	0.85	2670222
41	22793	2641465	0.86	2664258
42	22919	2639474	0.86	2662393
43	22869	2643710	0.86	2666579
44	22546	2624972	0.85	2647518
45	22779	2647247	0.85	2670026
46	23044	2630045	0.87	2653089
47	23377	2606186	0.89	2629563
48	22911	2612875	0.87	2635786
49	23250	2606681	0.88	2629931
50	23319	2569586	0.90	2592905
51	22673	2572725	0.87	2595398
52	22993	2566415	0.89	2589408
53	23361	2547171	0.91	2570532
54	23049	2527565	0.90	2550614
55	23124	2516875	0.91	2539999
56	23218	2485492	0.93	2508710
57	23350	2483879	0.93	2507229
58	23933	2455632	0.97	2479565
59	24194	2425173	0.99	2449367
60	24121	2411652	0.99	2435773
61	24046	2386214	1.00	2410260
62	24172	2349182	1.02	2373354
63	24732	2338639	1.05	2363371
64	24511	2312149	1.05	2336660
65	24587	2274998	1.07	2299585
66	24544	2256145	1.08	2280689
67	25056	2230831	1.11	2255887
68	24955	2199908	1.12	2224863
69	24897	2176140	1.13	2201037
70	24940	2135788	1.15	2160728
71	25140	2105394	1.18	2130534
72	25042	2079718	1.19	2104760
73	25205	2047557	1.22	2072762
74	24860	2003473	1.23	2028333
75	24921	1982027	1.24	2006948
76	24839	1949076	1.26	1973915
77	25035	1916671	1.29	1941706
78	24964	1885603	1.31	1910567
79	24937	1855573	1.33	1880510
80	24454	1809556	1.33	1834010
81	24541	1795033	1.35	1819574
82	24276	1748953	1.37	1773229
83	24342	1713469	1.40	1737811
84	24541	1689886	1.43	1714427
85	24406	1663037	1.45	1687443
86	24071	1620702	1.46	1644773
87	23811	1596590	1.47	1620401
88	23790	1556780	1.51	1580570
89	23932	1526156	1.54	1550088
90	23465	1495784	1.54	1519249
91	23510	1458974	1.59	1482484
92	23207	1423371	1.60	1446578
93	22911	1400817	1.61	1423728
94	22729	1361407	1.64	1384136
95	22451	1331758	1.66	1354209
96	22338	1307036	1.68	1329374
97	22148	1277015	1.70	1299163
98	21831	1238724	1.73	1260555
99	21594	1214388	1.75	1235982
100	21140	1184368	1.75	1205508
101	20777	1153187	1.77	1173964
102	20682	1120666	1.81	1141348
103	20110	1098758	1.80	1118868
104	20090	1067239	1.85	1087329
105	20154	1046671	1.89	1066825
106	19485	1014331	1.88	1033816
107	19185	986932	1.91	1006117
108	18887	965673	1.92	984560
109	18837	941132	1.96	959969
110	18354	912965	1.97	931319
111	18046	889635	1.99	907681
112	17972	864210	2.04	882182
113	17580	839388	2.05	856968
114	17353	816481	2.08	833834
115	17081	793105	2.11	810186
116	16704	774431	2.11	791135
117	16493	756258	2.13	772751
118	16164	731292	2.16	747456
119	15811	707202	2.19	723013
120	15555	689858	2.21	705413
121	15167	674295	2.20	689462
122	15149	649795	2.28	664944
123	14737	635467	2.27	650204
124	14466	613378	2.30	627844
125	14219	596931	2.33	611150
126	14182	578932	2.39	593114
127	13785	562733	2.39	576518
128	13467	542773	2.42	556240
129	13050	531825	2.40	544875
130	13131	510745	2.51	523876
131	12557	494414	2.48	506971
132	12560	482245	2.54	494805
133	12359	466652	2.58	479011
134	12192	449851	2.64	462043
135	11889	437756	2.64	449645
136	11094	424533	2.55	435627
137	11496	410770	2.72	422266
138	10911	399342	2.66	410253
139	10999	384806	2.78	395805
140	10713	371428	2.80	382141
141	10236	361186	2.76	371422
142	9866	349349	2.75	359215
143	9695	336997	2.80	346692
144	9501	327179	2.82	336680
145	9364	316805	2.87	326169
146	9474	308102	2.98	317576
147	9405	299753	3.04	309158
148	9344	291428	3.11	300772
149	9584	283942	3.27	293526
150	10074	285324	3.41	295398
151	14661	259274	5.35	273935

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1380317	5166593	21.08	6546910
2	1245485	6514201	16.05	7759686
3	924961	6246170	12.90	7171131
4	882004	5830106	13.14	6712110
5	429439	6943242	5.82	7372681
6	376432	7739218	4.64	8115650
7	347925	8798060	3.80	9145985
8	323878	8578032	3.64	8901910
9	297673	8293092	3.47	8590765
10	281680	8107495	3.36	8389175
11	295286	7994505	3.56	8289791
12	264490	7931321	3.23	8195811
13	256273	7932842	3.13	8189115
14	255397	7886653	3.14	8142050
15	265791	7874105	3.27	8139896
16	278300	7863223	3.42	8141523
17	246724	7810081	3.06	8056805
18	233415	7808577	2.90	8041992
19	235840	7799173	2.94	8035013
20	246275	7843576	3.04	8089851
21	231544	7902099	2.85	8133643
22	225562	7913883	2.77	8139445
23	222722	7965552	2.72	8188274
24	208611	7985786	2.55	8194397
25	210844	8017140	2.56	8227984
26	210270	8032352	2.55	8242622
27	208925	8074824	2.52	8283749
28	203874	8125158	2.45	8329032
29	206116	8162520	2.46	8368636
30	199046	8178560	2.38	8377606
31	199523	8192951	2.38	8392474
32	194271	8233185	2.31	8427456
33	188659	8243082	2.24	8431741
34	187809	8262446	2.22	8450255
35	186838	8273166	2.21	8460004
36	180971	8277562	2.14	8458533
37	180641	8304329	2.13	8484970
38	176430	8287853	2.08	8464283
39	176948	8281649	2.09	8458597
40	169890	8305438	2.00	8475328
41	170558	8311218	2.01	8481776
42	162404	8294053	1.92	8456457
43	162699	8266215	1.93	8428914
44	158875	8267040	1.89	8425915
45	152742	8223998	1.82	8376740
46	150241	8196626	1.80	8346867
47	149268	8156558	1.80	8305826
48	141986	8141696	1.71	8283682
49	141617	8103882	1.72	8245499
50	138729	8057770	1.69	8196499
51	137813	8032575	1.69	8170388
52	133122	8000007	1.64	8133129
53	132447	7954679	1.64	8087126
54	125646	7884457	1.57	8010103
55	129456	7843966	1.62	7973422
56	124423	7750936	1.58	7875359
57	125218	7696927	1.60	7822145
58	125179	7620663	1.62	7745842
59	125857	7538032	1.64	7663889
60	120520	7469047	1.59	7589567
61	121302	7400608	1.61	7521910
62	119768	7319965	1.61	7439733
63	119789	7246644	1.63	7366433
64	118292	7167205	1.62	7285497
65	119817	7080115	1.66	7199932
66	116378	6978942	1.64	7095320
67	117598	6875575	1.68	6993173
68	115483	6777182	1.68	6892665
69	115172	6671917	1.70	6787089
70	114055	6588124	1.70	6702179
71	116887	6499326	1.77	6616213
72	112655	6402961	1.73	6515616
73	114008	6290623	1.78	6404631
74	114392	6190123	1.81	6304515
75	111198	6098117	1.79	6209315
76	111077	5993201	1.82	6104278
77	111058	5896559	1.85	6007617
78	108720	5786583	1.84	5895303
79	110387	5667832	1.91	5778219
80	108263	5566962	1.91	5675225
81	107275	5471725	1.92	5579000
82	105947	5366187	1.94	5472134
83	107035	5257317	2.00	5364352
84	103320	5159055	1.96	5262375
85	104084	5057187	2.02	5161271
86	103078	4956894	2.04	5059972
87	102632	4852400	2.07	4955032
88	101918	4749420	2.10	4851338
89	101331	4644820	2.14	4746151
90	99508	4551170	2.14	4650678
91	99153	4450937	2.18	4550090
92	98618	4353893	2.21	4452511
93	97139	4252622	2.23	4349761
94	95492	4150926	2.25	4246418
95	95740	4054319	2.31	4150059
96	92632	3963012	2.28	4055644
97	91546	3869226	2.31	3960772
98	90805	3781640	2.34	3872445
99	90081	3687747	2.38	3777828
100	87863	3595526	2.39	3683389
101	87358	3501018	2.43	3588376
102	85328	3410432	2.44	3495760
103	84051	3327545	2.46	3411596
104	82376	3244066	2.48	3326442
105	81587	3160738	2.52	3242325
106	80799	3078058	2.56	3158857
107	80260	3000960	2.60	3081220
108	77783	2917072	2.60	2994855
109	77024	2838559	2.64	2915583
110	75734	2762249	2.67	2837983
111	75177	2685775	2.72	2760952
112	72917	2616560	2.71	2689477
113	72046	2542356	2.76	2614402
114	71278	2471589	2.80	2542867
115	69124	2400060	2.80	2469184
116	68095	2339503	2.83	2407598
117	66792	2269011	2.86	2335803
118	65699	2210184	2.89	2275883
119	64634	2144645	2.93	2209279
120	62818	2084104	2.93	2146922
121	62533	2024524	3.00	2087057
122	60806	1968890	3.00	2029696
123	60329	1909756	3.06	1970085
124	58894	1853172	3.08	1912066
125	58366	1799146	3.14	1857512
126	56623	1749346	3.14	1805969
127	55605	1695367	3.18	1750972
128	54411	1645623	3.20	1700034
129	53320	1594804	3.24	1648124
130	52271	1544457	3.27	1596728
131	51373	1501551	3.31	1552924
132	49787	1453509	3.31	1503296
133	48749	1410498	3.34	1459247
134	47888	1366227	3.39	1414115
135	47555	1324668	3.47	1372223
136	46219	1281686	3.48	1327905
137	45155	1242643	3.51	1287798
138	43671	1202515	3.50	1246186
139	43668	1165464	3.61	1209132
140	41915	1125518	3.59	1167433
141	40904	1090684	3.61	1131588
142	39929	1059095	3.63	1099024
143	39689	1026117	3.72	1065806
144	39529	995022	3.82	1034551
145	39070	965202	3.89	1004272
146	37988	940532	3.88	978520
147	37892	916375	3.97	954267
148	37163	891439	4.00	928602
149	36750	866526	4.07	903276
150	35567	861733	3.96	897300
151	47490	786875	5.69	834365

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	29832	168604	15.03	198436
2	26823	286669	8.56	313492
3	20555	304155	6.33	324710
4	16842	233069	6.74	249911
5	9063	295607	2.97	304670
6	6925	178398	3.74	185323
7	6670	168181	3.81	174851
8	7975	163218	4.66	171193
9	6590	154758	4.08	161348
10	6995	148329	4.50	155324
11	9484	145873	6.10	155357
12	11659	141231	7.63	152890
13	8313	136129	5.76	144442
14	5661	134095	4.05	139756
15	5740	133616	4.12	139356
16	5853	125345	4.46	131198
17	4956	122150	3.90	127106
18	5038	121500	3.98	126538
19	4941	113651	4.17	118592
20	4849	110488	4.20	115337
21	4676	108721	4.12	113397
22	4461	105528	4.06	109989
23	4086	102371	3.84	106457
24	3868	99783	3.73	103651
25	3812	96202	3.81	100014
26	3658	93693	3.76	97351
27	3449	91215	3.64	94664
28	3373	87101	3.73	90474
29	3257	84412	3.72	87669
30	3057	81823	3.60	84880
31	2835	79003	3.46	81838
32	2914	76653	3.66	79567
33	2834	74225	3.68	77059
34	2620	72100	3.51	74720
35	2523	70568	3.45	73091
36	2387	68756	3.36	71143
37	2271	66159	3.32	68430
38	2204	63977	3.33	66181
39	2149	61555	3.37	63704
40	2026	59904	3.27	61930
41	1955	57716	3.28	59671
42	1795	56915	3.06	58710
43	1845	53684	3.32	55529
44	1776	52936	3.25	54712
45	1732	51529	3.25	53261
46	1586	49944	3.08	51530
47	1560	48428	3.12	49988
48	1610	47198	3.30	48808
49	1428	45202	3.06	46630
50	1399	44108	3.07	45507
51	1310	43029	2.95	44339
52	1334	41370	3.12	42704
53	1216	40167	2.94	41383
54	1212	39324	2.99	40536
55	1128	37603	2.91	38731
56	1123	36771	2.96	37894
57	1049	36147	2.82	37196
58	1085	34288	3.07	35373
59	1027	33359	2.99	34386
60	958	33060	2.82	34018
61	928	31190	2.89	32118
62	947	30423	3.02	31370
63	840	29698	2.75	30538
64	856	28641	2.90	29497
65	800	27595	2.82	28395
66	796	27272	2.84	28068
67	772	26299	2.85	27071
68	793	25265	3.04	26058
69	725	24423	2.88	25148
70	674	23605	2.78	24279
71	680	23585	2.80	24265
72	665	22341	2.89	23006
73	693	21293	3.15	21986
74	626	20767	2.93	21393
75	588	20461	2.79	21049
76	618	19551	3.06	20169
77	552	18521	2.89	19073
78	560	18751	2.90	19311
79	538	17737	2.94	18275
80	531	17549	2.94	18080
81	525	16797	3.03	17322
82	543	16330	3.22	16873
83	503	15701	3.10	16204
84	484	15647	3.00	16131
85	513	14652	3.38	15165
86	458	14330	3.10	14788
87	425	13898	2.97	14323
88	403	13602	2.88	14005
89	436	13151	3.21	13587
90	373	12650	2.86	13023
91	391	12278	3.09	12669
92	425	11779	3.48	12204
93	329	11488	2.78	11817
94	341	11187	2.96	11528
95	350	11070	3.06	11420
96	360	10978	3.18	11338
97	330	9958	3.21	10288
98	307	9728	3.06	10035
99	304	9537	3.09	9841
100	285	9289	2.98	9574
101	308	8881	3.35	9189
102	242	8612	2.73	8854
103	289	8130	3.43	8419
104	268	7949	3.26	8217
105	256	7855	3.16	8111
106	218	7736	2.74	7954
107	249	7634	3.16	7883
108	213	7249	2.85	7462
109	229	6790	3.26	7019
110	226	6663	3.28	6889
111	232	6733	3.33	6965
112	219	6399	3.31	6618
113	195	6453	2.93	6648
114	220	6165	3.45	6385
115	202	5717	3.41	5919
116	177	5769	2.98	5946
117	201	5516	3.52	5717
118	162	5434	2.89	5596
119	171	5195	3.19	5366
120	188	5451	3.33	5639
121	197	4699	4.02	4896
122	181	4931	3.54	5112
123	169	4785	3.41	4954
124	137	4553	2.92	4690
125	148	4473	3.20	4621
126	166	4219	3.79	4385
127	158	4044	3.76	4202
128	156	4001	3.75	4157
129	127	3890	3.16	4017
130	126	3723	3.27	3849
131	131	3542	3.57	3673
132	155	3496	4.25	3651
133	112	3393	3.20	3505
134	120	3415	3.39	3535
135	122	3264	3.60	3386
136	104	3142	3.20	3246
137	115	3023	3.66	3138
138	122	2970	3.95	3092
139	116	2783	4.00	2899
140	104	2730	3.67	2834
141	103	2784	3.57	2887
142	116	2648	4.20	2764
143	86	2540	3.27	2626
144	100	2578	3.73	2678
145	91	2490	3.53	2581
146	93	2405	3.72	2498
147	84	2442	3.33	2526
148	85	2246	3.65	2331
149	98	2214	4.24	2312
150	67	2162	3.01	2229
151	48	1722	2.71	1770

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	54457	515690	9.55	570147
2	24132	173432	12.21	197564
3	19877	231848	7.90	251725
4	15701	203346	7.17	219047
5	7296	269968	2.63	277264
6	5759	338819	1.67	344578
7	4985	196550	2.47	201535
8	4987	186765	2.60	191752
9	4606	179865	2.50	184471
10	6404	168185	3.67	174589
11	8958	165394	5.14	174352
12	4018	163184	2.40	167202
13	3907	161483	2.36	165390
14	3306	153393	2.11	156699
15	3480	147973	2.30	151453
16	3881	143214	2.64	147095
17	2836	140987	1.97	143823
18	2899	135860	2.09	138759
19	2773	131502	2.07	134275
20	2637	124754	2.07	127391
21	2566	123430	2.04	125996
22	2308	119583	1.89	121891
23	2159	116477	1.82	118636
24	1999	112194	1.75	114193
25	1890	110277	1.68	112167
26	1774	104447	1.67	106221
27	1746	101221	1.70	102967
28	1649	99691	1.63	101340
29	1514	95639	1.56	97153
30	1392	91792	1.49	93184
31	1371	89886	1.50	91257
32	1289	86931	1.46	88220
33	1271	85001	1.47	86272
34	1093	81437	1.32	82530
35	1138	79298	1.41	80436
36	994	77023	1.27	78017
37	1012	75055	1.33	76067
38	978	73117	1.32	74095
39	872	70065	1.23	70937
40	819	68169	1.19	68988
41	757	66258	1.13	67015
42	739	63881	1.14	64620
43	731	62702	1.15	63433
44	638	60249	1.05	60887
45	643	59097	1.08	59740
46	648	57942	1.11	58590
47	604	54822	1.09	55426
48	520	53654	0.96	54174
49	501	52320	0.95	52821
50	482	49925	0.96	50407
51	464	49621	0.93	50085
52	440	48073	0.91	48513
53	424	46052	0.91	46476
54	423	44588	0.94	45011
55	404	43644	0.92	44048
56	340	41652	0.81	41992
57	360	40702	0.88	41062
58	355	39885	0.88	40240
59	381	38427	0.98	38808
60	332	37356	0.88	37688
61	326	36432	0.89	36758
62	267	34532	0.77	34799
63	281	33896	0.82	34177
64	283	32466	0.86	32749
65	270	31808	0.84	32078
66	267	31000	0.85	31267
67	248	30477	0.81	30725
68	253	29422	0.85	29675
69	275	28377	0.96	28652
70	233	27299	0.85	27532
71	268	26039	1.02	26307
72	228	25429	0.89	25657
73	215	24794	0.86	25009
74	209	23851	0.87	24060
75	184	23407	0.78	23591
76	190	22695	0.83	22885
77	207	21677	0.95	21884
78	203	21067	0.95	21270
79	193	20419	0.94	20612
80	174	19656	0.88	19830
81	217	20113	1.07	20330
82	202	18748	1.07	18950
83	206	18069	1.13	18275
84	179	17880	0.99	18059
85	147	17246	0.85	17393
86	188	16453	1.13	16641
87	156	16012	0.96	16168
88	135	15656	0.85	15791
89	148	14764	0.99	14912
90	153	14511	1.04	14664
91	160	13968	1.13	14128
92	127	13436	0.94	13563
93	143	13315	1.06	13458
94	140	12582	1.10	12722
95	158	12519	1.25	12677
96	107	12055	0.88	12162
97	118	11891	0.98	12009
98	105	11048	0.94	11153
99	137	10648	1.27	10785
100	111	10383	1.06	10494
101	138	10279	1.32	10417
102	114	9726	1.16	9840
103	131	9904	1.31	10035
104	125	9111	1.35	9236
105	92	8918	1.02	9010
106	96	8568	1.11	8664
107	80	8364	0.95	8444
108	97	8296	1.16	8393
109	104	7995	1.28	8099
110	87	7794	1.10	7881
111	89	7493	1.17	7582
112	96	7334	1.29	7430
113	95	7234	1.30	7329
114	79	6779	1.15	6858
115	72	6609	1.08	6681
116	83	6595	1.24	6678
117	95	6533	1.43	6628
118	74	6093	1.20	6167
119	92	5946	1.52	6038
120	85	5709	1.47	5794
121	85	5827	1.44	5912
122	73	5325	1.35	5398
123	74	5304	1.38	5378
124	63	4943	1.26	5006
125	80	4982	1.58	5062
126	65	4967	1.29	5032
127	63	4725	1.32	4788
128	48	4455	1.07	4503
129	56	4218	1.31	4274
130	61	4191	1.43	4252
131	65	3923	1.63	3988
132	51	4077	1.24	4128
133	49	3860	1.25	3909
134	50	3703	1.33	3753
135	57	3663	1.53	3720
136	55	3500	1.55	3555
137	44	3358	1.29	3402
138	42	3322	1.25	3364
139	34	3254	1.03	3288
140	40	3104	1.27	3144
141	51	2986	1.68	3037
142	48	2857	1.65	2905
143	64	2941	2.13	3005
144	49	2797	1.72	2846
145	49	2790	1.73	2839
146	41	2678	1.51	2719
147	41	2707	1.49	2748
148	41	2588	1.56	2629
149	46	2553	1.77	2599
150	51	2460	2.03	2511
151	44	1971	2.18	2015

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	122350	455391	21.18	577741
2	112186	609821	15.54	722007
3	85892	521258	14.15	607150
4	79947	472855	14.46	552802
5	42787	574026	6.94	616813
6	38526	632536	5.74	671062
7	32892	717115	4.39	750007
8	36238	672013	5.12	708251
9	28366	632975	4.29	661341
10	27598	594163	4.44	621761
11	29782	561903	5.03	591685
12	25485	539357	4.51	564842
13	23247	522951	4.26	546198
14	22759	506852	4.30	529611
15	25184	492398	4.87	517582
16	26703	476161	5.31	502864
17	21637	461043	4.48	482680
18	20333	442131	4.40	462464
19	20745	426712	4.64	447457
20	20558	416414	4.70	436972
21	19540	401167	4.64	420707
22	18550	390777	4.53	409327
23	19208	382177	4.79	401385
24	15819	370636	4.09	386455
25	16110	359405	4.29	375515
26	15307	349488	4.20	364795
27	15908	340170	4.47	356078
28	14335	332200	4.14	346535
29	14922	321112	4.44	336034
30	13550	311039	4.17	324589
31	13737	299313	4.39	313050
32	13342	294725	4.33	308067
33	12532	285884	4.20	298416
34	12650	276775	4.37	289425
35	12785	270655	4.51	283440
36	11357	262441	4.15	273798
37	11650	255665	4.36	267315
38	11036	247694	4.27	258730
39	11541	238926	4.61	250467
40	10367	232187	4.27	242554
41	11039	225494	4.67	236533
42	9520	220203	4.14	229723
43	10561	211665	4.75	222226
44	10162	207667	4.67	217829
45	9469	200955	4.50	210424
46	9615	195841	4.68	205456
47	9659	189537	4.85	199196
48	8605	185615	4.43	194220
49	8621	179164	4.59	187785
50	8637	173813	4.73	182450
51	9074	169317	5.09	178391
52	8367	164483	4.84	172850
53	8498	160134	5.04	168632
54	7210	154966	4.45	162176
55	8001	150655	5.04	158656
56	7268	145979	4.74	153247
57	7554	141994	5.05	149548
58	7566	138052	5.20	145618
59	7764	132699	5.53	140463
60	6733	128944	4.96	135677
61	6775	124317	5.17	131092
62	6555	121317	5.13	127872
63	6535	118277	5.24	124812
64	6588	115139	5.41	121727
65	6905	112944	5.76	119849
66	5931	106814	5.26	112745
67	6291	103533	5.73	109824
68	5784	100523	5.44	106307
69	5882	97009	5.72	102891
70	5562	94630	5.55	100192
71	6433	92628	6.49	99061
72	5345	89096	5.66	94441
73	5365	86004	5.87	91369
74	5594	83096	6.31	88690
75	5244	80406	6.12	85650
76	5189	79187	6.15	84376
77	5209	76695	6.36	81904
78	4852	73725	6.17	78577
79	5220	71538	6.80	76758
80	4681	70064	6.26	74745
81	4669	67943	6.43	72612
82	4453	65249	6.39	69702
83	4983	62984	7.33	67967
84	4132	61149	6.33	65281
85	4426	59241	6.95	63667
86	4370	58226	6.98	62596
87	4198	56268	6.94	60466
88	4173	54507	7.11	58680
89	4239	52604	7.46	56843
90	3810	51332	6.91	55142
91	3850	50023	7.15	53873
92	3882	49013	7.34	52895
93	3762	46707	7.45	50469
94	3436	45373	7.04	48809
95	3805	43751	8.00	47556
96	3185	42647	6.95	45832
97	3374	41834	7.46	45208
98	3265	40973	7.38	44238
99	3397	38781	8.05	42178
100	3188	37929	7.75	41117
101	3260	36784	8.14	40044
102	2909	35445	7.58	38354
103	2933	34713	7.79	37646
104	2840	33625	7.79	36465
105	2726	31882	7.88	34608
106	2902	31564	8.42	34466
107	3060	30323	9.17	33383
108	2598	29526	8.09	32124
109	2542	28206	8.27	30748
110	2497	27205	8.41	29702
111	2534	26514	8.72	29048
112	2352	25748	8.37	28100
113	2526	24873	9.22	27399
114	2324	24390	8.70	26714
115	2284	23662	8.80	25946
116	2270	22727	9.08	24997
117	2090	22459	8.51	24549
118	2052	21636	8.66	23688
119	2172	20345	9.65	22517
120	2097	19818	9.57	21915
121	2054	19092	9.71	21146
122	1883	19343	8.87	21226
123	1856	18236	9.24	20092
124	1803	17706	9.24	19509
125	1817	17282	9.51	19099
126	1733	16907	9.30	18640
127	1773	16447	9.73	18220
128	1759	15943	9.94	17702
