miRNA	lncRNA	mRNA	PCC_lncRNA_mRNA	p_value_lncRNA_mRNA	FDR_lncRNA_mRNA
apul-mir-2022	lncRNA_18690	FUN_002583	0.902006232624732	0.0362779413907158	0.0434143903550921
apul-mir-2022	lncRNA_18690	FUN_002376	0.961029517891241	0.00918084008631511	0.0231399121522904
apul-mir-2022	lncRNA_18690	FUN_006026	0.893020825712005	0.0413226365865363	0.0459770742738986
apul-mir-2022	lncRNA_18690	FUN_006036	0.893868333280955	0.0408379427943187	0.0457326989135554
apul-mir-2022	lncRNA_18690	FUN_010709	0.98783039772958	0.00160862223122035	0.0100748177755267
apul-mir-2022	lncRNA_18690	FUN_012763	0.889112300186388	0.0435812950626364	0.0470725770532526
apul-mir-2022	lncRNA_18690	FUN_015891	0.880080684313725	0.0489437425955214	0.049534496815879
apul-mir-2022	lncRNA_18690	FUN_024416	0.961941156582529	0.00886180693391987	0.0227691463664749
apul-mir-2022	lncRNA_18690	FUN_025749	0.984267101887138	0.00236330289627558	0.0121977445143869
apul-mir-2022	lncRNA_18690	FUN_030681	0.976621298492419	0.00427597905078286	0.0161940904795494
apul-mir-2022	lncRNA_18690	FUN_032240	0.886314103884098	0.0452215732084118	0.0478433617532627
apul-mir-2022	lncRNA_18690	FUN_032607	0.956219194042969	0.0109241258824316	0.0250906559904765
apul-mir-2022	lncRNA_18690	FUN_035382	0.927582472184189	0.0231379420091891	0.0353843184634765
apul-mir-2022	lncRNA_18690	FUN_036746	0.891485032706326	0.0422055825114543	0.0464166470930085
apul-mir-2022	lncRNA_18690	FUN_042118	0.947462194206754	0.0143413262110544	0.0284235088814308
apul-mir-2022	lncRNA_18690	FUN_002026	0.893843883831262	0.0408519000552984	0.0457406760771795
apul-mir-2022	lncRNA_18690	FUN_018169	0.936390448854945	0.0190734654233465	0.0324005625511759
apul-mir-2022	lncRNA_18690	FUN_029474	0.93638179072679	0.0190773344885807	0.0324031296643774
apul-mir-2022	lncRNA_18690	FUN_031815	0.888855486785497	0.0437310340517987	0.0471437545122023
apul-mir-2022	lncRNA_20424	FUN_012601	0.911207050748829	0.0313350988677767	0.0406309941258192
apul-mir-2022	lncRNA_20424	FUN_004037	0.918977860226297	0.0273457405206594	0.0381715367654813
apul-mir-2022	lncRNA_20424	FUN_002376	0.939880885916521	0.0175346488837749	0.0311682623119412
apul-mir-2022	lncRNA_20424	FUN_003209	0.917737242048678	0.0279708699039899	0.0385672130438825
apul-mir-2022	lncRNA_20424	FUN_006021	0.934881901059453	0.0197514180189024	0.0328967299045921
apul-mir-2022	lncRNA_20424	FUN_006026	0.923005695028508	0.0253478673220404	0.0368714319187107
apul-mir-2022	lncRNA_20424	FUN_006036	0.916486288472052	0.0286057918692947	0.0389646956395849
apul-mir-2022	lncRNA_20424	FUN_008126	0.941428674707927	0.0168658653655835	0.0306113553993812
apul-mir-2022	lncRNA_20424	FUN_010709	0.907512467166775	0.0332920130273059	0.0417567229773953
apul-mir-2022	lncRNA_20424	FUN_012763	0.978300887650944	0.00382453090369173	0.0153525948756173
apul-mir-2022	lncRNA_20424	FUN_012145	0.977096115873943	0.00414667372831458	0.0159557745628522
apul-mir-2022	lncRNA_20424	FUN_024416	0.891914235826681	0.0419582313457341	0.0462970281738734
apul-mir-2022	lncRNA_20424	FUN_025749	0.883006215760523	0.0471852180388708	0.0487407349723545
apul-mir-2022	lncRNA_20424	FUN_031510	0.916528356191525	0.0285843659964739	0.0389494824852834
apul-mir-2022	lncRNA_20424	FUN_032240	0.927610728560261	0.0231245015491156	0.0353797014894255
apul-mir-2022	lncRNA_20424	FUN_032607	0.902079442823426	0.036237705840364	0.0433927742312847
apul-mir-2022	lncRNA_20424	FUN_036746	0.97023669775936	0.00613630696310301	0.0192245002706585
apul-mir-2022	lncRNA_20424	FUN_044180	0.879742538027028	0.0491483088176886	0.0496294704654519
apul-mir-2022	lncRNA_20424	FUN_030683	0.941428674707927	0.0168658653655834	0.0306113553993812
apul-mir-2022	lncRNA_20424	FUN_029474	0.965650781912129	0.00760254080686922	0.021201404129484
apul-mir-2022	lncRNA_20424	FUN_031815	0.975464829803819	0.00459634550498879	0.0167758392141637
apul-mir-2022	lncRNA_4550	FUN_020870	0.907709534999738	0.0331866760439717	0.0416958080122846
apul-mir-2022	lncRNA_4550	FUN_025704	0.920755695834108	0.0264578873465096	0.0375903648091128
apul-mir-2022	lncRNA_4550	FUN_002583	0.881204222622445	0.0482659831020368	0.0492359859307492
apul-mir-2022	lncRNA_4550	FUN_002376	0.947031560808769	0.0145170587172918	0.0285797571931085
apul-mir-2022	lncRNA_4550	FUN_010709	0.983838238591972	0.00246043130151118	0.0124329307498921
apul-mir-2022	lncRNA_4550	FUN_024416	0.931235424928108	0.0214215039986992	0.034152019650432
apul-mir-2022	lncRNA_4550	FUN_025749	0.987747381692943	0.00162508999424156	0.0101354582784379
apul-mir-2022	lncRNA_4550	FUN_030681	0.964919743266461	0.0078456593687171	0.0214922468031244
apul-mir-2022	lncRNA_4550	FUN_032607	0.954852744373843	0.0114371486138528	0.0256099303318351
apul-mir-2022	lncRNA_4550	FUN_035382	0.90495098720828	0.0346708507918299	0.0425387400157073
apul-mir-2022	lncRNA_4550	FUN_042118	0.931185203590971	0.0214448103794133	0.0341681829257032
apul-mir-2022	lncRNA_4550	FUN_018169	0.907314696960095	0.0333978328524954	0.0418184599530489
apul-mir-2022	lncRNA_4550	FUN_029474	0.902814903447399	0.0358342969241569	0.0431829527034658
apul-mir-2022	lncRNA_5021	FUN_012601	0.97210225796639	0.00557008316240292	0.0183599773695369
apul-mir-2022	lncRNA_5021	FUN_020870	0.924402325202572	0.0246666120409533	0.0364138639206642
apul-mir-2022	lncRNA_5021	FUN_001256	0.979243269021183	0.00357861912745305	0.0148736070379145
apul-mir-2022	lncRNA_5021	FUN_004037	0.980002687824129	0.00338442028073205	0.0144821008695248
apul-mir-2022	lncRNA_5021	FUN_002583	0.917127108790948	0.0282799705943347	0.0387520589216397
apul-mir-2022	lncRNA_5021	FUN_002376	0.895467558083038	0.0399283116861031	0.0452909121737342
apul-mir-2022	lncRNA_5021	FUN_003209	0.908760473980117	0.0326267361373222	0.0413806878220186
apul-mir-2022	lncRNA_5021	FUN_007133	0.99079605311355	0.00105850891732751	0.00814175234655959
apul-mir-2022	lncRNA_5021	FUN_006021	0.986933002993757	0.00178955262101488	0.0106286348572367
apul-mir-2022	lncRNA_5021	FUN_006026	0.969127433028659	0.00648144033169349	0.0197080636623879
apul-mir-2022	lncRNA_5021	FUN_006036	0.971228089758067	0.00583315693615985	0.0187667624941879
apul-mir-2022	lncRNA_5021	FUN_008126	0.933116399947773	0.0205545326802463	0.0334935297908149
apul-mir-2022	lncRNA_5021	FUN_012731	0.949687056959621	0.0134446169082961	0.0275756699691962
apul-mir-2022	lncRNA_5021	FUN_012763	0.9486715734244	0.0138515539809469	0.0279692233362149
apul-mir-2022	lncRNA_5021	FUN_012145	0.929853265429375	0.022065910709783	0.0346087060960923
apul-mir-2022	lncRNA_5021	FUN_015891	0.963068002129489	0.00847261420121725	0.0222910741974729
apul-mir-2022	lncRNA_5021	FUN_022426	0.899135164209897	0.0378670321127067	0.0442412608687927
apul-mir-2022	lncRNA_5021	FUN_023589	0.931092877460041	0.0214876778691731	0.0341973493454693
apul-mir-2022	lncRNA_5021	FUN_027701	0.898891541892852	0.0380028706962626	0.0443078756655782
apul-mir-2022	lncRNA_5021	FUN_031078	0.910593868235255	0.0316572475876361	0.0408168415501259
apul-mir-2022	lncRNA_5021	FUN_031510	0.995169329772108	0.000402744857321613	0.00485182877761248
apul-mir-2022	lncRNA_5021	FUN_032240	0.969049236004208	0.00650600405057768	0.0197420967324469
apul-mir-2022	lncRNA_5021	FUN_036746	0.93895538324796	0.017938567358923	0.0314884652588656
apul-mir-2022	lncRNA_5021	FUN_044177	0.963386840174128	0.00836353869120365	0.0221517153554671
apul-mir-2022	lncRNA_5021	FUN_044180	0.973407126909213	0.00518491645010152	0.0177502930901931
apul-mir-2022	lncRNA_5021	FUN_044182	0.961157258810951	0.00913591375564094	0.0230896923007384
apul-mir-2022	lncRNA_5021	FUN_044256	0.95172987236612	0.0126381000830796	0.026803690531161
apul-mir-2022	lncRNA_5021	FUN_044253	0.956421425491861	0.0108488564801365	0.0250019084192926
apul-mir-2022	lncRNA_5021	FUN_002026	0.909328491266178	0.0323253702955642	0.0412086046633172
apul-mir-2022	lncRNA_5021	FUN_030683	0.933116399947773	0.0205545326802463	0.0334935297908149
apul-mir-2022	lncRNA_5021	FUN_029474	0.923119190498084	0.0252922827170358	0.0368337699386483
apul-mir-2022	lncRNA_5021	FUN_031815	0.94554013576993	0.0151310405753052	0.0291353811095448
apul-mir-2022	lncRNA_5022	FUN_012601	0.97210225796639	0.00557008316240292	0.0183599773695369
apul-mir-2022	lncRNA_5022	FUN_020870	0.924402325202572	0.0246666120409533	0.0364138639206642
apul-mir-2022	lncRNA_5022	FUN_001256	0.979243269021183	0.00357861912745305	0.0148736070379145
apul-mir-2022	lncRNA_5022	FUN_004037	0.980002687824129	0.00338442028073205	0.0144821008695248
apul-mir-2022	lncRNA_5022	FUN_002583	0.917127108790948	0.0282799705943347	0.0387520589216397
apul-mir-2022	lncRNA_5022	FUN_002376	0.895467558083038	0.0399283116861031	0.0452909121737342
apul-mir-2022	lncRNA_5022	FUN_003209	0.908760473980117	0.0326267361373222	0.0413806878220186
apul-mir-2022	lncRNA_5022	FUN_007133	0.99079605311355	0.00105850891732751	0.00814175234655959
apul-mir-2022	lncRNA_5022	FUN_006021	0.986933002993757	0.00178955262101488	0.0106286348572367
apul-mir-2022	lncRNA_5022	FUN_006026	0.969127433028659	0.00648144033169349	0.0197080636623879
apul-mir-2022	lncRNA_5022	FUN_006036	0.971228089758067	0.00583315693615985	0.0187667624941879
apul-mir-2022	lncRNA_5022	FUN_008126	0.933116399947773	0.0205545326802463	0.0334935297908149
apul-mir-2022	lncRNA_5022	FUN_012731	0.949687056959621	0.0134446169082961	0.0275756699691962
apul-mir-2022	lncRNA_5022	FUN_012763	0.9486715734244	0.0138515539809469	0.0279692233362149
apul-mir-2022	lncRNA_5022	FUN_012145	0.929853265429375	0.022065910709783	0.0346087060960923
apul-mir-2022	lncRNA_5022	FUN_015891	0.963068002129489	0.00847261420121725	0.0222910741974729
apul-mir-2022	lncRNA_5022	FUN_022426	0.899135164209897	0.0378670321127067	0.0442412608687927
apul-mir-2022	lncRNA_5022	FUN_023589	0.931092877460041	0.0214876778691731	0.0341973493454693
apul-mir-2022	lncRNA_5022	FUN_027701	0.898891541892852	0.0380028706962626	0.0443078756655782
apul-mir-2022	lncRNA_5022	FUN_031078	0.910593868235255	0.0316572475876361	0.0408168415501259
apul-mir-2022	lncRNA_5022	FUN_031510	0.995169329772108	0.000402744857321613	0.00485182877761248
apul-mir-2022	lncRNA_5022	FUN_032240	0.969049236004208	0.00650600405057768	0.0197420967324469
apul-mir-2022	lncRNA_5022	FUN_036746	0.93895538324796	0.017938567358923	0.0314884652588656
apul-mir-2022	lncRNA_5022	FUN_044177	0.963386840174128	0.00836353869120365	0.0221517153554671
apul-mir-2022	lncRNA_5022	FUN_044180	0.973407126909213	0.00518491645010152	0.0177502930901931
apul-mir-2022	lncRNA_5022	FUN_044182	0.961157258810951	0.00913591375564094	0.0230896923007384
apul-mir-2022	lncRNA_5022	FUN_044256	0.95172987236612	0.0126381000830796	0.026803690531161
apul-mir-2022	lncRNA_5022	FUN_044253	0.956421425491861	0.0108488564801365	0.0250019084192926
apul-mir-2022	lncRNA_5022	FUN_002026	0.909328491266178	0.0323253702955642	0.0412086046633172
apul-mir-2022	lncRNA_5022	FUN_030683	0.933116399947773	0.0205545326802463	0.0334935297908149
apul-mir-2022	lncRNA_5022	FUN_029474	0.923119190498084	0.0252922827170358	0.0368337699386483
apul-mir-2022	lncRNA_5022	FUN_031815	0.94554013576993	0.0151310405753052	0.0291353811095448
apul-mir-2022	lncRNA_876	FUN_012601	0.946394918930471	0.0147781337188549	0.0288071764618633
apul-mir-2022	lncRNA_876	FUN_020870	0.978505363179948	0.00377071583579899	0.0152506458269318
apul-mir-2022	lncRNA_876	FUN_025704	0.968958243642535	0.00653462558644649	0.0197852680300409
apul-mir-2022	lncRNA_876	FUN_001256	0.97563079501893	0.00454990150565681	0.0166901348038389
apul-mir-2022	lncRNA_876	FUN_004037	0.913457956155995	0.0301616474695682	0.0399413260136279
apul-mir-2022	lncRNA_876	FUN_002583	0.974210245692149	0.0049524197981147	0.0173718027288321
apul-mir-2022	lncRNA_876	FUN_002376	0.889764891081293	0.0432015264074822	0.0468942057278051
apul-mir-2022	lncRNA_876	FUN_007133	0.966123005046788	0.00744683802213717	0.0210004761078386
apul-mir-2022	lncRNA_876	FUN_006021	0.939653645485507	0.0176335467125144	0.031240404364126
apul-mir-2022	lncRNA_876	FUN_006026	0.927573367312721	0.0231422733804134	0.0353870345786055
apul-mir-2022	lncRNA_876	FUN_006036	0.938885709368462	0.0179690960148233	0.0315143127370573
apul-mir-2022	lncRNA_876	FUN_012731	0.993329839864967	0.000653285846284254	0.00632943046819979
apul-mir-2022	lncRNA_876	FUN_012763	0.916381095469805	0.0286593912124334	0.0390008633823986
apul-mir-2022	lncRNA_876	FUN_015891	0.984657486117733	0.00227602297224376	0.0119668816286207
apul-mir-2022	lncRNA_876	FUN_024416	0.943132702520666	0.0161394263131874	0.0299923056091886
apul-mir-2022	lncRNA_876	FUN_030681	0.937420421407709	0.0186150231383236	0.0320403064385503
apul-mir-2022	lncRNA_876	FUN_031510	0.918548346638338	0.0275616512528488	0.0383050853920195
apul-mir-2022	lncRNA_876	FUN_032240	0.969772240480575	0.00628005987681462	0.0194247817508477
apul-mir-2022	lncRNA_876	FUN_035382	0.97856797567999	0.00375428756952628	0.0152202420551602
apul-mir-2022	lncRNA_876	FUN_036746	0.930528681027713	0.0217502382589986	0.0343826847912721
apul-mir-2022	lncRNA_876	FUN_042118	0.964224322945772	0.00807925395999451	0.0217942709560992
apul-mir-2022	lncRNA_876	FUN_044177	0.991978353708578	0.000861401981048401	0.00732106715339862
apul-mir-2022	lncRNA_876	FUN_044180	0.984796714356135	0.00224515925612543	0.0118938536808103
apul-mir-2022	lncRNA_876	FUN_044182	0.977809628109018	0.00395484855689348	0.0155954690959416
apul-mir-2022	lncRNA_876	FUN_044256	0.995180344698305	0.000401368794852828	0.0048443413708846
apul-mir-2022	lncRNA_876	FUN_044253	0.973726020935722	0.00509217829642594	0.0175990745029654
apul-mir-2022	lncRNA_876	FUN_002026	0.98814912101155	0.00154591702382656	0.00989408133717835
apul-mir-2022	lncRNA_876	FUN_018169	0.981478413963212	0.00301745537974235	0.0137299188461452
apul-mir-2022	lncRNA_876	FUN_029474	0.932194876632773	0.0209778279336818	0.0338243291809779
apul-mir-novel-14	lncRNA_29074	FUN_037853	0.880770928618222	0.0485270079460318	0.0493541051519
apul-mir-novel-14	lncRNA_29074	FUN_004078	0.960488533545222	0.00937190279250628	0.0233605165739621
apul-mir-novel-14	lncRNA_29074	FUN_008288	0.956397209662795	0.0108578604939964	0.0250141734647843
apul-mir-novel-14	lncRNA_29074	FUN_010691	0.924410739868404	0.0246625256723675	0.0364120425351997
apul-mir-novel-14	lncRNA_29074	FUN_013505	0.903200078704465	0.0356236002081563	0.0430795050332457
apul-mir-novel-14	lncRNA_29074	FUN_018764	0.949089005165503	0.0136837964422661	0.0278138743163504
apul-mir-novel-14	lncRNA_29074	FUN_042269	0.883278510425402	0.0470225810407491	0.0486629643290166
apul-mir-novel-22	lncRNA_15900	FUN_044050	0.893892934816612	0.04082390024492	0.0457245072093081
apul-mir-novel-22	lncRNA_15900	FUN_031622	0.899045218395265	0.0379171659054078	0.0442625813901072
apul-mir-novel-22	lncRNA_15900	FUN_009122	0.878976917351474	0.0496124762632012	0.0498259328221788
apul-mir-novel-22	lncRNA_1870	FUN_044050	0.97861463153253	0.00374206142892311	0.0152004783754043
apul-mir-novel-22	lncRNA_1870	FUN_009676	0.918531555712533	0.0275701029225811	0.0383109269341717
apul-mir-novel-22	lncRNA_1870	FUN_022227	0.918607713657467	0.0275317757038135	0.0382850952778223
apul-mir-novel-22	lncRNA_1870	FUN_022232	0.914694819604514	0.0295229918372511	0.0395383676606738
apul-mir-novel-22	lncRNA_1870	FUN_031622	0.953255350280573	0.0120465569356351	0.0262288652924619
apul-mir-novel-22	lncRNA_1870	FUN_038564	0.900567442054598	0.0370715712367232	0.0438277039705139
apul-mir-novel-22	lncRNA_1870	FUN_009122	0.954077145486908	0.0117317486509308	0.0259110652906766
apul-mir-novel-22	lncRNA_30835	FUN_044050	0.889383997620817	0.0434230552991384	0.0469982337688618
apul-mir-novel-22	lncRNA_30835	FUN_031199	0.894963799159292	0.0402141432776047	0.0454335342846493
apul-mir-novel-22	lncRNA_30835	FUN_029285	0.90302555685348	0.0357190171169745	0.0431232019266293
apul-mir-novel-22	lncRNA_30835	FUN_009122	0.884127997702492	0.0465163406988231	0.0484413173602602
apul-mir-novel-19	lncRNA_20913	FUN_001882	0.94770351671522	0.0142431531123128	0.0283325193461534
apul-mir-novel-19	lncRNA_20913	FUN_013094	0.965542572168412	0.00763836891213923	0.0212447090205219
apul-mir-novel-19	lncRNA_20913	FUN_023575	0.951133093201707	0.0128720253475997	0.0270133999119527
apul-mir-novel-19	lncRNA_20913	FUN_035058	0.921322192466916	0.0261769679303584	0.0374123721389592
apul-mir-novel-19	lncRNA_20914	FUN_001882	0.94770351671522	0.0142431531123128	0.0283325193461534
apul-mir-novel-19	lncRNA_20914	FUN_013094	0.965542572168412	0.00763836891213923	0.0212447090205219
apul-mir-novel-19	lncRNA_20914	FUN_023575	0.951133093201707	0.0128720253475997	0.0270133999119527
apul-mir-novel-19	lncRNA_20914	FUN_035058	0.921322192466916	0.0261769679303584	0.0374123721389592
apul-mir-novel-19	lncRNA_20915	FUN_001882	0.941686972052529	0.0167550835898654	0.0305117504473036
apul-mir-novel-19	lncRNA_20915	FUN_013094	0.967776880303592	0.00690994975044277	0.020291710595901
apul-mir-novel-19	lncRNA_20915	FUN_023575	0.931250669066206	0.0214144312248688	0.034146525233014
apul-mir-novel-19	lncRNA_20915	FUN_029323	0.884251102963938	0.0464431218498931	0.0484076187610934
apul-mir-novel-19	lncRNA_20915	FUN_035058	0.920652942405318	0.0265089450710539	0.0376257050586584
apul-mir-novel-19	lncRNA_20916	FUN_001882	0.941686972052529	0.0167550835898654	0.0305117504473036
apul-mir-novel-19	lncRNA_20916	FUN_013094	0.967776880303592	0.00690994975044277	0.020291710595901
apul-mir-novel-19	lncRNA_20916	FUN_023575	0.931250669066206	0.0214144312248688	0.034146525233014
apul-mir-novel-19	lncRNA_20916	FUN_029323	0.884251102963938	0.0464431218498931	0.0484076187610934
apul-mir-novel-19	lncRNA_20916	FUN_035058	0.920652942405318	0.0265089450710539	0.0376257050586584
apul-mir-novel-19	lncRNA_20917	FUN_001882	0.941686972052529	0.0167550835898654	0.0305117504473036
apul-mir-novel-19	lncRNA_20917	FUN_013094	0.967776880303592	0.00690994975044277	0.020291710595901
apul-mir-novel-19	lncRNA_20917	FUN_023575	0.931250669066206	0.0214144312248688	0.034146525233014
apul-mir-novel-19	lncRNA_20917	FUN_029323	0.884251102963938	0.0464431218498931	0.0484076187610934
apul-mir-novel-19	lncRNA_20917	FUN_035058	0.920652942405318	0.0265089450710539	0.0376257050586584
apul-mir-novel-19	lncRNA_20918	FUN_001882	0.941686972052529	0.0167550835898654	0.0305117504473036
apul-mir-novel-19	lncRNA_20918	FUN_013094	0.967776880303592	0.00690994975044277	0.020291710595901
apul-mir-novel-19	lncRNA_20918	FUN_023575	0.931250669066206	0.0214144312248688	0.034146525233014
apul-mir-novel-19	lncRNA_20918	FUN_029323	0.884251102963938	0.0464431218498931	0.0484076187610934
apul-mir-novel-19	lncRNA_20918	FUN_035058	0.920652942405318	0.0265089450710539	0.0376257050586584
apul-mir-novel-19	lncRNA_20919	FUN_001882	0.941686972052529	0.0167550835898654	0.0305117504473036
apul-mir-novel-19	lncRNA_20919	FUN_013094	0.967776880303592	0.00690994975044277	0.020291710595901
apul-mir-novel-19	lncRNA_20919	FUN_023575	0.931250669066206	0.0214144312248688	0.034146525233014
apul-mir-novel-19	lncRNA_20919	FUN_029323	0.884251102963938	0.0464431218498931	0.0484076187610934
apul-mir-novel-19	lncRNA_20919	FUN_035058	0.920652942405318	0.0265089450710539	0.0376257050586584
apul-mir-novel-19	lncRNA_20920	FUN_001882	0.941686972052529	0.0167550835898654	0.0305117504473036
apul-mir-novel-19	lncRNA_20920	FUN_013094	0.967776880303592	0.00690994975044277	0.020291710595901
apul-mir-novel-19	lncRNA_20920	FUN_023575	0.931250669066206	0.0214144312248688	0.034146525233014
apul-mir-novel-19	lncRNA_20920	FUN_029323	0.884251102963938	0.0464431218498931	0.0484076187610934
apul-mir-novel-19	lncRNA_20920	FUN_035058	0.920652942405318	0.0265089450710539	0.0376257050586584
apul-mir-novel-19	lncRNA_20921	FUN_001882	0.941686972052529	0.0167550835898654	0.0305117504473036
apul-mir-novel-19	lncRNA_20921	FUN_013094	0.967776880303592	0.00690994975044277	0.020291710595901
apul-mir-novel-19	lncRNA_20921	FUN_023575	0.931250669066206	0.0214144312248688	0.034146525233014
apul-mir-novel-19	lncRNA_20921	FUN_029323	0.884251102963938	0.0464431218498931	0.0484076187610934
apul-mir-novel-19	lncRNA_20921	FUN_035058	0.920652942405318	0.0265089450710539	0.0376257050586584
apul-mir-novel-19	lncRNA_20922	FUN_001882	0.941686972052529	0.0167550835898654	0.0305117504473036
apul-mir-novel-19	lncRNA_20922	FUN_013094	0.967776880303592	0.00690994975044277	0.020291710595901
apul-mir-novel-19	lncRNA_20922	FUN_023575	0.931250669066206	0.0214144312248688	0.034146525233014
apul-mir-novel-19	lncRNA_20922	FUN_029323	0.884251102963938	0.0464431218498931	0.0484076187610934
apul-mir-novel-19	lncRNA_20922	FUN_035058	0.920652942405318	0.0265089450710539	0.0376257050586584
apul-mir-novel-19	lncRNA_31327	FUN_031699	0.946381001066831	0.0147838581003181	0.0288110224460781
apul-mir-novel-19	lncRNA_31327	FUN_023778	0.904161034990032	0.0350996774398419	0.0427803942788826
apul-mir-novel-19	lncRNA_31327	FUN_009243	0.881177149459504	0.0482822794680196	0.0492426489447323
apul-mir-novel-19	lncRNA_31327	FUN_037537	0.96869804951708	0.00661669711041705	0.0198994762238206
apul-mir-novel-19	lncRNA_31327	FUN_001882	0.949263906932612	0.0136137054334619	0.0277379874401975
apul-mir-novel-19	lncRNA_31327	FUN_012666	0.941543884679701	0.0168164233475285	0.0305643720661239
apul-mir-novel-19	lncRNA_31327	FUN_012144	0.925838574833334	0.0239723093973771	0.0359459227496643
apul-mir-novel-19	lncRNA_31327	FUN_014639	0.887752472479177	0.0443760130497953	0.0474508773536973
apul-mir-novel-19	lncRNA_31327	FUN_025744	0.910737502105272	0.0315816916716027	0.04077422652929
apul-mir-novel-19	lncRNA_31327	FUN_032468	0.934597780083042	0.0198799610919089	0.0329937135950719
apul-mir-novel-19	lncRNA_31327	FUN_029323	0.962587556751881	0.00863784983248186	0.0224931328525082
apul-mir-novel-19	lncRNA_31327	FUN_035058	0.971054663488002	0.00588582186800845	0.0188437802480518
apul-mir-novel-19	lncRNA_31327	FUN_044025	0.968423928963646	0.00670352519827327	0.0200313615076159
apul-mir-novel-19	lncRNA_31327	FUN_032410	0.932966000809098	0.0206234264308057	0.0335498079055478
apul-mir-novel-19	lncRNA_31327	FUN_038750	0.916805683983394	0.0284432470749161	0.0388607059344356
apul-mir-novel-19	lncRNA_31328	FUN_031699	0.909287723220991	0.0323469702207311	0.0412201566530116
apul-mir-novel-19	lncRNA_31328	FUN_023778	0.903417936770137	0.0355046044729568	0.0430160381461488
apul-mir-novel-19	lncRNA_31328	FUN_009243	0.89600839060501	0.0396221682048362	0.0451292478474008
apul-mir-novel-19	lncRNA_31328	FUN_037537	0.986517574057535	0.00187545077431381	0.0108825367943199
apul-mir-novel-19	lncRNA_31328	FUN_001882	0.966666408451094	0.00726898123499412	0.0207784313961553
apul-mir-novel-19	lncRNA_31328	FUN_012666	0.923543891979147	0.0250846340309774	0.0366960370067094
apul-mir-novel-19	lncRNA_31328	FUN_013094	0.884048769623155	0.0465634821948844	0.0484624090565749
apul-mir-novel-19	lncRNA_31328	FUN_012144	0.942394046533897	0.0164530425262945	0.0302434008505858
apul-mir-novel-19	lncRNA_31328	FUN_014639	0.910835125057023	0.0315303720020538	0.0407450557214414
apul-mir-novel-19	lncRNA_31328	FUN_025744	0.908587374153123	0.0327187535469818	0.0414332503373587
apul-mir-novel-19	lncRNA_31328	FUN_032468	0.924152674459793	0.0247879479229424	0.036492102826388
apul-mir-novel-19	lncRNA_31328	FUN_029323	0.984226355132581	0.00237247536683455	0.012221266262979
apul-mir-novel-19	lncRNA_31328	FUN_035058	0.986142178736256	0.00195421108552541	0.0111017312479478
apul-mir-novel-19	lncRNA_31328	FUN_044025	0.970372355410345	0.00609452718604275	0.0191624462551049
apul-mir-novel-19	lncRNA_31328	FUN_032410	0.951937128367939	0.0125571884301034	0.0267288153049073
