"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"11","Peve_00002791","GO:0000387","spliceosomal snRNP assembly",44,7,1.81,0.00197,"Biological Processes",2325,"Cluster_11134",0.7791847774748,0.4312667235429,0.978262075707393,146,-22.29,"2 21","35 60",23,"60.87%","73.91%"
"12","Peve_00003359","GO:0071277","cellular response to calcium ion",60,6,2.47,0.03627,"Biological Processes",3573,"Cluster_1167",0.940005811335878,0.221638529201626,0.978262075707393,151,-21.38,"2 20","861 882",18,"66.67%","72.22%"
"13","Peve_00003366","GO:0007608","sensory perception of smell",47,7,1.93,0.02049,"Biological Processes",3141,"Cluster_2787",0.643349843489643,0.555088168219472,0.978262075707393,159,-22.48,"2 21","202 226",22,"68.18%","77.27%"
"14","Peve_00003366","GO:0007608","sensory perception of smell",47,7,1.93,0.02049,"Biological Processes",3142,"Cluster_2787",0.643349843489643,0.555088168219472,0.978262075707393,159,-22.48,"2 21","880 904",22,"68.18%","77.27%"
"15","Peve_00003560","GO:0005513","detection of calcium ion",32,4,1.32,0.04099,"Biological Processes",2515,"Cluster_7855",0.0452650825714093,0.971173503815399,0.999448381576872,165,-20.1,"2 19","121 145",20,"80.00%","80.00%"
"16","Peve_00003561","GO:0005513","detection of calcium ion",32,4,1.32,0.04099,"Biological Processes",2514,"Cluster_7855",0.998823748059417,0.0308807526265798,0.903929377050732,165,-20.1,"2 19","121 145",20,"80.00%","80.00%"
"17","Peve_00003585","GO:1900245","positive regulation of MDA-5 signaling pathway",8,2,0.33,0.04012,"Biological Processes",1672,"Cluster_796",0.890790675751808,0.300302537908044,0.978262075707393,144,-21.64,"2 13","522 543",11,"81.82%","81.82%"
"18","Peve_00003585","GO:1900246","positive regulation of RIG-I signaling pathway",10,3,0.41,0.0067,"Biological Processes",1672,"Cluster_796",0.890790675751808,0.300302537908044,0.978262075707393,144,-21.64,"2 13","522 543",11,"81.82%","81.82%"
"19","Peve_00003688","GO:0006275","regulation of DNA replication",131,8,5.39,0.02655,"Biological Processes",2384,"Cluster_796",0.971280009023233,0.152943913300332,0.978262075707393,159,-21.14,"2 20","372 393",18,"72.22%","77.78%"
"20","Peve_00003699","GO:0032981","mitochondrial respiratory chain complex I assembly",44,5,1.81,0.03361,"Biological Processes",1559,"Cluster_8988",0.910252296640132,0.271775107041618,0.978262075707393,173,-24.06,"2 20","564 584",18,"83.33%","94.44%"
"21","Peve_00003734","GO:0060345","spleen trabecula formation",1,1,0.04,0.04113,"Biological Processes",2463,"Cluster_14999",0.966623866728311,0.164940958412031,0.978262075707393,154,-23.66,"2 20","565 593",25,"68.00%","68.00%"
"22","Peve_00003995","GO:1905198","manchette assembly",6,2,0.25,0.0227,"Biological Processes",2912,"Cluster_8988",0.739548734647531,0.47007790150851,0.978262075707393,169,-20.68,"2 20","689 709",18,"83.33%","88.89%"
"23","Peve_00004087","GO:0035666","TRIF-dependent toll-like receptor signaling pathway",16,3,0.66,0.02602,"Biological Processes",2547,"Cluster_4629",0.987572382845184,0.100470798184489,0.978262075707393,151,-22.92,"2 21","135 157",20,"65.00%","75.00%"
"24","Peve_00004087","GO:0060337","type I interferon-mediated signaling pathway",79,9,3.25,0.01441,"Biological Processes",2547,"Cluster_4629",0.987572382845184,0.100470798184489,0.978262075707393,151,-22.92,"2 21","135 157",20,"65.00%","75.00%"
"25","Peve_00004388","GO:0010824","regulation of centrosome duplication",37,5,1.52,0.04088,"Biological Processes",1983,"Cluster_1167",0.983185909213827,0.116907459120529,0.978262075707393,170,-25.99,"2 20","717 740",20,"80.00%","85.00%"
"26","Peve_00004726","GO:0061952","midbody abscission",6,2,0.25,0.0227,"Biological Processes",2607,"Cluster_14999",0.873409918520952,0.323807278059838,0.978262075707393,147,-20.17,"2 21","720 745",23,"56.52%","73.91%"
"27","Peve_00004920","GO:0045050","protein insertion into ER membrane by stop-transfer...",12,3,0.49,0.01155,"Biological Processes",3039,"Cluster_8884",0.195666758587171,0.874625817801008,0.99747674193726,169,-21.11,"2 19","96 117",18,"83.33%","88.89%"
"28","Peve_00004920","GO:0071816","tail-anchored membrane protein insertion into ER me...",19,4,0.78,0.00672,"Biological Processes",3039,"Cluster_8884",0.195666758587171,0.874625817801008,0.99747674193726,169,-21.11,"2 19","96 117",18,"83.33%","88.89%"
"29","Peve_00004935","GO:0051014","actin filament severing",28,4,1.15,0.02653,"Biological Processes",1714,"Cluster_796",0.98132929940189,0.123212130810768,0.978262075707393,167,-21.69,"2 21","764 786",20,"80.00%","80.00%"
"30","Peve_00004935","GO:0051016","barbed-end actin filament capping",29,4,1.19,0.0298,"Biological Processes",1714,"Cluster_796",0.98132929940189,0.123212130810768,0.978262075707393,167,-21.69,"2 21","764 786",20,"80.00%","80.00%"
"31","Peve_00005268","GO:0006309","apoptotic DNA fragmentation",23,4,0.95,0.02596,"Biological Processes",2302,"Cluster_9149",0.84497262329765,0.359233302115625,0.978262075707393,150,-25.21,"2 21","197 220",21,"61.90%","80.95%"
"32","Peve_00005367","GO:0021895","cerebral cortex neuron differentiation",8,2,0.33,0.04012,"Biological Processes",1539,"Cluster_2787",0.448259530572048,0.704088089354291,0.978262075707393,151,-21.75,"2 21","210 235",23,"60.87%","73.91%"
"33","Peve_00005448","GO:0010344","seed oilbody biogenesis",5,2,0.21,0.01555,"Biological Processes",3239,"Cluster_7053",0.992895983108058,0.0759284530899837,0.978262075707393,158,-22.11,"2 21","772 796",22,"68.18%","81.82%"
"34","Peve_00005448","GO:0010344","seed oilbody biogenesis",5,2,0.21,0.01555,"Biological Processes",3240,"Cluster_11134",0.87564082283825,0.320878802775505,0.978262075707393,152,-22.51,"2 20","267 292",22,"68.18%","81.82%"
"35","Peve_00006461","GO:0030261","chromosome condensation",40,5,1.65,0.02594,"Biological Processes",2569,"Cluster_10060",0.0491490494065247,0.968698132435176,0.999448381576872,162,-21.19,"2 20","239 264",22,"68.18%","81.82%"
"36","Peve_00006544","GO:0010344","seed oilbody biogenesis",5,2,0.21,0.01555,"Biological Processes",670,"Cluster_9149",0.999971585054582,0.00479920788265949,0.551398425649871,145,-20.18,"2 10","1 16",8,"100.00%","100.00%"
"37","Peve_00007194","GO:0010467","gene expression",5557,220,228.56,0.03545,"Biological Processes",2699,"Cluster_2787",0.0896966954144197,0.942820461707309,0.999448381576872,156,-20.29,"2 21","98 119",19,"57.89%","84.21%"
"38","Peve_00007219","GO:0036506","maintenance of unfolded protein",1,1,0.04,0.04113,"Biological Processes",1248,"Cluster_11134",0.6663968597659,0.535671354449094,0.978262075707393,167,-22.88,"2 21","167 190",21,"71.43%","85.71%"
"39","Peve_00007219","GO:0071816","tail-anchored membrane protein insertion into ER me...",19,4,0.78,0.00672,"Biological Processes",1248,"Cluster_11134",0.6663968597659,0.535671354449094,0.978262075707393,167,-22.88,"2 21","167 190",21,"71.43%","85.71%"
"40","Peve_00007253","GO:0060269","centripetally migrating follicle cell migration",4,2,0.16,0.00959,"Biological Processes",2973,"Cluster_6914",0.588306849685467,0.599589456034201,0.978262075707393,157,-20.81,"2 20","513 535",20,"75.00%","80.00%"
"41","Peve_00007592","GO:0061824","cytosolic ciliogenesis",6,2,0.25,0.0227,"Biological Processes",3243,"Cluster_1167",0.98443397980331,0.112473156426069,0.978262075707393,148,-22.03,"2 20","269 290",19,"68.42%","78.95%"
"42","Peve_00007732","GO:1902164","positive regulation of DNA damage response, signal ...",2,2,0.08,0.00169,"Biological Processes",2693,"Cluster_29",0.570605907131823,0.613416796501126,0.978262075707393,156,-20.67,"2 21","379 398",19,"73.68%","84.21%"
"43","Peve_00008656","GO:0045444","fat cell differentiation",195,11,8.02,0.03149,"Biological Processes",1596,"Cluster_1167",0.641393154644356,0.556713531700176,0.978262075707393,156,-25.18,"2 21","545 566",19,"68.42%","73.68%"
"44","Peve_00008680","GO:0006635","fatty acid beta-oxidation",75,12,3.08,0.02058,"Biological Processes",2937,"Cluster_14999",0.781012531533719,0.429406938393964,0.978262075707393,163,-21.2,"2 21","516 541",23,"69.57%","78.26%"
"45","Peve_00008680","GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogen...",16,3,0.66,0.02602,"Biological Processes",2937,"Cluster_14999",0.781012531533719,0.429406938393964,0.978262075707393,163,-21.2,"2 21","516 541",23,"69.57%","78.26%"
"46","Peve_00009586","GO:0071277","cellular response to calcium ion",60,6,2.47,0.03627,"Biological Processes",459,"Cluster_589",0.737485233007409,0.472026285304994,0.978262075707393,151,-20.84,"2 16","278 299",14,"78.57%","78.57%"
"47","Peve_00009730","GO:0000387","spliceosomal snRNP assembly",44,7,1.81,0.00197,"Biological Processes",2633,"Cluster_11134",0.0761716570112329,0.951460601077405,0.999448381576872,148,-21.26,"2 16","3 24",15,"80.00%","86.67%"
"48","Peve_00009755","GO:0030837","negative regulation of actin filament polymerizatio...",57,10,2.34,0.01136,"Biological Processes",1188,"Cluster_9983",0.365268577629603,0.761954307099096,0.988787276940889,174,-20.35,"2 19","563 583",17,"76.47%","100.00%"
"49","Peve_00009755","GO:0071219","cellular response to molecule of bacterial origin",179,10,7.36,0.01552,"Biological Processes",1188,"Cluster_9983",0.365268577629603,0.761954307099096,0.988787276940889,174,-20.35,"2 19","563 583",17,"76.47%","100.00%"
"50","Peve_00009976","GO:0006275","regulation of DNA replication",131,8,5.39,0.02655,"Biological Processes",1184,"Cluster_589",0.559332427502496,0.622115075329508,0.978262075707393,167,-28.51,"2 21","617 639",20,"80.00%","80.00%"
"51","Peve_00010050","GO:0071219","cellular response to molecule of bacterial origin",179,10,7.36,0.01552,"Biological Processes",482,"Cluster_6914",0.551872563046959,0.627826958898477,0.978262075707393,182,-23.7,"2 19","901 921",17,"94.12%","94.12%"
"52","Peve_00010863","GO:0035666","TRIF-dependent toll-like receptor signaling pathway",16,3,0.66,0.02602,"Biological Processes",102,"Cluster_1167",0.99223489098223,0.0793871715760953,0.978262075707393,145,-20.42,"2 19","49 71",18,"66.67%","72.22%"
"53","Peve_00010863","GO:0060337","type I interferon-mediated signaling pathway",79,9,3.25,0.01441,"Biological Processes",102,"Cluster_1167",0.99223489098223,0.0793871715760953,0.978262075707393,145,-20.42,"2 19","49 71",18,"66.67%","72.22%"
"54","Peve_00011279","GO:0032869","cellular response to insulin stimulus",167,13,6.87,0.02663,"Biological Processes",2780,"Cluster_7855",0.757061468369411,0.45326862441766,0.978262075707393,170,-21.5,"2 21","927 950",21,"76.19%","90.48%"
"55","Peve_00011466","GO:0032727","positive regulation of interferon-alpha production",12,3,0.49,0.01155,"Biological Processes",1225,"Cluster_16738",0.126914596811682,0.918985168838206,0.999448381576872,167,-20.96,"2 16","820 841",14,"85.71%","100.00%"
"56","Peve_00011466","GO:0034340","response to type I interferon",86,12,3.54,0.00124,"Biological Processes",1225,"Cluster_16738",0.126914596811682,0.918985168838206,0.999448381576872,167,-20.96,"2 16","820 841",14,"85.71%","100.00%"
"57","Peve_00012059","GO:0070227","lymphocyte apoptotic process",56,6,2.3,0.03079,"Biological Processes",885,"Cluster_8988",0.544516361110451,0.633426448470099,0.978262075707393,158,-20.31,"2 21","743 766",21,"71.43%","80.95%"
"58","Peve_00012059","GO:1905686","positive regulation of plasma membrane repair",8,2,0.33,0.04012,"Biological Processes",885,"Cluster_8988",0.544516361110451,0.633426448470099,0.978262075707393,158,-20.31,"2 21","743 766",21,"71.43%","80.95%"
"59","Peve_00012131","GO:1902202","regulation of hepatocyte growth factor receptor sig...",1,1,0.04,0.04113,"Biological Processes",2663,"Cluster_9983",0.36573066104208,0.761638269485976,0.988674566924612,160,-20.1,"2 20","598 616",18,"77.78%","83.33%"
"60","Peve_00012303","GO:0048922","posterior lateral line neuromast deposition",1,1,0.04,0.04113,"Biological Processes",427,"Cluster_5882",0.75512993287685,0.455147507633411,0.978262075707393,162,-21.13,"2 21","492 512",19,"73.68%","84.21%"
"61","Peve_00013072","GO:0002033","angiotensin-mediated vasodilation involved in regul...",1,1,0.04,0.04113,"Biological Processes",840,"Cluster_6914",0.501091314732273,0.665864143284737,0.978262075707393,153,-21.29,"2 20","497 520",21,"71.43%","76.19%"
"62","Peve_00013347","GO:0071277","cellular response to calcium ion",60,6,2.47,0.03627,"Biological Processes",1623,"Cluster_4115",0.7832715325914,0.427098915892659,0.978262075707393,165,-23.21,"2 18","280 301",16,"81.25%","87.50%"
"63","Peve_00013441","GO:0160040","mitocytosis",3,2,0.12,0.00493,"Biological Processes",1745,"Cluster_4629",0.861349605188276,0.339239379202117,0.978262075707393,149,-20.93,"2 20","486 510",21,"71.43%","71.43%"
"64","Peve_00013530","GO:0050796","regulation of insulin secretion",183,10,7.53,0.02572,"Biological Processes",2004,"Cluster_14999",0.114565243754934,0.926905004246197,0.999448381576872,175,-22,"2 20","673 694",18,"77.78%","94.44%"
"65","Peve_00013596","GO:0007608","sensory perception of smell",47,7,1.93,0.02049,"Biological Processes",954,"Cluster_7053",0.999599711713374,0.0180134147972475,0.782669382293396,155,-20.38,"2 20","415 434",18,"72.22%","88.89%"
"66","Peve_00013596","GO:0010467","gene expression",5557,220,228.56,0.03545,"Biological Processes",954,"Cluster_7053",0.999599711713374,0.0180134147972475,0.782669382293396,155,-20.38,"2 20","415 434",18,"72.22%","88.89%"
"67","Peve_00013596","GO:0014824","artery smooth muscle contraction",8,3,0.33,0.00332,"Biological Processes",954,"Cluster_7053",0.999599711713374,0.0180134147972475,0.782669382293396,155,-20.38,"2 20","415 434",18,"72.22%","88.89%"
"68","Peve_00013596","GO:0030837","negative regulation of actin filament polymerizatio...",57,10,2.34,0.01136,"Biological Processes",954,"Cluster_7053",0.999599711713374,0.0180134147972475,0.782669382293396,155,-20.38,"2 20","415 434",18,"72.22%","88.89%"
"69","Peve_00013596","GO:0038108","negative regulation of appetite by leptin-mediated ...",5,3,0.21,0.00065,"Biological Processes",954,"Cluster_7053",0.999599711713374,0.0180134147972475,0.782669382293396,155,-20.38,"2 20","415 434",18,"72.22%","88.89%"
"70","Peve_00013596","GO:0040018","positive regulation of multicellular organism growt...",38,6,1.56,0.00426,"Biological Processes",954,"Cluster_7053",0.999599711713374,0.0180134147972475,0.782669382293396,155,-20.38,"2 20","415 434",18,"72.22%","88.89%"
"71","Peve_00013596","GO:0045444","fat cell differentiation",195,11,8.02,0.03149,"Biological Processes",954,"Cluster_7053",0.999599711713374,0.0180134147972475,0.782669382293396,155,-20.38,"2 20","415 434",18,"72.22%","88.89%"
"72","Peve_00013596","GO:0051131","chaperone-mediated protein complex assembly",11,4,0.45,0.00074,"Biological Processes",954,"Cluster_7053",0.999599711713374,0.0180134147972475,0.782669382293396,155,-20.38,"2 20","415 434",18,"72.22%","88.89%"
"73","Peve_00013596","GO:0060296","regulation of cilium beat frequency involved in cil...",11,3,0.45,0.00893,"Biological Processes",954,"Cluster_7053",0.999599711713374,0.0180134147972475,0.782669382293396,155,-20.38,"2 20","415 434",18,"72.22%","88.89%"
"74","Peve_00013614","GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogen...",16,3,0.66,0.02602,"Biological Processes",1381,"Cluster_1167",0.527521835099344,0.646242581995435,0.978262075707393,147,-21.49,"2 20","27 45",18,"72.22%","72.22%"
"75","Peve_00013705","GO:0050796","regulation of insulin secretion",183,10,7.53,0.02572,"Biological Processes",1009,"Cluster_11135",0.535499914736698,0.640246436090277,0.978262075707393,157,-21.68,"2 18","232 253",16,"75.00%","81.25%"
"76","Peve_00013899","GO:0006275","regulation of DNA replication",131,8,5.39,0.02655,"Biological Processes",830,"Cluster_14999",0.619279286250748,0.574849742014276,0.978262075707393,162,-20.6,"2 20","24 48",21,"76.19%","76.19%"
"77","Peve_00013899","GO:1900245","positive regulation of MDA-5 signaling pathway",8,2,0.33,0.04012,"Biological Processes",830,"Cluster_14999",0.619279286250748,0.574849742014276,0.978262075707393,162,-20.6,"2 20","24 48",21,"76.19%","76.19%"
"78","Peve_00013899","GO:1900246","positive regulation of RIG-I signaling pathway",10,3,0.41,0.0067,"Biological Processes",830,"Cluster_14999",0.619279286250748,0.574849742014276,0.978262075707393,162,-20.6,"2 20","24 48",21,"76.19%","76.19%"
"79","Peve_00014373","GO:0002121","inter-male aggressive behavior",17,3,0.7,0.03065,"Biological Processes",2730,"Cluster_13502",0.873674980910763,0.323460601771292,0.978262075707393,166,-24.58,"2 21","789 809",19,"73.68%","89.47%"
"80","Peve_00014425","GO:0015811","L-cystine transport",8,2,0.33,0.04012,"Biological Processes",415,"Cluster_4735",0.985061907228156,0.110175444479323,0.978262075707393,166,-22.51,"2 16","107 129",15,"93.33%","93.33%"
"81","Peve_00014532","GO:0000387","spliceosomal snRNP assembly",44,7,1.81,0.00197,"Biological Processes",1001,"Cluster_9149",0.0306231621661092,0.980501641140313,0.999448381576872,162,-21.97,"2 21","346 370",22,"77.27%","77.27%"
"82","Peve_00014855","GO:0071549","cellular response to dexamethasone stimulus",16,3,0.66,0.02602,"Biological Processes",2136,"Cluster_2882",0.82955250882093,0.377191141695676,0.978262075707393,145,-20.82,"2 10","875 896",8,"100.00%","100.00%"
"83","Peve_00015169","GO:0032981","mitochondrial respiratory chain complex I assembly",44,5,1.81,0.03361,"Biological Processes",2854,"Cluster_589",0.891132771417579,0.299822918260331,0.978262075707393,157,-25.99,"2 20","73 96",20,"75.00%","80.00%"
"84","Peve_00015169","GO:0051791","medium-chain fatty acid metabolic process",16,4,0.66,0.00668,"Biological Processes",2854,"Cluster_589",0.891132771417579,0.299822918260331,0.978262075707393,157,-25.99,"2 20","73 96",20,"75.00%","80.00%"
"85","Peve_00015331","GO:0051016","barbed-end actin filament capping",29,4,1.19,0.0298,"Biological Processes",1821,"Cluster_796",0.490834294769648,0.673384087672508,0.978262075707393,163,-23.44,"2 20","88 109",18,"77.78%","77.78%"
"86","Peve_00016036","GO:1903347","negative regulation of bicellular tight junction as...",3,2,0.12,0.00493,"Biological Processes",976,"Cluster_9149",0.388837034524102,0.745753826329117,0.987481572123542,145,-21.13,"2 10","207 228",8,"100.00%","100.00%"
"87","Peve_00016665","GO:0050805","negative regulation of synaptic transmission",138,11,5.68,0.03934,"Biological Processes",917,"Cluster_589",0.159680919674557,0.897906931664989,0.999448381576872,150,-22.22,"2 20","832 854",19,"68.42%","73.68%"
"88","Peve_00016870","GO:0010467","gene expression",5557,220,228.56,0.03545,"Biological Processes",2686,"Cluster_4079",0.433230538745205,0.714747181663295,0.979987104665135,160,-20.11,"2 21","249 270",19,"68.42%","78.95%"
"89","Peve_00016870","GO:0045444","fat cell differentiation",195,11,8.02,0.03149,"Biological Processes",2686,"Cluster_4079",0.433230538745205,0.714747181663295,0.979987104665135,160,-20.11,"2 21","249 270",19,"68.42%","78.95%"
"90","Peve_00016977","GO:0070633","transepithelial transport",31,4,1.28,0.03703,"Biological Processes",995,"Cluster_5882",0.0604458734571437,0.961495490135896,0.999448381576872,156,-20.39,"2 13","950 971",11,"90.91%","100.00%"
"91","Peve_00016978","GO:0042178","xenobiotic catabolic process",20,4,0.82,0.041,"Biological Processes",998,"Cluster_11134",0.989206280987289,0.0936207439507983,0.978262075707393,157,-24.23,"2 15","461 483",14,"85.71%","92.86%"
"92","Peve_00016978","GO:0070633","transepithelial transport",31,4,1.28,0.03703,"Biological Processes",998,"Cluster_11134",0.989206280987289,0.0936207439507983,0.978262075707393,157,-24.23,"2 15","461 483",14,"85.71%","92.86%"
"93","Peve_00016978","GO:0071549","cellular response to dexamethasone stimulus",16,3,0.66,0.02602,"Biological Processes",998,"Cluster_11134",0.989206280987289,0.0936207439507983,0.978262075707393,157,-24.23,"2 15","461 483",14,"85.71%","92.86%"
"94","Peve_00017299","GO:0015811","L-cystine transport",8,2,0.33,0.04012,"Biological Processes",740,"Cluster_11135",0.944688611891262,0.212728069881029,0.978262075707393,155,-21.12,"2 21","875 897",20,"70.00%","75.00%"
"95","Peve_00017540","GO:0180011","cytosolic mRNA polyadenylation",1,1,0.04,0.04113,"Biological Processes",2359,"Cluster_796",0.997011731357393,0.0492281083654383,0.950396228648085,156,-25.69,"2 19","770 790",17,"76.47%","82.35%"
"96","Peve_00017903","GO:0032869","cellular response to insulin stimulus",167,13,6.87,0.02663,"Biological Processes",948,"Cluster_8988",0.338803772638719,0.77995544232029,0.993510726390298,150,-20.19,"2 21","369 395",24,"62.50%","75.00%"
"97","Peve_00017903","GO:0071346","cellular response to type II interferon",87,8,3.58,0.03344,"Biological Processes",948,"Cluster_8988",0.338803772638719,0.77995544232029,0.993510726390298,150,-20.19,"2 21","369 395",24,"62.50%","75.00%"
"98","Peve_00018443","GO:0010467","gene expression",5557,220,228.56,0.03545,"Biological Processes",2010,"Cluster_1167",0.82918381103547,0.377611258561581,0.978262075707393,145,-24.97,"2 10","364 385",8,"100.00%","100.00%"
"99","Peve_00018443","GO:0033299","secretion of lysosomal enzymes",5,2,0.21,0.01555,"Biological Processes",2010,"Cluster_1167",0.82918381103547,0.377611258561581,0.978262075707393,145,-24.97,"2 10","364 385",8,"100.00%","100.00%"
"100","Peve_00018491","GO:0002572","pro-T cell differentiation",3,2,0.12,0.00493,"Biological Processes",2278,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,159,-20.36,"2 21","521 546",23,"65.22%","78.26%"
"101","Peve_00018491","GO:0002572","pro-T cell differentiation",3,2,0.12,0.00493,"Biological Processes",2279,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,163,-21.27,"2 17","57 81",18,"83.33%","83.33%"
"102","Peve_00018491","GO:0032727","positive regulation of interferon-alpha production",12,3,0.49,0.01155,"Biological Processes",2278,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,159,-20.36,"2 21","521 546",23,"65.22%","78.26%"
"103","Peve_00018491","GO:0032727","positive regulation of interferon-alpha production",12,3,0.49,0.01155,"Biological Processes",2279,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,163,-21.27,"2 17","57 81",18,"83.33%","83.33%"
"104","Peve_00018491","GO:0036145","dendritic cell homeostasis",3,2,0.12,0.00493,"Biological Processes",2278,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,159,-20.36,"2 21","521 546",23,"65.22%","78.26%"
"105","Peve_00018491","GO:0036145","dendritic cell homeostasis",3,2,0.12,0.00493,"Biological Processes",2279,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,163,-21.27,"2 17","57 81",18,"83.33%","83.33%"
"106","Peve_00018491","GO:0040018","positive regulation of multicellular organism growt...",38,6,1.56,0.00426,"Biological Processes",2278,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,159,-20.36,"2 21","521 546",23,"65.22%","78.26%"
"107","Peve_00018491","GO:0040018","positive regulation of multicellular organism growt...",38,6,1.56,0.00426,"Biological Processes",2279,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,163,-21.27,"2 17","57 81",18,"83.33%","83.33%"
"108","Peve_00018491","GO:0045578","negative regulation of B cell differentiation",3,2,0.12,0.00493,"Biological Processes",2278,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,159,-20.36,"2 21","521 546",23,"65.22%","78.26%"
"109","Peve_00018491","GO:0045578","negative regulation of B cell differentiation",3,2,0.12,0.00493,"Biological Processes",2279,"Cluster_10061",0.638515638637407,0.559097519404817,0.978262075707393,163,-21.27,"2 17","57 81",18,"83.33%","83.33%"
"110","Peve_00018750","GO:0032790","ribosome disassembly",68,5,2.8,0.02268,"Biological Processes",898,"Cluster_8988",0.508161140306547,0.660650870370511,0.978262075707393,155,-20.15,"2 21","25 50",23,"65.22%","73.91%"
"111","Peve_00019554","GO:0010467","gene expression",5557,220,228.56,0.03545,"Biological Processes",2535,"Cluster_2882",0.494202708512984,0.67092011369611,0.978262075707393,143,-20.98,"2 21","678 706",26,"57.69%","65.38%"
"112","Peve_00019681","GO:0050805","negative regulation of synaptic transmission",138,11,5.68,0.03934,"Biological Processes",591,"Cluster_2787",0.680521659241545,0.523506435586635,0.978262075707393,148,-20.88,"2 20","229 252",21,"66.67%","76.19%"
"113","Peve_00019969","GO:0035666","TRIF-dependent toll-like receptor signaling pathway",16,3,0.66,0.02602,"Biological Processes",1937,"Cluster_4080",0.717187776142076,0.490857961563753,0.978262075707393,169,-23.58,"2 20","698 722",21,"80.95%","85.71%"
"114","Peve_00019969","GO:0060337","type I interferon-mediated signaling pathway",79,9,3.25,0.01441,"Biological Processes",1937,"Cluster_4080",0.717187776142076,0.490857961563753,0.978262075707393,169,-23.58,"2 20","698 722",21,"80.95%","85.71%"
"115","Peve_00020109","GO:0002121","inter-male aggressive behavior",17,3,0.7,0.03065,"Biological Processes",2163,"Cluster_11135",0.660188234683024,0.540952997580709,0.978262075707393,160,-20.87,"2 18","470 492",17,"82.35%","82.35%"
"116","Peve_00020221","GO:0060898","eye field cell fate commitment involved in camera-t...",8,2,0.33,0.04012,"Biological Processes",120,"Cluster_11135",0.844443877729656,0.359862212804899,0.978262075707393,160,-20.87,"2 18","322 344",17,"82.35%","82.35%"
