"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"33","Peve_00022058","GO:1903546","protein localization to photoreceptor outer segment",5,1,0.01,0.0125,"Biological Processes",2177,"Cluster_29",-0.997453781157211,0.0454396710191659,0.933005102504754,162,-20.17,"2 19","370 391",17,"70.59%","88.24%"
"34","Peve_00022058","GO:1903621","protein localization to photoreceptor connecting ci...",1,1,0,0.0025,"Biological Processes",2177,"Cluster_29",-0.997453781157211,0.0454396710191659,0.933005102504754,162,-20.17,"2 19","370 391",17,"70.59%","88.24%"
"35","Peve_00023336","GO:0006703","estrogen biosynthetic process",15,1,0.04,0.0369,"Biological Processes",2808,"Cluster_15726",-0.998934950217099,0.02938452182734,0.903929377050732,160,-21.55,"2 21","685 705",20,"80.00%","80.00%"
"36","Peve_00023336","GO:0007601","visual perception",309,3,0.77,0.0423,"Biological Processes",2808,"Cluster_15726",-0.998934950217099,0.02938452182734,0.903929377050732,160,-21.55,"2 21","685 705",20,"80.00%","80.00%"
"37","Peve_00027432","GO:0032715","negative regulation of interleukin-6 production",112,2,0.28,0.0321,"Biological Processes",20,"Cluster_15726",-0.99995514319204,0.00602991134659825,0.573710369895225,156,-20.62,"2 21","242 264",22,"72.73%","77.27%"
"38","Peve_00027617","GO:0006362","transcription elongation by RNA polymerase I",6,1,0.02,0.0149,"Biological Processes",2348,"Cluster_2882",-0.997171486654887,0.0478935089731376,0.945312205299039,162,-20.21,"2 21","400 420",19,"73.68%","84.21%"
"39","Peve_00028810","GO:0043652","engulfment of apoptotic cell",17,1,0.04,0.0418,"Biological Processes",1939,"Cluster_589",-0.999776252592975,0.0134673523968307,0.710997774680956,155,-22.76,"2 12","405 426",10,"100.00%","100.00%"
"40","Peve_00028810","GO:0070782","phosphatidylserine exposure on apoptotic cell surfa...",20,1,0.05,0.049,"Biological Processes",1939,"Cluster_589",-0.999776252592975,0.0134673523968307,0.710997774680956,155,-22.76,"2 12","405 426",10,"100.00%","100.00%"
"41","Peve_00029820","GO:0048840","otolith development",14,1,0.04,0.0345,"Biological Processes",2340,"Cluster_15890",-0.998956013089957,0.0290924594625747,0.903929377050732,152,-21.12,"2 21","158 178",20,"70.00%","80.00%"
"42","Peve_00029820","GO:0048920","posterior lateral line neuromast primordium migrati...",4,1,0.01,0.01,"Biological Processes",2340,"Cluster_15890",-0.998956013089957,0.0290924594625747,0.903929377050732,152,-21.12,"2 21","158 178",20,"70.00%","80.00%"
"43","Peve_00030841","GO:0032715","negative regulation of interleukin-6 production",112,2,0.28,0.0321,"Biological Processes",858,"Cluster_4079",-0.997945022574285,0.0408200045387581,0.909359886114302,160,-22.37,"2 13","341 362",11,"100.00%","100.00%"
"44","Peve_00030841","GO:0032717","negative regulation of interleukin-8 production",18,1,0.05,0.0442,"Biological Processes",858,"Cluster_4079",-0.997945022574285,0.0408200045387581,0.909359886114302,160,-22.37,"2 13","341 362",11,"100.00%","100.00%"
"45","Peve_00030841","GO:0043031","negative regulation of macrophage activation",13,1,0.03,0.0321,"Biological Processes",858,"Cluster_4079",-0.997945022574285,0.0408200045387581,0.909359886114302,160,-22.37,"2 13","341 362",11,"100.00%","100.00%"
"46","Peve_00031940","GO:0006388","tRNA splicing, via endonucleolytic cleavage and lig...",14,1,0.04,0.0345,"Biological Processes",184,"Cluster_796",-0.999663016871669,0.0165276609923111,0.773377054133548,155,-20.27,"2 21","182 200",19,"78.95%","78.95%"
"47","Peve_00035783","GO:0071726","cellular response to diacyl bacterial lipopeptide",20,1,0.05,0.049,"Biological Processes",642,"Cluster_589",-0.997488611107799,0.0451276831430944,0.931124593466746,163,-30.37,"2 21","547 571",22,"72.73%","77.27%"
"48","Peve_00035783","GO:0071727","cellular response to triacyl bacterial lipopeptide",16,1,0.04,0.0394,"Biological Processes",642,"Cluster_589",-0.997488611107799,0.0451276831430944,0.931124593466746,163,-30.37,"2 21","547 571",22,"72.73%","77.27%"
"49","Peve_00036519","GO:0043547","positive regulation of GTPase activity",60,2,0.15,0.0099,"Biological Processes",1121,"Cluster_9149",-0.999042227116386,0.0278651290317038,0.899642249848163,145,-20.73,"2 16","885 905",14,"71.43%","85.71%"
"50","Peve_00036519","GO:0045887","positive regulation of synaptic assembly at neuromu...",15,1,0.04,0.0369,"Biological Processes",1121,"Cluster_9149",-0.999042227116386,0.0278651290317038,0.899642249848163,145,-20.73,"2 16","885 905",14,"71.43%","85.71%"
"51","Peve_00037614","GO:0015966","diadenosine tetraphosphate biosynthetic process",3,1,0.01,0.0075,"Biological Processes",1519,"Cluster_4079",-0.997292545957875,0.046856916122049,0.939542385262123,169,-28.14,"2 21","495 517",21,"80.95%","85.71%"
"52","Peve_00037614","GO:0070150","mitochondrial glycyl-tRNA aminoacylation",1,1,0,0.0025,"Biological Processes",1519,"Cluster_4079",-0.997292545957875,0.046856916122049,0.939542385262123,169,-28.14,"2 21","495 517",21,"80.95%","85.71%"
"53","Peve_00043019","GO:0017148","negative regulation of translation",262,3,0.66,0.026,"Biological Processes",3328,"Cluster_9149",-0.998042064423258,0.0398442086073031,0.909359886114302,162,-24.46,"2 15","294 315",13,"84.62%","100.00%"
"54","Peve_00043672","GO:0001553","luteinization",11,1,0.03,0.0272,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"55","Peve_00043672","GO:0010544","negative regulation of platelet activation",16,1,0.04,0.0394,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"56","Peve_00043672","GO:0030325","adrenal gland development",18,1,0.05,0.0442,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"57","Peve_00043672","GO:0033327","Leydig cell differentiation",7,1,0.02,0.0174,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"58","Peve_00043672","GO:0035790","platelet-derived growth factor receptor-alpha signa...",9,1,0.02,0.0223,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"59","Peve_00043672","GO:0038091","positive regulation of cell proliferation by VEGF-a...",4,1,0.01,0.01,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"60","Peve_00043672","GO:0042475","odontogenesis of dentin-containing tooth",58,2,0.15,0.0093,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"61","Peve_00043672","GO:0050872","white fat cell differentiation",11,1,0.03,0.0272,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"62","Peve_00043672","GO:0060437","lung growth",3,1,0.01,0.0075,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"63","Peve_00043672","GO:0061047","positive regulation of branching involved in lung m...",3,1,0.01,0.0075,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"64","Peve_00043672","GO:0061298","retina vasculature development in camera-type eye",20,1,0.05,0.049,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"65","Peve_00043672","GO:0072277","metanephric glomerular capillary formation",4,1,0.01,0.01,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"66","Peve_00043672","GO:2000739","regulation of mesenchymal stem cell differentiation",6,1,0.02,0.0149,"Biological Processes",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"67","Peve_00043724","GO:0030259","lipid glycosylation",18,1,0.05,0.0442,"Biological Processes",2061,"Cluster_15726",-0.998403640393818,0.0359764475202192,0.909359886114302,165,-27.25,"2 20","949 973",21,"80.95%","80.95%"
"68","Peve_00045236","GO:0070934","CRD-mediated mRNA stabilization",8,1,0.02,0.0199,"Biological Processes",2530,"Cluster_4735",-0.999310671556481,0.023639221558204,0.851916223620128,166,-20.89,"2 21","859 883",22,"77.27%","81.82%"
"69","Peve_00045236","GO:0090367","negative regulation of mRNA modification",2,1,0.01,0.005,"Biological Processes",2530,"Cluster_4735",-0.999310671556481,0.023639221558204,0.851916223620128,166,-20.89,"2 21","859 883",22,"77.27%","81.82%"
"70","Peve_00045236","GO:1900152","negative regulation of nuclear-transcribed mRNA cat...",9,1,0.02,0.0223,"Biological Processes",2530,"Cluster_4735",-0.999310671556481,0.023639221558204,0.851916223620128,166,-20.89,"2 21","859 883",22,"77.27%","81.82%"
"71","Peve_00045236","GO:2000623","negative regulation of nuclear-transcribed mRNA cat...",8,1,0.02,0.0199,"Biological Processes",2530,"Cluster_4735",-0.999310671556481,0.023639221558204,0.851916223620128,166,-20.89,"2 21","859 883",22,"77.27%","81.82%"
"72","Peve_00045236","GO:2000767","positive regulation of cytoplasmic translation",11,1,0.03,0.0272,"Biological Processes",2530,"Cluster_4735",-0.999310671556481,0.023639221558204,0.851916223620128,166,-20.89,"2 21","859 883",22,"77.27%","81.82%"
"73","Peve_00000891","GO:0070300","phosphatidic acid binding",18,1,0.04,0.04189,"Molecular Functions",2019,"Cluster_11134",-0.999479069517374,0.0205496231198108,0.812495585629081,156,-25.76,"2 21","699 718",19,"73.68%","84.21%"
"74","Peve_00000891","GO:0120020","cholesterol transfer activity",14,1,0.03,0.03274,"Molecular Functions",2019,"Cluster_11134",-0.999479069517374,0.0205496231198108,0.812495585629081,156,-25.76,"2 21","699 718",19,"73.68%","84.21%"
"75","Peve_00001193","GO:0031489","myosin V binding",17,1,0.04,0.03961,"Molecular Functions",1497,"Cluster_589",-0.999192784130991,0.0255810981952977,0.875092164569848,154,-23.1,"2 20","676 698",19,"68.42%","78.95%"
"76","Peve_00002661","GO:0008270","zinc ion binding",1370,7,3.25,0.04173,"Molecular Functions",1974,"Cluster_9149",-0.998403640393818,0.0359764475202192,0.909359886114302,149,-25.07,"2 18","337 356",16,"75.00%","87.50%"
"77","Peve_00006413","GO:0000285","1-phosphatidylinositol-3-phosphate 5-kinase activit...",4,1,0.01,0.00946,"Molecular Functions",1222,"Cluster_14500",-0.999945819357893,0.0066270333402645,0.573710369895225,162,-21.66,"2 21","758 783",23,"73.91%","78.26%"
"78","Peve_00006413","GO:0008270","zinc ion binding",1370,7,3.25,0.04173,"Molecular Functions",1222,"Cluster_14500",-0.999945819357893,0.0066270333402645,0.573710369895225,162,-21.66,"2 21","758 783",23,"73.91%","78.26%"
"79","Peve_00006413","GO:0016308","1-phosphatidylinositol-4-phosphate 5-kinase activit...",9,1,0.02,0.02117,"Molecular Functions",1222,"Cluster_14500",-0.999945819357893,0.0066270333402645,0.573710369895225,162,-21.66,"2 21","758 783",23,"73.91%","78.26%"
"80","Peve_00006413","GO:0043813","phosphatidylinositol-3,5-bisphosphate 5-phosphatase...",7,1,0.02,0.0165,"Molecular Functions",1222,"Cluster_14500",-0.999945819357893,0.0066270333402645,0.573710369895225,162,-21.66,"2 21","758 783",23,"73.91%","78.26%"
"81","Peve_00006413","GO:0052810","1-phosphatidylinositol-5-kinase activity",4,1,0.01,0.00946,"Molecular Functions",1222,"Cluster_14500",-0.999945819357893,0.0066270333402645,0.573710369895225,162,-21.66,"2 21","758 783",23,"73.91%","78.26%"
"82","Peve_00007302","GO:0008270","zinc ion binding",1370,7,3.25,0.04173,"Molecular Functions",3170,"Cluster_6904",-0.999602697635797,0.0179460996686887,0.782669382293396,151,-22.2,"2 13","313 335",12,"91.67%","91.67%"
"83","Peve_00008040","GO:0071667","DNA/RNA hybrid binding",7,1,0.02,0.0165,"Molecular Functions",3426,"Cluster_7658",-0.999314839069881,0.0235676465242015,0.85170633723042,170,-20.56,"2 21","920 943",21,"80.95%","85.71%"
"84","Peve_00008133","GO:0008131","primary methylamine oxidase activity",16,1,0.04,0.03733,"Molecular Functions",1063,"Cluster_9149",-0.999965637301935,0.00527764279293844,0.551398425649871,164,-20.98,"2 20","190 209",18,"83.33%","83.33%"
"85","Peve_00008133","GO:0050660","flavin adenine dinucleotide binding",171,3,0.41,0.02368,"Molecular Functions",1063,"Cluster_9149",-0.999965637301935,0.00527764279293844,0.551398425649871,164,-20.98,"2 20","190 209",18,"83.33%","83.33%"
"86","Peve_00008133","GO:0052595","aliphatic amine oxidase activity",3,1,0.01,0.0071,"Molecular Functions",1063,"Cluster_9149",-0.999965637301935,0.00527764279293844,0.551398425649871,164,-20.98,"2 20","190 209",18,"83.33%","83.33%"
"87","Peve_00008133","GO:0097621","monoamine oxidase activity",5,1,0.01,0.01181,"Molecular Functions",1063,"Cluster_9149",-0.999965637301935,0.00527764279293844,0.551398425649871,164,-20.98,"2 20","190 209",18,"83.33%","83.33%"
"88","Peve_00012907","GO:0043027","cysteine-type endopeptidase inhibitor activity invo...",20,1,0.05,0.04644,"Molecular Functions",1502,"Cluster_796",-0.999864535075281,0.0104788458953449,0.635656620419967,156,-20.81,"2 21","643 664",19,"68.42%","73.68%"
"89","Peve_00013205","GO:0008270","zinc ion binding",1370,7,3.25,0.04173,"Molecular Functions",909,"Cluster_4735",-0.999762368280092,0.013878928135551,0.720093853779084,158,-24.01,"2 21","196 221",23,"73.91%","73.91%"
"90","Peve_00013205","GO:0030371","translation repressor activity",94,2,0.22,0.021,"Molecular Functions",909,"Cluster_4735",-0.999762368280092,0.013878928135551,0.720093853779084,158,-24.01,"2 21","196 221",23,"73.91%","73.91%"
"91","Peve_00013531","GO:0008609","alkylglycerone-phosphate synthase activity",1,1,0,0.00237,"Molecular Functions",2003,"Cluster_2854",-0.999994747981341,0.00206328129501745,0.363213043887712,176,-25.43,"2 21","596 617",19,"84.21%","84.21%"
"92","Peve_00014436","GO:0046975","histone H3K36 methyltransferase activity",14,1,0.03,0.03274,"Molecular Functions",1624,"Cluster_6904",-0.999185657644639,0.0256937863850781,0.876505990190158,167,-27.12,"2 21","703 725",20,"75.00%","85.00%"
"93","Peve_00014436","GO:0140999","histone H3K4 trimethyltransferase activity",14,1,0.03,0.03274,"Molecular Functions",1624,"Cluster_6904",-0.999185657644639,0.0256937863850781,0.876505990190158,167,-27.12,"2 21","703 725",20,"75.00%","85.00%"
"94","Peve_00014491","GO:0004563","beta-N-acetylhexosaminidase activity",15,1,0.04,0.03503,"Molecular Functions",1868,"Cluster_7658",-0.999687209109477,0.0159233151265872,0.762215157405503,167,-22.5,"2 21","16 38",20,"75.00%","85.00%"
"95","Peve_00017580","GO:0008499","UDP-galactose:beta-N-acetylglucosamine beta-1,3-gal...",38,2,0.09,0.00367,"Molecular Functions",486,"Cluster_4080",-0.999998957645573,0.000919184867929113,0.240277133272295,167,-21.45,"2 20","777 798",18,"77.78%","83.33%"
"96","Peve_00017580","GO:0047273","galactosylgalactosylglucosylceramide beta-D-acetylg...",3,1,0.01,0.0071,"Molecular Functions",486,"Cluster_4080",-0.999998957645573,0.000919184867929113,0.240277133272295,167,-21.45,"2 20","777 798",18,"77.78%","83.33%"
"97","Peve_00018121","GO:0008270","zinc ion binding",1370,7,3.25,0.04173,"Molecular Functions",661,"Cluster_5882",-0.998399871033844,0.0360189079935825,0.909359886114302,165,-20.08,"2 19","46 68",18,"83.33%","83.33%"
"98","Peve_00018844","GO:0015389","pyrimidine- and adenosine-specific:sodium symporter...",2,1,0,0.00474,"Molecular Functions",1545,"Cluster_9149",-0.998768459381639,0.0315983257464126,0.903929377050732,148,-22.4,"2 17","795 813",15,"80.00%","80.00%"
"99","Peve_00018844","GO:0015390","purine-specific nucleoside:sodium symporter activit...",2,1,0,0.00474,"Molecular Functions",1545,"Cluster_9149",-0.998768459381639,0.0315983257464126,0.903929377050732,148,-22.4,"2 17","795 813",15,"80.00%","80.00%"
"100","Peve_00020651","GO:0005228","intracellular sodium-activated potassium channel ac...",3,1,0.01,0.0071,"Molecular Functions",357,"Cluster_15726",-0.998224476405987,0.0379422100483605,0.909359886114302,149,-26.8,"2 21","742 771",27,"66.67%","70.37%"
"101","Peve_00022361","GO:0030021","extracellular matrix structural constituent conferr...",16,1,0.04,0.03733,"Molecular Functions",687,"Cluster_9149",-0.999345600152943,0.0230324640380137,0.844680676561554,160,-24.22,"2 13","11 32",11,"100.00%","100.00%"
"102","Peve_00022361","GO:0070052","collagen V binding",20,1,0.05,0.04644,"Molecular Functions",687,"Cluster_9149",-0.999345600152943,0.0230324640380137,0.844680676561554,160,-24.22,"2 13","11 32",11,"100.00%","100.00%"
"103","Peve_00024854","GO:0050233","pyranose oxidase activity",1,1,0,0.00237,"Molecular Functions",577,"Cluster_14999",-0.999571546587002,0.018636417521774,0.782669382293396,163,-20.02,"2 21","853 876",21,"71.43%","80.95%"
"104","Peve_00024854","GO:0050660","flavin adenine dinucleotide binding",171,3,0.41,0.02368,"Molecular Functions",577,"Cluster_14999",-0.999571546587002,0.018636417521774,0.782669382293396,163,-20.02,"2 21","853 876",21,"71.43%","80.95%"
"105","Peve_00026650","GO:0005496","steroid binding",76,2,0.18,0.04117,"Molecular Functions",219,"Cluster_6904",-0.998173851896017,0.0384794833063837,0.909359886114302,147,-20.08,"2 21","106 132",24,"58.33%","70.83%"
"106","Peve_00031940","GO:0008143","poly(A) binding",18,2,0.04,0.00082,"Molecular Functions",184,"Cluster_796",-0.999663016871669,0.0165276609923111,0.773377054133548,155,-20.27,"2 21","182 200",19,"78.95%","78.95%"
"107","Peve_00031940","GO:0033677","DNA/RNA helicase activity",4,1,0.01,0.00946,"Molecular Functions",184,"Cluster_796",-0.999663016871669,0.0165276609923111,0.773377054133548,155,-20.27,"2 21","182 200",19,"78.95%","78.95%"
"108","Peve_00034300","GO:0004185","serine-type carboxypeptidase activity",4,1,0.01,0.00946,"Molecular Functions",1206,"Cluster_5882",-0.999810125119312,0.0124061134927152,0.685998477593517,160,-22.36,"2 17","412 433",15,"73.33%","93.33%"
"109","Peve_00034300","GO:0008270","zinc ion binding",1370,7,3.25,0.04173,"Molecular Functions",1206,"Cluster_5882",-0.999810125119312,0.0124061134927152,0.685998477593517,160,-22.36,"2 17","412 433",15,"73.33%","93.33%"
"110","Peve_00035783","GO:0042497","triacyl lipopeptide binding",15,1,0.04,0.03503,"Molecular Functions",642,"Cluster_589",-0.997488611107799,0.0451276831430944,0.931124593466746,163,-30.37,"2 21","547 571",22,"72.73%","77.27%"
"111","Peve_00036519","GO:0002162","dystroglycan binding",17,1,0.04,0.03961,"Molecular Functions",1121,"Cluster_9149",-0.999042227116386,0.0278651290317038,0.899642249848163,145,-20.73,"2 16","885 905",14,"71.43%","85.71%"
"112","Peve_00037191","GO:0005227","calcium-activated cation channel activity",20,1,0.05,0.04644,"Molecular Functions",3064,"Cluster_8888",-0.999035100566406,0.027968622268063,0.900066868667072,154,-22.08,"2 20","356 373",18,"77.78%","83.33%"
"113","Peve_00037587","GO:0050649","testosterone 6-beta-hydroxylase activity",21,1,0.05,0.04871,"Molecular Functions",509,"Cluster_9149",-0.997642761939907,0.043720205165701,0.921378164792129,140,-21.11,"2 9","365 386",7,"100.00%","100.00%"
