"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"21","Peve_00001233","GO:0030335","positive regulation of cell migration",482,36,27.34,0.0175,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"22","Peve_00001233","GO:0033141","positive regulation of peptidyl-serine phosphorylat...",63,9,3.57,0.0088,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"23","Peve_00001233","GO:0033619","membrane protein proteolysis",129,16,7.32,0.0154,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"24","Peve_00001233","GO:0033630","positive regulation of cell adhesion mediated by in...",68,10,3.86,0.0048,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"25","Peve_00001233","GO:0035799","ureter maturation",63,9,3.57,0.0088,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"26","Peve_00001233","GO:0045793","positive regulation of cell size",74,9,4.2,0.0238,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"27","Peve_00001233","GO:0048265","response to pain",119,14,6.75,0.0025,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"28","Peve_00001233","GO:0048484","enteric nervous system development",75,9,4.25,0.0257,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"29","Peve_00001233","GO:0050770","regulation of axonogenesis",228,16,12.93,0.0259,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"30","Peve_00001233","GO:0060384","innervation",105,13,5.96,0.0064,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"31","Peve_00001233","GO:0061146","Peyer's patch morphogenesis",69,9,3.91,0.0156,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"32","Peve_00001233","GO:0071300","cellular response to retinoic acid",89,11,5.05,0.0118,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"33","Peve_00001233","GO:0072300","positive regulation of metanephric glomerulus devel...",63,9,3.57,0.0088,"Biological Processes",133,"Cluster_9149",-0.5,0.666666666666667,0.978262075707393,161,-26.19,"2 14","601 622",12,"91.67%","100.00%"
"34","Peve_00001293","GO:0043583","ear development",429,31,24.34,0.0053,"Biological Processes",2697,"Cluster_9149",-0.492856672172889,0.671905378723263,0.978262075707393,144,-20.63,"2 14","466 488",13,"76.92%","84.62%"
"35","Peve_00001293","GO:0048703","embryonic viscerocranium morphogenesis",22,5,1.25,0.0068,"Biological Processes",2697,"Cluster_9149",-0.492856672172889,0.671905378723263,0.978262075707393,144,-20.63,"2 14","466 488",13,"76.92%","84.62%"
"36","Peve_00001619","GO:0007254","JNK cascade",209,16,11.86,0.0096,"Biological Processes",1558,"Cluster_15726",-0.665532341813047,0.536409131412529,0.978262075707393,163,-24.21,"2 21","698 721",21,"76.19%","76.19%"
"37","Peve_00001619","GO:0032733","positive regulation of interleukin-10 production",17,4,0.96,0.0135,"Biological Processes",1558,"Cluster_15726",-0.665532341813047,0.536409131412529,0.978262075707393,163,-24.21,"2 21","698 721",21,"76.19%","76.19%"
"38","Peve_00001619","GO:0042742","defense response to bacterium",454,37,25.76,0.0213,"Biological Processes",1558,"Cluster_15726",-0.665532341813047,0.536409131412529,0.978262075707393,163,-24.21,"2 21","698 721",21,"76.19%","76.19%"
"39","Peve_00001619","GO:0071222","cellular response to lipopolysaccharide",152,16,8.62,0.0148,"Biological Processes",1558,"Cluster_15726",-0.665532341813047,0.536409131412529,0.978262075707393,163,-24.21,"2 21","698 721",21,"76.19%","76.19%"
"40","Peve_00001622","GO:0042742","defense response to bacterium",454,37,25.76,0.0213,"Biological Processes",236,"Cluster_589",-0.977545772888778,0.135163736203561,0.978262075707393,154,-22.39,"2 15","230 251",13,"84.62%","84.62%"
"41","Peve_00001735","GO:0031048","regulatory ncRNA-mediated heterochromatin formation",45,6,2.55,0.0254,"Biological Processes",689,"Cluster_589",-0.848609188804621,0.354880913369785,0.978262075707393,160,-30.1,"2 20","551 575",22,"77.27%","77.27%"
"42","Peve_00001735","GO:0042742","defense response to bacterium",454,37,25.76,0.0213,"Biological Processes",689,"Cluster_589",-0.848609188804621,0.354880913369785,0.978262075707393,160,-30.1,"2 20","551 575",22,"77.27%","77.27%"
"43","Peve_00001738","GO:0002931","response to ischemia",69,9,3.91,0.0156,"Biological Processes",1238,"Cluster_589",-0.993473169943427,0.0727750931896328,0.978262075707393,150,-20.55,"2 11","462 483",9,"100.00%","100.00%"
"44","Peve_00001738","GO:0007254","JNK cascade",209,16,11.86,0.0096,"Biological Processes",1238,"Cluster_589",-0.993473169943427,0.0727750931896328,0.978262075707393,150,-20.55,"2 11","462 483",9,"100.00%","100.00%"
"45","Peve_00001819","GO:0031048","regulatory ncRNA-mediated heterochromatin formation",45,6,2.55,0.0254,"Biological Processes",279,"Cluster_15726",-0.85433488962482,0.347929624944163,0.978262075707393,150,-20.1,"2 20","128 152",21,"66.67%","71.43%"
"46","Peve_00001819","GO:0042742","defense response to bacterium",454,37,25.76,0.0213,"Biological Processes",279,"Cluster_15726",-0.85433488962482,0.347929624944163,0.978262075707393,150,-20.1,"2 20","128 152",21,"66.67%","71.43%"
"47","Peve_00001875","GO:0071222","cellular response to lipopolysaccharide",152,16,8.62,0.0148,"Biological Processes",1081,"Cluster_10934",-0.50766015972548,0.661021117108036,0.978262075707393,160,-24.98,"2 21","33 54",19,"63.16%","84.21%"
"48","Peve_00001931","GO:0042632","cholesterol homeostasis",57,9,3.23,0.0045,"Biological Processes",1380,"Cluster_6906",-0.29717181613532,0.807913169198168,0.995934364227445,155,-21.51,"2 21","788 811",21,"71.43%","71.43%"
"49","Peve_00001931","GO:0071222","cellular response to lipopolysaccharide",152,16,8.62,0.0148,"Biological Processes",1380,"Cluster_6906",-0.29717181613532,0.807913169198168,0.995934364227445,155,-21.51,"2 21","788 811",21,"71.43%","71.43%"
"50","Peve_00001931","GO:0071300","cellular response to retinoic acid",89,11,5.05,0.0118,"Biological Processes",1380,"Cluster_6906",-0.29717181613532,0.807913169198168,0.995934364227445,155,-21.51,"2 21","788 811",21,"71.43%","71.43%"
"51","Peve_00001931","GO:0071397","cellular response to cholesterol",26,5,1.48,0.0141,"Biological Processes",1380,"Cluster_6906",-0.29717181613532,0.807913169198168,0.995934364227445,155,-21.51,"2 21","788 811",21,"71.43%","71.43%"
"52","Peve_00002021","GO:0042742","defense response to bacterium",454,37,25.76,0.0213,"Biological Processes",1171,"Cluster_6904",-0.823509529245929,0.384025887817356,0.978262075707393,164,-26.26,"2 18","71 93",17,"76.47%","94.12%"
"53","Peve_00002021","GO:0042742","defense response to bacterium",454,37,25.76,0.0213,"Biological Processes",1172,"Cluster_6906",-0.449470493327269,0.703225373034263,0.978262075707393,160,-24.24,"2 18","71 93",17,"70.59%","94.12%"
"54","Peve_00002371","GO:0001755","neural crest cell migration",110,12,6.24,0.0229,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"55","Peve_00002371","GO:0001838","embryonic epithelial tube formation",351,26,19.91,0.0118,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"56","Peve_00002371","GO:0007158","neuron cell-cell adhesion",109,15,6.18,0.0013,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"57","Peve_00002371","GO:0014042","positive regulation of neuron maturation",66,9,3.74,0.0119,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"58","Peve_00002371","GO:0030335","positive regulation of cell migration",482,36,27.34,0.0175,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"59","Peve_00002371","GO:0033141","positive regulation of peptidyl-serine phosphorylat...",63,9,3.57,0.0088,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"60","Peve_00002371","GO:0033619","membrane protein proteolysis",129,16,7.32,0.0154,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"61","Peve_00002371","GO:0033630","positive regulation of cell adhesion mediated by in...",68,10,3.86,0.0048,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"62","Peve_00002371","GO:0035799","ureter maturation",63,9,3.57,0.0088,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"63","Peve_00002371","GO:0045793","positive regulation of cell size",74,9,4.2,0.0238,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"64","Peve_00002371","GO:0048265","response to pain",119,14,6.75,0.0025,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"65","Peve_00002371","GO:0048484","enteric nervous system development",75,9,4.25,0.0257,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"66","Peve_00002371","GO:0050770","regulation of axonogenesis",228,16,12.93,0.0259,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"67","Peve_00002371","GO:0060384","innervation",105,13,5.96,0.0064,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"68","Peve_00002371","GO:0061146","Peyer's patch morphogenesis",69,9,3.91,0.0156,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"69","Peve_00002371","GO:0071300","cellular response to retinoic acid",89,11,5.05,0.0118,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"70","Peve_00002371","GO:0072300","positive regulation of metanephric glomerulus devel...",63,9,3.57,0.0088,"Biological Processes",2102,"Cluster_4079",-0.796272454187234,0.413604356922383,0.978262075707393,161,-20.02,"2 14","603 624",12,"91.67%","100.00%"
"71","Peve_00002530","GO:0001935","endothelial cell proliferation",172,12,9.76,0.0166,"Biological Processes",3484,"Cluster_9149",-0.916343430117153,0.262252909771272,0.978262075707393,147,-22.51,"2 12","404 425",10,"80.00%","100.00%"
"72","Peve_00002530","GO:0002931","response to ischemia",69,9,3.91,0.0156,"Biological Processes",3484,"Cluster_9149",-0.916343430117153,0.262252909771272,0.978262075707393,147,-22.51,"2 12","404 425",10,"80.00%","100.00%"
"73","Peve_00002803","GO:0035418","protein localization to synapse",72,9,4.08,0.0283,"Biological Processes",3126,"Cluster_15726",-0.511037418664174,0.658522706520773,0.978262075707393,155,-20.01,"2 20","876 897",18,"66.67%","77.78%"
"74","Peve_00002955","GO:0007254","JNK cascade",209,16,11.86,0.0096,"Biological Processes",1038,"Cluster_796",-0.236662942603705,0.847892579525639,0.995934364227445,147,-20.11,"2 21","918 941",21,"61.90%","71.43%"
"75","Peve_00002955","GO:0032733","positive regulation of interleukin-10 production",17,4,0.96,0.0135,"Biological Processes",1038,"Cluster_796",-0.236662942603705,0.847892579525639,0.995934364227445,147,-20.11,"2 21","918 941",21,"61.90%","71.43%"
"76","Peve_00002955","GO:0042742","defense response to bacterium",454,37,25.76,0.0213,"Biological Processes",1038,"Cluster_796",-0.236662942603705,0.847892579525639,0.995934364227445,147,-20.11,"2 21","918 941",21,"61.90%","71.43%"
"77","Peve_00002955","GO:0071222","cellular response to lipopolysaccharide",152,16,8.62,0.0148,"Biological Processes",1038,"Cluster_796",-0.236662942603705,0.847892579525639,0.995934364227445,147,-20.11,"2 21","918 941",21,"61.90%","71.43%"
"78","Peve_00003663","GO:0001755","neural crest cell migration",110,12,6.24,0.0229,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"79","Peve_00003663","GO:0001838","embryonic epithelial tube formation",351,26,19.91,0.0118,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"80","Peve_00003663","GO:0007158","neuron cell-cell adhesion",109,15,6.18,0.0013,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"81","Peve_00003663","GO:0014042","positive regulation of neuron maturation",66,9,3.74,0.0119,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"82","Peve_00003663","GO:0030335","positive regulation of cell migration",482,36,27.34,0.0175,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"83","Peve_00003663","GO:0033141","positive regulation of peptidyl-serine phosphorylat...",63,9,3.57,0.0088,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"84","Peve_00003663","GO:0033619","membrane protein proteolysis",129,16,7.32,0.0154,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"85","Peve_00003663","GO:0033630","positive regulation of cell adhesion mediated by in...",68,10,3.86,0.0048,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"86","Peve_00003663","GO:0035799","ureter maturation",63,9,3.57,0.0088,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"87","Peve_00003663","GO:0045793","positive regulation of cell size",74,9,4.2,0.0238,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"88","Peve_00003663","GO:0048265","response to pain",119,14,6.75,0.0025,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"89","Peve_00003663","GO:0048484","enteric nervous system development",75,9,4.25,0.0257,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"90","Peve_00003663","GO:0050770","regulation of axonogenesis",228,16,12.93,0.0259,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"91","Peve_00003663","GO:0060384","innervation",105,13,5.96,0.0064,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"92","Peve_00003663","GO:0061146","Peyer's patch morphogenesis",69,9,3.91,0.0156,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"93","Peve_00003663","GO:0071300","cellular response to retinoic acid",89,11,5.05,0.0118,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"94","Peve_00003663","GO:0072300","positive regulation of metanephric glomerulus devel...",63,9,3.57,0.0088,"Biological Processes",3487,"Cluster_15726",-0.491483101273219,0.672909908770727,0.978262075707393,161,-26.24,"2 21","739 760",20,"80.00%","80.00%"
"95","Peve_00003995","GO:0042989","sequestering of actin monomers",12,3,0.68,0.0273,"Biological Processes",2913,"Cluster_9149",-0.955064471002567,0.191571053306627,0.978262075707393,147,-20.29,"2 12","117 138",10,"80.00%","100.00%"
"96","Peve_00004088","GO:0045198","establishment of epithelial cell apical/basal polar...",26,5,1.48,0.0141,"Biological Processes",2220,"Cluster_9149",-0.671987513358182,0.530881689086303,0.978262075707393,159,-29.96,"2 21","603 629",24,"66.67%","75.00%"
"97","Peve_00004103","GO:0048265","response to pain",119,14,6.75,0.0025,"Biological Processes",2305,"Cluster_10965",-0.951287754177397,0.199523066589912,0.978262075707393,172,-20.68,"2 21","72 93",19,"78.95%","84.21%"
"98","Peve_00004103","GO:0050968","detection of chemical stimulus involved in sensory ...",40,6,2.27,0.0242,"Biological Processes",2305,"Cluster_10965",-0.951287754177397,0.199523066589912,0.978262075707393,172,-20.68,"2 21","72 93",19,"78.95%","84.21%"
"99","Peve_00004104","GO:0048265","response to pain",119,14,6.75,0.0025,"Biological Processes",1000,"Cluster_8988",-0.176644118188744,0.886951668419018,0.999448381576872,171,-25.18,"2 21","787 811",22,"77.27%","81.82%"
"100","Peve_00004104","GO:0050968","detection of chemical stimulus involved in sensory ...",40,6,2.27,0.0242,"Biological Processes",1000,"Cluster_8988",-0.176644118188744,0.886951668419018,0.999448381576872,171,-25.18,"2 21","787 811",22,"77.27%","81.82%"
"101","Peve_00004167","GO:0071397","cellular response to cholesterol",26,5,1.48,0.0141,"Biological Processes",181,"Cluster_6904",-0.933456081010809,0.233554126103049,0.978262075707393,163,-20.65,"2 21","457 479",20,"75.00%","80.00%"
"102","Peve_00004167","GO:0071397","cellular response to cholesterol",26,5,1.48,0.0141,"Biological Processes",182,"Cluster_6906",-0.646152951927076,0.552753611319956,0.978262075707393,161,-22.57,"2 20","455 479",21,"76.19%","80.95%"
"103","Peve_00004282","GO:0072499","photoreceptor cell axon guidance",8,3,0.45,0.0082,"Biological Processes",2762,"Cluster_6904",-0.85289298174443,0.349691841932809,0.978262075707393,148,-20.19,"2 20","977 998",19,"68.42%","78.95%"
"104","Peve_00004567","GO:0042742","defense response to bacterium",454,37,25.76,0.0213,"Biological Processes",918,"Cluster_4629",-0.273809878764519,0.82343218595386,0.995934364227445,159,-25.35,"2 21","71 89",19,"78.95%","84.21%"
"105","Peve_00004621","GO:0070121","Kupffer's vesicle development",63,9,3.57,0.0088,"Biological Processes",1981,"Cluster_11134",-0.486166661370531,0.676789586704245,0.978262075707393,151,-22.66,"2 20","142 163",18,"66.67%","72.22%"
"106","Peve_00004681","GO:0002001","renin secretion into blood stream",9,3,0.51,0.0118,"Biological Processes",1165,"Cluster_9149",-0.75874566412441,0.451625079488735,0.978262075707393,151,-23.65,"2 17","576 598",16,"75.00%","81.25%"
"107","Peve_00004907","GO:0017148","negative regulation of translation",262,20,14.86,0.0203,"Biological Processes",2151,"Cluster_15726",-0.840913680828153,0.364036353430722,0.978262075707393,148,-20.13,"2 21","405 423",19,"68.42%","73.68%"
"108","Peve_00004970","GO:0030335","positive regulation of cell migration",482,36,27.34,0.0175,"Biological Processes",3604,"Cluster_11135",-0.392594484450983,0.743155195247472,0.986826807371644,158,-20.43,"2 15","177 198",13,"84.62%","92.31%"
"109","Peve_00005364","GO:0031158","negative regulation of aggregate size involved in s...",3,2,0.17,0.0093,"Biological Processes",1538,"Cluster_589",-0.842102258871234,0.362635740809105,0.978262075707393,151,-20.75,"2 21","454 480",24,"62.50%","70.83%"
"110","Peve_00005365","GO:0031158","negative regulation of aggregate size involved in s...",3,2,0.17,0.0093,"Biological Processes",1537,"Cluster_589",-0.772512951154489,0.437999010003887,0.978262075707393,151,-20.75,"2 21","668 694",24,"62.50%","70.83%"
"111","Peve_00005940","GO:0007416","synapse assembly",373,27,21.16,0.002,"Biological Processes",3537,"Cluster_6905",-0.938263049823691,0.224868058177198,0.978262075707393,151,-21.22,"2 21","44 62",19,"73.68%","78.95%"
"112","Peve_00006101","GO:0071397","cellular response to cholesterol",26,5,1.48,0.0141,"Biological Processes",2070,"Cluster_4735",-0.583321352304893,0.60350567152779,0.978262075707393,164,-23.87,"2 19","47 67",17,"82.35%","88.24%"
"113","Peve_00006118","GO:0043378","positive regulation of CD8-positive, alpha-beta T c...",2,2,0.11,0.0032,"Biological Processes",764,"Cluster_2854",-0.459022672477156,0.696399329916218,0.978262075707393,167,-21.35,"2 21","452 474",20,"75.00%","85.00%"
"114","Peve_00006156","GO:0042832","defense response to protozoan",20,4,1.13,0.0241,"Biological Processes",2478,"Cluster_4629",-0.913061714782318,0.267422807327363,0.978262075707393,146,-21.71,"2 11","681 702",9,"88.89%","100.00%"
"115","Peve_00006156","GO:0071222","cellular response to lipopolysaccharide",152,16,8.62,0.0148,"Biological Processes",2478,"Cluster_4629",-0.913061714782318,0.267422807327363,0.978262075707393,146,-21.71,"2 11","681 702",9,"88.89%","100.00%"
"116","Peve_00006230","GO:0006390","mitochondrial transcription",18,4,1.02,0.0272,"Biological Processes",1348,"Cluster_6904",-0.94063613764244,0.220459296838926,0.978262075707393,147,-21.97,"2 21","66 88",20,"60.00%","75.00%"
"117","Peve_00006230","GO:0034599","cellular response to oxidative stress",225,25,12.76,0.0069,"Biological Processes",1348,"Cluster_6904",-0.94063613764244,0.220459296838926,0.978262075707393,147,-21.97,"2 21","66 88",20,"60.00%","75.00%"
