species,feature_type,feature_id,genomic_context,max_prop,TE_exonic_prop,TE_intronic_prop,exon_prop,intron_prop,TE_intergenic_prop,intergenic_prop
Apul,lncRNA_promoter,lncRNA_23649,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23650,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23651,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23652,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23653,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23654,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23655,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23656,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23657,intergenic,0,0,0,0,0,0,0
Apul,lncRNA_promoter,lncRNA_23658,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23659,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23660,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23661,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23662,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23663,intergenic,0,0,0,0,0,0,0
Apul,lncRNA_promoter,lncRNA_23664,intergenic,0.971848225214198,0,0,0,0,0.0281517747858017,0.971848225214198
Apul,lncRNA_promoter,lncRNA_23665,intergenic,0.962722852512156,0,0,0,0,0.0372771474878444,0.962722852512156
Apul,lncRNA_promoter,lncRNA_23666,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23667,intergenic,0.948558067030397,0,0,0,0,0.0514419329696025,0.948558067030397
Apul,lncRNA_promoter,lncRNA_23668,intergenic,0.876,0,0,0,0,0.124,0.876
Apul,lncRNA_promoter,lncRNA_23669,intergenic,0.78045515394913,0,0,0,0,0.21954484605087,0.78045515394913
Apul,lncRNA_promoter,lncRNA_23670,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23671,intron,0.751405101599654,0,0.178555987894509,0.0700389105058366,0.751405101599654,0,0
Apul,lncRNA_promoter,lncRNA_23672,intron,0.632140950347037,0,0.0501868659903898,0.317672183662573,0.632140950347037,0,0
Apul,lncRNA_promoter,lncRNA_23673,intron,0.940128649183572,0,0.0598713508164275,0,0.940128649183572,0,0
Apul,lncRNA_promoter,lncRNA_23674,intergenic,0.622062663185379,0,0,0,0,0.377937336814621,0.622062663185379
Apul,lncRNA_promoter,lncRNA_23675,intergenic,0.941527446300716,0,0,0,0,0.058472553699284,0.941527446300716
Apul,lncRNA_promoter,lncRNA_23676,intron,0.870760769935839,0,0.129239230064161,0,0.870760769935839,0,0
Apul,lncRNA_promoter,lncRNA_23677,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23678,intergenic,0.683185840707965,0,0,0,0,0.316814159292035,0.683185840707965
Apul,lncRNA_promoter,lncRNA_23679,intergenic,0.929641693811075,0,0,0,0,0.0703583061889251,0.929641693811075
Apul,lncRNA_promoter,lncRNA_23680,intergenic,0.842666666666667,0,0,0,0,0.157333333333333,0.842666666666667
Apul,lncRNA_promoter,lncRNA_23681,intergenic,0.942,0,0,0,0,0.058,0.942
Apul,lncRNA_promoter,lncRNA_23682,intergenic,0.89279112754159,0,0,0,0,0.10720887245841,0.89279112754159
Apul,lncRNA_promoter,lncRNA_23683,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23684,intergenic,0.99,0,0,0,0,0.01,0.99
Apul,lncRNA_promoter,lncRNA_23685,intron,0.934356802541027,0,0.0248808893594494,0.0407623080995236,0.934356802541027,0,0
Apul,lncRNA_promoter,lncRNA_23686,TE_intergenic,0.6311345646438,0,0,0,0,0.6311345646438,0.368865435356201
Apul,lncRNA_promoter,lncRNA_23687,intergenic,0.639464882943144,0,0,0,0,0.360535117056856,0.639464882943144
Apul,lncRNA_promoter,lncRNA_23688,intron,0.912145943350936,0,0.0878540566490639,0,0.912145943350936,0,0
Apul,lncRNA_promoter,lncRNA_23689,TE_intergenic,1,0,0,0,0,1,0
Apul,lncRNA_promoter,lncRNA_23690,intron,0.931129476584022,0,0,0.068870523415978,0.931129476584022,0,0
Apul,lncRNA_promoter,lncRNA_23691,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23692,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23693,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23694,TE_intergenic,1,0,0,0,0,1,0
Apul,lncRNA_promoter,lncRNA_23695,intergenic,0.940666666666667,0,0,0,0,0.0593333333333333,0.940666666666667
Apul,lncRNA_promoter,lncRNA_23696,intergenic,0.982714468629962,0,0,0,0,0.0172855313700384,0.982714468629962
Apul,lncRNA_promoter,lncRNA_23697,exon,1,0,0,1,0,0,0
Apul,lncRNA_promoter,lncRNA_23698,exon,0.518,0,0,0.518,0,0,0.482
Apul,lncRNA_promoter,lncRNA_23699,intergenic,0.576,0,0,0.216,0.208,0,0.576
Apul,lncRNA_promoter,lncRNA_23700,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23701,intron,0.640199637023594,0,0.137931034482759,0.221869328493648,0.640199637023594,0,0
Apul,lncRNA_promoter,lncRNA_23702,intron,0.666505558240696,0,0.127114548090865,0.206379893668439,0.666505558240696,0,0
Apul,lncRNA_promoter,lncRNA_23703,intron,0.699029126213592,0,0.121590383726306,0.179380490060102,0.699029126213592,0,0
Apul,lncRNA_promoter,lncRNA_23704,intergenic,0.972893341190336,0,0,0,0,0.0271066588096641,0.972893341190336
Apul,lncRNA_promoter,lncRNA_23705,intron,0.932286555446516,0,0.0677134445534838,0,0.932286555446516,0,0
Apul,lncRNA_promoter,lncRNA_23706,intergenic,0.948379351740696,0,0,0,0,0.0516206482593037,0.948379351740696
Apul,lncRNA_promoter,lncRNA_23707,intergenic,0.9800629590766,0,0,0,0,0.0199370409233998,0.9800629590766
Apul,lncRNA_promoter,lncRNA_23708,intergenic,0.897627118644068,0,0,0,0,0.102372881355932,0.897627118644068
Apul,lncRNA_promoter,lncRNA_23709,TE_intergenic,0.540302267002519,0,0,0,0,0.540302267002519,0.459697732997481
Apul,lncRNA_promoter,lncRNA_23710,intergenic,0.895381715362865,0,0,0,0,0.104618284637135,0.895381715362865
Apul,lncRNA_promoter,lncRNA_23711,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23712,intergenic,0.896666666666667,0,0,0,0,0.103333333333333,0.896666666666667
Apul,lncRNA_promoter,lncRNA_23713,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23714,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23715,intron,0.800166527893422,0,0,0.199833472106578,0.800166527893422,0,0
Apul,lncRNA_promoter,lncRNA_23716,intron,0.906632653061225,0,0.0306122448979592,0.0627551020408163,0.906632653061225,0,0
Apul,lncRNA_promoter,lncRNA_23717,intron,0.601449275362319,0,0,0.398550724637681,0.601449275362319,0,0
Apul,lncRNA_promoter,lncRNA_23718,intergenic,0.862886597938145,0,0,0,0,0.137113402061856,0.862886597938145
Apul,lncRNA_promoter,lncRNA_23719,intron,0.719497842291095,0,0.254609650843468,0.0258925068654374,0.719497842291095,0,0
Apul,lncRNA_promoter,lncRNA_23720,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23721,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23722,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23723,intergenic,0.947333333333333,0,0,0,0,0.0526666666666667,0.947333333333333
Apul,lncRNA_promoter,lncRNA_23724,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23725,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23726,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23727,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23728,intron,0.728421052631579,0,0,0.271578947368421,0.728421052631579,0,0
Apul,lncRNA_promoter,lncRNA_23729,intergenic,0.968666666666667,0,0,0,0,0.0313333333333333,0.968666666666667
Apul,lncRNA_promoter,lncRNA_23730,intergenic,0.786666666666667,0,0,0,0,0.213333333333333,0.786666666666667
Apul,lncRNA_promoter,lncRNA_23731,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23732,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23733,intron,0.811424100156495,0,0.0915492957746479,0.0970266040688576,0.811424100156495,0,0
Apul,lncRNA_promoter,lncRNA_23734,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23735,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23736,intron,0.717849462365591,0,0.182795698924731,0.0993548387096774,0.717849462365591,0,0
Apul,lncRNA_promoter,lncRNA_23737,intron,0.668212261720763,0,0.0211231324059763,0.310664605873261,0.668212261720763,0,0
Apul,lncRNA_promoter,lncRNA_23738,intergenic,0.788666666666667,0,0,0,0,0.211333333333333,0.788666666666667
Apul,lncRNA_promoter,lncRNA_23739,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23740,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23741,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23742,intron,0.89306784660767,0,0.0287610619469027,0.0781710914454277,0.89306784660767,0,0
Apul,lncRNA_promoter,lncRNA_23743,intergenic,0.903225806451613,0,0,0,0,0.0967741935483871,0.903225806451613
Apul,lncRNA_promoter,lncRNA_23744,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23745,intron,0.516866158868335,0,0.483133841131665,0,0.516866158868335,0,0
Apul,lncRNA_promoter,lncRNA_23746,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23747,intergenic,0.760842627013631,0,0,0,0,0.239157372986369,0.760842627013631
Apul,lncRNA_promoter,lncRNA_23748,intron,0.645172910662824,0,0.315561959654179,0.0392651296829971,0.645172910662824,0,0
Apul,lncRNA_promoter,lncRNA_23749,TE_intergenic,0.934456928838951,0,0,0.052434456928839,0,0.934456928838951,0.0131086142322097
Apul,lncRNA_promoter,lncRNA_23750,intergenic,0.848666666666667,0,0,0,0,0.151333333333333,0.848666666666667
Apul,lncRNA_promoter,lncRNA_23751,intergenic,0.941333333333333,0,0,0,0,0.0586666666666667,0.941333333333333
Apul,lncRNA_promoter,lncRNA_23752,intergenic,0.923809523809524,0,0,0,0,0.0761904761904762,0.923809523809524
Apul,lncRNA_promoter,lncRNA_23753,TE_intergenic,0.511372549019608,0,0,0,0,0.511372549019608,0.488627450980392
Apul,lncRNA_promoter,lncRNA_23754,intergenic,0.92583280955374,0,0,0,0,0.0741671904462602,0.92583280955374
Apul,lncRNA_promoter,lncRNA_23755,intergenic,0.865991661703395,0,0,0,0,0.134008338296605,0.865991661703395
Apul,lncRNA_promoter,lncRNA_23756,intergenic,0.774042220484754,0,0,0,0,0.225957779515246,0.774042220484754
Apul,lncRNA_promoter,lncRNA_23757,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23758,intron,0.809409505520883,0,0.0878540566490639,0.102736437830053,0.809409505520883,0,0
Apul,lncRNA_promoter,lncRNA_23759,intron,0.596,0,0,0.026,0.596,0,0.378
Apul,lncRNA_promoter,lncRNA_23760,intron,0.663381947181711,0,0.251083957430035,0.0855340953882538,0.663381947181711,0,0
Apul,lncRNA_promoter,lncRNA_23761,intergenic,0.958,0,0,0,0,0.042,0.958
Apul,lncRNA_promoter,lncRNA_23762,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23763,intron,0.92992992992993,0,0,0.0700700700700701,0.92992992992993,0,0
Apul,lncRNA_promoter,lncRNA_23764,intron,0.840526315789474,0,0,0.159473684210526,0.840526315789474,0,0
Apul,lncRNA_promoter,lncRNA_23765,intron,1,0,0,0,1,0,0
Apul,lncRNA_promoter,lncRNA_23766,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23767,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23768,intergenic,0.961623616236162,0,0,0,0,0.0383763837638376,0.961623616236162
Apul,lncRNA_promoter,lncRNA_23769,intergenic,0.551333333333333,0,0,0,0,0.448666666666667,0.551333333333333
Apul,lncRNA_promoter,lncRNA_23770,TE_intergenic,1,0,0,0,0,1,0
Apul,lncRNA_promoter,lncRNA_23771,TE_intergenic,1,0,0,0,0,1,0
Apul,lncRNA_promoter,lncRNA_23772,TE_intergenic,0.584188911704312,0,0,0,0,0.584188911704312,0.415811088295688
Apul,lncRNA_promoter,lncRNA_23773,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23774,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23775,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23776,intergenic,0.897165991902834,0,0,0,0,0.102834008097166,0.897165991902834
Apul,lncRNA_promoter,lncRNA_23777,intergenic,0.755905511811024,0,0,0,0,0.244094488188976,0.755905511811024
Apul,lncRNA_promoter,lncRNA_23778,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23779,intron,0.979886539453327,0,0.0201134605466735,0,0.979886539453327,0,0
Apul,lncRNA_promoter,lncRNA_23780,intron,0.592526690391459,0,0.140569395017794,0.266903914590747,0.592526690391459,0,0
Apul,lncRNA_promoter,lncRNA_23781,intron,0.946842105263158,0,0,0.0531578947368421,0.946842105263158,0,0
Apul,lncRNA_promoter,lncRNA_23782,intergenic,0.764507989907485,0,0,0,0,0.235492010092515,0.764507989907485
Apul,lncRNA_promoter,lncRNA_23783,intergenic,0.500878734622144,0,0,0.413005272407733,0,0.086115992970123,0.500878734622144
Apul,lncRNA_promoter,lncRNA_23784,intron,0.699960676366496,0,0.252850963429021,0.0471883602044829,0.699960676366496,0,0
Apul,lncRNA_promoter,lncRNA_23785,intron,0.73952716715056,0,0.211945250933223,0.0485275819162173,0.73952716715056,0,0
Apul,lncRNA_promoter,lncRNA_23786,exon,0.579972183588317,0,0,0.579972183588317,0.420027816411683,0,0
Apul,lncRNA_promoter,lncRNA_23787,intergenic,0.711052631578947,0,0,0,0,0.288947368421053,0.711052631578947
Apul,lncRNA_promoter,lncRNA_23788,TE_intergenic,0.608751608751609,0,0,0,0,0.608751608751609,0.391248391248391
Apul,lncRNA_promoter,lncRNA_23789,intergenic,0.614192495921697,0,0,0,0,0.385807504078303,0.614192495921697
Apul,lncRNA_promoter,lncRNA_23790,intergenic,0.920447074293228,0,0,0,0,0.0795529257067719,0.920447074293228
Apul,lncRNA_promoter,lncRNA_23791,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23792,intergenic,0.862666666666667,0,0,0,0,0.137333333333333,0.862666666666667
Apul,lncRNA_promoter,lncRNA_23793,intergenic,0.936254980079681,0,0,0,0,0.0637450199203187,0.936254980079681
Apul,lncRNA_promoter,lncRNA_23794,intergenic,0.468839884947268,0,0.137104506232023,0.00575263662511985,0.38830297219559,0,0.468839884947268
Apul,lncRNA_promoter,lncRNA_23795,intron,0.851052631578947,0,0,0.148947368421053,0.851052631578947,0,0
Apul,lncRNA_promoter,lncRNA_23796,intron,0.953947368421053,0,0.0279605263157895,0.0180921052631579,0.953947368421053,0,0
Apul,lncRNA_promoter,lncRNA_23797,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23798,intergenic,0.967607973421927,0,0,0,0,0.0323920265780731,0.967607973421927
Apul,lncRNA_promoter,lncRNA_23799,intergenic,0.982,0,0,0,0,0.018,0.982
Apul,lncRNA_promoter,lncRNA_23800,intron,0.803043110735418,0,0.196956889264582,0,0.803043110735418,0,0
Apul,lncRNA_promoter,lncRNA_23801,intergenic,0.809333333333333,0,0,0,0,0.190666666666667,0.809333333333333
Apul,lncRNA_promoter,lncRNA_23802,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23803,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23804,intergenic,0.944300518134715,0,0,0,0,0.055699481865285,0.944300518134715
Apul,lncRNA_promoter,lncRNA_23805,intron,0.558495002939447,0,0.441504997060553,0,0.558495002939447,0,0
Apul,lncRNA_promoter,lncRNA_23806,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23807,TE_intergenic,0.578947368421053,0,0,0,0,0.578947368421053,0.421052631578947
Apul,lncRNA_promoter,lncRNA_23808,intergenic,0.384,0,0,0.26,0.356,0,0.384
Apul,lncRNA_promoter,lncRNA_23809,intergenic,0.950666666666667,0,0,0,0,0.0493333333333333,0.950666666666667
Apul,lncRNA_promoter,lncRNA_23810,intergenic,0.888666666666667,0,0,0,0,0.111333333333333,0.888666666666667
Apul,lncRNA_promoter,lncRNA_23811,intergenic,0.597333333333333,0,0,0,0,0.402666666666667,0.597333333333333
Apul,lncRNA_promoter,lncRNA_23812,intergenic,0,0,0,0,0,0,0
Apul,lncRNA_promoter,lncRNA_23813,intron,0.588114050154586,0,0.347303332188251,0.0645826176571625,0.588114050154586,0,0
Apul,lncRNA_promoter,lncRNA_23814,TE_intergenic,0.519656897784132,0,0,0,0,0.519656897784132,0.480343102215868
Apul,lncRNA_promoter,lncRNA_23815,intergenic,0.895333333333333,0,0,0,0,0.104666666666667,0.895333333333333
Apul,lncRNA_promoter,lncRNA_23816,TE_intergenic,1,0,0,0,0,1,0
Apul,lncRNA_promoter,lncRNA_23817,TE_intergenic,0.775790101371497,0,0,0,0,0.775790101371497,0.224209898628503
Apul,lncRNA_promoter,lncRNA_23818,TE_intergenic,1,0,0,0,0,1,0
Apul,lncRNA_promoter,lncRNA_23819,TE_intergenic,1,0,0,0,0,1,0
Apul,lncRNA_promoter,lncRNA_23820,TE_intergenic,1,0,0,0,0,1,0
Apul,lncRNA_promoter,lncRNA_23821,intergenic,0.644918444165621,0,0,0,0,0.355081555834379,0.644918444165621
Apul,lncRNA_promoter,lncRNA_23822,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23823,intron,0.605706874189364,0,0,0.394293125810636,0.605706874189364,0,0
Apul,lncRNA_promoter,lncRNA_23824,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23825,intron,0.863636363636364,0,0.136363636363636,0,0.863636363636364,0,0
Apul,lncRNA_promoter,lncRNA_23826,intron,0.922330097087379,0,0.0776699029126214,0,0.922330097087379,0,0
Apul,lncRNA_promoter,lncRNA_23827,exon,0.575547866205306,0,0,0.575547866205306,0.424452133794694,0,0
Apul,lncRNA_promoter,lncRNA_23828,intergenic,0.875457875457876,0,0,0,0,0.124542124542125,0.875457875457876
Apul,lncRNA_promoter,lncRNA_23829,intergenic,0.591115140525839,0,0,0,0,0.408884859474161,0.591115140525839
Apul,lncRNA_promoter,lncRNA_23830,intergenic,0.605037206639954,0,0,0,0,0.394962793360046,0.605037206639954
Apul,lncRNA_promoter,lncRNA_23831,intergenic,0.877551020408163,0,0,0,0,0.122448979591837,0.877551020408163
Apul,lncRNA_promoter,lncRNA_23832,intergenic,0.973270440251572,0,0,0,0,0.0267295597484277,0.973270440251572
Apul,lncRNA_promoter,lncRNA_23833,intergenic,0.636830520909758,0,0,0,0,0.363169479090242,0.636830520909758
Apul,lncRNA_promoter,lncRNA_23834,TE_intergenic,0.55011135857461,0,0,0,0,0.55011135857461,0.44988864142539
Apul,lncRNA_promoter,lncRNA_23835,intergenic,0.637333333333333,0,0,0,0,0.362666666666667,0.637333333333333
Apul,lncRNA_promoter,lncRNA_23836,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23837,intergenic,0.683333333333333,0,0,0,0,0.316666666666667,0.683333333333333
Apul,lncRNA_promoter,lncRNA_23838,intron,0.936883629191322,0,0.0631163708086785,0,0.936883629191322,0,0
Apul,lncRNA_promoter,lncRNA_23839,intergenic,0.93300553165335,0,0,0,0,0.0669944683466503,0.93300553165335
Apul,lncRNA_promoter,lncRNA_23840,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23841,TE_intergenic,0.602300242130751,0,0,0,0,0.602300242130751,0.397699757869249
Apul,lncRNA_promoter,lncRNA_23842,intron,0.605738575982997,0,0.0435706695005314,0.00637619553666312,0.605738575982997,0,0.344314558979809
Apul,lncRNA_promoter,lncRNA_23843,TE_intergenic,0.508823529411765,0,0,0,0,0.508823529411765,0.491176470588235
Apul,lncRNA_promoter,lncRNA_23844,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23845,TE_intergenic,0.75421052631579,0,0,0,0,0.75421052631579,0.245789473684211
Apul,lncRNA_promoter,lncRNA_23846,intergenic,0.869333333333333,0,0,0,0,0.130666666666667,0.869333333333333
Apul,lncRNA_promoter,lncRNA_23847,intergenic,0.972666666666667,0,0,0,0,0.0273333333333333,0.972666666666667
Apul,lncRNA_promoter,lncRNA_23848,intron,0.8147512864494,0,0.1852487135506,0,0.8147512864494,0,0
Apul,lncRNA_promoter,lncRNA_23849,intron,0.667654686921082,0,0.296035568729159,0.0363097443497592,0.667654686921082,0,0
Apul,lncRNA_promoter,lncRNA_23850,exon,0.422337278106509,0.0850591715976331,0.0961538461538462,0.422337278106509,0.396449704142012,0,0
Apul,lncRNA_promoter,lncRNA_23851,intergenic,0.887878787878788,0,0,0,0,0.112121212121212,0.887878787878788
Apul,lncRNA_promoter,lncRNA_23852,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23853,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23854,intergenic,0.803830911492734,0,0,0,0,0.196169088507266,0.803830911492734
Apul,lncRNA_promoter,lncRNA_23855,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23856,intergenic,0.924,0,0,0,0,0.076,0.924
Apul,lncRNA_promoter,lncRNA_23857,intergenic,0.689020381328074,0,0,0,0,0.310979618671926,0.689020381328074
Apul,lncRNA_promoter,lncRNA_23858,intergenic,0.86240520043337,0,0,0,0,0.137594799566631,0.86240520043337
Apul,lncRNA_promoter,lncRNA_23859,intron,0.7996632996633,0,0.2003367003367,0,0.7996632996633,0,0
Apul,lncRNA_promoter,lncRNA_23860,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23861,intergenic,0.652,0,0,0,0,0.348,0.652
Apul,lncRNA_promoter,lncRNA_23862,intron,0.494157879737817,0,0.458535195212311,0.0473069250498718,0.494157879737817,0,0
Apul,lncRNA_promoter,lncRNA_23863,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23864,intron,0.976863753213368,0,0.0231362467866324,0,0.976863753213368,0,0
Apul,lncRNA_promoter,lncRNA_23865,intergenic,0.839403973509934,0,0,0,0,0.160596026490066,0.839403973509934
Apul,lncRNA_promoter,lncRNA_23866,intergenic,0.977393617021277,0,0,0,0,0.0226063829787234,0.977393617021277
Apul,lncRNA_promoter,lncRNA_23867,intergenic,0.888666666666667,0,0,0,0,0.111333333333333,0.888666666666667
Apul,lncRNA_promoter,lncRNA_23868,TE_intergenic,0.527894736842105,0,0,0,0,0.527894736842105,0.472105263157895
Apul,lncRNA_promoter,lncRNA_23869,intergenic,0.762301286903861,0,0,0,0,0.237698713096139,0.762301286903861
Apul,lncRNA_promoter,lncRNA_23870,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23871,intergenic,0.656538252848616,0,0,0,0,0.343461747151384,0.656538252848616
Apul,lncRNA_promoter,lncRNA_23872,intergenic,0.607210626185958,0,0,0,0,0.392789373814042,0.607210626185958
Apul,lncRNA_promoter,lncRNA_23873,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23874,intergenic,0.744864864864865,0,0,0,0,0.255135135135135,0.744864864864865
Apul,lncRNA_promoter,lncRNA_23875,intergenic,0.587400177462289,0,0,0,0,0.412599822537711,0.587400177462289
Apul,lncRNA_promoter,lncRNA_23876,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23877,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23878,intergenic,0.669129287598945,0,0,0,0,0.330870712401055,0.669129287598945
Apul,lncRNA_promoter,lncRNA_23879,TE_intergenic,0.945407835581246,0,0,0,0,0.945407835581246,0.054592164418754
Apul,lncRNA_promoter,lncRNA_23880,TE_intergenic,0.561135371179039,0,0,0,0,0.561135371179039,0.438864628820961
Apul,lncRNA_promoter,lncRNA_23881,intron,0.660869565217391,0,0.339130434782609,0,0.660869565217391,0,0
Apul,lncRNA_promoter,lncRNA_23882,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23883,intergenic,0.574468085106383,0,0,0,0,0.425531914893617,0.574468085106383
Apul,lncRNA_promoter,lncRNA_23884,intergenic,0.971887550200803,0,0,0,0,0.0281124497991968,0.971887550200803
Apul,lncRNA_promoter,lncRNA_23885,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23886,intergenic,0.776137761377614,0,0,0,0,0.223862238622386,0.776137761377614
Apul,lncRNA_promoter,lncRNA_23887,intergenic,0.884086444007859,0,0,0,0,0.115913555992141,0.884086444007859
Apul,lncRNA_promoter,lncRNA_23888,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23889,TE_intergenic,0.649446494464945,0,0,0,0,0.649446494464945,0.350553505535055
Apul,lncRNA_promoter,lncRNA_23890,intergenic,0.87821043910522,0,0,0,0,0.12178956089478,0.87821043910522
Apul,lncRNA_promoter,lncRNA_23891,intergenic,0.733812949640288,0,0,0,0,0.266187050359712,0.733812949640288
Apul,lncRNA_promoter,lncRNA_23892,intergenic,0.86670651524208,0,0,0,0,0.13329348475792,0.86670651524208
Apul,lncRNA_promoter,lncRNA_23893,intergenic,0.955333333333333,0,0,0,0,0.0446666666666667,0.955333333333333
Apul,lncRNA_promoter,lncRNA_23894,intergenic,0.581333333333333,0,0,0,0,0.418666666666667,0.581333333333333
Apul,lncRNA_promoter,lncRNA_23895,intergenic,0.808666666666667,0,0,0,0,0.191333333333333,0.808666666666667
Apul,lncRNA_promoter,lncRNA_23896,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23897,intron,0.930460333006856,0,0.069539666993144,0,0.930460333006856,0,0
Apul,lncRNA_promoter,lncRNA_23898,intergenic,0.940666666666667,0,0,0,0,0.0593333333333333,0.940666666666667
Apul,lncRNA_promoter,lncRNA_23899,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23900,intergenic,0.965990843688685,0,0,0,0,0.0340091563113146,0.965990843688685
Apul,lncRNA_promoter,lncRNA_23901,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23902,intergenic,1,0,0,0,0,0,1
Apul,lncRNA_promoter,lncRNA_23903,exon,1,0,0,1,0,0,0
Apul,lncRNA_promoter,lncRNA_23904,intergenic,0.699076923076923,0,0,0,0,0.300923076923077,0.699076923076923
Apul,lncRNA_promoter,lncRNA_23905,intergenic,1,0,0,0,0,0,1
