species,lncRNA_id,nearest_gene_id,distance,mean_meth_body,n_samples,nearest_gene_meth,nearest_gene_rpm,sd_rpm,nearest_gene_cv,nearest_gene_log2_rpm
Apul,lncRNA_047,FUN_000196,11970,30.7360293711769,5,2.0282420787231,11.0861116808005,8.20843956902403,0.740425480580343,3.59527827321354
Apul,lncRNA_048,FUN_000196,11971,30.7360293711769,5,2.0282420787231,11.0861116808005,8.20843956902403,0.740425480580343,3.59527827321354
Apul,lncRNA_049,FUN_000265,4964,3.88943573489896,5,25.0409956122807,59.095922582222,10.9812355854322,0.185820528821658,5.90919520446007
Apul,lncRNA_050,FUN_000269,0,6.13905504037974,5,2.95590343631201,0.0242126705389184,0.0541411772418279,2.23606797749979,0.0345153118957865
Apul,lncRNA_051,FUN_000277,394,38.4858269553595,5,2.45200381013967,23.4108690615049,11.7825964485766,0.50329598690341,4.60945175290708
Apul,lncRNA_052,FUN_000277,5155,9.80391860149388,5,2.45200381013967,23.4108690615049,11.7825964485766,0.50329598690341,4.60945175290708
Apul,lncRNA_053,FUN_000295,5943,,,2.44078637708813,17.486943307315,6.54082748613283,0.374040641133474,4.20843479935204
Apul,lncRNA_054,FUN_000300,0,1.07741137905944,5,2.11385127400732,3.53531939755184,2.02857153154866,0.57380148819182,2.18120415539287
Apul,lncRNA_055,FUN_000306,2973,1.94668349503665,5,2.2968090890234,0.375990801717702,0.442684682646635,1.17738168227586,0.46047082588259
Apul,lncRNA_056,FUN_000323,14120,1.65410521275168,5,6.56910334385961,87.1454846192781,16.5772112737746,0.190224557774821,6.46181476217275
Apul,lncRNA_057,FUN_000341,263,3.0811692127417,5,1.87285828967244,31.653287684237,12.8425540702149,0.40572575583074,5.02915635119067
Apul,lncRNA_058,FUN_000341,5881,1.69540703057177,5,1.87285828967244,31.653287684237,12.8425540702149,0.40572575583074,5.02915635119067
Apul,lncRNA_059,FUN_000341,7345,1.56188275154569,5,1.87285828967244,31.653287684237,12.8425540702149,0.40572575583074,5.02915635119067
Apul,lncRNA_060,FUN_000349,12487,2.4965754586995,5,0.999889351969741,0.819013045370717,1.25603890834762,1.53360061289266,0.863155889566724
Apul,lncRNA_061,FUN_000349,12487,2.73219666708891,5,0.999889351969741,0.819013045370717,1.25603890834762,1.53360061289266,0.863155889566724
Apul,lncRNA_062,FUN_000390,26736,1.18813928130327,5,1.38847596934808,54.1215873993731,12.2079546404458,0.225565346972568,5.78454553046635
Apul,lncRNA_063,FUN_000390,4238,1.70483280549564,5,1.38847596934808,54.1215873993731,12.2079546404458,0.225565346972568,5.78454553046635
Apul,lncRNA_064,FUN_000390,2396,1.3664247009476,5,1.38847596934808,54.1215873993731,12.2079546404458,0.225565346972568,5.78454553046635
Apul,lncRNA_065,FUN_000439,1769,1.6239321354384,5,18.6165092609736,4.69642623175269,0.977564941553782,0.208150813685614,2.51005709915362
Apul,lncRNA_066,FUN_000445,28016,1.67375688370129,5,,33.9737906687196,17.7698597207446,0.523046129706853,5.12820226731942
Apul,lncRNA_067,FUN_000446,0,0.635677124807559,5,,20.5385058166179,10.1117272640882,0.492330228614134,4.42884626465224
Apul,lncRNA_068,FUN_000446,0,0.635677124807559,5,,20.5385058166179,10.1117272640882,0.492330228614134,4.42884626465224
Apul,lncRNA_069,FUN_000446,0,0.979166666666666,5,,20.5385058166179,10.1117272640882,0.492330228614134,4.42884626465224
Apul,lncRNA_070,FUN_000446,0,,,,20.5385058166179,10.1117272640882,0.492330228614134,4.42884626465224
Apul,lncRNA_071,FUN_000459,20278,1.42951498881318,5,2.2762976380376,4.3017724186128,5.71947732830384,1.32956297352156,2.40647474308607
Apul,lncRNA_072,FUN_000466,23593,1.44527047180657,5,3.80941331862665,123.032307004674,45.6661998029676,0.371172425477096,6.95457214171511
Apul,lncRNA_073,FUN_000470,4893,2.2964789135266,5,1.72921549291204,26.0360933094884,12.8828717972999,0.494808174335624,4.75681479346686
Apul,lncRNA_074,FUN_000501,4913,1.85448954687836,5,1.46125087698338,7.28110404562347,3.4227238746048,0.470083088108339,3.04982312218888
Apul,lncRNA_075,FUN_000501,9700,50.2400578652514,5,1.46125087698338,7.28110404562347,3.4227238746048,0.470083088108339,3.04982312218888
Apul,lncRNA_076,FUN_000501,14059,1.53127355976473,5,1.46125087698338,7.28110404562347,3.4227238746048,0.470083088108339,3.04982312218888
Apul,lncRNA_077,FUN_000522,50100,1.8202583983378,5,7.44689630432329,1.64482978886489,2.27772483464033,1.3847784433745,1.40317487898879
Apul,lncRNA_078,FUN_000543,73,1.39658850807176,5,1.54393721184621,0.340921741511205,0.222476421331592,0.652573286600672,0.42322504154646
Apul,lncRNA_079,FUN_000586,0,2.03291185966446,5,2.26764421137659,10.7796622019989,5.3589070103059,0.497131256052918,3.55822626338609
Apul,lncRNA_080,FUN_000586,0,2.03291185966446,5,2.26764421137659,10.7796622019989,5.3589070103059,0.497131256052918,3.55822626338609
Apul,lncRNA_081,FUN_000594,6696,79.9843806508586,4,9.02958082588005,43.8579619865497,10.3645193584768,0.236320131830461,5.48729217142639
Apul,lncRNA_082,FUN_000601,18954,24.7006827098223,5,0.895956061518175,0,0,,0
Apul,lncRNA_083,FUN_000607,8154,53.4736973937328,5,9.6780159788189,65.4172300072412,16.8468495585794,0.257529240487782,6.05348565003529
Apul,lncRNA_084,FUN_000607,8154,53.4736973937328,5,9.6780159788189,65.4172300072412,16.8468495585794,0.257529240487782,6.05348565003529
Apul,lncRNA_085,FUN_000607,996,59.7514962015718,5,9.6780159788189,65.4172300072412,16.8468495585794,0.257529240487782,6.05348565003529
Apul,lncRNA_086,FUN_000609,4002,1.19121220658524,5,1.49859548733021,1.55468267251628,1.15461596171538,0.742669859339602,1.35314409929638
Apul,lncRNA_087,FUN_000616,16042,1.19813652501447,5,19.4635114159526,30.4982415738416,8.14910095377995,0.267199042739875,4.97719938561074
Apul,lncRNA_088,FUN_000640,5350,35.7722010373441,5,3.678357598836,4.30669544314071,2.11164425367814,0.490316596926158,2.40781375333241
Apul,lncRNA_089,FUN_000871,0,68.4830815706172,5,56.7656474367943,6.91494731523251,2.9246309494162,0.422943345204339,2.98457974729161
Apul,lncRNA_090,FUN_000873,1843,,,38.8608644724044,47.8246433790222,19.0585142751222,0.398508236100763,5.60953760142247
Apul,lncRNA_091,FUN_000873,6779,2.13745214261556,5,38.8608644724044,47.8246433790222,19.0585142751222,0.398508236100763,5.60953760142247
Apul,lncRNA_092,FUN_000873,6816,2.09197061777041,5,38.8608644724044,47.8246433790222,19.0585142751222,0.398508236100763,5.60953760142247
Apul,lncRNA_093,FUN_000908,14117,27.2506571971508,5,39.1755585483578,2056.90858914041,332.866239204726,0.161828406455258,11.006963184813
Apul,lncRNA_094,FUN_000915,1327,78.1501228128224,5,81.7928895849184,23.3571793067541,11.8320712395266,0.506571066828481,4.60627516590756
Apul,lncRNA_095,FUN_000923,5820,40.5085199993667,4,1.34029373871208,0.200933577301605,0.397856449042294,1.98003964486783,0.264156358913984
Apul,lncRNA_096,FUN_000925,0,5.52475101977752,5,1.23552134793854,11.0857467461217,3.26299864307216,0.294341799230954,3.59523471103127
Apul,lncRNA_097,FUN_000927,4541,1.86617404120203,5,1.62684366647511,65.0619784574809,20.4696142507489,0.314617150232008,6.0457482717172
Apul,lncRNA_098,FUN_000929,0,,,16.9441948242356,15.1397901482164,4.79751131236143,0.316880965019626,4.01254991550456
Apul,lncRNA_099,FUN_000934,26746,1.91217105403668,5,47.2272259796444,32.4326353510737,10.9938455033206,0.338974782169733,5.06318517577965
Apul,lncRNA_100,FUN_000934,29267,1.96209822876409,5,47.2272259796444,32.4326353510737,10.9938455033206,0.338974782169733,5.06318517577965
Apul,lncRNA_101,FUN_000942,1764,24.6466703647902,5,10.2302967999022,28.1729678824771,3.34139620159423,0.118602918071422,4.86656025971531
Apul,lncRNA_102,FUN_000949,0,5.13207501321752,5,4.69332386316405,0.593831946957338,0.600672780086822,1.01151981324773,0.672499520123437
Apul,lncRNA_103,FUN_000951,0,1.53945510188852,5,1.04320124320124,1.53590660807526,1.2286102536313,0.799925104281536,1.34250161513518
Apul,lncRNA_104,FUN_000951,0,1.55121629551578,5,1.04320124320124,1.53590660807526,1.2286102536313,0.799925104281536,1.34250161513518
Apul,lncRNA_105,FUN_000993,0,18.031167772555,5,1.34838895478808,7.52507055300457,3.02985376392638,0.40263459891637,3.09171177384926
Apul,lncRNA_106,FUN_001000,0,3.32621197848728,5,2.47035323098971,7.34026431071725,3.6898518690383,0.502686512752801,3.06009310473934
Apul,lncRNA_107,FUN_001004,273,2.23853737158739,5,2.27634375605299,11.6167940388799,2.25586720171511,0.194190169350081,3.65727345910637
Apul,lncRNA_108,FUN_001004,11215,1.14383684616031,5,2.27634375605299,11.6167940388799,2.25586720171511,0.194190169350081,3.65727345910637
Apul,lncRNA_109,FUN_001007,1067,35.9763354952949,5,1.66211884483957,18.7828436225072,4.37409813954609,0.23287731226728,4.30617791154182
Apul,lncRNA_110,FUN_001009,0,2.28131830892143,5,1.90746314154504,40.9069668833776,14.986173441319,0.366347705124249,5.38911820164193
Apul,lncRNA_111,FUN_001009,7915,16.7858779187469,5,1.90746314154504,40.9069668833776,14.986173441319,0.366347705124249,5.38911820164193
Apul,lncRNA_112,FUN_001027,889,22.8150111216836,5,1.47219893668247,7.84631075266407,3.76086293780848,0.479316083234601,3.14507592203003
Apul,lncRNA_113,FUN_001031,13204,2.90277656866962,5,1.0916048468417,18.8975969665986,3.52359032997318,0.186457057804815,4.31452230185185
Apul,lncRNA_114,FUN_001031,40677,1.19711467947246,5,1.0916048468417,18.8975969665986,3.52359032997318,0.186457057804815,4.31452230185185
Apul,lncRNA_115,FUN_001036,45456,1.17662952926801,5,4.47708270690935,16.0686709572424,2.82606593336432,0.175874279888131,4.09327882296348
Apul,lncRNA_116,FUN_001036,45456,1.17662952926801,5,4.47708270690935,16.0686709572424,2.82606593336432,0.175874279888131,4.09327882296348
Apul,lncRNA_117,FUN_001036,2676,5.88273381414058,5,4.47708270690935,16.0686709572424,2.82606593336432,0.175874279888131,4.09327882296348
Apul,lncRNA_118,FUN_001036,2676,5.93735180062001,5,4.47708270690935,16.0686709572424,2.82606593336432,0.175874279888131,4.09327882296348
Apul,lncRNA_119,FUN_001036,19229,6.17858375602925,5,4.47708270690935,16.0686709572424,2.82606593336432,0.175874279888131,4.09327882296348
Apul,lncRNA_120,FUN_001036,3709,1.66265426295564,5,4.47708270690935,16.0686709572424,2.82606593336432,0.175874279888131,4.09327882296348
Apul,lncRNA_121,FUN_001038,5311,1.67326451584927,5,2.23113886642265,1.31946254132923,1.1119939626679,0.842762812764411,1.21379054725482
Apul,lncRNA_122,FUN_001038,5311,1.33733400097277,5,2.23113886642265,1.31946254132923,1.1119939626679,0.842762812764411,1.21379054725482
Apul,lncRNA_123,FUN_001038,5311,1.33733400097277,5,2.23113886642265,1.31946254132923,1.1119939626679,0.842762812764411,1.21379054725482
Apul,lncRNA_124,FUN_001038,5311,1.35218732040604,5,2.23113886642265,1.31946254132923,1.1119939626679,0.842762812764411,1.21379054725482
Apul,lncRNA_125,FUN_001038,5311,1.71785490073056,5,2.23113886642265,1.31946254132923,1.1119939626679,0.842762812764411,1.21379054725482
Apul,lncRNA_126,FUN_001038,5311,1.71785490073056,5,2.23113886642265,1.31946254132923,1.1119939626679,0.842762812764411,1.21379054725482
Apul,lncRNA_127,FUN_001056,1738,1.76914995334213,5,,5.5134310906318,2.66319292845287,0.48303731100912,2.70341771442716
Apul,lncRNA_128,FUN_001054,1777,1.15250346379897,5,8.59784810483683,56.6157594180575,11.6759173534334,0.206230870581758,5.84839157538386
Apul,lncRNA_129,FUN_001056,5291,2.28179532225758,5,,5.5134310906318,2.66319292845287,0.48303731100912,2.70341771442716
Apul,lncRNA_130,FUN_001056,14151,1.58994461491137,5,,5.5134310906318,2.66319292845287,0.48303731100912,2.70341771442716
Apul,lncRNA_131,FUN_001057,4753,1.84836249729516,5,1.79932491569173,937.356004273572,381.775761617385,0.407290036951598,9.87399156257817
Apul,lncRNA_132,FUN_001057,4753,1.84836249729516,5,1.79932491569173,937.356004273572,381.775761617385,0.407290036951598,9.87399156257817
Apul,lncRNA_133,FUN_001057,4753,1.84836249729516,5,1.79932491569173,937.356004273572,381.775761617385,0.407290036951598,9.87399156257817
Apul,lncRNA_134,FUN_001057,4753,2.31363158513405,5,1.79932491569173,937.356004273572,381.775761617385,0.407290036951598,9.87399156257817
Apul,lncRNA_135,FUN_001065,0,0,5,4.46183847391408,135.534517328717,32.331592771743,0.238548772733134,7.09312191515951
Apul,lncRNA_136,FUN_001065,0,0.690109277282806,5,4.46183847391408,135.534517328717,32.331592771743,0.238548772733134,7.09312191515951
Apul,lncRNA_137,FUN_001090,9,,,1.3957161259501,2.52384388086292,2.52554588254169,1.00067436884336,1.81715000902164
Apul,lncRNA_138,FUN_001101,40105,2.22844831252339,4,1.89321329159765,0.0830978275297592,0.185812391139095,2.23606797749979,0.115163555889957
Apul,lncRNA_139,FUN_001127,0,1.97298298009346,5,4.22569010081798,6.65299031417453,14.6994468579361,2.20944961044332,2.93602357374997
Apul,lncRNA_140,FUN_001125,0,2.11909615027098,5,1.37108012354849,1.59546450440724,0.771512084814606,0.483565809633129,1.37599275755605
Apul,lncRNA_141,FUN_001130,655,30.7684909510565,5,1.66081658135452,3.75338083095211,2.52083898540025,0.671618228721224,2.24895399198658
Apul,lncRNA_142,FUN_001132,1758,,,1.7326713540116,6.97393854593085,3.25038608520979,0.4660761008722,2.99529248672194
Apul,lncRNA_143,FUN_001157,8625,16.8977384075788,5,68.4817206404746,188.101435957788,43.1981064816978,0.229653252043179,7.56301650833111
Apul,lncRNA_144,FUN_001157,8640,19.9562672401703,5,68.4817206404746,188.101435957788,43.1981064816978,0.229653252043179,7.56301650833111
Apul,lncRNA_145,FUN_001181,1723,1.46956922232427,5,11.2814193845001,41.7689586502912,9.25554602784913,0.221589101737986,5.41849217541584
Apul,lncRNA_146,FUN_001181,38214,4.98190109872812,5,11.2814193845001,41.7689586502912,9.25554602784913,0.221589101737986,5.41849217541584
Apul,lncRNA_147,FUN_001187,6666,3.28995845432449,5,12.6889418587948,0.173886552088697,0.231079743706033,1.32891095332181,0.231292988816282
Apul,lncRNA_148,FUN_001187,1147,12.3338065112022,5,12.6889418587948,0.173886552088697,0.231079743706033,1.32891095332181,0.231292988816282
Apul,lncRNA_149,FUN_001187,1147,12.3338065112022,5,12.6889418587948,0.173886552088697,0.231079743706033,1.32891095332181,0.231292988816282
Apul,lncRNA_150,FUN_001187,1147,12.3338065112022,5,12.6889418587948,0.173886552088697,0.231079743706033,1.32891095332181,0.231292988816282
Apul,lncRNA_151,FUN_001187,1147,12.3338065112022,5,12.6889418587948,0.173886552088697,0.231079743706033,1.32891095332181,0.231292988816282
Apul,lncRNA_152,FUN_001187,1147,12.3338065112022,5,12.6889418587948,0.173886552088697,0.231079743706033,1.32891095332181,0.231292988816282
Apul,lncRNA_153,FUN_001187,6666,3.28995845432449,5,12.6889418587948,0.173886552088697,0.231079743706033,1.32891095332181,0.231292988816282
Apul,lncRNA_154,FUN_001187,1147,12.3338065112022,5,12.6889418587948,0.173886552088697,0.231079743706033,1.32891095332181,0.231292988816282
Apul,lncRNA_155,FUN_001211,0,11.4424692526179,5,44.8176396990824,21.9620280814255,2.64228154020775,0.120311363340915,4.52117816607338
Apul,lncRNA_156,FUN_001227,1622,39.8804541056527,5,9.73767568856386,35.9598294397867,7.4636129675683,0.207554181536534,5.20788619398599
Apul,lncRNA_157,FUN_001231,5883,56.3848777551531,5,1.22362785274537,1.18887297183407,1.30562217986804,1.09820158317996,1.13018823216955
Apul,lncRNA_158,FUN_001231,13008,40.5193072555928,5,1.22362785274537,1.18887297183407,1.30562217986804,1.09820158317996,1.13018823216955
Apul,lncRNA_159,FUN_001231,8548,1.31734561611073,5,1.22362785274537,1.18887297183407,1.30562217986804,1.09820158317996,1.13018823216955
Apul,lncRNA_160,FUN_001237,2368,12.0822985489939,5,1.85580452012839,6.69080387577574,2.58521893970324,0.38638390658305,2.94313440273614
Apul,lncRNA_161,FUN_001237,2433,12.0822985489939,5,1.85580452012839,6.69080387577574,2.58521893970324,0.38638390658305,2.94313440273614
Apul,lncRNA_162,FUN_001263,0,8.68028420344967,5,0.579731114659444,0.014387339256553,0.0321710685930037,2.23606797749979,0.0206086441765386
Apul,lncRNA_163,FUN_001273,31245,,,,0.0291378676816514,0.0475166375551966,1.6307520534565,0.0414362647364581
Apul,lncRNA_164,FUN_001286,5310,1.01541049095941,5,2.16683659725141,8.90319224742497,3.34919000308728,0.376178555961875,3.30789364611938
Apul,lncRNA_165,FUN_001286,5310,1.01541049095941,5,2.16683659725141,8.90319224742497,3.34919000308728,0.376178555961875,3.30789364611938
Apul,lncRNA_166,FUN_001281,942,1.12970932237989,5,8.59914890597311,0.354259159468973,0.792147562224563,2.23606797749979,0.437503848442916
Apul,lncRNA_167,FUN_001288,9660,3.09066999359298,5,2.16125646222762,3.53378010782553,2.09601333200085,0.593136320893099,2.18071442084432
Apul,lncRNA_168,FUN_001300,5987,1.81426131224564,5,1.49805645903553,50.8137567154093,17.9084687923243,0.352433473726881,5.69526328372931
Apul,lncRNA_169,FUN_001335,0,1.33981863384697,5,2.19321140606926,6.18335169701924,2.36263271517804,0.382095800295004,2.84465715162416
Apul,lncRNA_170,FUN_001356,5091,5.35194947058336,5,22.9645223395303,17.7704147936151,7.120138316229,0.400673726467389,4.23038862646688
Apul,lncRNA_171,FUN_001371,9102,1.58500485235472,5,1.61884260417544,16.5104255926927,2.92552576978243,0.177192632216412,4.13014224393613
Apul,lncRNA_172,FUN_001379,0,2.31400285676252,5,0.795716856243172,0.490895753806924,0.741058296423466,1.5096042096036,0.576179385237972
Apul,lncRNA_173,FUN_001395,2466,33.3768160876738,5,52.463794879977,688.883641665756,80.4135519797699,0.116730238774905,9.4302092418862
Apul,lncRNA_174,FUN_001395,2466,33.3768160876738,5,52.463794879977,688.883641665756,80.4135519797699,0.116730238774905,9.4302092418862
Apul,lncRNA_175,FUN_001395,2466,33.3768160876738,5,52.463794879977,688.883641665756,80.4135519797699,0.116730238774905,9.4302092418862
Apul,lncRNA_176,FUN_001400,306,1.85550317259768,5,1.81014294734947,1.37433132336286,1.14497177427048,0.833111895804603,1.24752126826545
Apul,lncRNA_177,FUN_001406,0,24.8347496659223,5,73.7849591945755,17.296202787708,2.12580923130183,0.122906123233742,4.19347235608623
Apul,lncRNA_178,FUN_001408,12145,2.04761904761905,5,1.31782363196374,0.99999220248813,0.316149119211274,0.316151584407006,0.999994375273182
Apul,lncRNA_179,FUN_001411,375,2.24145386365772,5,1.80352388450905,18.0855685070369,2.16346241071115,0.119623688349601,4.25441025603173
Apul,lncRNA_180,FUN_001454,7181,2.42727184175138,5,1.75451564468503,1.96966332490379,1.40804053372326,0.71486355861961,1.5702993798395
Apul,lncRNA_181,FUN_001454,7350,1.9185659965751,5,1.75451564468503,1.96966332490379,1.40804053372326,0.71486355861961,1.5702993798395
Apul,lncRNA_182,FUN_001457,11768,6.54467343563397,5,3.37654008984522,2.65386571153928,2.13952280623725,0.806191058173887,1.86942361238455
Apul,lncRNA_183,FUN_001457,11768,6.54467343563397,5,3.37654008984522,2.65386571153928,2.13952280623725,0.806191058173887,1.86942361238455
Apul,lncRNA_184,FUN_001457,11768,6.54467343563397,5,3.37654008984522,2.65386571153928,2.13952280623725,0.806191058173887,1.86942361238455
Apul,lncRNA_185,FUN_001457,11768,6.54467343563397,5,3.37654008984522,2.65386571153928,2.13952280623725,0.806191058173887,1.86942361238455
Apul,lncRNA_186,FUN_001457,11768,6.54467343563397,5,3.37654008984522,2.65386571153928,2.13952280623725,0.806191058173887,1.86942361238455
Apul,lncRNA_187,FUN_001465,1131,57.7579185520362,4,40.4382738337478,21.2241196675659,3.20269496825366,0.150898836720561,4.4740543676481
Apul,lncRNA_188,FUN_001488,0,7.00366778491779,5,3.01685039758806,0.0431620177696588,0.096513205779011,2.23606797749979,0.0609632461416197
Apul,lncRNA_189,FUN_001488,0,6.8133768195221,5,3.01685039758806,0.0431620177696588,0.096513205779011,2.23606797749979,0.0609632461416197
Apul,lncRNA_190,FUN_001488,0,1.90621740132003,5,3.01685039758806,0.0431620177696588,0.096513205779011,2.23606797749979,0.0609632461416197
Apul,lncRNA_191,FUN_001522,1402,31.0877171859502,5,35.9970705536599,55.7669534210097,18.1337408691592,0.325170011211827,5.82697941176275
Apul,lncRNA_192,FUN_001522,1402,35.5100938885973,5,35.9970705536599,55.7669534210097,18.1337408691592,0.325170011211827,5.82697941176275
Apul,lncRNA_193,FUN_001522,1402,35.5100938885973,5,35.9970705536599,55.7669534210097,18.1337408691592,0.325170011211827,5.82697941176275
Apul,lncRNA_194,FUN_001527,41502,1.55847875145035,5,1.31127982551485,7.71040224437326,1.77874498115559,0.230694187511896,3.12273934368785
Apul,lncRNA_195,FUN_001537,1966,3.01676633507753,5,0.478991596638655,1.0127112698799,1.14288481207312,1.12853964013718,1.00914022770451
Apul,lncRNA_196,FUN_001545,0,1.69476026398488,5,1.71055057265605,814.630430754751,517.198157098367,0.634886861050826,9.67177179234843
Apul,lncRNA_197,FUN_001545,0,1.70009801204222,5,1.71055057265605,814.630430754751,517.198157098367,0.634886861050826,9.67177179234843
Apul,lncRNA_198,FUN_001545,0,1.45166963123681,5,1.71055057265605,814.630430754751,517.198157098367,0.634886861050826,9.67177179234843
Apul,lncRNA_199,FUN_001549,0,4.28164303935628,5,6.23053544265059,306.299159818115,83.264264846944,0.271839677576614,8.26350001226077
Apul,lncRNA_200,FUN_001578,4264,31.8309760415024,4,8.09457630798489,46.6670980854998,9.68901895663708,0.207619915403474,5.57492189346271
Apul,lncRNA_201,FUN_001581,218,0,4,2.4363778407516,12.4936455344749,3.17021055767037,0.253745838148081,3.754208264077
Apul,lncRNA_202,FUN_001630,6277,32.9127006332394,5,39.2420850290651,117.561298008775,25.5233027893659,0.217106337048615,6.88948933723904
