lncRNA_id,mean_meth_body,n_samples,species,mean_rpm,sd_rpm,cv_rpm,log2_rpm,genomic_context,meth_class
lncRNA_031,0.954673132728117,5,Apul,76.1083866030979,73.5686876377466,0.966630497916141,6.26881587659306,intron,Low (<10%)
lncRNA_032,1.03877859135918,5,Apul,93.9698232064042,85.4219309636509,0.909035773920975,6.56939726278846,intron,Low (<10%)
lncRNA_033,0.572293433502434,5,Apul,61.1417372769482,63.2385992270132,1.03429509928001,5.95749066988112,intron,Low (<10%)
lncRNA_034,2.72430620219045,5,Apul,201.950499273287,199.480810594134,0.987770821621933,7.66498407895154,intron,Low (<10%)
lncRNA_035,2.51893433681374,5,Apul,134.459751881731,127.909522201729,0.951284829933619,7.08172044809856,intron,Low (<10%)
lncRNA_036,2.51893433681374,5,Apul,155.708821676475,149.060353201479,0.957301915181077,7.29194258611792,intron,Low (<10%)
lncRNA_037,2.51893433681374,5,Apul,187.115789370559,184.32786589473,0.985100543972223,7.55547713534289,intron,Low (<10%)
lncRNA_038,0.872507122507122,4,Apul,192.139747945273,195.470495019345,1.01733502364654,7.59350128965336,intron,Low (<10%)
lncRNA_049,3.88943573489896,5,Apul,52.3307173677222,46.605798174269,0.890601171139604,5.73689482916918,intergenic,Low (<10%)
lncRNA_050,6.13905504037974,5,Apul,4526.17701073104,2855.86149118895,0.630965489069038,12.1443960011244,intron,Low (<10%)
lncRNA_052,9.80391860149388,5,Apul,149.664971246114,71.3431985145419,0.47668601357109,7.23520022725652,exon,Low (<10%)
lncRNA_054,1.07741137905944,5,Apul,53.1291212477481,55.8899842581862,1.05196515480773,5.75833306188308,intron,Low (<10%)
lncRNA_055,1.94668349503665,5,Apul,191.628671169433,190.296962147234,0.993050575291932,7.58967864204997,intergenic,Low (<10%)
lncRNA_056,1.65410521275168,5,Apul,1514.37315088899,738.404963493579,0.487597764831018,10.565457376479,intergenic,Low (<10%)
lncRNA_057,3.0811692127417,5,Apul,167.489920927162,84.7373102412875,0.50592483280315,7.39651848169632,TE_intergenic,Low (<10%)
lncRNA_058,1.69540703057177,5,Apul,104.601532716584,125.422594662904,1.19905121278418,6.72248696411662,TE_intergenic,Low (<10%)
lncRNA_059,1.56188275154569,5,Apul,166.750503422395,191.352318723729,1.14753667782948,7.39017328576146,exon,Low (<10%)
lncRNA_060,2.4965754586995,5,Apul,312.005448797024,96.723412466324,0.310005523426764,8.29004396157806,exon,Low (<10%)
lncRNA_061,2.73219666708891,5,Apul,215.989128048401,77.1217333433374,0.357063033867404,7.76147894993948,exon,Low (<10%)
lncRNA_062,1.18813928130327,5,Apul,125.63587014801,57.052302927687,0.454108391659757,6.98454230192486,intron,Low (<10%)
lncRNA_063,1.70483280549564,5,Apul,92.5953963518024,75.8075086821996,0.818696303152915,6.54836566504046,intergenic,Low (<10%)
lncRNA_064,1.3664247009476,5,Apul,223.908131240154,140.996263755784,0.629705866307097,7.81319201046265,exon,Low (<10%)
lncRNA_065,1.6239321354384,5,Apul,4838.56898618421,3165.32358088304,0.654185894614943,12.2406628509257,intergenic,Low (<10%)
lncRNA_066,1.67375688370129,5,Apul,275.469522482549,235.162361046565,0.853678326833645,8.11097663881781,intron,Low (<10%)
lncRNA_067,0.635677124807559,5,Apul,1088.41981681796,644.525691462791,0.592166443043172,10.0893443001741,exon,Low (<10%)
lncRNA_068,0.635677124807559,5,Apul,1088.41981681796,644.525691462791,0.592166443043172,10.0893443001741,exon,Low (<10%)
lncRNA_069,0.979166666666666,5,Apul,1063.53639229413,637.145901621385,0.599082369195672,10.0560095553399,exon,Low (<10%)
lncRNA_071,1.42951498881318,5,Apul,359.262918861756,163.909505010734,0.456238304610018,8.49290635547971,intron,Low (<10%)
lncRNA_072,1.44527047180657,5,Apul,124.172964585114,80.9523686339302,0.651932317992149,6.96777918598459,intergenic,Low (<10%)
lncRNA_073,2.2964789135266,5,Apul,58.3570094057823,17.636973810911,0.302225456556097,5.89134650112952,intron,Low (<10%)
lncRNA_074,1.85448954687836,5,Apul,544.001240081112,227.811907026168,0.418770933301918,9.09011570233738,intron,Low (<10%)
lncRNA_075,50.2400578652514,5,Apul,78.5566791889756,24.1089815990878,0.306899194925124,6.31391115213512,intron,High (>=50%)
lncRNA_076,1.53127355976473,5,Apul,955.471921540344,433.685859393244,0.453897021582891,9.90157880680499,intergenic,Low (<10%)
lncRNA_077,1.8202583983378,5,Apul,447.071710329811,350.092748860457,0.783079628550392,8.80758583245512,intergenic,Low (<10%)
lncRNA_078,1.39658850807176,5,Apul,7.61811777357658,7.99800650336535,1.0498664816008,3.1073728141821,intergenic,Low (<10%)
lncRNA_079,2.03291185966446,5,Apul,627.847074056236,491.565335151125,0.782938004274424,9.29656540827057,intron,Low (<10%)
lncRNA_080,2.03291185966446,5,Apul,626.582382803421,491.607489433782,0.784585559578388,9.29366104399458,intron,Low (<10%)
lncRNA_081,79.9843806508586,4,Apul,852.59348172286,650.092159376098,0.762487836597622,9.7374053491587,intron,High (>=50%)
lncRNA_083,53.4736973937328,5,Apul,518.312190622362,280.942719332886,0.542033786617183,9.02045828222142,intergenic,High (>=50%)
lncRNA_084,53.4736973937328,5,Apul,511.320677568545,281.317139299098,0.550177514112728,9.00090331077583,intergenic,High (>=50%)
lncRNA_085,59.7514962015718,5,Apul,399.803651960337,255.166656744924,0.638229929851262,8.64675184361988,intergenic,High (>=50%)
lncRNA_086,1.19121220658524,5,Apul,25.3399305045756,15.6999370364247,0.619573010809553,4.7191796340719,intergenic,Low (<10%)
lncRNA_087,1.19813652501447,5,Apul,432.426004011685,153.800115497319,0.355668054350319,8.75964190235091,intergenic,Low (<10%)
lncRNA_089,68.4830815706172,5,Apul,88.126452479814,40.858398302327,0.463633757544999,6.47778177801022,intron,High (>=50%)
lncRNA_091,2.13745214261556,5,Apul,456.205392703256,421.264086616765,0.923408827152511,8.83669860990709,exon,Low (<10%)
lncRNA_092,2.09197061777041,5,Apul,456.205392703256,421.264086616765,0.923408827152511,8.83669860990709,exon,Low (<10%)
lncRNA_094,78.1501228128224,5,Apul,4942.42280736538,3305.06278407696,0.668713081194032,12.2712945890768,intergenic,High (>=50%)
lncRNA_096,5.52475101977752,5,Apul,4607.16866773694,2701.2777036707,0.586320557913843,12.1699778077909,intron,Low (<10%)
lncRNA_097,1.86617404120203,5,Apul,2407.55390127398,1708.30187743842,0.709559140725555,11.2339514951681,intergenic,Low (<10%)
lncRNA_099,1.91217105403668,5,Apul,28.6728747218982,22.5975741447893,0.78811679554164,4.8910727974427,intron,Low (<10%)
lncRNA_100,1.96209822876409,5,Apul,29.2752740264408,21.619636032026,0.738494745172998,4.92006811293407,intron,Low (<10%)
lncRNA_1000,0.880209082790481,5,Apul,24.6269299841114,28.3339031937987,1.15052518572469,4.67958875408719,intergenic,Low (<10%)
lncRNA_10002,3.79992319508448,5,Apul,23.5717254765584,33.3947202834386,1.41672786392532,4.61892726512585,TE_intergenic,Low (<10%)
lncRNA_10004,1.22265027168887,5,Apul,18.5453894107766,20.39964612948,1.09998478207343,4.28875642320348,intergenic,Low (<10%)
lncRNA_10005,1.71880614443049,5,Apul,62.8996551790425,71.7468157364862,1.14065515196006,5.99773624088236,intergenic,Low (<10%)
lncRNA_10006,1.5200167067593,5,Apul,3.64222892901736,8.14427147489908,2.23606797749979,2.214817670165,intergenic,Low (<10%)
lncRNA_10007,1.16327565114115,5,Apul,23.2984545129918,31.155374457873,1.33722923297337,4.60279264997977,TE_intergenic,Low (<10%)
lncRNA_10008,1.55075187969925,4,Apul,24.0827598096976,17.6657959332907,0.7335453275657,4.64862418882933,intergenic,Low (<10%)
lncRNA_10009,1.67325957436081,5,Apul,12.6585251490927,18.2561102620843,1.44219883810025,3.77172980435988,TE_intergenic,Low (<10%)
lncRNA_10010,1.10649502544239,5,Apul,8.91064919952487,7.1281458009143,0.799958077273919,3.30897956460232,intergenic,Low (<10%)
lncRNA_10011,1.69249046958411,5,Apul,9.84024135729149,13.7411927149642,1.39642842243724,3.43832497345102,TE_intergenic,Low (<10%)
lncRNA_10012,1.11643245802729,5,Apul,18.1277647951956,24.4532678990221,1.34894004723091,4.25759639004059,TE_intergenic,Low (<10%)
lncRNA_10015,2.07049309780668,5,Apul,12.9687711761766,18.8024749109728,1.44982702335844,3.80413320826103,TE_intergenic,Low (<10%)
lncRNA_10016,2.82488890480046,5,Apul,23.7231544427735,35.613092805572,1.50119550464843,4.62779092423838,intergenic,Low (<10%)
lncRNA_10017,8.898186653218,5,Apul,11.3588737719458,15.6995417361007,1.38213893835809,3.62747537553594,intergenic,Low (<10%)
lncRNA_10019,1.33338293022753,5,Apul,51.8144820495567,59.563653434569,1.14955609085508,5.72286167440096,intergenic,Low (<10%)
lncRNA_1002,2.31583294329762,5,Apul,22.8972934033494,35.3100417375437,1.54210548450144,4.57877532335763,TE_intergenic,Low (<10%)
lncRNA_10020,0.833333333333334,5,Apul,11.8321008668835,14.1251902119246,1.19380238309657,3.68168548215916,intergenic,Low (<10%)
lncRNA_10021,1.43359889130157,5,Apul,7.00972232351038,9.03285934617542,1.28861871116913,3.00175222897126,intron,Low (<10%)
lncRNA_10022,1.70750529065915,5,Apul,8.27953329226457,6.57789664295782,0.794476742922627,3.21405224782406,TE_intergenic,Low (<10%)
lncRNA_10024,2.2183078033078,5,Apul,34.5153536729631,29.1188507809018,0.843649207735382,5.15037094708683,intergenic,Low (<10%)
lncRNA_10028,2.42207792207792,5,Apul,11.2889469852805,15.1985483242738,1.3463211709729,3.6192893943083,TE_intergenic,Low (<10%)
lncRNA_10029,1.16296566537514,5,Apul,6.35909220410092,10.2593553834278,1.61333647227377,2.87952781065497,intergenic,Low (<10%)
lncRNA_1003,1.55935800235499,5,Apul,8.71315464651474,12.6794073254676,1.45520283294172,3.27993993145625,intron,Low (<10%)
lncRNA_10030,1.53520356498102,5,Apul,5.54725845415248,12.1068470047127,2.18249196513458,2.71089093068516,TE_intergenic,Low (<10%)
lncRNA_10031,0,4,Apul,13.827683054966,18.4139072066382,1.33166974781253,3.89022127755823,TE_intergenic,Low (<10%)
lncRNA_10032,1.14662984423383,5,Apul,36.6415589343622,43.1281952603947,1.17702948549903,5.2342544737588,TE_intergenic,Low (<10%)
lncRNA_10033,0.526315789473684,5,Apul,9.38150396251524,15.060017034328,1.60528813871441,3.37594355612544,TE_intergenic,Low (<10%)
lncRNA_10034,9.85752003409923,5,Apul,57.5388746432472,62.6008595921264,1.08797504261709,5.8713231063974,TE_intergenic,Low (<10%)
lncRNA_10035,2.26963284775516,5,Apul,81.2550017520596,73.5636857027239,0.905343475681598,6.36203150362573,intergenic,Low (<10%)
lncRNA_10036,1.52027201773292,5,Apul,10.8050042829009,14.7610329040175,1.36612929690153,3.56132665986932,TE_intergenic,Low (<10%)
lncRNA_10038,0.688141923436042,5,Apul,11.6853818331384,12.6416168346438,1.08183172917753,3.66509504042122,intergenic,Low (<10%)
lncRNA_1004,3.34052957527336,5,Apul,10.6289001534176,9.43476855771591,0.887652383740032,3.53964274988904,intergenic,Low (<10%)
lncRNA_10042,1.31944444444445,4,Apul,14.4810279702613,16.7020182844883,1.15337242071406,3.95242936729724,TE_intergenic,Low (<10%)
lncRNA_10044,3.5845371191758,5,Apul,81.6379022696564,50.326602597937,0.616461241638771,6.36873172731425,intergenic,Low (<10%)
lncRNA_10045,1.16402116402116,5,Apul,7.65611975090916,11.4666832200686,1.49771471621861,3.11372045790407,intergenic,Low (<10%)
lncRNA_10047,6.6233145175809,5,Apul,34.5907195485734,46.6223349822413,1.34782784488691,5.15342919544129,TE_intergenic,Low (<10%)
lncRNA_10048,0.758802909402334,5,Apul,43.3663958759091,58.2109831056455,1.34230622420672,5.47139545482609,intergenic,Low (<10%)
lncRNA_10049,0.979930741957868,5,Apul,14.7832228092325,13.3605847049406,0.903766714291599,3.9803199172328,TE_intergenic,Low (<10%)
lncRNA_1005,3.16249692104833,5,Apul,25.183055709048,20.6636131072855,0.820536369613846,4.71056157257671,intron,Low (<10%)
lncRNA_10050,5.94325324609361,5,Apul,6.14772569818666,13.7467325681677,2.23606797749979,2.83748427043717,TE_intergenic,Low (<10%)
lncRNA_10051,1.73396924156931,5,Apul,126.951314469961,138.465031048698,1.09069395324349,6.99945115832874,intergenic,Low (<10%)
lncRNA_10052,0.695346320346321,5,Apul,17.7093832901772,21.2536380184965,1.20013428306593,4.22569009927757,intergenic,Low (<10%)
lncRNA_10053,1.48593296006447,5,Apul,31.1776874721218,33.4190798518216,1.0718909117844,5.00798874188149,intergenic,Low (<10%)
lncRNA_10054,0.837883525503225,5,Apul,66.1189153193187,67.23696757198,1.01690971860717,6.06864749606313,TE_intergenic,Low (<10%)
lncRNA_10055,1.60799960504579,5,Apul,33.2661932005522,35.4110266558448,1.06447486919715,5.09871401957949,intergenic,Low (<10%)
lncRNA_10056,53.7203314385648,5,Apul,26.4046268936211,10.659635563003,0.4037033208592,4.7763475878156,TE_intergenic,High (>=50%)
lncRNA_1006,0.787088274044796,5,Apul,8.01745621190827,11.5600579251687,1.44186106161685,3.17272051241083,intergenic,Low (<10%)
lncRNA_10060,6.91637461490754,5,Apul,42.5891107959355,55.1984316849626,1.29606912784454,5.44589586835723,TE_intergenic,Low (<10%)
lncRNA_10062,8.08092038886058,5,Apul,10.2214550912928,5.20033099764076,0.508766212950514,3.48818785790008,TE_intergenic,Low (<10%)
lncRNA_10063,3.3786482036818,5,Apul,32.026569122859,26.587250353362,0.830162302161343,5.04555520176414,TE_intergenic,Low (<10%)
lncRNA_10064,1.68828665409662,5,Apul,9.22416125830275,16.5551462319002,1.79475897789609,3.35391059105007,TE_intergenic,Low (<10%)
lncRNA_10066,1.27777777777778,5,Apul,14.8988403201229,17.4412060902555,1.17064185637984,3.99084963238292,TE_intergenic,Low (<10%)
lncRNA_1007,1.30869802466441,5,Apul,25.7208866820526,29.5376096601298,1.14839002345671,4.73989597659812,intergenic,Low (<10%)
lncRNA_10074,3.25024718071476,5,Apul,51.6073657823715,48.1799235804049,0.933586181933407,5.71719290645301,TE_intergenic,Low (<10%)
lncRNA_10075,2.46074432103844,5,Apul,15.5483065381219,15.5859984342048,1.00242418015046,4.04861168206739,TE_intergenic,Low (<10%)
lncRNA_10076,0,5,Apul,13.7416636746944,19.3793364742195,1.41026129972217,3.88182744427218,TE_intergenic,Low (<10%)
lncRNA_10077,0.855016065794668,5,Apul,67.1733609823219,53.8618276322938,0.801833149996301,6.09113620530329,TE_intergenic,Low (<10%)
lncRNA_10078,1.62021187806458,5,Apul,34.7809424062013,33.3311785634349,0.958317292676121,5.16111948079167,TE_intergenic,Low (<10%)
lncRNA_10079,1.25439352529136,5,Apul,5.06382126397405,7.66652707216257,1.5139805835378,2.60022722953497,intergenic,Low (<10%)
lncRNA_1008,2.23753522868597,5,Apul,400.730070686177,323.304807132572,0.806789484450146,8.65008264519872,intergenic,Low (<10%)
lncRNA_10080,1.49353979353979,5,Apul,7.84088193272029,12.916780540109,1.64736322405351,3.1441902945598,intergenic,Low (<10%)
lncRNA_10081,7.96766794690538,5,Apul,48.4821123798481,36.5451904394343,0.753787090651283,5.62883518483142,TE_intergenic,Low (<10%)
lncRNA_10082,2.59469419469419,5,Apul,46.3264429533755,43.8917083058176,0.947443954416956,5.56457458834816,intergenic,Low (<10%)
lncRNA_10083,3.25611803439113,5,Apul,25.5462073066768,22.8183830638405,0.893219991128649,4.73043385080549,TE_intergenic,Low (<10%)
lncRNA_10084,2.43760396875009,5,Apul,11.3431873673676,17.8154643699244,1.57058715446916,3.625643082999,intergenic,Low (<10%)
lncRNA_10086,2.93585660911955,5,Apul,38.3821889044924,55.2526225988981,1.43953808200947,5.29947139490017,TE_intergenic,Low (<10%)
lncRNA_10087,1.46659018641354,5,Apul,33.9736389335408,56.2541841851232,1.65581862735304,5.12819600811616,TE_intergenic,Low (<10%)
lncRNA_10089,1.58535476919889,5,Apul,136.777327829496,166.567924994834,1.21780362022041,7.10619469233763,intergenic,Low (<10%)
lncRNA_1009,4.88888888888889,5,Apul,11.4934865540656,10.6272020239566,0.924628220859354,3.64310424055459,TE_intergenic,Low (<10%)
lncRNA_10090,2.57608609809826,5,Apul,21.1582830073115,39.7860284287879,1.88039967208301,4.46977418959546,TE_intergenic,Low (<10%)
lncRNA_10091,1.78988666018971,5,Apul,36.8822016120978,34.8753359208062,0.945587150344264,5.243448273702,TE_intergenic,Low (<10%)
lncRNA_10092,0.5,5,Apul,9.53442958292823,12.408355454809,1.30142609443848,3.39704029227367,intergenic,Low (<10%)
lncRNA_10093,1.73574134021705,5,Apul,30.4669158433489,41.8532030195687,1.37372628180563,4.97576387805016,intergenic,Low (<10%)
lncRNA_10094,1.70711212277125,5,Apul,39.3128777556534,30.5426929845512,0.77691318286052,5.33316886928499,intergenic,Low (<10%)
lncRNA_10095,4.38688594606151,5,Apul,17.8467632861142,16.9642713014534,0.950551706742957,4.23624487344639,intergenic,Low (<10%)
lncRNA_10098,5.05015766542895,5,Apul,67.1989961884934,64.2963620235004,0.956805393984591,6.09167859946613,TE_intergenic,Low (<10%)
lncRNA_10099,1.18413727310014,5,Apul,17.3289903504345,28.4688182517166,1.64284344765665,4.19605541232331,intergenic,Low (<10%)
lncRNA_1010,8.01001028934559,5,Apul,160.367553715154,69.8611948627745,0.43563173001231,7.33420671386752,intergenic,Low (<10%)
lncRNA_10100,0.706173241904088,5,Apul,49.5769694395853,44.4039837368561,0.895657484489183,5.66040868852219,TE_intergenic,Low (<10%)
lncRNA_10101,7.51567732361424,5,Apul,24.3674736891206,36.0436966941245,1.47917248845608,4.66490794548131,TE_intergenic,Low (<10%)
lncRNA_10104,6.38624889495507,5,Apul,14.3451549043963,19.4095300504712,1.35303732722488,3.93971130430703,intergenic,Low (<10%)
lncRNA_10106,0.337938205585265,5,Apul,14.1806905035498,13.2287830726326,0.932872984522231,3.92416550905251,TE_intergenic,Low (<10%)
lncRNA_1011,1.19553870382193,5,Apul,4.13779385233645,5.97760998759446,1.44463697344882,2.36114900503469,intergenic,Low (<10%)
lncRNA_10110,4.57055033949942,5,Apul,54.4557107702097,42.5974572343177,0.782240404758814,5.79326413012791,intergenic,Low (<10%)
lncRNA_10112,1.16878028095792,5,Apul,24.2102204375042,23.5522094108226,0.972820940297499,4.65593682802645,TE_intergenic,Low (<10%)
lncRNA_10120,1.38977160379338,5,Apul,6.67336089137328,10.9211006536375,1.63652181133427,2.93985860892777,intron,Low (<10%)
lncRNA_10123,1.45141895141895,4,Apul,19.2944348406827,20.2855192137464,1.05136633341413,4.34301225931828,intergenic,Low (<10%)
lncRNA_10125,2.19858397941212,5,Apul,42.0523108902136,49.7419386884795,1.18285862620823,5.42801877316857,intergenic,Low (<10%)
lncRNA_10127,3.04524801113844,5,Apul,57.2990187729724,73.2631793263696,1.2786114124685,5.86539969661022,intergenic,Low (<10%)
lncRNA_10132,4.8933741613016,4,Apul,47.0403579650952,39.5899109451726,0.841615851957356,5.58617499598386,TE_intergenic,Low (<10%)
lncRNA_10133,6.59634971253053,5,Apul,22.451386990593,29.5019106736547,1.31403510553784,4.55160134578478,TE_intergenic,Low (<10%)
lncRNA_10137,5.03136674716863,5,Apul,4.55387510812304,5.69081162614411,1.24966352634332,2.47349473514786,TE_intergenic,Low (<10%)
lncRNA_10140,0.932132750617341,5,Apul,30.2981987059392,37.9182033838613,1.25150025425203,4.96800772352165,intergenic,Low (<10%)
lncRNA_10143,2.34965039779492,5,Apul,14.9971682005792,16.777302729124,1.11869804383978,3.99974463846511,TE_intergenic,Low (<10%)
lncRNA_10146,0.60939060939061,5,Apul,25.2529097750076,31.9820760987567,1.26647092884357,4.714405429488,TE_intergenic,Low (<10%)
lncRNA_10153,1.79162179666212,5,Apul,6.87284316744144,8.84199137048365,1.28651144149056,2.97688473901368,TE_intergenic,Low (<10%)
lncRNA_10157,1.16446471285181,5,Apul,11.7081291265186,18.13057175208,1.54854559222572,3.66767974926148,TE_intergenic,Low (<10%)
lncRNA_10158,5.88932806324111,5,Apul,6.21938909666729,6.62575831454406,1.06533908902637,2.85187676169732,intergenic,Low (<10%)
lncRNA_1016,54.7031067176555,5,Apul,13.2514746233485,8.21971606307372,0.620286896115767,3.83303929989975,intergenic,High (>=50%)
lncRNA_10160,0.945932722248511,4,Apul,16.1518616403701,25.4335345884937,1.57465035020638,4.10029326799502,intergenic,Low (<10%)
lncRNA_10161,1.90586419753087,4,Apul,41.9381158085817,38.4431007743992,0.91666256419018,5.42418697976695,intergenic,Low (<10%)
lncRNA_10162,1.641337420034,4,Apul,63.9502774743237,54.3388605909442,0.849704844717233,6.02126378391657,intron,Low (<10%)
lncRNA_10163,8.39834703218685,5,Apul,11.5855132851441,16.3033814774065,1.40722133548558,3.65369215118215,intergenic,Low (<10%)
lncRNA_10164,2.00113427340641,4,Apul,45.8608385973062,37.9780285935566,0.828114569099644,5.55031086704295,intergenic,Low (<10%)
lncRNA_10165,0.571197462651122,5,Apul,5.61727998848223,9.08832594874499,1.61792290350131,2.72623832375132,TE_intergenic,Low (<10%)
lncRNA_10169,2.37292277614858,4,Apul,12.236979770677,12.1833057923607,0.995613788751618,3.72650208055823,intergenic,Low (<10%)
lncRNA_1017,56.9833794103644,5,Apul,17.5068534164989,29.2133386346235,1.66868014140634,4.20998772017123,intergenic,High (>=50%)
lncRNA_10170,0.607006020799125,5,Apul,11.6106629224258,17.0475391149333,1.46826578541061,3.65657221272302,intergenic,Low (<10%)
lncRNA_10171,2.92307692307692,4,Apul,11.3574323095051,7.06753513547172,0.622282831442177,3.62730709871413,intron,Low (<10%)
lncRNA_10173,0.68283166109253,4,Apul,7.31928169197257,9.57341803064925,1.30797234394584,3.05645896776948,intergenic,Low (<10%)
lncRNA_10174,0.72281974141826,4,Apul,35.1392763186316,39.1624068598806,1.11449099021757,5.17549571171592,TE_intergenic,Low (<10%)
lncRNA_10176,4.27193660894171,5,Apul,52.3670986664111,36.051217102166,0.68843258496751,5.73787867538431,intergenic,Low (<10%)
lncRNA_10180,4.19328313832748,4,Apul,14.2283793128659,13.3091669426018,0.93539584867316,3.92869050541207,TE_intergenic,Low (<10%)
lncRNA_10182,0.37878787878788,4,Apul,5.77050762727509,11.2291934416157,1.94596284537245,2.7592640057201,TE_intergenic,Low (<10%)
lncRNA_10183,0.850574712643678,5,Apul,25.7515450370465,29.2269402764954,1.13495870769886,4.74155031174377,intergenic,Low (<10%)
lncRNA_10186,0.357142857142858,4,Apul,29.1366343653656,23.7997298132108,0.81683181093494,4.91344640181911,intergenic,Low (<10%)
lncRNA_10187,4.04434503116817,5,Apul,104.047802265238,20.5502074036323,0.197507366385749,6.7149021690707,intergenic,Low (<10%)
lncRNA_10189,3.29597825921355,4,Apul,23.2537440215917,25.8178895238765,1.11026807123636,4.60013556649442,intergenic,Low (<10%)
lncRNA_1019,3.47388085104557,5,Apul,8.14992142308164,6.32425630664581,0.775989850495329,3.19375935399589,TE_intergenic,Low (<10%)
lncRNA_10190,0.420634920634921,5,Apul,41.7986436797079,40.4962434162472,0.968841087920443,5.41949317217817,TE_intergenic,Low (<10%)
lncRNA_10191,7.83288181279823,5,Apul,29.4711575053905,26.5774777574251,0.901813162668072,4.92937239949229,intergenic,Low (<10%)
lncRNA_10192,1.32065298010531,5,Apul,19.3258388278149,24.1807993808019,1.25121603239283,4.34524298705271,TE_intergenic,Low (<10%)
lncRNA_10194,0,4,Apul,8.92410147807701,18.3853989785466,2.06019609074507,3.31093648746432,intergenic,Low (<10%)
lncRNA_10195,1.35554070981809,5,Apul,40.1670030678937,46.3012111419498,1.15271759418266,5.36341652007159,intergenic,Low (<10%)
lncRNA_102,5.13207501321752,5,Apul,23.4291004606458,13.9322188334452,0.594654449360842,4.61052883590316,intron,Low (<10%)
lncRNA_1020,0.806451612903225,4,Apul,6.79944628548712,9.29089766299487,1.36641974550568,2.9633717048034,intergenic,Low (<10%)
lncRNA_10200,6.727969348659,5,Apul,35.5597284431547,48.0818134534171,1.35214231262424,5.19218344933233,TE_intergenic,Low (<10%)
lncRNA_10202,2.22826344833718,5,Apul,2.6123790660827,4.84950076880489,1.85635416841584,1.85294929039998,intron,Low (<10%)
lncRNA_10203,2.7136519492842,5,Apul,21.5535221544548,30.8303475179303,1.43040878873517,4.49528084978563,TE_intergenic,Low (<10%)
lncRNA_10206,3.94676952332125,5,Apul,4.48181731541249,5.52652939753709,1.2331001039538,2.45465425035632,TE_intergenic,Low (<10%)
lncRNA_10207,3.57341718574351,4,Apul,28.391133610734,31.7547979775766,1.11847587394576,4.87730909943783,intergenic,Low (<10%)
lncRNA_1021,3.07588217694431,5,Apul,39.0300396676204,50.4113962621011,1.2916050480964,5.32301114024686,intergenic,Low (<10%)
lncRNA_10210,5.52263710744607,5,Apul,23.3102322971996,30.122374078857,1.29223826235639,4.60349177403832,intergenic,Low (<10%)
lncRNA_10214,6.17551644511996,5,Apul,9.1104676624736,7.46479363836479,0.819364484340643,3.3377778259292,TE_intergenic,Low (<10%)
lncRNA_10218,1.94239761298569,4,Apul,4.89325739758611,8.8241775109527,1.80333401535463,2.55906527961415,TE_intergenic,Low (<10%)
lncRNA_1022,0,4,Apul,38.2332544031854,53.5987743226857,1.40188888336485,5.29400510699371,intergenic,Low (<10%)
lncRNA_10221,1.14958501250669,5,Apul,21.6896923543604,36.4436695668262,1.68022989775139,4.50396514277608,intergenic,Low (<10%)
lncRNA_10225,0.739869894198059,5,Apul,7.19030960339381,11.9195933657411,1.65773019844862,3.03391798847661,intron,Low (<10%)
lncRNA_10226,0.32051282051282,4,Apul,42.6374329876429,56.6590397796887,1.32885673009699,5.44749433117483,intergenic,Low (<10%)
lncRNA_10227,1.8833472513296,5,Apul,51.1116646105727,48.5467753396499,0.949817927268364,5.70353443461291,intergenic,Low (<10%)
