"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","region"
"12","FUN_008367","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_4220",-0.430031666472001,0.469844458721839,0.998649612991003,168,-21.97,"2 19","15114 15134",17,"82.35%","94.12%","CDS"
"13","FUN_008367","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_5012",-0.498240316331824,0.392943684204957,0.998649612991003,158,-20.74,"2 20","5548 5571",21,"66.67%","80.95%","CDS"
"14","FUN_011758","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_15928",-0.793887178465656,0.108789385918982,0.998649612991003,166,-22.63,"2 20","4302 4325",20,"80.00%","80.00%","CDS"
"15","FUN_011758","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_17791",-0.122890889630406,0.843925194940592,0.998649612991003,168,-22.77,"2 22","11952 11975",21,"76.19%","80.95%","CDS"
"16","FUN_011758","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_18723",-0.229762438371953,0.710052079390432,0.998649612991003,149,-20.5,"2 19","34520 34542",18,"66.67%","77.78%","CDS"
"17","FUN_011758","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_3250",-0.125416387724079,0.840734510570482,0.998649612991003,158,-21.68,"2 16","18314 18337",16,"81.25%","87.50%","CDS"
"18","FUN_011758","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_3437",-0.64944940447673,0.235607723728571,0.998649612991003,164,-21.55,"2 18","29131 29155",18,"77.78%","88.89%","CDS"
"19","FUN_011758","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_4220",-0.00705733217137388,0.991014400189622,0.998929520526841,152,-21.9,"2 19","18215 18241",22,"72.73%","72.73%","CDS"
"20","FUN_011758","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_5981",-0.0649477528004378,0.917364126450993,0.998649612991003,155,-21.16,"2 22","27741 27767",24,"66.67%","75.00%","CDS"
"21","FUN_011758","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_5981",-0.0649477528004378,0.917364126450993,0.998649612991003,160,-20.71,"2 22","31203 31226",21,"71.43%","76.19%","CDS"
"22","FUN_011758","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_1951",-0.0261404201110218,0.966720774287762,0.998649612991003,188,-30.81,"2 21","90 111",19,"89.47%","94.74%","5UTR"
"23","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_19193",-0.252426602471266,0.682047076624636,0.998649612991003,156,-22,"2 21","391 412",19,"63.16%","78.95%","3UTR"
"24","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_19193",-0.252426602471266,0.682047076624636,0.998649612991003,158,-21.23,"2 18","2330 2349",16,"81.25%","87.50%","CDS"
"25","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_1951",-0.756705869307381,0.138678823029993,0.998649612991003,177,-20.97,"2 20","16971 16991",18,"88.89%","94.44%","CDS"
"26","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_3367",-0.187212621408455,0.763033301347383,0.998649612991003,159,-20.83,"2 16","16754 16777",14,"85.71%","85.71%","CDS"
"27","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.937561540332355,0.0185524934103584,0.851810248197393,171,-21.26,"2 20","17461 17482",18,"83.33%","83.33%","CDS"
"28","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.937561540332355,0.0185524934103584,0.851810248197393,172,-22.43,"2 21","17722 17743",19,"78.95%","84.21%","CDS"
"29","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.937561540332355,0.0185524934103584,0.851810248197393,178,-28.97,"2 20","18243 18265",19,"89.47%","89.47%","CDS"
"30","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.937561540332355,0.0185524934103584,0.851810248197393,178,-29.36,"2 20","18069 18091",19,"89.47%","89.47%","CDS"
"31","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.937561540332355,0.0185524934103584,0.851810248197393,179,-25.76,"2 20","17548 17569",18,"88.89%","88.89%","CDS"
"32","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.937561540332355,0.0185524934103584,0.851810248197393,184,-29.25,"2 21","17635 17656",19,"89.47%","89.47%","CDS"
"33","FUN_011836","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.937561540332355,0.0185524934103584,0.851810248197393,184,-29.25,"2 21","17809 17830",19,"89.47%","89.47%","CDS"
"34","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_14402",-0.702047205023374,0.186261552489598,0.998649612991003,159,-20.55,"2 21","7318 7341",21,"71.43%","76.19%","CDS"
"35","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_1951",-0.502621617857705,0.388114003639802,0.998649612991003,177,-20.97,"2 20","10290 10310",18,"88.89%","94.44%","CDS"
"36","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_3366",-0.0330167217886271,0.957969443097557,0.998649612991003,159,-21.16,"2 16","10070 10093",14,"85.71%","85.71%","CDS"
"37","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.62137060089463,0.263211231641199,0.998649612991003,176,-22.57,"2 21","11002 11023",19,"84.21%","84.21%","CDS"
"38","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.62137060089463,0.263211231641199,0.998649612991003,180,-26.18,"2 21","11785 11806",19,"84.21%","89.47%","CDS"
"39","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.62137060089463,0.263211231641199,0.998649612991003,180,-26.18,"2 21","11872 11893",19,"84.21%","89.47%","CDS"
"40","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.62137060089463,0.263211231641199,0.998649612991003,180,-26.45,"2 21","11524 11545",19,"84.21%","89.47%","CDS"
"41","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.62137060089463,0.263211231641199,0.998649612991003,180,-29.19,"2 21","11611 11632",19,"84.21%","89.47%","CDS"
"42","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.62137060089463,0.263211231641199,0.998649612991003,184,-28.26,"2 21","11698 11719",19,"89.47%","89.47%","CDS"
"43","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.62137060089463,0.263211231641199,0.998649612991003,184,-29.25,"2 21","10786 10807",19,"89.47%","89.47%","CDS"
"44","FUN_011838","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5981",-0.223773689060933,0.717478536096202,0.998649612991003,151,-20.15,"2 20","10129 10151",18,"61.11%","77.78%","CDS"
"45","FUN_014846","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_10228",-0.32700020392363,0.591194201286632,0.998649612991003,181,-21.37,"2 19","4514 4537",18,"94.44%","94.44%","CDS"
"46","FUN_014846","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_15928",-0.862676564508904,0.0598131257134455,0.965603825811459,171,-20.27,"2 21","27788 27810",20,"75.00%","90.00%","CDS"
"47","FUN_014846","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_17776",-0.237975654856489,0.699884722644952,0.998649612991003,149,-21.02,"2 14","13601 13622",12,"75.00%","91.67%","CDS"
"48","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_10228",-0.497922574004722,0.393294492234526,0.998649612991003,164,-22.37,"2 22","12022 12045",21,"71.43%","80.95%","CDS"
"49","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_14768",-0.0864392366374746,0.89007935368791,0.998649612991003,153,-22.13,"2 19","46304 46325",18,"72.22%","77.78%","CDS"
"50","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_16409",-0.458801478267797,0.437031548365896,0.998649612991003,156,-20.17,"2 20","27854 27875",19,"68.42%","89.47%","CDS"
"51","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_1862",-0.334860478254838,0.581750119420499,0.998649612991003,153,-20.97,"2 23","81688 81716",26,"61.54%","69.23%","CDS"
"52","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_18711",-0.575720527659132,0.309763475554759,0.998649612991003,150,-20.25,"2 11","67317 67338",9,"100.00%","100.00%","CDS"
"53","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_18723",-0.211905319638064,0.732226814693447,0.998649612991003,140,-20.76,"2 9","10872 10893",7,"100.00%","100.00%","CDS"
"54","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_18723",-0.211905319638064,0.732226814693447,0.998649612991003,145,-20.02,"2 10","8686 8707",8,"100.00%","100.00%","CDS"
"55","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_1951",-0.0940167108777379,0.880470789819752,0.998649612991003,165,-24.8,"2 21","109801 109822",20,"75.00%","90.00%","CDS"
"56","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_4220",-0.0770068705774647,0.902048798792566,0.998649612991003,154,-25.56,"2 20","51841 51863",19,"73.68%","73.68%","CDS"
"57","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_4220",-0.0770068705774647,0.902048798792566,0.998649612991003,159,-21.63,"2 21","40765 40787",20,"75.00%","75.00%","CDS"
"58","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_5981",-0.15780992997624,0.799907292042033,0.998649612991003,155,-21.35,"2 20","839 861",18,"72.22%","72.22%","CDS"
"59","FUN_015109","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_5981",-0.15780992997624,0.799907292042033,0.998649612991003,163,-27.53,"2 22","85047 85068",20,"65.00%","90.00%","CDS"
"60","FUN_016070","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_4220",-0.0505122574365156,0.935713156302921,0.998649612991003,164,-21.39,"2 17","7636 7657",15,"86.67%","86.67%","CDS"
"61","FUN_016070","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_4220",-0.0505122574365156,0.935713156302921,0.998649612991003,188,-38.4,"2 21","163 184",19,"89.47%","94.74%","5UTR"
"62","FUN_016075","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_10057",-0.518673569981155,0.370541975604712,0.998649612991003,148,-20.07,"2 14","5933 5957",15,"80.00%","80.00%","CDS"
"63","FUN_016091","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_10419",-0.32193344336816,0.597296364264431,0.998649612991003,167,-22.44,"2 21","4529 4554",23,"73.91%","78.26%","CDS"
"64","FUN_016091","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_3367",-0.269957349653125,0.660501379974149,0.998649612991003,156,-22.68,"2 23","4570 4597",25,"60.00%","80.00%","CDS"
"65","FUN_016474","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_10228",-0.169833665382749,0.784805119373199,0.998649612991003,158,-22.65,"2 22","9589 9611",21,"71.43%","80.95%","CDS"
"66","FUN_016474","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_16409",-0.211246763311627,0.733046332286216,0.998649612991003,184,-25.78,"2 21","235 256",19,"84.21%","94.74%","CDS"
"67","FUN_016571","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_10051",-0.231252077125516,0.708206488704568,0.998649612991003,162,-22.12,"2 21","4517 4537",19,"73.68%","84.21%","CDS"
"68","FUN_022272","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_17776",-0.0609908174118262,0.922392251420574,0.998649612991003,153,-24.66,"2 21","5191 5210",19,"73.68%","73.68%","CDS"
"69","FUN_022272","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_1826",-0.0343397588595286,0.956285855698356,0.998649612991003,166,-21.54,"2 21","8006 8030",22,"77.27%","81.82%","CDS"
"70","FUN_022389","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_1862",-0.24439679260452,0.691950445965055,0.998649612991003,169,-24.88,"2 23","21007 21031",22,"68.18%","86.36%","CDS"
"71","FUN_022389","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_4254",-0.14201967349977,0.819784649159633,0.998649612991003,168,-21.19,"2 21","33809 33830",19,"73.68%","84.21%","CDS"
"72","FUN_022491","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_14402",-0.453592361872636,0.442933617370719,0.998649612991003,154,-20.96,"2 21","1943 1967",22,"68.18%","77.27%","CDS"
"73","FUN_022491","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_14768",-0.810177715439951,0.0964018170109686,0.998649612991003,148,-20.19,"2 13","105 125",11,"72.73%","100.00%","CDS"
"74","FUN_022491","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_18711",-0.742357522738105,0.150771706489299,0.998649612991003,155,-20.11,"2 20","3488 3508",19,"73.68%","84.21%","CDS"
"75","FUN_022491","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_18728",-0.120365342381106,0.847116947051261,0.998649612991003,145,-22.78,"2 14","1290 1311",12,"75.00%","83.33%","CDS"
"76","FUN_022516","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_17776",-0.522700350418487,0.366164768963433,0.998649612991003,147,-28.06,"2 21","608 631",21,"61.90%","71.43%","3UTR"
"77","FUN_022516","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_15316",-0.150857950990188,0.808652755602034,0.998649612991003,165,-23.38,"2 21","425 444",19,"78.95%","84.21%","5UTR"
"78","FUN_023000","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_15928",-0.646053312277689,0.238901995873072,0.998649612991003,163,-23.02,"2 21","8951 8973",20,"75.00%","80.00%","CDS"
"79","FUN_024213","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_1826",-0.306872195232466,0.615500278464662,0.998649612991003,179,-22.97,"2 21","191 213",20,"85.00%","90.00%","CDS"
"80","FUN_024213","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_3366",-0.257469669441073,0.675838236610038,0.998649612991003,159,-21.16,"2 16","1953 1976",14,"85.71%","85.71%","CDS"
"81","FUN_024213","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_4254",-0.182761328529564,0.768603041925772,0.998649612991003,164,-23.79,"2 19","1 24",19,"78.95%","89.47%","CDS"
"82","FUN_024242","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_1951",-0.00345369057769099,0.995602633323187,0.999459085257276,175,-21.55,"2 21","403 425",20,"80.00%","90.00%","3UTR"
"83","FUN_024244","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_2859",-0.107872107629258,0.862919804318709,0.998649612991003,164,-22.6,"2 22","2825 2848",21,"76.19%","76.19%","CDS"
"84","FUN_024253","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_10207",-0.721049603907579,0.169262574904988,0.998649612991003,153,-22.17,"2 19","32991 33012",18,"66.67%","83.33%","CDS"
"85","FUN_024253","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_10207",-0.721049603907579,0.169262574904988,0.998649612991003,153,-22.17,"2 19","72489 72510",18,"66.67%","83.33%","CDS"
"86","FUN_024260","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_10207",-0.946398188227218,0.0147767891703283,0.801301622128722,149,-22.38,"2 19","365 386",18,"61.11%","83.33%","3UTR"
"87","FUN_024270","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_15316",-0.0787607145282469,0.899822518663188,0.998649612991003,177,-27.39,"2 21","4597 4616",19,"89.47%","89.47%","CDS"
"88","FUN_024280","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_18728",-0.555409185288336,0.331090516979632,0.998649612991003,147,-20.49,"2 19","4863 4885",19,"73.68%","73.68%","CDS"
"89","FUN_024281","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_15316",-0.434084997630798,0.46519016296611,0.998649612991003,182,-29.69,"2 20","3601 3623",19,"89.47%","94.74%","CDS"
"90","FUN_024286","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_2859",-0.201552113217554,0.745124107666502,0.998649612991003,164,-22.6,"2 22","2531 2554",21,"76.19%","76.19%","CDS"
"91","FUN_024306","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_10207",-0.701219503505227,0.187012469518504,0.998649612991003,149,-22.38,"2 19","365 386",18,"61.11%","83.33%","3UTR"
"92","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_10057",-0.565016195121397,0.320958216601671,0.998649612991003,161,-20.71,"2 19","105021 105044",19,"78.95%","78.95%","CDS"
"93","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_10228",-0.64178225146103,0.243062635495916,0.998649612991003,148,-23.21,"2 22","94303 94332",27,"59.26%","66.67%","CDS"
"94","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_15316",-0.580332683393017,0.304971518590863,0.998649612991003,177,-27.39,"2 21","95562 95581",19,"89.47%","89.47%","CDS"
"95","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_15340",-0.699715350808132,0.188379279289223,0.998649612991003,157,-22.84,"2 20","45393 45413",18,"72.22%","83.33%","CDS"
"96","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_15928",-0.589143425996459,0.295871145463485,0.998649612991003,157,-21.93,"2 19","105189 105211",18,"72.22%","83.33%","CDS"
"97","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_16409",-0.258584895560053,0.674466369566757,0.998649612991003,163,-22.53,"2 20","19929 19950",18,"72.22%","83.33%","CDS"
"98","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_17776",-0.719858097486298,0.170314669200227,0.998649612991003,145,-23.31,"2 20","39314 39334",18,"66.67%","72.22%","CDS"
"99","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_1862",-0.653251252117316,0.231934746152644,0.998649612991003,170,-20.35,"2 23","101887 101910",21,"61.90%","90.48%","CDS"
"100","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_18723",-0.636708891326752,0.248030071992831,0.998649612991003,155,-24.84,"2 19","24799 24818",17,"70.59%","88.24%","CDS"
"101","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_2859",-0.786905635013862,0.11423477932636,0.998649612991003,161,-21.48,"2 22","93903 93925",20,"70.00%","75.00%","CDS"
"102","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_2859",-0.786905635013862,0.11423477932636,0.998649612991003,164,-22.6,"2 22","15049 15072",21,"76.19%","76.19%","CDS"
"103","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_2859",-0.786905635013862,0.11423477932636,0.998649612991003,164,-22.6,"2 22","94399 94422",21,"76.19%","76.19%","CDS"
"104","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5899",-0.78958973684707,0.112131794609578,0.998649612991003,146,-21.07,"2 21","104065 104091",24,"62.50%","70.83%","CDS"
"105","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5981",-0.705943254641473,0.182738516656791,0.998649612991003,157,-20.97,"2 14","1106 1128",12,"91.67%","91.67%","CDS"
"106","FUN_024307","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5981",-0.705943254641473,0.182738516656791,0.998649612991003,166,-22.33,"2 19","25165 25187",17,"76.47%","88.24%","CDS"
"107","FUN_024315","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_18728",-0.629081820735193,0.255548708190721,0.998649612991003,147,-20.49,"2 19","4863 4885",19,"73.68%","73.68%","CDS"
"108","FUN_024316","GO:0000165","MAPK cascade",36,21,15.54,0.046,"Biological Processes","Cluster_15316",-0.310942941581624,0.610570738951244,0.998649612991003,182,-29.69,"2 20","3601 3623",19,"89.47%","94.74%","CDS"
"109","FUN_024869","GO:0003341","cilium movement",22,15,9.5,0.025,"Biological Processes","Cluster_17776",-0.276726626057455,0.652210722725308,0.998649612991003,147,-22.52,"2 21","4884 4907",21,"66.67%","66.67%","CDS"
"110","FUN_025786","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_15854",-0.203260854041204,0.74299350376148,0.998649612991003,174,-23.88,"2 21","12110 12131",19,"84.21%","89.47%","CDS"
"111","FUN_025786","GO:0001707","mesoderm formation",4,4,1.73,0.035,"Biological Processes","Cluster_16409",-0.169838240159228,0.784799379207345,0.998649612991003,174,-22.7,"2 21","7838 7858",19,"84.21%","89.47%","CDS"
"112","FUN_025864","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_18723",-0.208331140808799,0.736676006110352,0.998649612991003,159,-20.19,"2 16","144 165",14,"85.71%","85.71%","CDS"
"113","FUN_025864","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_18723",-0.208331140808799,0.736676006110352,0.998649612991003,159,-20.19,"2 16","755 776",14,"85.71%","85.71%","CDS"
"114","FUN_025870","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_15340",-0.368381210519628,0.541798066452485,0.998649612991003,154,-25.43,"2 21","8815 8835",19,"63.16%","84.21%","CDS"
"115","FUN_025870","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_17776",-0.13034737606125,0.83450773656312,0.998649612991003,145,-22.92,"2 10","2991 3012",8,"100.00%","100.00%","CDS"
"116","FUN_025870","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5981",-0.376089056350775,0.532689407115998,0.998649612991003,164,-25.24,"2 19","115 136",17,"82.35%","88.24%","CDS"
"117","FUN_025886","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.113685532121582,0.855563490936609,0.998649612991003,180,-28.78,"2 21","4784 4805",19,"84.21%","89.47%","CDS"
"118","FUN_025886","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.113685532121582,0.855563490936609,0.998649612991003,180,-29.18,"2 21","5132 5153",19,"84.21%","89.47%","CDS"
"119","FUN_025886","GO:0001818","negative regulation of cytokine production",18,13,7.77,0.012,"Biological Processes","Cluster_5900",-0.113685532121582,0.855563490936609,0.998649612991003,180,-29.18,"2 21","5393 5414",19,"84.21%","89.47%","CDS"
