"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","region"
"14","FUN_001860","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_10419",0.0331930908620023,0.957745006104497,0.998649612991003,158,-20.34,"2 21","30 57",25,"72.00%","72.00%","CDS"
"15","FUN_001860","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_3366",0.104240883381413,0.867517144452583,0.998649612991003,167,-25.13,"2 23","86 109",22,"68.18%","90.91%","CDS"
"16","FUN_001860","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_3367",0.738074834168634,0.154438045674545,0.998649612991003,167,-28.6,"2 23","86 109",22,"68.18%","90.91%","CDS"
"17","FUN_002100","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_14402",0.312009567401591,0.609280227498613,0.998649612991003,156,-20.22,"2 13","394 415",11,"90.91%","100.00%","3UTR"
"18","FUN_002102","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_5900",0.372476977812067,0.536954161705368,0.998649612991003,156,-21.84,"2 19","567 592",21,"76.19%","76.19%","3UTR"
"19","FUN_002102","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_3250",0.432105004439478,0.467462466489279,0.998649612991003,167,-20.22,"2 16","3844 3865",14,"85.71%","100.00%","CDS"
"20","FUN_002102","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_3366",0.366144108220054,0.54444738116256,0.998649612991003,148,-21.53,"2 20","2480 2503",19,"63.16%","84.21%","CDS"
"21","FUN_002102","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_3367",0.462125586661136,0.433274552352652,0.998649612991003,148,-23.43,"2 20","2480 2503",19,"63.16%","84.21%","CDS"
"22","FUN_002102","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_5012",0.504004342370647,0.386592714280463,0.998649612991003,171,-20.13,"2 20","1464 1484",18,"77.78%","88.89%","CDS"
"23","FUN_002868","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_15340",0.440868716377855,0.457423270240361,0.998649612991003,151,-20.1,"2 21","11302 11326",22,"68.18%","68.18%","CDS"
"24","FUN_002868","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_15340",0.440868716377855,0.457423270240361,0.998649612991003,159,-20.3,"2 21","7958 7981",21,"71.43%","76.19%","CDS"
"25","FUN_002868","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_3366",0.175625320161964,0.777541805108136,0.998649612991003,175,-22.06,"2 21","15472 15496",20,"80.00%","90.00%","CDS"
"26","FUN_002868","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_3367",0.398984790655038,0.505816553301738,0.998649612991003,175,-22.3,"2 21","15472 15496",20,"80.00%","90.00%","CDS"
"27","FUN_002868","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_4220",0.0572293294922665,0.927173149561655,0.998649612991003,168,-20.44,"2 21","2735 2756",19,"73.68%","84.21%","CDS"
"28","FUN_004918","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_4220",0.7912885578142,0.110806866783947,0.998649612991003,166,-22.35,"2 15","582 603",13,"92.31%","100.00%","3UTR"
"29","FUN_005251","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_15340",0.540996551902951,0.346437797935145,0.998649612991003,155,-21.07,"2 21","178 200",20,"70.00%","75.00%","5UTR"
"30","FUN_006781","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_10051",0.519495453464441,0.36964754696165,0.998649612991003,170,-24.42,"2 21","229 249",19,"84.21%","84.21%","CDS"
"31","FUN_006790","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_5900",0.238316214077734,0.699463584506548,0.998649612991003,149,-20.57,"2 15","4644 4666",14,"78.57%","85.71%","CDS"
"32","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_10093",0.525055794694941,0.363610203926812,0.998649612991003,154,-20.07,"2 16","25463 25485",15,"80.00%","86.67%","CDS"
"33","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_10093",0.525055794694941,0.363610203926812,0.998649612991003,154,-21.08,"2 21","27108 27132",22,"63.64%","81.82%","CDS"
"34","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_14402",0.572322051613872,0.313306654732878,0.998649612991003,153,-20.56,"2 14","889 910",12,"83.33%","91.67%","CDS"
"35","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_15340",0.215566381401274,0.727673127073692,0.998649612991003,149,-23.71,"2 19","4374 4396",18,"66.67%","77.78%","CDS"
"36","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_3366",0.617114883859804,0.267465864353242,0.998649612991003,150,-21.57,"2 15","24400 24423",13,"76.92%","84.62%","CDS"
"37","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_3366",0.617114883859804,0.267465864353242,0.998649612991003,161,-24.23,"2 23","18775 18800",23,"65.22%","78.26%","CDS"
"38","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_3366",0.617114883859804,0.267465864353242,0.998649612991003,162,-25.53,"2 20","17562 17587",20,"70.00%","85.00%","CDS"
"39","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_3367",0.324516575740665,0.594183962654813,0.998649612991003,150,-21.24,"2 15","24400 24423",13,"76.92%","84.62%","CDS"
"40","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_3367",0.324516575740665,0.594183962654813,0.998649612991003,161,-26.61,"2 23","18775 18800",23,"65.22%","78.26%","CDS"
"41","FUN_006930","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_3367",0.324516575740665,0.594183962654813,0.998649612991003,162,-25.26,"2 20","17562 17587",20,"70.00%","85.00%","CDS"
"42","FUN_007830","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_1826",0.478356104533271,0.415036934356743,0.998649612991003,184,-27.49,"2 21","3895 3916",19,"84.21%","94.74%","CDS"
"43","FUN_007830","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_3366",0.0197139985518973,0.974900983413228,0.998649612991003,159,-21.16,"2 16","5746 5769",14,"85.71%","85.71%","CDS"
"44","FUN_007830","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_3367",0.748008838315969,0.145973363255694,0.998649612991003,159,-20.83,"2 16","5746 5769",14,"85.71%","85.71%","CDS"
"45","FUN_007830","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_4254",0.301993449874161,0.621417231820891,0.998649612991003,162,-21.36,"2 21","3707 3730",21,"71.43%","85.71%","CDS"
"46","FUN_007830","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_5900",0.557659574911138,0.328709968776531,0.998649612991003,176,-27.87,"2 21","6366 6387",19,"84.21%","84.21%","CDS"
"47","FUN_007830","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_5900",0.557659574911138,0.328709968776531,0.998649612991003,178,-25.08,"2 20","1889 1911",19,"89.47%","89.47%","CDS"
"48","FUN_007866","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_10419",0.672203912420479,0.213864644764526,0.998649612991003,173,-22.97,"2 19","239 261",18,"88.89%","88.89%","CDS"
"49","FUN_008259","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_3250",0.671143682591132,0.214864733669748,0.998649612991003,148,-21.02,"2 20","5154 5178",22,"68.18%","72.73%","CDS"
"50","FUN_008259","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_5981",0.57086966672917,0.314824016101078,0.998649612991003,173,-20.95,"2 22","4951 4973",20,"75.00%","85.00%","CDS"
"51","FUN_008260","GO:0001732","formation of cytoplasmic translation initiation com...",6,6,3.18,0.0219,"Biological Processes","Cluster_4220",0.291170256851025,0.634577651156266,0.998649612991003,141,-20.43,"2 21","843 865",21,"66.67%","66.67%","5UTR"
"52","FUN_008296","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_14402",0.425661952880829,0.474873202903544,0.998649612991003,173,-23.97,"2 18","1329 1350",16,"81.25%","100.00%","CDS"
"53","FUN_008296","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_4254",0.568509952602254,0.317293277260673,0.998649612991003,161,-20.61,"2 21","5773 5794",20,"75.00%","85.00%","CDS"
"54","FUN_008367","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_1826",0.707621369675882,0.181226990062738,0.998649612991003,179,-20.29,"2 21","8010 8033",21,"85.71%","85.71%","CDS"
"55","FUN_008930","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_10093",0.324350323868261,0.594384191112706,0.998649612991003,158,-21.15,"2 15","596 617",13,"84.62%","92.31%","CDS"
"56","FUN_009313","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_15340",0.773567681109357,0.124856497892189,0.998649612991003,154,-20.7,"2 17","1162 1182",15,"80.00%","86.67%","CDS"
"57","FUN_009335","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_4220",0.327972887532666,0.590024035900597,0.998649612991003,165,-20.72,"2 19","970 992",18,"83.33%","83.33%","5UTR"
"58","FUN_010733","GO:0001732","formation of cytoplasmic translation initiation com...",6,6,3.18,0.0219,"Biological Processes","Cluster_18711",0.873699469113445,0.0528491438019587,0.96546924320845,175,-26.94,"2 21","2757 2779",20,"80.00%","90.00%","CDS"
"59","FUN_010733","GO:0001732","formation of cytoplasmic translation initiation com...",6,6,3.18,0.0219,"Biological Processes","Cluster_5981",0.0750674120688568,0.904511044736859,0.998649612991003,173,-20.65,"2 22","4314 4336",20,"70.00%","90.00%","CDS"
"60","FUN_010940","GO:0001732","formation of cytoplasmic translation initiation com...",6,6,3.18,0.0219,"Biological Processes","Cluster_14402",0.31957129514481,0.600145032706037,0.998649612991003,150,-23.05,"2 21","996 1020",22,"63.64%","77.27%","CDS"
"61","FUN_010940","GO:0001732","formation of cytoplasmic translation initiation com...",6,6,3.18,0.0219,"Biological Processes","Cluster_2859",0.34708162606247,0.567122265935011,0.998649612991003,167,-20.69,"2 21","16539 16562",20,"75.00%","85.00%","CDS"
"62","FUN_010974","GO:0001732","formation of cytoplasmic translation initiation com...",6,6,3.18,0.0219,"Biological Processes","Cluster_1862",0.195563044581234,0.752597784587136,0.998649612991003,172,-22.17,"2 23","5639 5665",24,"70.83%","87.50%","CDS"
"63","FUN_011776","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_1862",0.452344312729148,0.444350311414452,0.998649612991003,164,-20.81,"2 23","1243 1265",21,"71.43%","80.95%","CDS"
"64","FUN_011950","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_19193",0.176014451231078,0.777054066101724,0.998649612991003,140,-20.34,"2 9","736 757",7,"100.00%","100.00%","CDS"
"65","FUN_013642","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_10057",0.418984067930272,0.48258027653839,0.998649612991003,160,-20.29,"2 21","549 570",19,"73.68%","73.68%","CDS"
"66","FUN_014799","GO:0001732","formation of cytoplasmic translation initiation com...",6,6,3.18,0.0219,"Biological Processes","Cluster_14768",0.052819214263268,0.932779771266648,0.998649612991003,149,-20.82,"2 16","4048 4070",16,"81.25%","81.25%","CDS"
"67","FUN_014799","GO:0001732","formation of cytoplasmic translation initiation com...",6,6,3.18,0.0219,"Biological Processes","Cluster_5012",0.585910103073459,0.299202471762159,0.998649612991003,175,-22.63,"2 20","3446 3466",18,"83.33%","88.89%","CDS"
"68","FUN_014846","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_10051",0.769096221160989,0.128479845327856,0.998649612991003,164,-21.74,"2 21","27441 27462",19,"73.68%","78.95%","CDS"
"69","FUN_014846","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_10057",0.33820677294223,0.577738003724408,0.998649612991003,148,-21.7,"2 19","24324 24348",20,"70.00%","75.00%","CDS"
"70","FUN_014846","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_15340",0.288865816923535,0.637385650129102,0.998649612991003,170,-26.45,"2 19","796 817",17,"82.35%","88.24%","CDS"
"71","FUN_014941","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_15340",0.0489795253731463,0.937662275003259,0.998649612991003,161,-22.02,"2 20","1923 1943",18,"77.78%","83.33%","CDS"
"72","FUN_014942","GO:0001945","lymph vessel development",5,5,2.65,0.0414,"Biological Processes","Cluster_10093",0.364504473684376,0.546390730864523,0.998649612991003,146,-25.06,"2 21","692 721",27,"62.96%","66.67%","5UTR"
"73","FUN_016070","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_18723",0.790956600885296,0.111065390413613,0.998649612991003,152,-20.38,"2 13","1556 1577",11,"90.91%","90.91%","CDS"
"74","FUN_016091","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_15340",0.741892597094019,0.151168475582283,0.998649612991003,155,-23.42,"2 19","6153 6172",17,"76.47%","82.35%","CDS"
"75","FUN_016091","GO:0000165","MAPK cascade",36,26,19.06,0.0136,"Biological Processes","Cluster_3366",0.102519090462525,0.869697652765061,0.998649612991003,156,-23.01,"2 23","4570 4597",25,"60.00%","80.00%","CDS"
"76","FUN_016475","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_3366",0.32492127678137,0.593696604098008,0.998649612991003,170,-22.12,"2 23","18841 18864",21,"76.19%","76.19%","CDS"
"77","FUN_016475","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_3366",0.32492127678137,0.593696604098008,0.998649612991003,176,-31.91,"2 23","22 44",21,"76.19%","90.48%","CDS"
"78","FUN_016475","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_3367",0.5427465040764,0.344565159541661,0.998649612991003,170,-21.25,"2 23","18841 18864",21,"76.19%","76.19%","CDS"
"79","FUN_016475","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_3367",0.5427465040764,0.344565159541661,0.998649612991003,176,-30.52,"2 23","22 44",21,"76.19%","90.48%","CDS"
"80","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_10057",0.288775703008017,0.637495497021679,0.998649612991003,162,-20.47,"2 19","104504 104525",17,"76.47%","82.35%","CDS"
"81","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_10419",0.0491661506967158,0.93742494254405,0.998649612991003,167,-22.54,"2 20","9711 9732",18,"77.78%","83.33%","CDS"
"82","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_14402",0.587013262946026,0.29806478895484,0.998649612991003,154,-22.58,"2 21","54581 54606",23,"65.22%","78.26%","CDS"
"83","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_14402",0.587013262946026,0.29806478895484,0.998649612991003,156,-22.28,"2 19","17124 17144",17,"70.59%","88.24%","CDS"
"84","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_14768",0.0811699091594771,0.8967648606968,0.998649612991003,151,-20.99,"2 13","3233 3254",12,"91.67%","91.67%","CDS"
"85","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_15340",0.253235343001873,0.681050811368762,0.998649612991003,163,-22.29,"2 20","82097 82118",18,"72.22%","83.33%","CDS"
"86","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_19193",0.0851654610301786,0.891695194063197,0.998649612991003,147,-20.16,"2 18","29380 29403",18,"72.22%","77.78%","CDS"
"87","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_2859",0.503874993576922,0.386734965159265,0.998649612991003,152,-21.17,"2 22","16725 16743",20,"70.00%","75.00%","CDS"
"88","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_2859",0.503874993576922,0.386734965159265,0.998649612991003,154,-20.57,"2 21","100881 100905",21,"71.43%","76.19%","CDS"
"89","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_2859",0.503874993576922,0.386734965159265,0.998649612991003,162,-20.6,"2 22","25661 25688",25,"72.00%","80.00%","CDS"
"90","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_2859",0.503874993576922,0.386734965159265,0.998649612991003,174,-20.39,"2 19","20621 20643",17,"88.24%","88.24%","CDS"
"91","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_5900",0.246793754249148,0.688992012805015,0.998649612991003,156,-24.88,"2 18","71445 71467",17,"70.59%","88.24%","CDS"
"92","FUN_019134","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_5900",0.246793754249148,0.688992012805015,0.998649612991003,166,-24.84,"2 20","49951 49974",20,"75.00%","85.00%","CDS"
"93","FUN_022364","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_10057",0.421606137966635,0.479550943634139,0.998649612991003,150,-20.73,"2 20","10787 10810",20,"65.00%","75.00%","CDS"
"94","FUN_022364","GO:0001701","in utero embryonic development",15,13,7.94,0.0185,"Biological Processes","Cluster_18723",0.0342677701416251,0.956377460635155,0.998649612991003,161,-20.84,"2 20","12646 12673",24,"75.00%","75.00%","CDS"
"95","FUN_022557","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_15340",0.507239798954188,0.383038587820633,0.998649612991003,154,-21.79,"2 21","297 320",21,"66.67%","80.95%","5UTR"
"96","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_10057",0.518114999643805,0.371150147116996,0.998649612991003,157,-20.42,"2 17","137990 138009",15,"86.67%","86.67%","CDS"
"97","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_10093",0.877236006805391,0.0506730380453526,0.96546924320845,162,-20.37,"2 15","124468 124489",13,"92.31%","92.31%","CDS"
"98","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_10228",0.302301566826373,0.621043261085181,0.998649612991003,162,-20.81,"2 20","46840 46865",21,"71.43%","80.95%","CDS"
"99","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_10419",0.581157719237443,0.304116347787697,0.998649612991003,155,-21.48,"2 16","78126 78147",14,"78.57%","85.71%","CDS"
"100","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_14402",0.769024200755372,0.128538457304885,0.998649612991003,163,-25.43,"2 21","150677 150703",24,"70.83%","75.00%","CDS"
"101","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_14402",0.769024200755372,0.128538457304885,0.998649612991003,163,-25.43,"2 21","90282 90308",24,"70.83%","75.00%","CDS"
"102","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_15340",0.336102589087363,0.580260268192922,0.998649612991003,154,-21.79,"2 21","166044 166067",21,"66.67%","80.95%","CDS"
"103","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_15340",0.336102589087363,0.580260268192922,0.998649612991003,154,-21.79,"2 21","29466 29489",21,"66.67%","80.95%","CDS"
"104","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_15340",0.336102589087363,0.580260268192922,0.998649612991003,154,-21.79,"2 21","36125 36148",21,"66.67%","80.95%","CDS"
"105","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_15340",0.336102589087363,0.580260268192922,0.998649612991003,154,-21.79,"2 21","98447 98470",21,"66.67%","80.95%","CDS"
"106","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_15340",0.336102589087363,0.580260268192922,0.998649612991003,162,-23.28,"2 15","129139 129160",13,"92.31%","92.31%","CDS"
"107","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_15340",0.336102589087363,0.580260268192922,0.998649612991003,164,-21.93,"2 19","155063 155083",17,"82.35%","88.24%","CDS"
"108","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_18728",0.0553581281795872,0.929551858692089,0.998649612991003,149,-20.87,"2 21","168655 168674",19,"68.42%","73.68%","CDS"
"109","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_18728",0.0553581281795872,0.929551858692089,0.998649612991003,154,-21.25,"2 20","127703 127725",19,"73.68%","73.68%","CDS"
"110","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_18728",0.0553581281795872,0.929551858692089,0.998649612991003,154,-21.25,"2 20","70975 70997",19,"73.68%","73.68%","CDS"
"111","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_18728",0.0553581281795872,0.929551858692089,0.998649612991003,155,-22.45,"2 20","37392 37413",18,"66.67%","77.78%","CDS"
"112","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_2859",0.541594473649688,0.345797674236056,0.998649612991003,150,-20.47,"2 11","141510 141532",9,"100.00%","100.00%","CDS"
"113","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_3367",0.656251844023828,0.229047067775123,0.998649612991003,167,-22.3,"2 23","16886 16909",22,"72.73%","86.36%","CDS"
"114","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_4254",0.897057607544578,0.039030394004523,0.96546924320845,167,-20.75,"2 21","75366 75388",20,"80.00%","80.00%","CDS"
"115","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_5981",0.0392930679654835,0.949983388813376,0.998649612991003,150,-22.46,"2 21","127740 127766",23,"69.57%","69.57%","CDS"
"116","FUN_022561","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,32,22.77,0.0029,"Biological Processes","Cluster_5981",0.0392930679654835,0.949983388813376,0.998649612991003,150,-22.46,"2 21","71012 71038",23,"69.57%","69.57%","CDS"
