"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","region"
"18","Pocillopora_meandrina_HIv1___RNAseq.29374_t","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.176779588830057,0.776095139064962,0.988303468628293,159,-21.75,"2 21","856 878",20,"65.00%","85.00%","CDS"
"19","Pocillopora_meandrina_HIv1___RNAseq.g12280.t2","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_2973",0.380508917386349,0.5274800904517,0.973552982047016,164,-22.25,"2 21","478 499",19,"68.42%","84.21%","5UTR"
"20","Pocillopora_meandrina_HIv1___RNAseq.g10632.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1289",0.075957814173385,0.90338058647796,0.997033432013061,180,-25.34,"2 22","4002 4025",21,"80.95%","90.48%","CDS"
"21","Pocillopora_meandrina_HIv1___RNAseq.g10632.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1289",0.075957814173385,0.90338058647796,0.997033432013061,180,-25.34,"2 22","4002 4025",21,"80.95%","90.48%","CDS"
"22","Pocillopora_meandrina_HIv1___TS.g30120.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.552596849202027,0.33407156470776,0.962083419351555,159,-21.75,"2 21","878 900",20,"65.00%","85.00%","CDS"
"23","Pocillopora_meandrina_HIv1___RNAseq.g20449.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1952",0.512833877109125,0.376912078490967,0.967743555596755,160,-21.37,"2 21","724 745",19,"68.42%","78.95%","3UTR"
"24","Pocillopora_meandrina_HIv1___TS.g28259.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_4823",0.502747416615962,0.387975539800864,0.967903306776112,164,-21.48,"2 21","224 245",19,"73.68%","78.95%","3UTR"
"25","Pocillopora_meandrina_HIv1___TS.g28259.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_4823",0.502747416615962,0.387975539800864,0.967903306776112,172,-23.06,"2 21","979 1000",19,"78.95%","84.21%","3UTR"
"26","Pocillopora_meandrina_HIv1___RNAseq.13663_t","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.36210202477286,0.549240611646953,0.97358598563126,159,-21.75,"2 21","856 878",20,"65.00%","85.00%","CDS"
"27","Pocillopora_meandrina_HIv1___RNAseq.g4073.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.43858665922227,0.460032884098591,0.97024921967979,159,-21.75,"2 21","848 870",20,"65.00%","85.00%","CDS"
"28","Pocillopora_meandrina_HIv1___TS.g29993.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_757",0.376286423016713,0.5324565713369,0.973552982047016,150,-20.09,"2 21","801 827",24,"66.67%","70.83%","CDS"
"29","Pocillopora_meandrina_HIv1___RNAseq.g4033.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_925",0.317433934156791,0.602724680942251,0.976732732570472,162,-22,"2 16","7132 7154",15,"86.67%","93.33%","CDS"
"30","Pocillopora_meandrina_HIv1___RNAseq.g15113.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_4040",0.821431376552746,0.0881155778342921,0.837850161199452,145,-20.13,"2 18","182 203",16,"62.50%","75.00%","5UTR"
"31","Pocillopora_meandrina_HIv1___TS.g26287.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_4572",0.422502316047812,0.478516501886186,0.970695197212391,160,-23.81,"2 20","704 726",20,"75.00%","85.00%","5UTR"
"32","Pocillopora_meandrina_HIv1___RNAseq.g14182.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1068",0.13844134389497,0.824295698348602,0.994770429144229,147,-22.2,"2 17","109 133",18,"72.22%","72.22%","3UTR"
"33","Pocillopora_meandrina_HIv1___RNAseq.g14182.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1068",0.13844134389497,0.824295698348602,0.994770429144229,160,-25.57,"2 17","3630 3651",15,"80.00%","86.67%","CDS"
"34","Pocillopora_meandrina_HIv1___RNAseq.g11264.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_4439",0.273011819538312,0.656758372519449,0.978475549849426,151,-23.81,"2 21","435 458",21,"66.67%","71.43%","3UTR"
"35","Pocillopora_meandrina_HIv1___RNAseq.g13850.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1793",0.226409281568044,0.714208912789039,0.982185628634329,154,-20.44,"2 20","185 210",23,"69.57%","69.57%","3UTR"
"36","Pocillopora_meandrina_HIv1___RNAseq.g13850.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_360",0.529533496080233,0.358766013294821,0.964740261214261,155,-21.49,"2 21","1468 1492",22,"68.18%","72.73%","CDS"
"37","Pocillopora_meandrina_HIv1___TS.g2591.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1015",0.924557159754877,0.0245914555691827,0.703251328640132,151,-20.33,"2 17","3972 3996",18,"72.22%","77.78%","CDS"
"38","Pocillopora_meandrina_HIv1___RNAseq.g21523.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1938",0.151037511467354,0.808426751728421,0.992945052903833,161,-21.55,"2 20","17854 17875",18,"77.78%","83.33%","CDS"
"39","Pocillopora_meandrina_HIv1___RNAseq.g7825.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_3661",0.195397413118185,0.752804604578608,0.985466733303337,172,-27.22,"2 20","166 187",19,"89.47%","89.47%","5UTR"
"40","Pocillopora_meandrina_HIv1___TS.g11524.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1793",0.0466024685772942,0.940685378721597,0.999610930147471,145,-21.49,"2 20","9880 9899",18,"61.11%","77.78%","CDS"
"41","Pocillopora_meandrina_HIv1___RNAseq.g14965.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.5164537729798,0.372960311795983,0.967504713387487,148,-21.61,"2 13","3083 3104",11,"81.82%","90.91%","CDS"
"42","Pocillopora_meandrina_HIv1___RNAseq.g14965.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1938",0.317562220072379,0.602569793563124,0.976732732570472,152,-21.46,"2 22","10437 10460",21,"66.67%","71.43%","CDS"
"43","Pocillopora_meandrina_HIv1___TS.g20175.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1938",0.295083747201735,0.629813721494605,0.977982859683049,156,-24.12,"2 22","2951 2976",23,"60.87%","78.26%","CDS"
"44","Pocillopora_meandrina_HIv1___TS.g20175.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1938",0.295083747201735,0.629813721494605,0.977982859683049,156,-24.12,"2 22","8654 8679",23,"60.87%","78.26%","CDS"
"45","Pocillopora_meandrina_HIv1___TS.g20175.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1938",0.295083747201735,0.629813721494605,0.977982859683049,158,-22.39,"2 19","7736 7758",17,"70.59%","82.35%","CDS"
"46","Pocillopora_meandrina_HIv1___TS.g20175.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_3661",0.253767898143032,0.680394890303246,0.979639664445141,149,-20.09,"2 21","98 120",21,"66.67%","76.19%","5UTR"
"47","Pocillopora_meandrina_HIv1___RNAseq.g5761.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_21",0.320944740651933,0.598488412466983,0.976732732570472,168,-21.36,"2 21","6022 6043",19,"73.68%","84.21%","CDS"
"48","Pocillopora_meandrina_HIv1___RNAseq.g5761.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_360",0.620724588114854,0.263855907526441,0.941113542001565,155,-20.01,"2 16","18313 18334",14,"78.57%","85.71%","CDS"
"49","Pocillopora_meandrina_HIv1___RNAseq.g11675.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_4437",0.720536029161354,0.169715828590591,0.893378697913721,161,-24.07,"2 19","397 421",21,"76.19%","76.19%","3UTR"
"50","Pocillopora_meandrina_HIv1___RNAseq.g11675.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1938",0.430910433477002,0.468834551963349,0.97024921967979,162,-20.71,"2 21","333 354",19,"73.68%","84.21%","CDS"
"51","Pocillopora_meandrina_HIv1___RNAseq.g11675.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1938",0.430910433477002,0.468834551963349,0.97024921967979,163,-22.27,"2 20","1436 1458",18,"77.78%","77.78%","CDS"
"52","Pocillopora_meandrina_HIv1___RNAseq.g1479.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_390",0.701966642042577,0.186334604032481,0.904258325804889,162,-21.49,"2 20","476 500",21,"71.43%","80.95%","CDS"
"53","Pocillopora_meandrina_HIv1___RNAseq.g2097.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1938",0.367109416644146,0.543303894752954,0.973552982047016,160,-22.68,"2 19","7109 7130",17,"70.59%","94.12%","CDS"
"54","Pocillopora_meandrina_HIv1___RNAseq.g25688.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1296",0.289969163892832,0.636040947561838,0.977982859683049,159,-21.94,"2 21","32853 32875",20,"75.00%","75.00%","CDS"
"55","Pocillopora_meandrina_HIv1___RNAseq.8254_t","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1015",0.973420510644559,0.0051810132167092,0.667107103030161,153,-20.82,"2 18","5824 5845",16,"68.75%","81.25%","CDS"
"56","Pocillopora_meandrina_HIv1___RNAseq.g28161.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_36",0.721338711409008,0.169007577747581,0.892746841961801,154,-20.18,"2 20","3793 3810",18,"77.78%","83.33%","CDS"
"57","Pocillopora_meandrina_HIv1___RNAseq.g20440.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_21",0.270559996420794,0.659762619760902,0.978622467559393,153,-20.74,"2 20","452 472",18,"66.67%","83.33%","CDS"
"58","Pocillopora_meandrina_HIv1___RNAseq.g16979.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.718982557639692,0.171088961794327,0.894636391307745,164,-20.62,"2 21","4127 4148",19,"73.68%","78.95%","CDS"
"59","Pocillopora_meandrina_HIv1___RNAseq.g18059.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_4040",0.0466512696029353,0.940623310905876,0.999610930147471,154,-23.15,"2 19","888 909",17,"70.59%","76.47%","3UTR"
"60","Pocillopora_meandrina_HIv1___TS.g5738.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.13343865054962,0.830606189727925,0.994770429144229,159,-21.75,"2 21","880 902",20,"65.00%","85.00%","CDS"
"61","Pocillopora_meandrina_HIv1___RNAseq.g11271.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.731311905351175,0.160279573346785,0.885790980156003,152,-24.74,"2 19","388 414",22,"68.18%","77.27%","3UTR"
"62","Pocillopora_meandrina_HIv1___TS.g28199.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_4754",0.387141405759357,0.519682182353824,0.973552982047016,171,-20.82,"2 21","441 463",20,"80.00%","85.00%","3UTR"
"63","Pocillopora_meandrina_HIv1___RNAseq.g6780.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1015",0.735410397210536,0.156731937663066,0.885790980156003,162,-24.77,"2 21","6048 6071",21,"76.19%","80.95%","CDS"
"64","Pocillopora_meandrina_HIv1___RNAseq.g6780.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1938",0.274320969422422,0.655155144227344,0.978078862467586,158,-21.86,"2 22","8649 8671",21,"66.67%","85.71%","CDS"
"65","Pocillopora_meandrina_HIv1___RNAseq.g6780.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1938",0.274320969422422,0.655155144227344,0.978078862467586,169,-26.76,"2 22","11588 11610",20,"60.00%","95.00%","CDS"
"66","Pocillopora_meandrina_HIv1___RNAseq.g15909.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1068",0.0856766652969368,0.891046687607182,0.997033432013061,155,-23.31,"2 21","7232 7257",23,"65.22%","73.91%","CDS"
"67","Pocillopora_meandrina_HIv1___RNAseq.g15909.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_21",0.330254784081773,0.587280494874487,0.976732732570472,162,-22.73,"2 17","4863 4883",15,"86.67%","93.33%","CDS"
"68","Pocillopora_meandrina_HIv1___RNAseq.g16965.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.390960314850999,0.515202876940005,0.973552982047016,158,-23.77,"2 21","677 700",21,"71.43%","80.95%","CDS"
"69","Pocillopora_meandrina_HIv1___RNAseq.3492_t","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.259313609191785,0.673570189895258,0.979115587552118,145,-20.43,"2 14","87 108",12,"75.00%","83.33%","CDS"
"70","Pocillopora_meandrina_HIv1___RNAseq.3492_t","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1793",0.0351150609090027,0.955299305919309,0.999610930147471,145,-20.92,"2 17","4511 4534",18,"77.78%","77.78%","CDS"
"71","Pocillopora_meandrina_HIv1___RNAseq.g1402.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1015",0.617381966837882,0.267198315442668,0.943304909706179,165,-21.85,"2 21","2055 2077",21,"80.95%","80.95%","CDS"
"72","Pocillopora_meandrina_HIv1___RNAseq.g1402.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.258969144705662,0.673993793344108,0.979115587552118,162,-22.83,"2 20","14318 14340",19,"78.95%","78.95%","CDS"
"73","Pocillopora_meandrina_HIv1___RNAseq.g1402.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1938",0.353005523005606,0.56005693022327,0.974006729681065,143,-20.14,"2 22","11555 11576",20,"55.00%","75.00%","CDS"
"74","Pocillopora_meandrina_HIv1___RNAseq.g7826.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1068",0.210521644370127,0.733948819449791,0.983628803736785,157,-25.23,"2 20","6993 7017",21,"71.43%","80.95%","CDS"
"75","Pocillopora_meandrina_HIv1___RNAseq.g14249.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.200064333471787,0.746979821679093,0.985466733303337,159,-21.75,"2 21","856 878",20,"65.00%","85.00%","CDS"
"76","Pocillopora_meandrina_HIv1___RNAseq.g3945.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_757",0.234631619598061,0.70402189557194,0.982185628634329,150,-20.09,"2 21","803 829",24,"66.67%","70.83%","CDS"
"77","Pocillopora_meandrina_HIv1___RNAseq.g8443.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_757",0.328334630926389,0.589588955171189,0.976732732570472,167,-22.19,"2 21","363 385",20,"80.00%","80.00%","CDS"
"78","Pocillopora_meandrina_HIv1___RNAseq.g12668.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.440645009411924,0.457678943497997,0.97024921967979,147,-20.65,"2 21","13043 13067",22,"59.09%","72.73%","CDS"
"79","Pocillopora_meandrina_HIv1___RNAseq.g12668.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.440645009411924,0.457678943497997,0.97024921967979,147,-20.65,"2 21","21599 21623",22,"59.09%","72.73%","CDS"
"80","Pocillopora_meandrina_HIv1___RNAseq.g12668.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.440645009411924,0.457678943497997,0.97024921967979,147,-20.65,"2 21","3456 3480",22,"59.09%","72.73%","CDS"
"81","Pocillopora_meandrina_HIv1___RNAseq.g7037.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1116",0.112842869975452,0.856629497389004,0.996067076900065,172,-20.94,"2 21","2416 2435",19,"89.47%","89.47%","CDS"
"82","Pocillopora_meandrina_HIv1___RNAseq.g8798.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.279886226253181,0.648346733171572,0.977982859683049,152,-24.2,"2 19","21197 21217",17,"76.47%","76.47%","CDS"
"83","Pocillopora_meandrina_HIv1___RNAseq.g16963.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_925",0.667336185950108,0.218466907815047,0.922928654384853,160,-20.96,"2 13","5432 5453",11,"100.00%","100.00%","CDS"
"84","Pocillopora_meandrina_HIv1___RNAseq.g18811.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_4754",0.208913261828165,0.735951135305843,0.983702228978694,171,-20.82,"2 21","450 472",20,"80.00%","85.00%","3UTR"
"85","Pocillopora_meandrina_HIv1___RNAseq.g24554.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_3661",0.52867985345215,0.359688300845992,0.965105047723833,161,-20.36,"2 19","823 847",20,"70.00%","85.00%","5UTR"
"86","Pocillopora_meandrina_HIv1___RNAseq.g29540.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1938",0.402984751581785,0.501151022128046,0.973552982047016,159,-22.51,"2 18","9442 9466",18,"77.78%","88.89%","CDS"
"87","Pocillopora_meandrina_HIv1___RNAseq.g1098.t1b","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_390",0.845933589021105,0.0708917546872998,0.814935726530995,166,-22.71,"2 21","6407 6427",19,"78.95%","84.21%","CDS"
"88","Pocillopora_meandrina_HIv1___TS.g560.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1080",0.147924700715629,0.812345573882096,0.993614113248201,173,-21.95,"2 20","1169 1189",18,"83.33%","94.44%","CDS"
"89","Pocillopora_meandrina_HIv1___TS.g1707.t3","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_21",0.877017906265201,0.050806403077711,0.794683058369225,157,-20.62,"2 19","14907 14929",18,"72.22%","83.33%","CDS"
"90","Pocillopora_meandrina_HIv1___TS.g1707.t3","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_757",0.286010888902827,0.640867255546601,0.977982859683049,140,-20.01,"2 9","6012 6033",7,"100.00%","100.00%","CDS"
"91","Pocillopora_meandrina_HIv1___RNAseq.g3956.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_757",0.559271637675133,0.327007328719551,0.959258527181713,158,-21.4,"2 21","802 828",24,"70.83%","75.00%","CDS"
"92","Pocillopora_meandrina_HIv1___TS.g9137.t1a","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.168101990185438,0.786978254319186,0.989814318297889,165,-23.17,"2 14","20902 20923",12,"100.00%","100.00%","CDS"
"93","Pocillopora_meandrina_HIv1___RNAseq.g20949.t2","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_390",0.611479588910636,0.273127519529434,0.944044924257856,163,-23.44,"2 21","446 469",21,"66.67%","85.71%","CDS"
"94","Pocillopora_meandrina_HIv1___TS.g5726.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.0386516406942047,0.950799458917579,0.999610930147471,159,-21.75,"2 21","878 900",20,"65.00%","85.00%","CDS"
"95","Pocillopora_meandrina_HIv1___RNAseq.g26792.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_925",0.0013005386544497,0.998344103222496,0.99991080319637,180,-30.84,"2 21","718 739",19,"84.21%","89.47%","CDS"
"96","Pocillopora_meandrina_HIv1___RNAseq.g6342.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1068",0.490151302515281,0.401897302822238,0.968350308247485,155,-29.77,"2 21","1486 1509",21,"66.67%","76.19%","CDS"
"97","Pocillopora_meandrina_HIv1___TS.g20176.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_757",0.439946358977402,0.458477627887403,0.97024921967979,167,-22.19,"2 21","3799 3821",20,"80.00%","80.00%","CDS"
"98","Pocillopora_meandrina_HIv1___TS.g20174.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_21",0.0167984711020453,0.978612528275244,0.999610930147471,163,-20.27,"2 20","5581 5602",18,"72.22%","83.33%","CDS"
"99","Pocillopora_meandrina_HIv1___TS.g20174.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1015",0.100304510048484,0.872502806714995,0.996087148068407,164,-20.66,"2 19","648 668",17,"82.35%","88.24%","5UTR"
"100","Pocillopora_meandrina_HIv1___TS.g3340.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1296",0.660744188307592,0.224742435019121,0.926947473179405,146,-21.56,"2 21","13891 13915",22,"68.18%","68.18%","CDS"
"101","Pocillopora_meandrina_HIv1___RNAseq.g22608.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1938",0.587826871670418,0.297226438371191,0.951935410360257,154,-21.86,"2 22","504 524",20,"70.00%","75.00%","3UTR"
"102","Pocillopora_meandrina_HIv1___RNAseq.g22608.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_360",0.253751772742428,0.680414749748726,0.979639664445141,155,-21.49,"2 21","10830 10854",22,"68.18%","72.73%","CDS"
