"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"21","Pocillopora_meandrina_HIv1___RNAseq.g14977.t1","GO:0000387","spliceosomal snRNP assembly",33,1,0.02,0.0171,"Biological Processes",131,"Cluster_2973",-0.893222380847293,0.0412072014052563,0.765459130560606,162,-22.12,"2 20","88 110",19,"73.68%","84.21%"
"22","Pocillopora_meandrina_HIv1___RNAseq.g20311.t2","GO:0045931","positive regulation of mitotic cell cycle",82,1,0.04,0.0421,"Biological Processes",3186,"Cluster_2973",-0.895079107951158,0.0401486600801126,0.761156013684117,159,-20.49,"2 21","698 720",20,"70.00%","80.00%"
"23","Pocillopora_meandrina_HIv1___RNAseq.g22875.t1","GO:2001009","regulation of plant-type cell wall cellulose biosyn...",2,1,0,0.001,"Biological Processes",1412,"Cluster_2973",-0.969434363395785,0.00638532169500294,0.667107103030148,147,-20.28,"2 19","811 832",18,"66.67%","83.33%"
"24","Pocillopora_meandrina_HIv1___TS.g5059.t2","GO:0010968","regulation of microtubule nucleation",3,1,0,0.0016,"Biological Processes",194,"Cluster_2973",-0.948228376602944,0.0140303943154319,0.674410729954456,165,-23.5,"2 20","500 520",18,"77.78%","88.89%"
"25","Pocillopora_meandrina_HIv1___TS.g5059.t2","GO:0031115","negative regulation of microtubule polymerization",6,1,0,0.0031,"Biological Processes",194,"Cluster_2973",-0.948228376602944,0.0140303943154319,0.674410729954456,165,-23.5,"2 20","500 520",18,"77.78%","88.89%"
"26","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0001222","transcription corepressor binding",18,1,0.01,0.0095,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"27","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0003682","chromatin binding",272,2,0.14,0.00808,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"28","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0004879","nuclear receptor activity",21,1,0.01,0.01107,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"29","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0005102","signaling receptor binding",584,2,0.31,0.03464,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"30","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0036042","long-chain fatty acyl-CoA binding",3,1,0,0.00159,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"31","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0050544","arachidonate binding",4,1,0,0.00212,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"32","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0070540","stearic acid binding",1,1,0,0.00053,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"33","Pocillopora_meandrina_HIv1___RNAseq.g20311.t2","GO:0003682","chromatin binding",272,2,0.14,0.00808,"Molecular Functions",3186,"Cluster_2973",-0.895079107951158,0.0401486600801126,0.761156013684117,159,-20.49,"2 21","698 720",20,"70.00%","80.00%"
"34","Pocillopora_meandrina_HIv1___RNAseq.g25291.t1","GO:0003925","G protein activity",45,1,0.02,0.0236,"Molecular Functions",20,"Cluster_2973",-0.947885623670125,0.0141692154004804,0.674410729954456,159,-20.09,"2 21","843 865",20,"70.00%","80.00%"
"35","Pocillopora_meandrina_HIv1___RNAseq.g25291.t1","GO:0019003","GDP binding",57,1,0.03,0.02981,"Molecular Functions",20,"Cluster_2973",-0.947885623670125,0.0141692154004804,0.674410729954456,159,-20.09,"2 21","843 865",20,"70.00%","80.00%"
"36","Pocillopora_meandrina_HIv1___TS.g5059.t2","GO:0005102","signaling receptor binding",584,2,0.31,0.03464,"Molecular Functions",194,"Cluster_2973",-0.948228376602944,0.0140303943154319,0.674410729954456,165,-23.5,"2 20","500 520",18,"77.78%","88.89%"
