"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"11","Pocillopora_meandrina_HIv1___RNAseq.g21663.t3","GO:0019941","modification-dependent protein catabolic process",486,4,1.35,0.0413,"Biological Processes",614,"Cluster_2973",0.98901770010242,0.00137929473649854,0.667107103030148,163,-21.44,"2 21","134 157",21,"71.43%","80.95%"
"12","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:0034316","negative regulation of Arp2/3 complex-mediated acti...",5,1,0.01,0.0138,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"13","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:0045742","positive regulation of epidermal growth factor rece...",6,1,0.02,0.0166,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"14","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:0050821","protein stabilization",127,2,0.35,0.0484,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"15","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:0060453","regulation of gastric acid secretion",2,1,0.01,0.0056,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"16","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:1901030","positive regulation of mitochondrial outer membrane...",4,1,0.01,0.0111,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"17","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:1905445","positive regulation of clathrin coat assembly",1,1,0,0.0028,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"18","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:2000369","regulation of clathrin-dependent endocytosis",7,1,0.02,0.0193,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"19","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:2000588","positive regulation of platelet-derived growth fact...",1,1,0,0.0028,"Biological Processes",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"20","Pocillopora_meandrina_HIv1___RNAseq.g25955.t1","GO:0006287","base-excision repair, gap-filling",9,1,0.03,0.0248,"Biological Processes",1339,"Cluster_2973",0.870006143076364,0.0551522495224339,0.800217495744552,183,-26.83,"2 20","534 555",18,"88.89%","94.44%"
"21","Pocillopora_meandrina_HIv1___RNAseq.g25955.t1","GO:0006297","nucleotide-excision repair, DNA gap filling",5,1,0.01,0.0138,"Biological Processes",1339,"Cluster_2973",0.870006143076364,0.0551522495224339,0.800217495744552,183,-26.83,"2 20","534 555",18,"88.89%","94.44%"
"22","Pocillopora_meandrina_HIv1___RNAseq.g25955.t1","GO:0045004","DNA replication proofreading",2,1,0.01,0.0056,"Biological Processes",1339,"Cluster_2973",0.870006143076364,0.0551522495224339,0.800217495744552,183,-26.83,"2 20","534 555",18,"88.89%","94.44%"
"23","Pocillopora_meandrina_HIv1___RNAseq.g25955.t1","GO:0055089","fatty acid homeostasis",9,1,0.03,0.0248,"Biological Processes",1339,"Cluster_2973",0.870006143076364,0.0551522495224339,0.800217495744552,183,-26.83,"2 20","534 555",18,"88.89%","94.44%"
"24","Pocillopora_meandrina_HIv1___RNAseq.g25955.t1","GO:0070987","error-free translesion synthesis",6,1,0.02,0.0166,"Biological Processes",1339,"Cluster_2973",0.870006143076364,0.0551522495224339,0.800217495744552,183,-26.83,"2 20","534 555",18,"88.89%","94.44%"
"25","Pocillopora_meandrina_HIv1___RNAseq.g27746.t1","GO:0006682","galactosylceramide biosynthetic process",8,1,0.02,0.0221,"Biological Processes",3388,"Cluster_2973",0.424716679116218,0.47596255028537,0.970290044126995,162,-20.19,"2 20","57 79",19,"73.68%","84.21%"
"26","Pocillopora_meandrina_HIv1___RNAseq.g28736.t1","GO:0042407","cristae formation",7,1,0.02,0.0193,"Biological Processes",2226,"Cluster_2973",0.500392536751045,0.390569441903182,0.967903306776107,170,-26.45,"2 20","705 727",19,"78.95%","89.47%"
"27","Pocillopora_meandrina_HIv1___RNAseq.g28736.t1","GO:0045040","protein insertion into mitochondrial outer membrane",9,1,0.03,0.0248,"Biological Processes",2226,"Cluster_2973",0.500392536751045,0.390569441903182,0.967903306776107,170,-26.45,"2 20","705 727",19,"78.95%","89.47%"
"28","Pocillopora_meandrina_HIv1___RNAseq.g3480.t1","GO:0042092","type 2 immune response",12,1,0.03,0.0329,"Biological Processes",2363,"Cluster_2973",0.774632810586632,0.12399796022922,0.871248475173389,159,-21.64,"2 21","417 440",21,"71.43%","76.19%"
"29","Pocillopora_meandrina_HIv1___RNAseq.g3480.t1","GO:0061436","establishment of skin barrier",4,1,0.01,0.0111,"Biological Processes",2363,"Cluster_2973",0.774632810586632,0.12399796022922,0.871248475173389,159,-21.64,"2 21","417 440",21,"71.43%","76.19%"
"30","Pocillopora_meandrina_HIv1___RNAseq.g3480.t1","GO:0120197","mucociliary clearance",8,1,0.02,0.0221,"Biological Processes",2363,"Cluster_2973",0.774632810586632,0.12399796022922,0.871248475173389,159,-21.64,"2 21","417 440",21,"71.43%","76.19%"
"31","Pocillopora_meandrina_HIv1___RNAseq.g4767.t1","GO:0000212","meiotic spindle organization",12,1,0.03,0.0329,"Biological Processes",2963,"Cluster_2973",0.564458762898231,0.321543948068167,0.95753614032904,158,-21.76,"2 21","739 759",19,"73.68%","78.95%"
"32","Pocillopora_meandrina_HIv1___RNAseq.g4767.t1","GO:0031122","cytoplasmic microtubule organization",31,2,0.09,0.0033,"Biological Processes",2963,"Cluster_2973",0.564458762898231,0.321543948068167,0.95753614032904,158,-21.76,"2 21","739 759",19,"73.68%","78.95%"
"33","Pocillopora_meandrina_HIv1___RNAseq.g6886.t1","GO:0050821","protein stabilization",127,2,0.35,0.0484,"Biological Processes",3270,"Cluster_2973",0.226934006232375,0.713558202427784,0.982185628634319,155,-23.84,"2 19","795 816",18,"72.22%","88.89%"
"34","Pocillopora_meandrina_HIv1___RNAseq.g6886.t1","GO:1904667","negative regulation of ubiquitin protein ligase act...",4,1,0.01,0.0111,"Biological Processes",3270,"Cluster_2973",0.226934006232375,0.713558202427784,0.982185628634319,155,-23.84,"2 19","795 816",18,"72.22%","88.89%"
"35","Pocillopora_meandrina_HIv1___RNAseq.g6886.t1","GO:2000435","negative regulation of protein neddylation",2,1,0.01,0.0056,"Biological Processes",3270,"Cluster_2973",0.226934006232375,0.713558202427784,0.982185628634319,155,-23.84,"2 19","795 816",18,"72.22%","88.89%"
"36","Pocillopora_meandrina_HIv1___TS.g19094.t1","GO:0016925","protein sumoylation",17,1,0.05,0.0463,"Biological Processes",1645,"Cluster_2973",0.632510062048761,0.252161717831395,0.936931679571076,159,-21.6,"2 18","859 879",16,"75.00%","93.75%"
"37","Pocillopora_meandrina_HIv1___TS.g19094.t1","GO:0036306","embryonic heart tube elongation",4,1,0.01,0.0111,"Biological Processes",1645,"Cluster_2973",0.632510062048761,0.252161717831395,0.936931679571076,159,-21.6,"2 18","859 879",16,"75.00%","93.75%"
"38","Pocillopora_meandrina_HIv1___TS.g19094.t1","GO:0060216","definitive hemopoiesis",15,1,0.04,0.041,"Biological Processes",1645,"Cluster_2973",0.632510062048761,0.252161717831395,0.936931679571076,159,-21.6,"2 18","859 879",16,"75.00%","93.75%"
"39","Pocillopora_meandrina_HIv1___TS.g19094.t1","GO:0061484","hematopoietic stem cell homeostasis",10,1,0.03,0.0275,"Biological Processes",1645,"Cluster_2973",0.632510062048761,0.252161717831395,0.936931679571076,159,-21.6,"2 18","859 879",16,"75.00%","93.75%"
"40","Pocillopora_meandrina_HIv1___TS.g19376.t1","GO:0001833","inner cell mass cell proliferation",11,1,0.03,0.0302,"Biological Processes",2212,"Cluster_2973",0.732879596551659,0.15891986369065,0.885790980155998,163,-21.64,"2 21","254 276",20,"70.00%","85.00%"
"41","Pocillopora_meandrina_HIv1___TS.g19376.t1","GO:0007265","Ras protein signal transduction",66,2,0.18,0.0144,"Biological Processes",2212,"Cluster_2973",0.732879596551659,0.15891986369065,0.885790980155998,163,-21.64,"2 21","254 276",20,"70.00%","85.00%"
"42","Pocillopora_meandrina_HIv1___TS.g19376.t1","GO:0045869","negative regulation of single stranded viral RNA re...",6,1,0.02,0.0166,"Biological Processes",2212,"Cluster_2973",0.732879596551659,0.15891986369065,0.885790980155998,163,-21.64,"2 21","254 276",20,"70.00%","85.00%"
"43","Pocillopora_meandrina_HIv1___TS.g19376.t1","GO:0070828","heterochromatin organization",6,1,0.02,0.0166,"Biological Processes",2212,"Cluster_2973",0.732879596551659,0.15891986369065,0.885790980155998,163,-21.64,"2 21","254 276",20,"70.00%","85.00%"
"44","Pocillopora_meandrina_HIv1___TS.g19376.t1","GO:0090309","positive regulation of DNA methylation-dependent he...",8,1,0.02,0.0221,"Biological Processes",2212,"Cluster_2973",0.732879596551659,0.15891986369065,0.885790980155998,163,-21.64,"2 21","254 276",20,"70.00%","85.00%"
"45","Pocillopora_meandrina_HIv1___TS.g24210.t1","GO:0003383","apical constriction",5,1,0.01,0.0138,"Biological Processes",1352,"Cluster_2973",0.861369859976465,0.0606564266998145,0.810894201895059,167,-20.26,"2 21","801 823",20,"80.00%","80.00%"
"46","Pocillopora_meandrina_HIv1___TS.g24210.t1","GO:0031122","cytoplasmic microtubule organization",31,2,0.09,0.0033,"Biological Processes",1352,"Cluster_2973",0.861369859976465,0.0606564266998145,0.810894201895059,167,-20.26,"2 21","801 823",20,"80.00%","80.00%"
"47","Pocillopora_meandrina_HIv1___TS.g26481.t1","GO:0010756","positive regulation of plasminogen activation",7,1,0.02,0.0193,"Biological Processes",2706,"Cluster_2973",0.125359466292935,0.840806413202678,0.994770429144228,172,-28.18,"2 21","811 832",19,"68.42%","94.74%"
"48","Pocillopora_meandrina_HIv1___TS.g26481.t1","GO:0090091","positive regulation of extracellular matrix disasse...",11,1,0.03,0.0302,"Biological Processes",2706,"Cluster_2973",0.125359466292935,0.840806413202678,0.994770429144228,172,-28.18,"2 21","811 832",19,"68.42%","94.74%"
"49","Pocillopora_meandrina_HIv1___TS.g26481.t1","GO:1900025","negative regulation of substrate adhesion-dependent...",5,1,0.01,0.0138,"Biological Processes",2706,"Cluster_2973",0.125359466292935,0.840806413202678,0.994770429144228,172,-28.18,"2 21","811 832",19,"68.42%","94.74%"
"50","Pocillopora_meandrina_HIv1___RNAseq.g1040.t1","GO:0004109","coproporphyrinogen oxidase activity",2,1,0.01,0.006,"Molecular Functions",1382,"Cluster_2973",0.927782650498653,0.023042779390023,0.69875948587476,167,-20.16,"2 21","362 384",20,"75.00%","85.00%"
"51","Pocillopora_meandrina_HIv1___RNAseq.g1040.t1","GO:0051539","4 iron, 4 sulfur cluster binding",51,2,0.15,0.0102,"Molecular Functions",1382,"Cluster_2973",0.927782650498653,0.023042779390023,0.69875948587476,167,-20.16,"2 21","362 384",20,"75.00%","85.00%"
"52","Pocillopora_meandrina_HIv1___RNAseq.g11938.t1","GO:0001968","fibronectin binding",13,1,0.04,0.0383,"Molecular Functions",99,"Cluster_2973",0.173878402594219,0.77973182379112,0.989050229967224,162,-23.74,"2 21","649 669",19,"68.42%","89.47%"
"53","Pocillopora_meandrina_HIv1___RNAseq.g15734.t1","GO:0051011","microtubule minus-end binding",6,1,0.02,0.0179,"Molecular Functions",2545,"Cluster_2973",0.133614756156703,0.830383972988378,0.994770429144228,178,-28.63,"2 21","619 642",21,"85.71%","90.48%"
"54","Pocillopora_meandrina_HIv1___RNAseq.g16740.t1","GO:0003723","RNA binding",932,7,2.8,0.0454,"Molecular Functions",3095,"Cluster_2973",0.526878185393461,0.361636743799685,0.965597972260423,170,-20.82,"2 20","711 733",19,"78.95%","89.47%"
"55","Pocillopora_meandrina_HIv1___RNAseq.g16740.t1","GO:0003963","RNA-3'-phosphate cyclase activity",2,1,0.01,0.006,"Molecular Functions",3095,"Cluster_2973",0.526878185393461,0.361636743799685,0.965597972260423,170,-20.82,"2 20","711 733",19,"78.95%","89.47%"
"56","Pocillopora_meandrina_HIv1___RNAseq.g16741.t2","GO:0018025","calmodulin-lysine N-methyltransferase activity",1,1,0,0.003,"Molecular Functions",932,"Cluster_2973",0.277252779849187,0.651567014948224,0.977982859683052,170,-20.82,"2 20","591 613",19,"78.95%","89.47%"
"57","Pocillopora_meandrina_HIv1___RNAseq.g17750.t1","GO:0004773","steryl-sulfatase activity",7,1,0.02,0.0208,"Molecular Functions",3055,"Cluster_2973",0.617835203659853,0.266744451080614,0.943141135294288,158,-21.53,"2 20","975 999",21,"66.67%","80.95%"
"58","Pocillopora_meandrina_HIv1___RNAseq.g20297.t1","GO:0001179","RNA polymerase I general transcription initiation f...",1,1,0,0.003,"Molecular Functions",2821,"Cluster_2973",0.123429134517224,0.843245097694614,0.994807352242828,165,-25.8,"2 21","669 690",20,"75.00%","90.00%"
"59","Pocillopora_meandrina_HIv1___RNAseq.g20297.t1","GO:0003677","DNA binding",1135,7,3.41,0.0182,"Molecular Functions",2821,"Cluster_2973",0.123429134517224,0.843245097694614,0.994807352242828,165,-25.8,"2 21","669 690",20,"75.00%","90.00%"
"60","Pocillopora_meandrina_HIv1___RNAseq.g20424.t1","GO:0003723","RNA binding",932,7,2.8,0.0454,"Molecular Functions",1279,"Cluster_2973",0.948259516464973,0.0140178042193317,0.674410729954456,160,-20.6,"2 13","344 365",11,"100.00%","100.00%"
"61","Pocillopora_meandrina_HIv1___RNAseq.g21331.t1","GO:0004067","asparaginase activity",6,1,0.02,0.0179,"Molecular Functions",1092,"Cluster_2973",0.12308938800879,0.843674377754775,0.99490741342439,162,-25.3,"2 21","111 135",22,"68.18%","86.36%"
"62","Pocillopora_meandrina_HIv1___RNAseq.g21331.t1","GO:0008798","beta-aspartyl-peptidase activity",3,1,0.01,0.009,"Molecular Functions",1092,"Cluster_2973",0.12308938800879,0.843674377754775,0.99490741342439,162,-25.3,"2 21","111 135",22,"68.18%","86.36%"
"63","Pocillopora_meandrina_HIv1___RNAseq.g21663.t3","GO:0000166","nucleotide binding",2094,9,6.28,0.0078,"Molecular Functions",614,"Cluster_2973",0.98901770010242,0.00137929473649854,0.667107103030148,163,-21.44,"2 21","134 157",21,"71.43%","80.95%"
"64","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:0032051","clathrin light chain binding",2,1,0.01,0.006,"Molecular Functions",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"65","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1","GO:0035615","clathrin adaptor activity",9,1,0.03,0.0267,"Molecular Functions",1211,"Cluster_2973",0.886677870981431,0.0450072510711983,0.777999714745241,149,-20.57,"2 20","786 809",20,"70.00%","75.00%"
"66","Pocillopora_meandrina_HIv1___RNAseq.g25955.t1","GO:0000166","nucleotide binding",2094,9,6.28,0.0078,"Molecular Functions",1339,"Cluster_2973",0.870006143076364,0.0551522495224339,0.800217495744552,183,-26.83,"2 20","534 555",18,"88.89%","94.44%"
"67","Pocillopora_meandrina_HIv1___RNAseq.g25955.t1","GO:0003677","DNA binding",1135,7,3.41,0.0182,"Molecular Functions",1339,"Cluster_2973",0.870006143076364,0.0551522495224339,0.800217495744552,183,-26.83,"2 20","534 555",18,"88.89%","94.44%"
"68","Pocillopora_meandrina_HIv1___RNAseq.g25955.t1","GO:0008296","3'-5'-DNA exonuclease activity",10,1,0.03,0.0296,"Molecular Functions",1339,"Cluster_2973",0.870006143076364,0.0551522495224339,0.800217495744552,183,-26.83,"2 20","534 555",18,"88.89%","94.44%"
"69","Pocillopora_meandrina_HIv1___RNAseq.g25955.t1","GO:0051539","4 iron, 4 sulfur cluster binding",51,2,0.15,0.0102,"Molecular Functions",1339,"Cluster_2973",0.870006143076364,0.0551522495224339,0.800217495744552,183,-26.83,"2 20","534 555",18,"88.89%","94.44%"
"70","Pocillopora_meandrina_HIv1___RNAseq.g27423.t1","GO:0000166","nucleotide binding",2094,9,6.28,0.0078,"Molecular Functions",2472,"Cluster_2973",0.746047685960926,0.147633359339992,0.882129510365957,160,-25.56,"2 18","893 918",20,"75.00%","80.00%"
"71","Pocillopora_meandrina_HIv1___RNAseq.g27423.t1","GO:0008254","3'-nucleotidase activity",2,1,0.01,0.006,"Molecular Functions",2472,"Cluster_2973",0.746047685960926,0.147633359339992,0.882129510365957,160,-25.56,"2 18","893 918",20,"75.00%","80.00%"
"72","Pocillopora_meandrina_HIv1___RNAseq.g27423.t1","GO:0008663","2',3'-cyclic-nucleotide 2'-phosphodiesterase activi...",3,1,0.01,0.009,"Molecular Functions",2472,"Cluster_2973",0.746047685960926,0.147633359339992,0.882129510365957,160,-25.56,"2 18","893 918",20,"75.00%","80.00%"
"73","Pocillopora_meandrina_HIv1___RNAseq.g27423.t1","GO:0106411","XMP 5'-nucleosidase activity",4,1,0.01,0.012,"Molecular Functions",2472,"Cluster_2973",0.746047685960926,0.147633359339992,0.882129510365957,160,-25.56,"2 18","893 918",20,"75.00%","80.00%"
"74","Pocillopora_meandrina_HIv1___RNAseq.g27746.t1","GO:0001733","galactosylceramide sulfotransferase activity",6,1,0.02,0.0179,"Molecular Functions",3388,"Cluster_2973",0.424716679116218,0.47596255028537,0.970290044126995,162,-20.19,"2 20","57 79",19,"73.68%","84.21%"
"75","Pocillopora_meandrina_HIv1___RNAseq.g29740.t1","GO:0003677","DNA binding",1135,7,3.41,0.0182,"Molecular Functions",1530,"Cluster_2973",0.0285491402766443,0.963655044086349,0.999610930147471,157,-20.43,"2 21","919 940",20,"70.00%","85.00%"
"76","Pocillopora_meandrina_HIv1___RNAseq.g6886.t1","GO:0003723","RNA binding",932,7,2.8,0.0454,"Molecular Functions",3270,"Cluster_2973",0.226934006232375,0.713558202427784,0.982185628634319,155,-23.84,"2 19","795 816",18,"72.22%","88.89%"
"77","Pocillopora_meandrina_HIv1___RNAseq.g6886.t1","GO:0008097","5S rRNA binding",9,1,0.03,0.0267,"Molecular Functions",3270,"Cluster_2973",0.226934006232375,0.713558202427784,0.982185628634319,155,-23.84,"2 19","795 816",18,"72.22%","88.89%"
"78","Pocillopora_meandrina_HIv1___RNAseq.g6886.t1","GO:0048027","mRNA 5'-UTR binding",17,1,0.05,0.0498,"Molecular Functions",3270,"Cluster_2973",0.226934006232375,0.713558202427784,0.982185628634319,155,-23.84,"2 19","795 816",18,"72.22%","88.89%"
"79","Pocillopora_meandrina_HIv1___RNAseq.g6886.t1","GO:1990948","ubiquitin ligase inhibitor activity",2,1,0.01,0.006,"Molecular Functions",3270,"Cluster_2973",0.226934006232375,0.713558202427784,0.982185628634319,155,-23.84,"2 19","795 816",18,"72.22%","88.89%"
"80","Pocillopora_meandrina_HIv1___RNAseq.g6919.t1","GO:0003677","DNA binding",1135,7,3.41,0.0182,"Molecular Functions",1187,"Cluster_2973",0.222509718611509,0.719047295341227,0.982390804983415,163,-20.34,"2 21","283 305",20,"70.00%","85.00%"
"81","Pocillopora_meandrina_HIv1___RNAseq.g6919.t1","GO:0003723","RNA binding",932,7,2.8,0.0454,"Molecular Functions",1187,"Cluster_2973",0.222509718611509,0.719047295341227,0.982390804983415,163,-20.34,"2 21","283 305",20,"70.00%","85.00%"
"82","Pocillopora_meandrina_HIv1___RNAseq.g8677.t1","GO:0003677","DNA binding",1135,7,3.41,0.0182,"Molecular Functions",2615,"Cluster_2973",0.577205581032696,0.308218435863931,0.953095941815671,158,-20.58,"2 21","46 69",21,"71.43%","80.95%"
"83","Pocillopora_meandrina_HIv1___RNAseq.g8677.t1","GO:0003723","RNA binding",932,7,2.8,0.0454,"Molecular Functions",2615,"Cluster_2973",0.577205581032696,0.308218435863931,0.953095941815671,158,-20.58,"2 21","46 69",21,"71.43%","80.95%"
"84","Pocillopora_meandrina_HIv1___RNAseq.g8800.t1","GO:0003723","RNA binding",932,7,2.8,0.0454,"Molecular Functions",329,"Cluster_2973",0.709745018074852,0.179319308213081,0.900037956413106,161,-20.3,"2 21","98 119",20,"75.00%","85.00%"
"85","Pocillopora_meandrina_HIv1___TS.g19094.t1","GO:0061656","SUMO conjugating enzyme activity",2,1,0.01,0.006,"Molecular Functions",1645,"Cluster_2973",0.632510062048761,0.252161717831395,0.936931679571076,159,-21.6,"2 18","859 879",16,"75.00%","93.75%"
"86","Pocillopora_meandrina_HIv1___TS.g19376.t1","GO:0003677","DNA binding",1135,7,3.41,0.0182,"Molecular Functions",2212,"Cluster_2973",0.732879596551659,0.15891986369065,0.885790980155998,163,-21.64,"2 21","254 276",20,"70.00%","85.00%"
"87","Pocillopora_meandrina_HIv1___TS.g19376.t1","GO:0140947","histone H3K9me2 methyltransferase activity",2,1,0.01,0.006,"Molecular Functions",2212,"Cluster_2973",0.732879596551659,0.15891986369065,0.885790980155998,163,-21.64,"2 21","254 276",20,"70.00%","85.00%"
"88","Pocillopora_meandrina_HIv1___TS.g19376.t1","GO:0140948","histone H3K9 monomethyltransferase activity",1,1,0,0.003,"Molecular Functions",2212,"Cluster_2973",0.732879596551659,0.15891986369065,0.885790980155998,163,-21.64,"2 21","254 276",20,"70.00%","85.00%"
