"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"12","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0045722","positive regulation of gluconeogenesis",9,1,0.03,0.0339,"Biological Processes",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"13","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0045723","positive regulation of fatty acid biosynthetic proc...",5,1,0.02,0.019,"Biological Processes",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"14","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0055091","phospholipid homeostasis",7,2,0.03,3e-04,"Biological Processes",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"15","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0070328","triglyceride homeostasis",8,1,0.03,0.0302,"Biological Processes",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"16","Pocillopora_meandrina_HIv1___RNAseq.g12113.t1","GO:0030866","cortical actin cytoskeleton organization",26,2,0.1,0.0044,"Biological Processes",1818,"Cluster_4823",-0.961649905018013,0.00896332937875876,0.667107103030148,170,-20.93,"2 21","413 437",22,"81.82%","81.82%"
"17","Pocillopora_meandrina_HIv1___RNAseq.g12113.t1","GO:0045214","sarcomere organization",11,1,0.04,0.0413,"Biological Processes",1818,"Cluster_4823",-0.961649905018013,0.00896332937875876,0.667107103030148,170,-20.93,"2 21","413 437",22,"81.82%","81.82%"
"18","Pocillopora_meandrina_HIv1___RNAseq.g12113.t1","GO:0055003","cardiac myofibril assembly",8,1,0.03,0.0302,"Biological Processes",1818,"Cluster_4823",-0.961649905018013,0.00896332937875876,0.667107103030148,170,-20.93,"2 21","413 437",22,"81.82%","81.82%"
"19","Pocillopora_meandrina_HIv1___RNAseq.g14695.t1","GO:0036515","serotonergic neuron axon guidance",13,1,0.05,0.0487,"Biological Processes",2170,"Cluster_1938",-0.971309164464342,0.0058085902510096,0.667107103030148,152,-24.96,"2 18","253 277",18,"72.22%","77.78%"
"20","Pocillopora_meandrina_HIv1___RNAseq.g17919.t1","GO:0001695","histamine catabolic process",5,1,0.02,0.019,"Biological Processes",2596,"Cluster_1938",-0.991500685182147,0.000939410209737709,0.667107103030148,160,-25.08,"2 22","270 293",21,"66.67%","80.95%"
"21","Pocillopora_meandrina_HIv1___RNAseq.g1987.t1","GO:0045040","protein insertion into mitochondrial outer membrane",9,1,0.03,0.0339,"Biological Processes",1379,"Cluster_1938",-0.898459659089308,0.0382440601663555,0.760878962620343,161,-21.93,"2 22","89 111",20,"60.00%","85.00%"
"22","Pocillopora_meandrina_HIv1___RNAseq.g20993.t2","GO:0010273","detoxification of copper ion",2,1,0.01,0.0076,"Biological Processes",2483,"Cluster_1938",-0.931443533508408,0.0213250138632082,0.689279208310677,158,-25.85,"2 22","778 800",21,"71.43%","80.95%"
"23","Pocillopora_meandrina_HIv1___RNAseq.g20993.t2","GO:0046938","phytochelatin biosynthetic process",2,1,0.01,0.0076,"Biological Processes",2483,"Cluster_1938",-0.931443533508408,0.0213250138632082,0.689279208310677,158,-25.85,"2 22","778 800",21,"71.43%","80.95%"
"24","Pocillopora_meandrina_HIv1___RNAseq.g20993.t2","GO:0098849","cellular detoxification of cadmium ion",3,1,0.01,0.0114,"Biological Processes",2483,"Cluster_1938",-0.931443533508408,0.0213250138632082,0.689279208310677,158,-25.85,"2 22","778 800",21,"71.43%","80.95%"
"25","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0002692","negative regulation of cellular extravasation",1,1,0,0.0038,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"26","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0043314","negative regulation of neutrophil degranulation",1,1,0,0.0038,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"27","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0048008","platelet-derived growth factor receptor signaling p...",30,2,0.11,0.0058,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"28","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0051726","regulation of cell cycle",657,7,2.51,0.0392,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"29","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0060268","negative regulation of respiratory burst",3,1,0.01,0.0114,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"30","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0060313","negative regulation of blood vessel remodeling",1,1,0,0.0038,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"31","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:1905522","negative regulation of macrophage migration",1,1,0,0.0038,"Biological Processes",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"32","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1","GO:0000076","DNA replication checkpoint signaling",12,1,0.05,0.045,"Biological Processes",1375,"Cluster_1938",-0.891992812781147,0.0419129972573029,0.767758624992504,155,-21.34,"2 22","630 651",20,"65.00%","80.00%"
"33","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1","GO:0000729","DNA double-strand break processing",10,1,0.04,0.0376,"Biological Processes",1375,"Cluster_1938",-0.891992812781147,0.0419129972573029,0.767758624992504,155,-21.34,"2 22","630 651",20,"65.00%","80.00%"
"34","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1","GO:0033567","DNA replication, Okazaki fragment processing",1,1,0,0.0038,"Biological Processes",1375,"Cluster_1938",-0.891992812781147,0.0419129972573029,0.767758624992504,155,-21.34,"2 22","630 651",20,"65.00%","80.00%"
"35","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1","GO:0043137","DNA replication, removal of RNA primer",4,1,0.02,0.0152,"Biological Processes",1375,"Cluster_1938",-0.891992812781147,0.0419129972573029,0.767758624992504,155,-21.34,"2 22","630 651",20,"65.00%","80.00%"
"36","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1","GO:0043504","mitochondrial DNA repair",8,1,0.03,0.0302,"Biological Processes",1375,"Cluster_1938",-0.891992812781147,0.0419129972573029,0.767758624992504,155,-21.34,"2 22","630 651",20,"65.00%","80.00%"
"37","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1","GO:0071932","replication fork reversal",5,1,0.02,0.019,"Biological Processes",1375,"Cluster_1938",-0.891992812781147,0.0419129972573029,0.767758624992504,155,-21.34,"2 22","630 651",20,"65.00%","80.00%"
"38","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1","GO:1902990","mitotic telomere maintenance via semi-conservative ...",2,1,0.01,0.0076,"Biological Processes",1375,"Cluster_1938",-0.891992812781147,0.0419129972573029,0.767758624992504,155,-21.34,"2 22","630 651",20,"65.00%","80.00%"
"39","Pocillopora_meandrina_HIv1___RNAseq.g21350.t1","GO:0010825","positive regulation of centrosome duplication",3,1,0.01,0.0114,"Biological Processes",2080,"Cluster_4823",-0.952334774932161,0.0124024255620583,0.674410729954456,144,-20.31,"2 13","824 845",11,"81.82%","81.82%"
"40","Pocillopora_meandrina_HIv1___RNAseq.g21350.t1","GO:0030866","cortical actin cytoskeleton organization",26,2,0.1,0.0044,"Biological Processes",2080,"Cluster_4823",-0.952334774932161,0.0124024255620583,0.674410729954456,144,-20.31,"2 13","824 845",11,"81.82%","81.82%"
"41","Pocillopora_meandrina_HIv1___RNAseq.g21350.t1","GO:0042752","regulation of circadian rhythm",93,3,0.36,0.0312,"Biological Processes",2080,"Cluster_4823",-0.952334774932161,0.0124024255620583,0.674410729954456,144,-20.31,"2 13","824 845",11,"81.82%","81.82%"
"42","Pocillopora_meandrina_HIv1___RNAseq.g22310.t1","GO:0002182","cytoplasmic translational elongation",4,1,0.02,0.0152,"Biological Processes",5,"Cluster_4438",-0.947470580577219,0.014337910840886,0.674410729954456,156,-21.25,"2 19","1 19",17,"76.47%","82.35%"
"43","Pocillopora_meandrina_HIv1___RNAseq.g22875.t1","GO:2001009","regulation of plant-type cell wall cellulose biosyn...",2,1,0.01,0.0076,"Biological Processes",1412,"Cluster_2973",-0.969434363395785,0.00638532169500294,0.667107103030148,147,-20.28,"2 19","811 832",18,"66.67%","83.33%"
"44","Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a","GO:0006707","cholesterol catabolic process",12,1,0.05,0.045,"Biological Processes",3229,"Cluster_1793",-0.962179951434358,0.00877885307613495,0.667107103030148,154,-20.44,"2 20","312 337",23,"69.57%","69.57%"
"45","Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a","GO:0042632","cholesterol homeostasis",37,2,0.14,0.0088,"Biological Processes",3229,"Cluster_1793",-0.962179951434358,0.00877885307613495,0.667107103030148,154,-20.44,"2 20","312 337",23,"69.57%","69.57%"
"46","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0010875","positive regulation of cholesterol efflux",10,1,0.04,0.0376,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"47","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0010875","positive regulation of cholesterol efflux",10,1,0.04,0.0376,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"48","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0032464","positive regulation of protein homooligomerization",2,1,0.01,0.0076,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"49","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0032464","positive regulation of protein homooligomerization",2,1,0.01,0.0076,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"50","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0043129","surfactant homeostasis",3,1,0.01,0.0114,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"51","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0043129","surfactant homeostasis",3,1,0.01,0.0114,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"52","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0046471","phosphatidylglycerol metabolic process",25,2,0.1,0.0041,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"53","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0046471","phosphatidylglycerol metabolic process",25,2,0.1,0.0041,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"54","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0055091","phospholipid homeostasis",7,2,0.03,3e-04,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"55","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0055091","phospholipid homeostasis",7,2,0.03,3e-04,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"56","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0150172","regulation of phosphatidylcholine metabolic process",5,1,0.02,0.019,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"57","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0150172","regulation of phosphatidylcholine metabolic process",5,1,0.02,0.019,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"58","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:1902995","positive regulation of phospholipid efflux",2,1,0.01,0.0076,"Biological Processes",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"59","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:1902995","positive regulation of phospholipid efflux",2,1,0.01,0.0076,"Biological Processes",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"60","Pocillopora_meandrina_HIv1___RNAseq.g28314.t1","GO:0036159","inner dynein arm assembly",12,1,0.05,0.045,"Biological Processes",1936,"Cluster_1953",-0.940898040969052,0.0170941935745587,0.674410729954456,157,-21.24,"2 14","451 472",12,"83.33%","100.00%"
"61","Pocillopora_meandrina_HIv1___RNAseq.g28481.t1","GO:0031643","positive regulation of myelination",5,1,0.02,0.019,"Biological Processes",462,"Cluster_2839",-0.968528512591818,0.00667035424164858,0.667107103030148,160,-21.43,"2 17","447 468",15,"80.00%","86.67%"
"62","Pocillopora_meandrina_HIv1___RNAseq.g28481.t1","GO:0032286","central nervous system myelin maintenance",2,1,0.01,0.0076,"Biological Processes",462,"Cluster_2839",-0.968528512591818,0.00667035424164858,0.667107103030148,160,-21.43,"2 17","447 468",15,"80.00%","86.67%"
"63","Pocillopora_meandrina_HIv1___RNAseq.g29298.t1","GO:0002227","innate immune response in mucosa",2,1,0.01,0.0076,"Biological Processes",260,"Cluster_3661",-0.936432153585129,0.0190548323623486,0.682865205121046,161,-21.45,"2 21","774 793",19,"73.68%","84.21%"
"64","Pocillopora_meandrina_HIv1___RNAseq.g29298.t1","GO:0046471","phosphatidylglycerol metabolic process",25,2,0.1,0.0041,"Biological Processes",260,"Cluster_3661",-0.936432153585129,0.0190548323623486,0.682865205121046,161,-21.45,"2 21","774 793",19,"73.68%","84.21%"
"65","Pocillopora_meandrina_HIv1___RNAseq.g29298.t1","GO:1904635","positive regulation of podocyte apoptotic process",1,1,0,0.0038,"Biological Processes",260,"Cluster_3661",-0.936432153585129,0.0190548323623486,0.682865205121046,161,-21.45,"2 21","774 793",19,"73.68%","84.21%"
"66","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0001782","B cell homeostasis",12,1,0.05,0.045,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"67","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0001783","B cell apoptotic process",9,1,0.03,0.0339,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"68","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0002352","B cell negative selection",3,1,0.01,0.0114,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"69","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0008285","negative regulation of cell population proliferatio...",320,4,1.22,0.0334,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"70","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0008635","activation of cysteine-type endopeptidase activity ...",4,1,0.02,0.0152,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"71","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0010046","response to mycotoxin",4,1,0.02,0.0152,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"72","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0010248","establishment or maintenance of transmembrane elect...",3,1,0.01,0.0114,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"73","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0010524","positive regulation of calcium ion transport into c...",13,1,0.05,0.0487,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"74","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0032471","negative regulation of endoplasmic reticulum calciu...",6,1,0.02,0.0228,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"75","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0033137","negative regulation of peptidyl-serine phosphorylat...",14,2,0.05,0.0013,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"76","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0044346","fibroblast apoptotic process",12,1,0.05,0.045,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"77","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0048597","post-embryonic camera-type eye morphogenesis",3,1,0.01,0.0114,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"78","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0051726","regulation of cell cycle",657,7,2.51,0.0392,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"79","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0060068","vagina development",4,1,0.02,0.0152,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"80","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0070242","thymocyte apoptotic process",10,1,0.04,0.0376,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"81","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0071260","cellular response to mechanical stimulus",26,2,0.1,0.0044,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"82","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0090200","positive regulation of release of cytochrome c from...",6,1,0.02,0.0228,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"83","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0090201","negative regulation of release of cytochrome c from...",11,1,0.04,0.0413,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"84","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:1901029","negative regulation of mitochondrial outer membrane...",11,1,0.04,0.0413,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"85","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:1901030","positive regulation of mitochondrial outer membrane...",4,1,0.02,0.0152,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"86","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:1902262","apoptotic process involved in blood vessel morphoge...",7,1,0.03,0.0265,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"87","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:1903896","positive regulation of IRE1-mediated unfolded prote...",5,1,0.02,0.019,"Biological Processes",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"88","Pocillopora_meandrina_HIv1___RNAseq.g5133.t1","GO:0000911","cytokinesis by cell plate formation",2,1,0.01,0.0076,"Biological Processes",668,"Cluster_1952",-0.903756010587006,0.0353201981475975,0.753759205726564,153,-20.32,"2 18","390 411",16,"75.00%","75.00%"
"89","Pocillopora_meandrina_HIv1___RNAseq.g5374.t1","GO:0045475","locomotor rhythm",7,1,0.03,0.0265,"Biological Processes",3181,"Cluster_4435",-0.973512660116348,0.00515416506623921,0.667107103030148,163,-20.74,"2 21","462 484",20,"70.00%","85.00%"
"90","Pocillopora_meandrina_HIv1___RNAseq.g5374.t1","GO:1902499","positive regulation of protein autoubiquitination",2,1,0.01,0.0076,"Biological Processes",3181,"Cluster_4435",-0.973512660116348,0.00515416506623921,0.667107103030148,163,-20.74,"2 21","462 484",20,"70.00%","85.00%"
"91","Pocillopora_meandrina_HIv1___RNAseq.g9583.t1","GO:0070460","thyroid-stimulating hormone secretion",13,1,0.05,0.0487,"Biological Processes",1084,"Cluster_21",-0.895853447820001,0.0397097983597119,0.760878962620343,158,-20.7,"2 17","393 413",15,"80.00%","93.33%"
"92","Pocillopora_meandrina_HIv1___TS.g20181.t1","GO:0048008","platelet-derived growth factor receptor signaling p...",30,2,0.11,0.0058,"Biological Processes",2688,"Cluster_3661",-0.942597327178206,0.0163665384985932,0.674410729954456,160,-20.45,"2 20","331 353",20,"80.00%","80.00%"
"93","Pocillopora_meandrina_HIv1___TS.g23997.t1","GO:0019441","tryptophan catabolic process to kynurenine",11,1,0.04,0.0413,"Biological Processes",258,"Cluster_1938",-0.973476758566561,0.00516461966995309,0.667107103030148,154,-21.64,"2 22","372 394",21,"61.90%","85.71%"
"94","Pocillopora_meandrina_HIv1___TS.g23997.t1","GO:0034354","'de novo' NAD biosynthetic process from tryptophan",13,1,0.05,0.0487,"Biological Processes",258,"Cluster_1938",-0.973476758566561,0.00516461966995309,0.667107103030148,154,-21.64,"2 22","372 394",21,"61.90%","85.71%"
"95","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0006527","arginine catabolic process",7,1,0.03,0.0265,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"96","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0007263","nitric oxide mediated signal transduction",12,1,0.05,0.045,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
