"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"29","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0035799","ureter maturation",15,1,0.02,0.0194,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"30","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0035860","glial cell-derived neurotrophic factor receptor sig...",16,1,0.02,0.0207,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"31","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0045793","positive regulation of cell size",20,1,0.03,0.0258,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"32","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0048484","enteric nervous system development",22,1,0.03,0.0283,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"33","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0061146","Peyer's patch morphogenesis",15,1,0.02,0.0194,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"34","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0071300","cellular response to retinoic acid",39,1,0.05,0.0497,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"35","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0072300","positive regulation of metanephric glomerulus devel...",15,1,0.02,0.0194,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"36","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0097021","lymphocyte migration into lymphoid organs",13,1,0.02,0.0168,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"37","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:2001241","positive regulation of extrinsic apoptotic signalin...",15,1,0.02,0.0194,"Biological Processes",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"38","Pocillopora_meandrina_HIv1___RNAseq.g888.t1","GO:0040019","positive regulation of embryonic development",6,1,0.01,0.0078,"Biological Processes",638,"Cluster_1296",0.041760037652561,0.946844926737722,0.999610930147471,156,-25.29,"2 14","728 750",13,"92.31%","92.31%"
"39","Pocillopora_meandrina_HIv1___RNAseq.g888.t1","GO:0051293","establishment of spindle localization",37,1,0.05,0.0472,"Biological Processes",638,"Cluster_1296",0.041760037652561,0.946844926737722,0.999610930147471,156,-25.29,"2 14","728 750",13,"92.31%","92.31%"
"40","Pocillopora_meandrina_HIv1___RNAseq.g888.t1","GO:0060471","cortical granule exocytosis",2,1,0,0.0026,"Biological Processes",638,"Cluster_1296",0.041760037652561,0.946844926737722,0.999610930147471,156,-25.29,"2 14","728 750",13,"92.31%","92.31%"
"41","Pocillopora_meandrina_HIv1___TS.g20909.t1","GO:0042744","hydrogen peroxide catabolic process",25,1,0.03,0.0321,"Biological Processes",114,"Cluster_1296",0.440339030755565,0.458028695186707,0.970249219679797,152,-22.59,"2 13","564 585",11,"90.91%","90.91%"
"42","Pocillopora_meandrina_HIv1___TS.g20909.t1","GO:0070207","protein homotrimerization",34,1,0.04,0.0435,"Biological Processes",114,"Cluster_1296",0.440339030755565,0.458028695186707,0.970249219679797,152,-22.59,"2 13","564 585",11,"90.91%","90.91%"
"43","Pocillopora_meandrina_HIv1___TS.g20909.t1","GO:0070831","basement membrane assembly",26,1,0.03,0.0334,"Biological Processes",114,"Cluster_1296",0.440339030755565,0.458028695186707,0.970249219679797,152,-22.59,"2 13","564 585",11,"90.91%","90.91%"
"44","Pocillopora_meandrina_HIv1___TS.g4783.t1","GO:0035278","miRNA-mediated gene silencing by inhibition of tran...",39,1,0.05,0.0497,"Biological Processes",682,"Cluster_1296",0.479919430577902,0.413289803820103,0.969384112656503,154,-26.92,"2 21","521 541",19,"73.68%","73.68%"
"45","Pocillopora_meandrina_HIv1___TS.g4783.t1","GO:0060964","regulation of miRNA-mediated gene silencing",31,1,0.04,0.0397,"Biological Processes",682,"Cluster_1296",0.479919430577902,0.413289803820103,0.969384112656503,154,-26.92,"2 21","521 541",19,"73.68%","73.68%"
"46","Pocillopora_meandrina_HIv1___RNAseq.g10047.t1","GO:0004653","polypeptide N-acetylgalactosaminyltransferase activ...",8,1,0.01,0.0105,"Molecular Functions",1,"Cluster_1296",0.270299318914284,0.660082157805172,0.978631434746375,143,-21.19,"2 17","685 707",16,"68.75%","75.00%"
"47","Pocillopora_meandrina_HIv1___RNAseq.g11906.t1","GO:0004754","saccharopine dehydrogenase (NAD+, L-lysine-forming)...",4,1,0.01,0.0053,"Molecular Functions",3266,"Cluster_1296",0.570106940139299,0.315621613691059,0.955608106049705,159,-20.83,"2 16","965 986",14,"85.71%","85.71%"
"48","Pocillopora_meandrina_HIv1___RNAseq.g15379.t1","GO:0005524","ATP binding",1515,5,2.01,0.0401,"Molecular Functions",2266,"Cluster_1296",0.0135210609354333,0.982784975099796,0.999610930147471,184,-33.52,"2 21","13 34",19,"89.47%","89.47%"
"49","Pocillopora_meandrina_HIv1___RNAseq.g15379.t1","GO:0140036","ubiquitin-modified protein reader activity",9,1,0.01,0.0119,"Molecular Functions",2266,"Cluster_1296",0.0135210609354333,0.982784975099796,0.999610930147471,184,-33.52,"2 21","13 34",19,"89.47%","89.47%"
"50","Pocillopora_meandrina_HIv1___RNAseq.g15379.t1","GO:0140318","protein transporter activity",17,1,0.02,0.0223,"Molecular Functions",2266,"Cluster_1296",0.0135210609354333,0.982784975099796,0.999610930147471,184,-33.52,"2 21","13 34",19,"89.47%","89.47%"
"51","Pocillopora_meandrina_HIv1___RNAseq.g17112.t1","GO:0005201","extracellular matrix structural constituent",112,2,0.15,0.0093,"Molecular Functions",850,"Cluster_1296",0.515810177741574,0.373662178907267,0.967735644631088,147,-21.73,"2 20","705 723",18,"72.22%","72.22%"
"52","Pocillopora_meandrina_HIv1___RNAseq.g17323.t1","GO:0030165","PDZ domain binding",38,1,0.05,0.0492,"Molecular Functions",1119,"Cluster_1296",0.361151158525835,0.550369356894136,0.973839008969298,147,-21.76,"2 21","317 341",24,"70.83%","70.83%"
"53","Pocillopora_meandrina_HIv1___RNAseq.g23133.t1","GO:0005004","GPI-linked ephrin receptor activity",5,1,0.01,0.0066,"Molecular Functions",544,"Cluster_1296",0.390960314850994,0.515202876940011,0.973552982047009,150,-20.03,"2 20","647 669",19,"68.42%","73.68%"
"54","Pocillopora_meandrina_HIv1___RNAseq.g23133.t1","GO:0005005","transmembrane-ephrin receptor activity",9,1,0.01,0.0119,"Molecular Functions",544,"Cluster_1296",0.390960314850994,0.515202876940011,0.973552982047009,150,-20.03,"2 20","647 669",19,"68.42%","73.68%"
"55","Pocillopora_meandrina_HIv1___RNAseq.g23133.t1","GO:0005524","ATP binding",1515,5,2.01,0.0401,"Molecular Functions",544,"Cluster_1296",0.390960314850994,0.515202876940011,0.973552982047009,150,-20.03,"2 20","647 669",19,"68.42%","73.68%"
"56","Pocillopora_meandrina_HIv1___RNAseq.g27663.t1","GO:0004715","non-membrane spanning protein tyrosine kinase activ...",36,1,0.05,0.0466,"Molecular Functions",519,"Cluster_1296",0.112583075898405,0.856958169613758,0.99606707690007,147,-20.81,"2 18","20 46",21,"71.43%","71.43%"
"57","Pocillopora_meandrina_HIv1___RNAseq.g27663.t1","GO:0005524","ATP binding",1515,5,2.01,0.0401,"Molecular Functions",519,"Cluster_1296",0.112583075898405,0.856958169613758,0.99606707690007,147,-20.81,"2 18","20 46",21,"71.43%","71.43%"
"58","Pocillopora_meandrina_HIv1___RNAseq.g29274.t1","GO:0005524","ATP binding",1515,5,2.01,0.0401,"Molecular Functions",2540,"Cluster_1296",0.685654962754583,0.201290700972975,0.914806366425301,160,-23.91,"2 21","415 436",19,"63.16%","84.21%"
"59","Pocillopora_meandrina_HIv1___RNAseq.g888.t1","GO:0005524","ATP binding",1515,5,2.01,0.0401,"Molecular Functions",638,"Cluster_1296",0.041760037652561,0.946844926737722,0.999610930147471,156,-25.29,"2 14","728 750",13,"92.31%","92.31%"
"60","Pocillopora_meandrina_HIv1___TS.g20909.t1","GO:0005201","extracellular matrix structural constituent",112,2,0.15,0.0093,"Molecular Functions",114,"Cluster_1296",0.440339030755565,0.458028695186707,0.970249219679797,152,-22.59,"2 13","564 585",11,"90.91%","90.91%"
"61","Pocillopora_meandrina_HIv1___TS.g20909.t1","GO:0043237","laminin-1 binding",17,1,0.02,0.0223,"Molecular Functions",114,"Cluster_1296",0.440339030755565,0.458028695186707,0.970249219679797,152,-22.59,"2 13","564 585",11,"90.91%","90.91%"
"62","Pocillopora_meandrina_HIv1___TS.g20909.t1","GO:0140825","lactoperoxidase activity",32,1,0.04,0.0416,"Molecular Functions",114,"Cluster_1296",0.440339030755565,0.458028695186707,0.970249219679797,152,-22.59,"2 13","564 585",11,"90.91%","90.91%"
