Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4	Unnamed: 5	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	"# Program:featureCounts v2.0.5; Command:""/home/shared/subread-2.0.5-Linux-x86_64/bin/featureCounts"" ""-T"" ""42"" ""-a"" ""../output/01.62-lncRNA-pipeline/Ptuh_lncRNA_fixed.gtf"" ""-o"" ""../output/01.62-lncRNA-pipeline/Ptuh_counts.txt"" ""-t"" ""lncRNA"" ""-g"" ""gene_id"" ""-p"" ""../output/01.62-lncRNA-pipeline/RNA-POC-47-S1-TP2.sorted.bam"" ""../output/01.62-lncRNA-pipeline/RNA-POC-48-S1-TP2.sorted.bam"" ""../output/01.62-lncRNA-pipeline/RNA-POC-50-S1-TP2.sorted.bam"" ""../output/01.62-lncRNA-pipeline/RNA-POC-53-S1-TP2.sorted.bam"" ""../output/01.62-lncRNA-pipeline/RNA-POC-57-S1-TP2.sorted.bam"" "
lncRNA_106	Pocillopora_meandrina_HIv1___Sc0000000	1303425	1309021	+	5597	5974	8273	8579	11512	1968
lncRNA_107	Pocillopora_meandrina_HIv1___Sc0000000	1314350	1322213	+	7864	1032	1053	923	933	1003
lncRNA_110	Pocillopora_meandrina_HIv1___Sc0000000	1337206	1345152	+	7947	1956	1357	1901	1351	2087
lncRNA_113	Pocillopora_meandrina_HIv1___Sc0000000	1406211	1410001	+	3791	254	241	288	226	105
lncRNA_115	Pocillopora_meandrina_HIv1___Sc0000000	1439019	1443929	+	4911	150	103	176	121	170
lncRNA_118	Pocillopora_meandrina_HIv1___Sc0000000	1476577	1482306	+	5730	1618	1155	1281	2241	853
lncRNA_119	Pocillopora_meandrina_HIv1___Sc0000000	1488516	1491636	+	3121	413	52	3958	19	317
lncRNA_122	Pocillopora_meandrina_HIv1___Sc0000000	1593794	1598531	+	4738	0	5	15	0	1
lncRNA_136	Pocillopora_meandrina_HIv1___Sc0000000	1742986	1755626	+	12641	59	33	50	78	115
lncRNA_138	Pocillopora_meandrina_HIv1___Sc0000000	1789314	1800539	+	11226	1765	1944	1727	1183	1683
lncRNA_140	Pocillopora_meandrina_HIv1___Sc0000000	1807690	1814540	+	6851	86	43	34	45	7
lncRNA_142	Pocillopora_meandrina_HIv1___Sc0000000	1816461	1835362	+	18902	16	10	16	29	6
lncRNA_155	Pocillopora_meandrina_HIv1___Sc0000000	1913719	1915436	+	1718	13	4	28	75	14
lncRNA_156	Pocillopora_meandrina_HIv1___Sc0000000	1916029	1928073	+	12045	460	413	301	326	406
lncRNA_159	Pocillopora_meandrina_HIv1___Sc0000000	1973812	1978699	+	4888	16	70	60	97	9
lncRNA_163	Pocillopora_meandrina_HIv1___Sc0000000	1998408	2012129	+	13722	1710	1714	2613	1902	3761
lncRNA_168	Pocillopora_meandrina_HIv1___Sc0000000	2144882	2152661	+	7780	719	219	644	273	166
lncRNA_173	Pocillopora_meandrina_HIv1___Sc0000000	2182845	2188624	+	5780	907	1293	1720	1386	644
lncRNA_174	Pocillopora_meandrina_HIv1___Sc0000000	2191532	2196889	+	5358	34	16	17	19	2
lncRNA_182	Pocillopora_meandrina_HIv1___Sc0000000	2228038	2228937	+	900	47	8	31	22	50
lncRNA_184	Pocillopora_meandrina_HIv1___Sc0000000	2264258	2287427	+	23170	1063	1052	1890	896	229
lncRNA_185	Pocillopora_meandrina_HIv1___Sc0000000	2314787	2332843	+	18057	241	305	559	424	280
lncRNA_186	Pocillopora_meandrina_HIv1___Sc0000000	2401838	2414530	+	12693	228	388	311	405	130
lncRNA_187	Pocillopora_meandrina_HIv1___Sc0000000	2420621	2422254	+	1634	132	152	4	232	823
lncRNA_188	Pocillopora_meandrina_HIv1___Sc0000000	2513923	2514255	+	333	247	23	8	8	8
lncRNA_189	Pocillopora_meandrina_HIv1___Sc0000000	2525151	2531450	+	6300	473	348	566	386	180
lncRNA_191	Pocillopora_meandrina_HIv1___Sc0000000	2659067	2670025	+	10959	44	297	237	257	297
lncRNA_200	Pocillopora_meandrina_HIv1___Sc0000000	2796422	2812814	+	16393	263	175	440	259	258
lncRNA_205	Pocillopora_meandrina_HIv1___Sc0000000	2856256	2864617	+	8362	1920	1737	985	1913	593
lncRNA_207	Pocillopora_meandrina_HIv1___Sc0000000	2882958	2886767	+	3810	2726	994	1918	2622	728
lncRNA_211	Pocillopora_meandrina_HIv1___Sc0000000	2951622	2966261	+	14640	8	30	8	9	3
lncRNA_212	Pocillopora_meandrina_HIv1___Sc0000000	2997189	3007038	+	9850	42	297	91	118	63
lncRNA_213	Pocillopora_meandrina_HIv1___Sc0000000	3034364	3089182	+	54819	203	95	265	158	124
lncRNA_220	Pocillopora_meandrina_HIv1___Sc0000000	3186139	3187172	+	1034	2712	1590	4360	1784	900
lncRNA_224	Pocillopora_meandrina_HIv1___Sc0000000	3302239	3311761	+	9523	2241	2193	2368	2490	1351
lncRNA_227	Pocillopora_meandrina_HIv1___Sc0000000	3330268	3336411	+	6144	212	217	198	332	424
lncRNA_229	Pocillopora_meandrina_HIv1___Sc0000000	3406654	3415337	+	8684	65	209	200	578	126
lncRNA_231	Pocillopora_meandrina_HIv1___Sc0000000	3477740	3483767	+	6028	10462	4880	10838	9950	12111
lncRNA_233	Pocillopora_meandrina_HIv1___Sc0000000	3497214	3500403	+	3190	3319	2843	3383	3356	986
lncRNA_236	Pocillopora_meandrina_HIv1___Sc0000000	3531992	3534069	+	2078	4076	2603	3315	2568	1132
lncRNA_237	Pocillopora_meandrina_HIv1___Sc0000000	3541442	3543598	+	2157	191	158	139	204	32
lncRNA_238	Pocillopora_meandrina_HIv1___Sc0000000	3582370	3583786	+	1417	91	24	156	54	27
lncRNA_243	Pocillopora_meandrina_HIv1___Sc0000000	3639930	3640246	+	317	0	7	0	0	22
lncRNA_247	Pocillopora_meandrina_HIv1___Sc0000000	3803137	3807449	+	4313	1386	3679	939	3530	2165
lncRNA_264	Pocillopora_meandrina_HIv1___Sc0000000	4204839	4207113	+	2275	0	0	0	0	11
lncRNA_265	Pocillopora_meandrina_HIv1___Sc0000000	4221450	4226905	+	5456	323	218	402	296	241
lncRNA_266	Pocillopora_meandrina_HIv1___Sc0000000	4278192	4280169	+	1978	53	109	162	38	48
lncRNA_267	Pocillopora_meandrina_HIv1___Sc0000000	4286670	4309473	+	22804	51	91	118	94	51
lncRNA_276	Pocillopora_meandrina_HIv1___Sc0000000	4352569	4377676	+	25108	74	19	83	32	43
lncRNA_280	Pocillopora_meandrina_HIv1___Sc0000000	4380773	4385389	+	4617	5715	2832	7968	7796	4642
lncRNA_282	Pocillopora_meandrina_HIv1___Sc0000000	4394216	4397400	+	3185	30	5	98	30	15
lncRNA_283	Pocillopora_meandrina_HIv1___Sc0000000	4401299	4406483	+	5185	8713	6543	8983	8078	4003
lncRNA_284	Pocillopora_meandrina_HIv1___Sc0000000	4425844	4428476	+	2633	4280	2181	6372	5299	3101
lncRNA_292	Pocillopora_meandrina_HIv1___Sc0000000	4598832	4599768	+	937	0	53	68	20	45
lncRNA_293	Pocillopora_meandrina_HIv1___Sc0000000	4621719	4629091	+	7373	13	58	39	63	16
lncRNA_318	Pocillopora_meandrina_HIv1___Sc0000000	4898094	4907266	+	9173	1870	670	1549	727	1374
lncRNA_321	Pocillopora_meandrina_HIv1___Sc0000000	4957498	4957733	+	236	0	20	0	0	29
lncRNA_322	Pocillopora_meandrina_HIv1___Sc0000000	5006834	5013837	+	7004	24	1	47	20	96
lncRNA_328	Pocillopora_meandrina_HIv1___Sc0000000	5126397	5129291	+	2895	0	34	0	39	69
lncRNA_329	Pocillopora_meandrina_HIv1___Sc0000000	5214568	5214885	+	318	16	241	20	9	202
lncRNA_331	Pocillopora_meandrina_HIv1___Sc0000000	5262305	5266961	+	4657	154	15	21	45	73
lncRNA_333	Pocillopora_meandrina_HIv1___Sc0000000	5327899	5331180	+	3282	79	56	111	68	157
lncRNA_348	Pocillopora_meandrina_HIv1___Sc0000000	5452523	5463023	+	10501	447	410	359	302	351
lncRNA_349	Pocillopora_meandrina_HIv1___Sc0000000	5506434	5507897	+	1464	40	205	166	85	82
lncRNA_351	Pocillopora_meandrina_HIv1___Sc0000000	5527916	5536451	+	8536	18	99	41	32	52
lncRNA_352	Pocillopora_meandrina_HIv1___Sc0000000	5573361	5574776	+	1416	0	10	264	0	37
lncRNA_353	Pocillopora_meandrina_HIv1___Sc0000000	5599947	5603064	+	3118	166	381	172	154	181
lncRNA_354	Pocillopora_meandrina_HIv1___Sc0000000	5609738	5629618	+	19881	106	297	315	386	87
lncRNA_371	Pocillopora_meandrina_HIv1___Sc0000000	5766550	5775238	+	8689	650	853	809	589	320
lncRNA_374	Pocillopora_meandrina_HIv1___Sc0000000	5879137	5886906	+	7770	1057	444	836	516	478
lncRNA_379	Pocillopora_meandrina_HIv1___Sc0000000	5916846	5927805	+	10960	112	259	101	223	242
lncRNA_384	Pocillopora_meandrina_HIv1___Sc0000000	5952706	5963335	+	10630	48	41	69	144	20
lncRNA_385	Pocillopora_meandrina_HIv1___Sc0000000	5955951	5980645	+	24695	269	230	189	158	28
lncRNA_390	Pocillopora_meandrina_HIv1___Sc0000000	6031697	6034798	+	3102	113	11	72	18	10
lncRNA_393	Pocillopora_meandrina_HIv1___Sc0000000	6150851	6153980	+	3130	773	772	720	636	156
lncRNA_394	Pocillopora_meandrina_HIv1___Sc0000000	6157307	6164153	+	6847	562	163	632	276	433
lncRNA_395	Pocillopora_meandrina_HIv1___Sc0000000	6185572	6192792	+	7221	56	80	113	14	44
lncRNA_406	Pocillopora_meandrina_HIv1___Sc0000000	6435294	6443412	+	8119	50	53	54	89	93
lncRNA_407	Pocillopora_meandrina_HIv1___Sc0000000	6461071	6466628	+	5558	82	136	173	96	84
lncRNA_410	Pocillopora_meandrina_HIv1___Sc0000000	6502381	6503838	+	1458	48	15	19	67	78
lncRNA_411	Pocillopora_meandrina_HIv1___Sc0000000	6504516	6506627	+	2112	721	585	827	816	874
lncRNA_413	Pocillopora_meandrina_HIv1___Sc0000000	6517163	6519689	+	2527	107	77	29	28	101
lncRNA_416	Pocillopora_meandrina_HIv1___Sc0000000	6529260	6534940	+	5681	105	77	110	49	76
lncRNA_417	Pocillopora_meandrina_HIv1___Sc0000000	6535611	6537902	+	2292	265	237	354	292	440
lncRNA_428	Pocillopora_meandrina_HIv1___Sc0000000	6819731	6823631	+	3901	58544	46868	58339	53294	20239
lncRNA_429	Pocillopora_meandrina_HIv1___Sc0000000	6826113	6833571	+	7459	5191	4438	8427	7296	1634
lncRNA_432	Pocillopora_meandrina_HIv1___Sc0000000	6858794	6863916	+	5123	15379	12526	19125	13654	5475
lncRNA_433	Pocillopora_meandrina_HIv1___Sc0000000	6865370	6867155	+	1786	5	0	9	6	5
lncRNA_436	Pocillopora_meandrina_HIv1___Sc0000000	6898417	6901642	+	3226	34	103	26	65	352
lncRNA_437	Pocillopora_meandrina_HIv1___Sc0000000	6907330	6914863	+	7534	134	165	73	452	61
lncRNA_445	Pocillopora_meandrina_HIv1___Sc0000000	7023158	7024735	+	1578	13	127	55	91	35
lncRNA_446	Pocillopora_meandrina_HIv1___Sc0000000	7068482	7081550	+	13069	70	563	88	133	426
lncRNA_447	Pocillopora_meandrina_HIv1___Sc0000000	7108722	7112580	+	3859	2594	3966	3531	3500	1373
lncRNA_455	Pocillopora_meandrina_HIv1___Sc0000000	7231150	7239669	+	8520	915	617	744	589	388
lncRNA_460	Pocillopora_meandrina_HIv1___Sc0000000	7306559	7319210	+	12652	102	47	13	31	68
lncRNA_464	Pocillopora_meandrina_HIv1___Sc0000000	7333843	7340649	+	6807	0	6	23	13	67
lncRNA_466	Pocillopora_meandrina_HIv1___Sc0000000	7393291	7411208	+	17918	148	108	16	53	120
lncRNA_478	Pocillopora_meandrina_HIv1___Sc0000000	7648494	7655282	+	6789	25	63	34	62	56
lncRNA_479	Pocillopora_meandrina_HIv1___Sc0000000	7683656	7696172	+	12517	11	0	6	14	19
lncRNA_485	Pocillopora_meandrina_HIv1___Sc0000000	7840955	7849505	+	8551	98	228	155	113	107
lncRNA_500	Pocillopora_meandrina_HIv1___Sc0000000	8209963	8214545	+	4583	511	221	444	248	151
lncRNA_501	Pocillopora_meandrina_HIv1___Sc0000000	8134203	8135450	+	1248	36	88	64	58	77
lncRNA_505	Pocillopora_meandrina_HIv1___Sc0000000	8344406	8362637	+	18232	465	802	585	737	344
lncRNA_506	Pocillopora_meandrina_HIv1___Sc0000000	8414779	8415385	+	607	155	56	187	74	134
lncRNA_508	Pocillopora_meandrina_HIv1___Sc0000000	8494031	8504786	+	10756	1775	4114	1937	2600	1380
lncRNA_539	Pocillopora_meandrina_HIv1___Sc0000000	8874704	8881664	+	6961	774	622	743	597	755
lncRNA_542	Pocillopora_meandrina_HIv1___Sc0000000	8896416	8899952	+	3537	735	637	1118	808	392
lncRNA_549	Pocillopora_meandrina_HIv1___Sc0000000	9100012	9131228	+	31217	384	340	573	707	88
lncRNA_553	Pocillopora_meandrina_HIv1___Sc0000000	9177908	9179958	+	2051	360	424	387	347	205
lncRNA_555	Pocillopora_meandrina_HIv1___Sc0000000	9212037	9215281	+	3245	99	183	108	89	38
lncRNA_556	Pocillopora_meandrina_HIv1___Sc0000000	9252610	9259584	+	6975	199	117	179	80	177
lncRNA_563	Pocillopora_meandrina_HIv1___Sc0000000	9393591	9395796	+	2206	14	78	63	69	95
lncRNA_566	Pocillopora_meandrina_HIv1___Sc0000000	9460120	9468105	+	7986	619	296	375	603	471
lncRNA_574	Pocillopora_meandrina_HIv1___Sc0000000	9666487	9674845	+	8359	687	953	917	1781	583
lncRNA_575	Pocillopora_meandrina_HIv1___Sc0000000	9679583	9686646	+	7064	128	105	106	195	33
lncRNA_618	Pocillopora_meandrina_HIv1___Sc0000000	10876504	10889724	+	13221	332	636	431	906	493
lncRNA_619	Pocillopora_meandrina_HIv1___Sc0000000	10910669	10928420	+	17752	2667	1390	3193	2235	1864
lncRNA_630	Pocillopora_meandrina_HIv1___Sc0000000	11041501	11047954	+	6454	18	147	68	83	89
lncRNA_643	Pocillopora_meandrina_HIv1___Sc0000000	11264234	11272512	+	8279	1094	834	1486	869	977
lncRNA_644	Pocillopora_meandrina_HIv1___Sc0000000	11277523	11281627	+	4105	767	648	907	709	571
lncRNA_649	Pocillopora_meandrina_HIv1___Sc0000000	11377462	11391465	+	14004	432	380	17	103	204
lncRNA_652	Pocillopora_meandrina_HIv1___Sc0000000	11438642	11443415	+	4774	190	286	470	325	118
lncRNA_655	Pocillopora_meandrina_HIv1___Sc0000000	11803654	11805670	+	2017	0	40	36	34	39
lncRNA_665	Pocillopora_meandrina_HIv1___Sc0000000	11974916	11995821	+	20906	1519	1155	1195	1185	984
lncRNA_670	Pocillopora_meandrina_HIv1___Sc0000000	12062527	12072513	+	9987	157	85	142	115	53
lncRNA_677	Pocillopora_meandrina_HIv1___Sc0000000	12204353	12212972	+	8620	80	80	140	174	46
lncRNA_678	Pocillopora_meandrina_HIv1___Sc0000000	12206874	12214499	+	7626	556	359	676	640	880
lncRNA_680	Pocillopora_meandrina_HIv1___Sc0000000	12255872	12260162	+	4291	270	432	455	401	256
lncRNA_681	Pocillopora_meandrina_HIv1___Sc0000000	12297880	12319250	+	21371	420	687	400	553	222
lncRNA_682	Pocillopora_meandrina_HIv1___Sc0000000	12327781	12333677	+	5897	3	13	30	67	17
lncRNA_688	Pocillopora_meandrina_HIv1___Sc0000000	12397348	12414647	+	17300	243	239	267	247	209
lncRNA_690	Pocillopora_meandrina_HIv1___Sc0000000	12423147	12462448	+	39302	1440	844	1266	817	238
lncRNA_693	Pocillopora_meandrina_HIv1___Sc0000000	12611402	12614182	+	2781	1078	1953	1003	1502	1384
lncRNA_707	Pocillopora_meandrina_HIv1___Sc0000000	12997282	13004795	+	7514	594	648	615	576	520
lncRNA_708	Pocillopora_meandrina_HIv1___Sc0000000	13050517	13055330	+	4814	59	132	61	111	62
lncRNA_709	Pocillopora_meandrina_HIv1___Sc0000000	13082831	13093303	+	10473	1566	825	1760	988	1013
lncRNA_715	Pocillopora_meandrina_HIv1___Sc0000000	13160166	13169334	+	9169	282	111	261	315	155
lncRNA_717	Pocillopora_meandrina_HIv1___Sc0000000	13270171	13271825	+	1655	51	15	7	657	40
lncRNA_724	Pocillopora_meandrina_HIv1___Sc0000000	13425291	13427336	+	2046	319	93	454	234	100
lncRNA_725	Pocillopora_meandrina_HIv1___Sc0000000	13467624	13468774	+	1151	18	5	49	18	42
lncRNA_744	Pocillopora_meandrina_HIv1___Sc0000000	13670738	13672111	+	1374	35	28	20	174	342
lncRNA_826	Pocillopora_meandrina_HIv1___Sc0000000	14599136	14600432	+	1297	17	68	150	76	154
lncRNA_852	Pocillopora_meandrina_HIv1___Sc0000000	15064620	15076043	+	11424	3475	3103	3491	3487	2929
lncRNA_860	Pocillopora_meandrina_HIv1___Sc0000000	15275963	15285072	+	9110	1876	3191	2785	2569	1880
lncRNA_877	Pocillopora_meandrina_HIv1___Sc0000000	16085062	16093079	+	8018	3901	2171	4971	3864	1703
lncRNA_880	Pocillopora_meandrina_HIv1___Sc0000000	16153003	16155649	+	2647	460	152	486	310	260
lncRNA_884	Pocillopora_meandrina_HIv1___Sc0000000	16219025	16223429	+	4405	74	55	62	115	127
lncRNA_889	Pocillopora_meandrina_HIv1___Sc0000000	16273962	16281250	+	7289	1652	1197	3328	1186	1118
lncRNA_890	Pocillopora_meandrina_HIv1___Sc0000000	16289649	16307743	+	18095	2007	2280	1510	3081	1664
lncRNA_910	Pocillopora_meandrina_HIv1___Sc0000000	16414801	16425371	+	10571	2388	2634	3113	2437	1767
lncRNA_911	Pocillopora_meandrina_HIv1___Sc0000000	16430204	16435108	+	4905	42489	64024	33966	108429	43023
lncRNA_929	Pocillopora_meandrina_HIv1___Sc0000000	16922211	16924346	+	2136	2629	2231	3161	2724	850
lncRNA_934	Pocillopora_meandrina_HIv1___Sc0000000	17018232	17023933	+	5702	654	545	853	591	189
lncRNA_939	Pocillopora_meandrina_HIv1___Sc0000000	17125152	17131708	+	6557	2012	2264	1571	3172	1090
lncRNA_950	Pocillopora_meandrina_HIv1___Sc0000000	17501503	17510220	+	8718	1674	935	2033	1452	704
lncRNA_955	Pocillopora_meandrina_HIv1___Sc0000000	17646327	17652327	+	6001	288	466	237	382	310
lncRNA_973	Pocillopora_meandrina_HIv1___Sc0000000	17907483	17910213	+	2731	210	114	119	69	70
lncRNA_980	Pocillopora_meandrina_HIv1___Sc0000000	18006040	18020430	+	14391	185	46	199	142	141
lncRNA_981	Pocillopora_meandrina_HIv1___Sc0000000	18037551	18039710	+	2160	624	563	509	1074	382
lncRNA_982	Pocillopora_meandrina_HIv1___Sc0000000	18039710	18040963	+	1254	500	750	514	962	1371
lncRNA_992	Pocillopora_meandrina_HIv1___Sc0000000	18302846	18307918	+	5073	158	127	224	228	147
lncRNA_1003	Pocillopora_meandrina_HIv1___Sc0000000	18420021	18431549	+	11529	348	172	223	160	99
lncRNA_1006	Pocillopora_meandrina_HIv1___Sc0000000	18441018	18446815	+	5798	353	332	353	337	272
lncRNA_1007	Pocillopora_meandrina_HIv1___Sc0000000	18449548	18449878	+	331	19736	14598	16588	16665	5327
lncRNA_1019	Pocillopora_meandrina_HIv1___Sc0000000	18592780	18593922	+	1143	0	4	39	36	21
lncRNA_1027	Pocillopora_meandrina_HIv1___Sc0000000	18699841	18702912	+	3072	274	292	538	326	195
lncRNA_1033	Pocillopora_meandrina_HIv1___Sc0000000	18730048	18735495	+	5448	284	225	760	249	111
lncRNA_1036	Pocillopora_meandrina_HIv1___Sc0000000	18749147	18750203	+	1057	374	320	558	280	290
lncRNA_1039	Pocillopora_meandrina_HIv1___Sc0000000	18792300	18799122	+	6823	1615	1716	1497	1889	1189
lncRNA_1041	Pocillopora_meandrina_HIv1___Sc0000000	18863747	18872676	+	8930	652	490	886	810	376
lncRNA_1043	Pocillopora_meandrina_HIv1___Sc0000000	18883789	18888076	+	4288	9232	2856	9166	6387	3385
lncRNA_1048	Pocillopora_meandrina_HIv1___Sc0000000	18967465	18970598	+	3134	157	368	222	249	116
lncRNA_1049	Pocillopora_meandrina_HIv1___Sc0000000	18972202	18979234	+	7033	526	1026	459	817	592
lncRNA_1060	Pocillopora_meandrina_HIv1___Sc0000000	19145207	19149999	+	4793	253	536	283	518	371
lncRNA_1061	Pocillopora_meandrina_HIv1___Sc0000000	19157944	19165457	+	7514	922	374	861	423	207
lncRNA_1071	Pocillopora_meandrina_HIv1___Sc0000000	19336820	19340733	+	3914	175	178	216	309	186
lncRNA_1076	Pocillopora_meandrina_HIv1___Sc0000000	19356444	19364547	+	8104	557	699	409	409	461
lncRNA_1092	Pocillopora_meandrina_HIv1___Sc0000000	19731619	19738281	+	6663	47	213	61	136	546
lncRNA_1099	Pocillopora_meandrina_HIv1___Sc0000000	19828874	19854973	+	26100	1666	1375	2373	1722	1200
lncRNA_1105	Pocillopora_meandrina_HIv1___Sc0000000	19890085	19896003	+	5919	2	2	22	39	47
lncRNA_1115	Pocillopora_meandrina_HIv1___Sc0000000	19921418	19932647	+	11230	57	61	89	61	54
lncRNA_1116	Pocillopora_meandrina_HIv1___Sc0000000	19935269	19935947	+	679	37	37	2	31	85
lncRNA_1117	Pocillopora_meandrina_HIv1___Sc0000000	19983483	19998273	+	14791	339	476	412	318	408
lncRNA_1118	Pocillopora_meandrina_HIv1___Sc0000000	19999602	20008740	+	9139	123	180	229	235	313
lncRNA_1119	Pocillopora_meandrina_HIv1___Sc0000000	20009673	20011803	+	2131	733	775	1044	616	198
lncRNA_1127	Pocillopora_meandrina_HIv1___Sc0000000	20176477	20177960	+	1484	1824	563	1634	366	415
lncRNA_1131	Pocillopora_meandrina_HIv1___Sc0000000	20182535	20223594	+	41060	139	47	207	60	97
lncRNA_1137	Pocillopora_meandrina_HIv1___Sc0000000	20223055	20238140	+	15086	106	29	143	2	72
lncRNA_1141	Pocillopora_meandrina_HIv1___Sc0000000	20262542	20263084	+	543	30	90	94	0	123
lncRNA_1144	Pocillopora_meandrina_HIv1___Sc0000000	20398228	20399653	+	1426	6823	3218	4867	6541	2857
lncRNA_1146	Pocillopora_meandrina_HIv1___Sc0000000	20452496	20454757	+	2262	527	421	519	533	357
lncRNA_1151	Pocillopora_meandrina_HIv1___Sc0000000	20503708	20507397	+	3690	1867	1947	2347	1912	1175
lncRNA_1156	Pocillopora_meandrina_HIv1___Sc0000000	20528134	20533913	+	5780	19142	5446	19943	17224	10378
lncRNA_1162	Pocillopora_meandrina_HIv1___Sc0000000	20548337	20549492	+	1156	1955	1004	1812	1163	687
lncRNA_1174	Pocillopora_meandrina_HIv1___Sc0000000	20675725	20679975	+	4251	270	323	296	349	108
lncRNA_1189	Pocillopora_meandrina_HIv1___Sc0000000	20943885	20949221	+	5337	611	411	556	596	349
lncRNA_1190	Pocillopora_meandrina_HIv1___Sc0000000	20954855	20958764	+	3910	2349	2595	3293	2899	872
lncRNA_1197	Pocillopora_meandrina_HIv1___Sc0000000	21018871	21021785	+	2915	598	1126	525	860	359
