"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","PCC.cor","p_value","adjusted_p_value"
"38","Peve_00029334","GO:0005283","amino acid:sodium symporter activity",3,2,0.38,0.0443,"Molecular Functions",11264,"Cluster_589","Porites_evermani_scaffold_41:451707-505119",153,-20.42,2,20,21186,21206,18,"72.22%","77.78%",-0.0589102957616615,0.962474814831386,0.999448381576871
"39","Peve_00034143","GO:0003714","transcription corepressor activity",5,3,0.64,0.0166,"Molecular Functions",5473,"Cluster_2854","Porites_evermani_scaffold_5122:7344-15665",200,-38.34,2,21,5622,5643,19,"100.00%","100.00%",-0.702985136735931,0.50370005220534,0.978262075707395
"40","Peve_00034682","GO:0003714","transcription corepressor activity",5,3,0.64,0.0166,"Molecular Functions",11494,"Cluster_589","Porites_evermani_scaffold_529:94488-124088",155,-21.83,2,20,17645,17666,18,"66.67%","77.78%",-0.99629086963482,0.0548485939641623,0.97499345631922
"41","Peve_00034682","GO:0003714","transcription corepressor activity",5,3,0.64,0.0166,"Molecular Functions",11495,"Cluster_589","Porites_evermani_scaffold_529:94488-124088",166,-23.67,2,20,8513,8535,19,"73.68%","89.47%",-0.99629086963482,0.0548485939641623,0.97499345631922
"42","Peve_00035683","GO:0004972","NMDA glutamate receptor activity",2,2,0.26,0.0161,"Molecular Functions",1303,"Cluster_1167","Porites_evermani_scaffold_5563:714-12215",155,-26.13,2,21,1948,1970,20,"70.00%","75.00%",-0.786061657442383,0.424233605747508,0.978262075707395
"43","Peve_00036038","GO:0004972","NMDA glutamate receptor activity",2,2,0.26,0.0161,"Molecular Functions",3720,"Cluster_2787","Porites_evermani_scaffold_5689:1686-8615",165,-22.26,2,18,4237,4258,16,"81.25%","87.50%",-0.922579895499576,0.252153246880857,0.978262075707395
"44","Peve_00036455","GO:0004972","NMDA glutamate receptor activity",2,2,0.26,0.0161,"Molecular Functions",9141,"Cluster_4080","Porites_evermani_scaffold_582:18118-26286",154,-20.02,2,21,4247,4274,25,"64.00%","76.00%",-0.890782801653919,0.300313569088032,0.978262075707395
"45","Peve_00036559","GO:0005007","fibroblast growth factor receptor activity",4,3,0.51,0.0073,"Molecular Functions",6834,"Cluster_2882","Porites_evermani_scaffold_586:180373-196389",164,-24.56,2,17,8973,8994,15,"86.67%","86.67%",-0.45846185119999,0.69680113300986,0.978262075707395
"46","Peve_00040518","GO:0003714","transcription corepressor activity",5,3,0.64,0.0166,"Molecular Functions",11829,"Cluster_589","Porites_evermani_scaffold_740:92070-105956",154,-20.48,2,15,7700,7721,13,"84.62%","84.62%",-0.969889147823215,0.15662188929454,0.978262075707395
"47","Peve_00040892","GO:0005007","fibroblast growth factor receptor activity",4,3,0.51,0.0073,"Molecular Functions",7611,"Cluster_29","Porites_evermani_scaffold_761:53317-101504",155,-20.03,2,20,44314,44332,18,"77.78%","77.78%",-0.425787218746355,0.719994422568675,0.981399458610969
"48","Peve_00040892","GO:0005007","fibroblast growth factor receptor activity",4,3,0.51,0.0073,"Molecular Functions",7612,"Cluster_29","Porites_evermani_scaffold_761:53317-101504",158,-21.73,2,21,517,537,19,"73.68%","78.95%",-0.425787218746355,0.719994422568675,0.981399458610969
"49","Peve_00041461","GO:0003714","transcription corepressor activity",5,3,0.64,0.0166,"Molecular Functions",4024,"Cluster_2787","Porites_evermani_scaffold_789:150175-160358",155,-20.76,2,21,6942,6969,25,"68.00%","68.00%",-0.864104211317102,0.335771391434576,0.978262075707395
"50","Peve_00041557","GO:0003714","transcription corepressor activity",5,3,0.64,0.0166,"Molecular Functions",11897,"Cluster_589","Porites_evermani_scaffold_793:94249-104831",156,-24.18,2,18,508,532,19,"68.42%","84.21%",-0.708230190438565,0.498987771169734,0.978262075707395
"51","Peve_00042448","GO:0005007","fibroblast growth factor receptor activity",4,3,0.51,0.0073,"Molecular Functions",11936,"Cluster_589","Porites_evermani_scaffold_833:109631-121022",153,-22.29,2,21,4750,4771,20,"70.00%","80.00%",-0.934753615028442,0.231240264998328,0.978262075707395
"52","Peve_00043575","GO:0003714","transcription corepressor activity",5,3,0.64,0.0166,"Molecular Functions",7022,"Cluster_2882","Porites_evermani_scaffold_898:134205-151960",155,-22.14,2,12,14937,14958,10,"100.00%","100.00%",-0.0164831063659978,0.9895060533525,0.999448381576871
"53","Peve_00044056","GO:0005283","amino acid:sodium symporter activity",3,2,0.38,0.0443,"Molecular Functions",12014,"Cluster_589","Porites_evermani_scaffold_918:19919-30359",162,-23.11,2,20,1476,1498,19,"78.95%","78.95%",-0.964507300516148,0.170120872535853,0.978262075707395
